Movement,Time,GazeAngleX,GazeAngleY,euclideanDifference,temporalDifference
moving,05/18/2023 17:33:01.492296,43.94737,-3.208364,0.47501990682075973,0.009911
moving,05/18/2023 17:33:01.512524,43.44387,-3.260906,0.5062340484044929,0.020228
moving,05/18/2023 17:33:01.532502,42.93913,-3.317786,0.5079348403092646,0.019978
moving,05/18/2023 17:33:01.542323,42.93913,-3.317786,0.0,0.009821
moving,05/18/2023 17:33:01.562325,42.93913,-3.317786,0.0,0.020002
moving,05/18/2023 17:33:01.582398,42.35376,-3.333157,0.5855717757380363,0.020073
moving,05/18/2023 17:33:01.592420,41.76668,-3.31757,0.587286881318662,0.010022
moving,05/18/2023 17:33:01.612655,41.15661,-3.29082,0.6106561777301531,0.020235
moving,05/18/2023 17:33:01.632173,40.53001,-3.360306,0.6304410077049273,0.019518
moving,05/18/2023 17:33:01.642109,39.91075,-3.434861,0.6237318298956662,0.009936
moving,05/18/2023 17:33:01.662381,39.28779,-3.512222,0.6277450803638359,0.020272
moving,05/18/2023 17:33:01.682052,38.67128,-3.550778,0.6177144528307539,0.019671
moving,05/18/2023 17:33:01.692490,38.0474,-3.549435,0.6238814455078783,0.010438
moving,05/18/2023 17:33:01.718051,37.38301,-3.478438,0.6681726170002823,0.025561
moving,05/18/2023 17:33:01.732523,36.70805,-3.385712,0.6812995763069271,0.014472
moving,05/18/2023 17:33:01.742024,36.01887,-3.310159,0.6933089702354935,0.009501
moving,05/18/2023 17:33:01.762215,35.3153,-3.271694,0.7046206788939697,0.020191
moving,05/18/2023 17:33:01.782088,34.59653,-3.234962,0.7197079634990841,0.019873
moving,05/18/2023 17:33:01.792220,33.87114,-3.202391,0.7261208729550517,0.010132
moving,05/18/2023 17:33:01.812406,33.12606,-3.154359,0.7466265997297389,0.020186
moving,05/18/2023 17:33:01.832431,32.36779,-3.091685,0.7608557177126322,0.020025
moving,05/18/2023 17:33:01.842161,31.60041,-2.991783,0.7738555898899995,0.00973
moving,05/18/2023 17:33:01.862140,30.81728,-2.892287,0.7894251395262251,0.019979
moving,05/18/2023 17:33:01.881959,30.02129,-2.778523,0.8040785582242569,0.019819
moving,05/18/2023 17:33:01.892530,29.20869,-2.661581,0.8209714924185855,0.010571
moving,05/18/2023 17:33:01.912127,29.20869,-2.661581,0.0,0.019597
moving,05/18/2023 17:33:01.932034,29.20869,-2.661581,0.0,0.019907
moving,05/18/2023 17:33:01.942263,29.20869,-2.661581,0.0,0.010229
moving,05/18/2023 17:33:01.962399,29.20869,-2.661581,0.0,0.020136
moving,05/18/2023 17:33:01.982394,28.21941,-2.459415,1.0097257102579897,0.019995
moving,05/18/2023 17:33:01.992324,27.2329,-2.253234,1.0078256718604652,0.00993
moving,05/18/2023 17:33:02.012395,26.26368,-2.003779,1.000807276864532,0.020071
moving,05/18/2023 17:33:02.032221,25.2926,-1.751857,1.0032253288688444,0.019826
moving,05/18/2023 17:33:02.042230,24.32967,-1.484143,0.9994523353797319,0.010009
moving,05/18/2023 17:33:02.062099,23.36581,-1.216849,1.0002360631550937,0.019869
moving,05/18/2023 17:33:02.082015,-1.140053,5.239298,25.342043237678723,0.019916
moving,05/18/2023 17:33:02.092213,-1.16977,5.24683,0.030656665066507223,0.010198
moving,05/18/2023 17:33:02.112411,-1.217849,5.27025,0.053479777869770435,0.020198
moving,05/18/2023 17:33:02.132151,-1.295912,5.302202,0.08434905021990483,0.01974
moving,05/18/2023 17:33:02.142086,-1.412357,5.331176,0.11999554450478576,0.009935
moving,05/18/2023 17:33:02.162195,-1.557541,5.366202,0.14934930375465436,0.020109
moving,05/18/2023 17:33:02.182345,-1.748256,5.403494,0.19432679817513585,0.02015
moving,05/18/2023 17:33:02.192247,-1.984192,5.432574,0.23772135473280465,0.009902
moving,05/18/2023 17:33:02.212551,-2.247332,5.467085,0.26539342252776366,0.020304
moving,05/18/2023 17:33:02.232424,-2.538637,5.501098,0.2932839702302189,0.019873
moving,05/18/2023 17:33:02.242307,-2.869909,5.54456,0.3341108849289407,0.009883
moving,05/18/2023 17:33:02.261984,-3.229203,5.617589,0.3666407141562434,0.019677
moving,05/18/2023 17:33:02.282112,-3.636791,5.664029,0.41022512276066186,0.020128
moving,05/18/2023 17:33:02.292537,-4.075755,5.667655,0.4389789757744668,0.010425
moving,05/18/2023 17:33:02.312487,-4.519239,5.693381,0.4442295412644231,0.01995
moving,05/18/2023 17:33:02.332470,-4.966127,5.768458,0.4531505715245214,0.019983
moving,05/18/2023 17:33:02.348212,-5.453966,5.786299,0.4881651269826636,0.015742
moving,05/18/2023 17:33:02.362140,-5.963831,5.797094,0.5099792645294507,0.013928
moving,05/18/2023 17:33:02.382305,-6.48882,5.824354,0.5256962599457976,0.020165
moving,05/18/2023 17:33:02.392971,-7.013035,5.891044,0.5284400839499221,0.010666
moving,05/18/2023 17:33:02.422165,-7.55033,5.981957,0.5449321889868495,0.029194
moving,05/18/2023 17:33:02.432397,-8.103825,6.054577,0.5582386402113354,0.010232
moving,05/18/2023 17:33:02.442413,-8.685487,6.085985,0.5825093516056198,0.010016
moving,05/18/2023 17:33:02.461962,-9.277869,6.12268,0.5935174445195361,0.019549
moving,05/18/2023 17:33:02.482430,-9.891283,6.166025,0.6149435131953167,0.020468
moving,05/18/2023 17:33:02.492402,-10.51766,6.213948,0.628207577205178,0.009972
moving,05/18/2023 17:33:02.512345,-11.13774,6.272604,0.6228480815865148,0.019943
moving,05/18/2023 17:33:02.532168,-11.76267,6.350605,0.6297790572105417,0.019823
moving,05/18/2023 17:33:02.542493,-12.39393,6.440093,0.6375713997224147,0.010325
moving,05/18/2023 17:33:02.562165,-13.03038,6.529812,0.6427426401453383,0.019672
moving,05/18/2023 17:33:02.582151,-13.67348,6.614624,0.6486683939764606,0.019986
moving,05/18/2023 17:33:02.596209,-14.32453,6.696888,0.6562266896400966,0.014058
moving,05/18/2023 17:33:02.612492,-14.98105,6.793111,0.663534005254441,0.016283
moving,05/18/2023 17:33:02.632088,-15.63785,6.89524,0.6646928408227373,0.019596
moving,05/18/2023 17:33:02.642026,-16.29336,6.997807,0.6634857568848026,0.009938
moving,05/18/2023 17:33:02.661978,-16.94571,7.091971,0.6591110539173182,0.019952
moving,05/18/2023 17:33:02.682215,-17.60106,7.180592,0.6613148298208673,0.020237
moving,05/18/2023 17:33:02.692413,-18.25015,7.270345,0.655265922438365,0.010198
moving,05/18/2023 17:33:02.712382,-18.90113,7.367314,0.6581625539036662,0.019969
moving,05/18/2023 17:33:02.732361,-19.54457,7.46385,0.650641401154278,0.019979
moving,05/18/2023 17:33:02.742093,-20.18544,7.571335,0.6498210385367649,0.009732
moving,05/18/2023 17:33:02.762020,-20.82271,7.676393,0.6458716871515588,0.019927
moving,05/18/2023 17:33:02.782325,-21.47572,7.777478,0.6607875886584114,0.020305
