Movement,Time,GazeAngleX,GazeAngleY,euclideanDifference,temporalDifference
moving,05/09/2023 17:35:39.185135,-14.54669,4.243612,0.008060167740190003,0.019733
moving,05/09/2023 17:35:39.195346,-14.54833,4.24974,0.006343656989466299,0.010211
moving,05/09/2023 17:35:39.215209,-14.54983,4.25621,0.0066416037219938625,0.019863
moving,05/09/2023 17:35:39.235323,-14.55029,4.262104,0.005911923206537434,0.020114
moving,05/09/2023 17:35:39.245380,-14.54996,4.268017,0.00592220136435818,0.010057
moving,05/09/2023 17:35:39.265264,-14.54969,4.275486,0.007473878578087339,0.019884
moving,05/09/2023 17:35:39.284958,-14.54853,4.282449,0.007058963734146733,0.019694
moving,05/09/2023 17:35:39.305402,-14.54763,4.288221,0.005841744944792032,0.020444
moving,05/09/2023 17:35:39.315369,-14.54508,4.295695,0.007897035899627144,0.009967
moving,05/09/2023 17:35:39.335551,-14.54425,4.305874,0.010212783215167139,0.020182
moving,05/09/2023 17:35:39.345300,-14.54285,4.315823,0.010047019508291805,0.009749
moving,05/09/2023 17:35:39.365450,-14.54167,4.321713,0.00600703753941981,0.02015
moving,05/09/2023 17:35:39.384986,-14.54111,4.323041,0.0014412439071857749,0.019536
moving,05/09/2023 17:35:39.405182,-14.54018,4.32337,0.000986479092530837,0.020196
moving,05/09/2023 17:35:39.415403,-14.53582,4.326149,0.005170342445138712,0.010221
moving,05/09/2023 17:35:39.435228,-14.5312,4.328915,0.005384715034242194,0.019825
moving,05/09/2023 17:35:39.450938,-14.52598,4.331952,0.006039186120661883,0.01571
moving,05/09/2023 17:35:39.465238,-14.52029,4.336838,0.0074999397330921475,0.0143
moving,05/09/2023 17:35:39.485053,-14.51295,4.344522,0.010626356666327014,0.019815
moving,05/09/2023 17:35:39.505223,-14.5079,4.352201,0.0091907312549111,0.02017
moving,05/09/2023 17:35:39.515555,-14.48448,4.350082,0.023515666288667886,0.010332
moving,05/09/2023 17:35:39.535325,-14.46124,4.347527,0.02338002619758951,0.01977
moving,05/09/2023 17:35:39.545175,-14.42519,4.333163,0.03880627521419668,0.00985
