Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY,euclideanError,recalibratedEuclideanError,cosineError
05/18/2023 12:31:06.722503,182,True,True,True,True,Eyes,0.2049546,0.1298723,-3.065629,-0.7514313,0.01851094,0.6595517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.106857,0.4785821,2.727225,0.1559361,0.1288595,-2.975064,0.104744,-0.2145627,0.007810045,0.9710462,11.93336,334.8979,358.2557,0.07746703,0.04148588,-0.9961312,-0.1350443,0.003834629,0.1179001,-1.18917,0.1421046,-1.440686,-0.5796,0.4008,1.915,0.9078037,-0.02978048,0.4183367,-0.06011614,0.9779354,0.200071,-0.4150645,-0.206774,0.885983,moving,-48.7257,1.607638,-16.83913,11.82109,-4.246573293479513,5.461437697287392,33.48235278652329,14.107361972329619,33.27481990470108
05/18/2023 12:31:06.742634,183,True,True,True,True,Eyes,0.2022443,0.1297193,-3.061127,-0.7457572,0.01620072,0.6660208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07103,0.4802797,2.73173,0.1521428,0.1276954,-2.966592,0.1052228,-0.2081586,0.009155992,0.9723756,12.03118,335.6733,358.4767,0.07638623,0.04156065,-0.9962115,-0.1269417,0.003604552,0.1108261,-1.169684,0.1327519,-1.41418,-0.5757535,0.3981403,1.915,0.9131722,-0.02599996,0.4067436,-0.06161221,0.9776887,0.2008204,-0.40289,-0.208444,0.8911963,moving,-48.2326,1.393425,-16.73365,11.74483,-4.200630969966758,5.459822536225307,33.156227719336904,14.020623553425827,32.93481287889017
05/18/2023 12:31:06.752795,184,True,True,True,True,Eyes,0.2022443,0.1297193,-3.061127,-0.7457572,0.01620072,0.6660208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.032113,0.485599,2.736163,0.1480289,0.126666,-2.957988,0.1061018,-0.2012431,0.009020931,0.9737362,12.13766,336.4894,358.5267,0.07533554,0.04162937,-0.9962887,-0.1193252,0.003388278,0.1041766,-1.148075,0.124848,-1.386147,-0.5718282,0.3954259,1.915,0.9188397,-0.02513652,0.3938298,-0.06027255,0.977322,0.2029996,-0.3900012,-0.2102612,0.8964872,moving,-48.2326,1.393425,-16.62588,11.66696,-4.200630969966758,5.459822536225307,33.2344741278484,13.889397717415155,33.01749964225214
05/18/2023 12:31:06.772221,185,True,True,True,True,Eyes,0.2022443,0.1297193,-3.061127,-0.7457572,0.01620072,0.6660208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9904513,0.489713,2.741415,0.1438853,0.1256138,-2.949523,0.1066191,-0.1938701,0.007921065,0.9751841,12.182,337.35,358.4822,0.07438944,0.0416912,-0.9963571,-0.1121656,0.003184982,0.09792597,-1.124484,0.1199987,-1.357267,-0.5679688,0.392757,1.915,0.9247032,-0.02589151,0.3798072,-0.0567895,0.9771392,0.2048751,-0.376429,-0.2110178,0.9020935,moving,-48.2326,1.393425,-16.5198,11.59035,-4.200630969966758,5.459822536225307,33.311844189351405,13.760279523855102,33.09916379888898
05/18/2023 12:31:06.792908,186,True,True,True,True,Eyes,0.1996701,0.1293717,-3.055543,-0.7362704,0.01238224,0.6765741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511327,0.4904528,2.745881,0.1393942,0.1241371,-2.941126,0.1065112,-0.186827,0.006818607,0.976578,12.15639,338.1742,358.4478,0.07353788,0.04174682,-0.9964181,-0.1054357,0.002993883,0.09205041,-1.101837,0.1168887,-1.329727,-0.5639311,0.3899648,1.915,0.9300984,-0.02648054,0.3663549,-0.05311614,0.9772177,0.2054852,-0.3634499,-0.2105808,0.9075021,moving,-47.41946,1.048475,-16.4087,11.51016,-4.125462973921536,5.457637787825076,32.727879381604076,13.693463293400093,32.49042917370579
05/18/2023 12:31:06.802986,187,True,True,True,True,Eyes,0.1970212,0.1289885,-3.049828,-0.7266682,0.008774087,0.6869326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9153805,0.4896762,2.748582,0.1349335,0.1225366,-2.932437,0.1061749,-0.1804058,0.005821206,0.9778277,12.10722,338.926,358.422,0.07269979,0.04179347,-0.9964776,-0.09910957,0.00281425,0.08652738,-1.081127,0.1144772,-1.303946,-0.5600415,0.3872751,1.915,0.9348398,-0.02692485,0.3540477,-0.04969339,0.977386,0.2055411,-0.3515754,-0.2097418,0.9123613,moving,-46.61014,0.7317907,-16.30155,11.43287,-4.052551571986748,5.457001000436015,32.14224208067926,13.628975485685672,31.881558099294512
05/18/2023 12:31:06.822728,188,True,True,True,True,Eyes,0.1943454,0.1285033,-3.043955,-0.717018,0.00548186,0.697033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8821432,0.4856566,2.750404,0.1303599,0.1212841,-2.923535,0.1053842,-0.1743827,0.004977998,0.9790098,12.00988,339.6342,358.4178,0.07187191,0.04183103,-0.9965361,-0.09316299,0.002645395,0.08133574,-1.061861,0.1139845,-1.279364,-0.5563371,0.3847133,1.915,0.9391319,-0.02700732,0.3424939,-0.04650136,0.9777389,0.2046081,-0.3403955,-0.2080804,0.9169697,moving,-45.80972,0.450597,-16.1994,11.35921,-3.982728546475371,5.458218405643322,31.555805933079398,13.56719437466832,31.274386028205143
05/18/2023 12:31:06.842448,189,True,True,True,True,Eyes,0.1915942,0.1279586,-3.037971,-0.7072608,0.002296414,0.7069489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8455723,0.4783345,2.753024,0.1257771,0.1183704,-2.914294,0.1037119,-0.1677801,0.003877267,0.9803462,11.8089,340.4119,358.4077,0.0710515,0.04185732,-0.9965938,-0.08757321,0.002486671,0.07645559,-1.040331,0.1154003,-1.253329,-0.5526048,0.3821326,1.915,0.9436696,-0.02719944,0.3297693,-0.0424037,0.9784576,0.202046,-0.3281609,-0.2046482,0.9221874,moving,-45.01264,0.1861158,-16.09637,11.28498,-3.914306957028756,5.460327496529904,30.97314090051155,13.502934376242308,30.672182516127133
05/18/2023 12:31:06.852293,190,True,True,True,True,Eyes,0.1887355,0.1273772,-3.031879,-0.6976051,-0.0007921122,0.716482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8123555,0.4807867,2.753104,0.1210762,0.1164033,-2.905589,0.1039583,-0.1616722,0.003206453,0.9813485,11.83391,341.1239,358.4004,0.07023512,0.04187163,-0.996651,-0.08231881,0.002337471,0.07186826,-1.020568,0.1099839,-1.229561,-0.5488217,0.3795164,1.915,0.9477037,-0.02732102,0.3179801,-0.03990761,0.9783648,0.2030018,-0.3166468,-0.2050753,0.9261096,moving,-44.2352,-0.06334377,-15.99182,11.20968,-3.848178835579072,5.462875434592286,30.41002431342969,13.43479748426486,30.090722156122073
05/18/2023 12:31:06.872504,191,True,True,True,True,Eyes,0.1858084,0.1267215,-3.025659,-0.6878195,-0.003772077,0.7258719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7822095,0.4768611,2.752655,0.1167405,0.1148854,-2.896469,0.1032626,-0.1561193,0.003092965,0.9823208,11.76159,341.7814,358.4685,0.06941933,0.04187405,-0.996708,-0.07737968,0.002197222,0.06755616,-1.002328,0.1076664,-1.207085,-0.545063,0.3769174,1.915,0.9512343,-0.026166,0.3073573,-0.03831914,0.9786546,0.2019082,-0.3060797,-0.2038397,0.9299272,moving,-43.45814,-0.2977414,-15.88785,11.13484,-3.783150314402624,5.466284317401013,29.846688395058603,13.366236493689108,29.51032266128231
