Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.point.x,EyeHitInfo.point.y,EyeHitInfo.point.z,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY
05/03/2023 13:43:28.7706,0,True,True,True,True,1.219359,-0.2080451,-2.877039,-0.2741555,0.0989908,0.956577,0,0,0,0,0,0,0,0,0,-1.293895,0.5136386,2.821307,1.232547,-0.2082089,-2.887082,0.05225848,0.01106618,0.00264432,0.9985689,5.987347,1.289252,0.3708773,0.6942955,-0.01308644,-0.9285072,-0.5796,0.4008,1.915,0.9997411,0.006437675,-0.02182432,-0.004124468,0.9945241,0.1044259,0.02237707,-0.1043089,0.9942932,start,-15.99233,5.908189,-16.83913,11.82109
05/03/2023 13:43:28.7804,1,True,True,True,True,1.219466,-0.2080432,-2.877037,-0.2740468,0.09896091,0.9566113,0,0,0,0,0,0,0,0,0,-1.29388,0.5129479,2.821437,1.232562,-0.2082677,-2.887069,0.05209587,0.0110691,0.002714135,0.9985771,5.968599,1.289924,0.3787098,0.6942779,-0.01258753,-0.9285586,-0.5796,0.4008,1.915,0.9997402,0.006573854,-0.02182391,-0.004267236,0.9945573,0.1041036,0.02238949,-0.1039834,0.994327,start,-15.98577,5.906208,-16.83913,11.82109
05/03/2023 13:43:28.8006,2,True,True,True,True,1.21957,-0.2080393,-2.877034,-0.2739461,0.09893078,0.9566432,0,0,0,0,0,0,0,0,0,-1.294034,0.5130234,2.821309,1.2326,-0.2083047,-2.887007,0.05208014,0.01109675,0.002768648,0.9985775,5.966712,1.293425,0.3851264,0.6943908,-0.01262532,-0.9284759,-0.5796,0.4008,1.915,0.9997384,0.006685259,-0.02187355,-0.004373577,0.99456,0.1040735,0.02245032,-0.1039506,0.994329,start,-15.97969,5.904226,-16.83913,11.82109
05/03/2023 13:43:28.8207,3,True,True,True,True,1.219674,-0.2080345,-2.877035,-0.2740487,0.09895404,0.9566115,0,0,0,0,0,0,0,0,0,-1.293777,0.5130753,2.821442,1.232627,-0.2082535,-2.887023,0.05210466,0.01104452,0.002751084,0.9985769,5.969568,1.287322,0.3828253,0.6942258,-0.0126479,-0.9285379,-0.5796,0.4007999,1.915,0.9997409,0.00664528,-0.02177092,-0.004343395,0.9945551,0.1041218,0.0223443,-0.1040002,0.9943263,start,-15.98588,5.905799,-16.83913,11.82109
05/03/2023 13:43:28.8308,4,True,True,True,True,1.219771,-0.2080267,-2.877035,-0.2741482,0.0989812,0.95658,0,0,0,0,0,0,0,0,0,-1.293326,0.5121362,2.821812,1.232633,-0.208196,-2.887017,0.05202886,0.01094034,0.002567516,0.9985825,5.961145,1.274196,0.3609799,0.6939342,-0.01208355,-0.9286644,-0.5796,0.4008,1.915,0.9997474,0.006266179,-0.0215825,-0.003989325,0.9945728,0.1039664,0.02211684,-0.103854,0.9943466,start,-15.99188,5.907602,-16.83913,11.82109
05/03/2023 13:43:28.8510,5,True,True,True,True,1.219882,-0.2080203,-2.877036,-0.2743621,0.09902032,0.9565147,0,0,0,0,0,0,0,0,0,-1.292913,0.5116716,2.822112,1.232568,-0.2081596,-2.887074,0.05205708,0.01084835,0.002327554,0.9985826,5.96472,1.262186,0.3328575,0.6936542,-0.0118845,-0.9287963,-0.5795999,0.4008,1.915,0.9997538,0.005777977,-0.02142361,-0.003519044,0.9945693,0.1040171,0.02190827,-0.1039161,0.9943447,start,-16.00476,5.910321,-16.83913,11.82109
05/03/2023 13:43:28.8716,6,True,True,True,True,1.219989,-0.2080129,-2.877035,-0.2745595,0.09905621,0.9564544,0,0,0,0,0,0,0,0,0,-1.293195,0.5110133,2.822104,1.232593,-0.2081874,-2.887062,0.05200734,0.01087305,0.002169196,0.9985853,5.959206,1.264057,0.3147212,0.6938694,-0.01154175,-0.9287701,-0.5796,0.4008,1.915,0.9997541,0.00546321,-0.0214897,-0.003201297,0.994581,0.1039147,0.02194096,-0.1038204,0.9943541,start,-16.01664,5.912818,-16.83913,11.82109
05/03/2023 13:43:28.8806,7,True,True,True,True,1.220084,-0.208005,-2.877033,-0.2747502,0.09909406,0.9563957,0,0,0,0,0,0,0,0,0,-1.293813,0.5111373,2.821786,1.232609,-0.2081529,-2.887047,0.05200544,0.01098833,0.002242288,0.9985839,5.958858,1.277758,0.3238184,0.6942898,-0.01158737,-0.9286351,-0.5795999,0.4007999,1.915,0.9997484,0.00562113,-0.02171231,-0.003335319,0.9945809,0.1039128,0.02217875,-0.1038143,0.9943494,start,-16.02813,5.915421,-16.83913,11.82109
05/03/2023 13:43:28.9008,8,True,True,True,True,1.220176,-0.207999,-2.87703,-0.2749287,0.09912945,0.9563407,0,0,0,0,0,0,0,0,0,-1.294942,0.5115478,2.821141,1.23258,-0.2081333,-2.887008,0.05202654,0.01120916,0.002377157,0.9985801,5.96103,1.303986,0.3406862,0.695041,-0.01181203,-0.9283575,-0.5795999,0.4007999,1.915,0.9997374,0.00591391,-0.02213914,-0.003581214,0.9945752,0.1039586,0.02263384,-0.103852,0.9943352,start,-16.03888,5.917857,-16.83913,11.82109
05/03/2023 13:43:28.9110,9,True,True,True,True,1.220263,-0.2079908,-2.877026,-0.2751316,0.09916258,0.9562789,0,0,0,0,0,0,0,0,0,-1.29534,0.5118948,2.820865,1.232573,-0.2081672,-2.886979,0.05193502,0.01132335,0.002713708,0.9985827,5.950048,1.319094,0.3799658,0.695276,-0.0118698,-0.92826,-0.5796,0.4007999,1.915,0.9997288,0.00659588,-0.02233273,-0.004243566,0.9945908,0.1037843,0.02289648,-0.1036614,0.9943491,start,-16.05109,5.9202,-16.83913,11.82109
