Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.point.x,EyeHitInfo.point.y,EyeHitInfo.point.z,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY
05/03/2023 13:46:36.9536,0,True,True,True,True,1.886729,0.2920794,-1.840997,-0.9965875,-0.07838362,-0.02587369,0,0,0,0,0,0,0,0,0,1.467294,0.2663552,2.096281,1.832566,0.2935305,-1.781525,0.1003755,-0.6424928,0.0905383,0.7542749,15.53113,279.2128,0.4519853,-0.1867288,0.1625141,-2.044367,-0.5796004,0.4008,1.915,0.1580116,0.007600482,0.987408,-0.2655626,0.9634551,0.03508099,-0.9510568,-0.2677619,0.1542555,start,88.5128,71.73244,-16.83914,11.82109
05/03/2023 13:46:36.9632,1,True,True,True,True,1.883877,0.2920575,-1.838114,-0.9965054,-0.07753908,-0.03106106,0,0,0,0,0,0,0,0,0,1.480842,0.2665189,2.078555,1.827761,0.2943455,-1.776785,0.1011933,-0.6455995,0.09041733,0.7515225,15.59554,278.7139,0.3117459,-0.1892534,0.1625084,-2.056205,-0.5796006,0.4008002,1.915001,0.1500521,0.005240642,0.9886643,-0.266562,0.9631693,0.03535131,-0.9520659,-0.2688448,0.1459225,start,88.21467,68.16966,-16.83914,11.82109
05/03/2023 13:46:36.9832,2,True,True,True,True,1.881016,0.291985,-1.83515,-0.9963644,-0.07709926,-0.03624628,0,0,0,0,0,0,0,0,0,1.490713,0.2500985,2.06655,1.824013,0.2932346,-1.77268,0.0985749,-0.6484001,0.08693798,0.7498681,15.10433,278.3211,0.1514558,-0.1923438,0.1797016,-2.064604,-0.5796006,0.4008,1.915,0.1440381,0.002552081,0.9895689,-0.258216,0.9654496,0.03509512,-0.9552894,-0.2605775,0.1397205,start,87.91659,64.82062,-16.83914,11.82109
05/03/2023 13:46:37.0034,3,True,True,True,True,1.878077,0.2919076,-1.832141,-0.9962047,-0.07650735,-0.04150443,0,0,0,0,0,0,0,0,0,1.503636,0.2605616,2.049438,1.82099,0.2920486,-1.768534,0.1006359,-0.6511195,0.08984769,0.7468892,15.5055,277.8633,0.1879262,-0.1920729,0.1644887,-2.076937,-0.5796006,0.4008001,1.915001,0.1359416,0.003160542,0.9907119,-0.2652645,0.9635996,0.03332453,-0.9545444,-0.2673309,0.1318316,start,87.6143,61.52064,-16.83914,11.82109
05/03/2023 13:46:37.0133,4,True,True,True,True,1.875094,0.2917929,-1.829155,-0.9960304,-0.07579633,-0.04667192,0,0,0,0,0,0,0,0,0,1.51445,0.2502593,2.034754,1.816139,0.2917855,-1.764344,0.09908331,-0.6538304,0.09023204,0.7446789,15.40043,277.4723,0.2864765,-0.1948262,0.1668414,-2.087165,-0.5796003,0.4008001,1.915001,0.1287279,0.004820404,0.9916684,-0.2639551,0.9640813,0.02957759,-0.9559065,-0.2655634,0.1253765,start,87.3172,58.37714,-16.83913,11.82109
05/03/2023 13:46:37.0333,5,True,True,True,True,1.87205,0.2916752,-1.826147,-0.9958123,-0.07521834,-0.05196134,0,0,0,0,0,0,0,0,0,1.526799,0.2331395,2.020637,1.81222,0.2907202,-1.76062,0.09612801,-0.656962,0.08915804,0.7424361,15.06322,277.0382,0.3609562,-0.1968055,0.1765358,-2.099116,-0.5796,0.4008,1.915,0.1209036,0.006083365,0.9926457,-0.2586932,0.9656205,0.0255909,-0.9583634,-0.2598847,0.1183207,start,87.01302,55.36302,-16.83913,11.82109
05/03/2023 13:46:37.0538,6,True,True,True,True,1.868937,0.2915558,-1.823125,-0.9955724,-0.0745944,-0.05719298,0,0,0,0,0,0,0,0,0,1.540729,0.2385014,2.002181,1.807737,0.2905674,-1.757019,0.09769247,-0.6599425,0.08987939,0.7394958,15.25508,276.5388,0.236845,-0.198103,0.1710614,-2.112163,-0.5796004,0.4008,1.915,0.1127952,0.003988024,0.9936103,-0.2618737,0.9647558,0.02585585,-0.9584882,-0.2631167,0.1098641,start,86.71213,52.52192,-16.83914,11.82109
05/03/2023 13:46:37.0733,7,True,True,True,True,1.865778,0.2914447,-1.820095,-0.9952947,-0.07407247,-0.0624644,0,0,0,0,0,0,0,0,0,1.553189,0.2322302,1.985788,1.803021,0.290383,-1.753418,0.09707294,-0.6629205,0.08888315,0.7370301,15.12562,276.0788,0.1374503,-0.2003551,0.1762614,-2.123913,-0.5796006,0.4008001,1.915001,0.1052725,0.002315821,0.9944409,-0.2597224,0.9653533,0.02524644,-0.9599283,-0.2609363,0.1022267,start,86.40884,49.85948,-16.83914,11.82109
05/03/2023 13:46:37.0838,8,True,True,True,True,1.86255,0.2913571,-1.817063,-0.9949765,-0.0737586,-0.0676857,0,0,0,0,0,0,0,0,0,1.563317,0.2389945,1.9703,1.798788,0.2905071,-1.750179,0.09893373,-0.6651849,0.08900064,0.7347248,15.29458,275.6809,359.9503,-0.2019914,0.1724542,-2.133259,-0.5796006,0.4008,1.915001,0.0992161,-0.0008365121,0.9950656,-0.2624003,0.964582,0.02697435,-0.9598451,-0.2637818,0.0954826,start,86.10831,47.45848,-16.83914,11.82108
05/03/2023 13:46:37.1034,9,True,True,True,True,1.859259,0.2913101,-1.814055,-0.9946324,-0.07342464,-0.07290523,0,0,0,0,0,0,0,0,0,1.573429,0.2492319,1.953745,1.793889,0.2910272,-1.747049,0.1015639,-0.6673434,0.08969988,0.7323194,15.57358,275.2819,359.7515,-0.2039864,0.1653996,-2.142672,-0.5796006,0.4008,1.915001,0.09321365,-0.004178017,0.9956374,-0.2669338,0.9632774,0.02903315,-0.9591964,-0.2684756,0.08867536,start,85.80779,45.20337,-16.83914,11.82109
