Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.point.x,EyeHitInfo.point.y,EyeHitInfo.point.z,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY
05/03/2023 13:56:09.0720,0,True,True,True,True,0.08042511,0.2781073,0.235321,-0.6770669,-0.5869675,0.4439027,0,0,0,0,0,0,0,0,0,-0.1647396,-0.3135513,-0.07666276,0.06106306,0.2830566,0.2179013,0.1327825,-0.2486695,0.04377934,0.9584445,16.03965,331.0607,1.066138,-1.072778,-0.3090899,2.344674,0.03864121,0.09605196,2.479653,0.8724937,0.0178822,0.488298,-0.149958,0.9609044,0.2327562,-0.4650455,-0.2763025,0.8410646,start,-56.75011,-52.90108,0.8927861,2.218303
05/03/2023 13:56:09.0820,1,True,True,True,True,0.07946223,0.2782212,0.2349707,-0.6736526,-0.576756,0.462109,0,0,0,0,0,0,0,0,0,-0.1648278,-0.3136938,-0.07629526,0.06111119,0.2831613,0.2178946,0.1330994,-0.2489874,0.04380255,0.958317,16.07619,331.02,1.053875,-1.072778,-0.3090899,2.344674,0.04032058,0.09751093,2.479622,0.8721732,0.01767329,0.4888778,-0.1502336,0.9607317,0.2332903,-0.4655574,-0.2769155,0.8405796,start,-55.55085,-51.29756,0.9315918,2.251992
05/03/2023 13:56:09.1022,2,True,True,True,True,0.07856594,0.2783212,0.2346482,-0.6701242,-0.5666004,0.4794762,0,0,0,0,0,0,0,0,0,-0.1643348,-0.3140917,-0.0770904,0.06085041,0.2833276,0.2182319,0.1326961,-0.2487096,0.04308196,0.9584776,16.00983,331.046,0.9883798,-1.072778,-0.3090899,2.344674,0.0391283,0.0944317,2.479391,0.872575,0.0165806,0.4881988,-0.1485918,0.9610714,0.2329427,-0.4653315,-0.2758023,0.8410706,start,-54.41615,-49.76099,0.9041335,2.18115
05/03/2023 13:56:09.1221,3,True,True,True,True,0.0777065,0.2784172,0.2343431,-0.6664272,-0.5566001,0.4960555,0,0,0,0,0,0,0,0,0,-0.1642605,-0.3139666,-0.07738562,0.06089967,0.2832295,0.218214,0.1323427,-0.2485374,0.04288724,0.95858,15.9644,331.0666,0.9796268,-1.072778,-0.3090899,2.344674,0.03817993,0.09259641,2.47949,0.8727797,0.0164375,0.4878374,-0.1480059,0.9612922,0.2324038,-0.4651342,-0.2750401,0.8414292,start,-53.33782,-48.2918,0.882188,2.138714
05/03/2023 13:56:09.1322,4,True,True,True,True,0.07686995,0.2785116,0.2340443,-0.6625956,-0.54673,0.5119115,0,0,0,0,0,0,0,0,0,-0.1644177,-0.3138182,-0.0774115,0.06093948,0.283089,0.2182993,0.1326228,-0.2480445,0.04330646,0.9586499,16.0074,331.131,1.027607,-1.072778,-0.3090899,2.344674,0.03551066,0.09460527,2.479365,0.873197,0.01723878,0.4870625,-0.1488242,0.9610715,0.2327938,-0.4640889,-0.2757615,0.8417702,start,-52.31086,-46.88377,0.8205616,2.185178
05/03/2023 13:56:09.1522,5,True,True,True,True,0.07606644,0.2786064,0.233754,-0.6586574,-0.5370331,0.527035,0,0,0,0,0,0,0,0,0,-0.1646225,-0.3136551,-0.07763918,0.06090672,0.2830631,0.2183428,0.1324797,-0.2476273,0.04381418,0.9587545,16.00553,331.1905,1.096999,-1.072778,-0.3090899,2.344674,0.03312957,0.09454817,2.479342,0.8735221,0.01840292,0.4864366,-0.1496252,0.9610589,0.2323317,-0.4632186,-0.2757301,0.8422596,start,-51.33441,-45.53835,0.7655547,2.183881
05/03/2023 13:56:09.1726,6,True,True,True,True,0.05574962,0.280964,0.2263704,-0.4927741,-0.2464826,0.8345178,0,0,0,0,0,0,0,0,0,-0.1645807,-0.313813,-0.07763203,0.06087772,0.283275,0.2182689,0.1324689,-0.247284,0.04398456,0.9588369,16.00883,331.235,1.122667,-1.072778,-0.3090899,2.344674,0.0313614,0.09452847,2.479466,0.873832,0.01883316,0.4858631,-0.1498629,0.9610347,0.2322787,-0.4625568,-0.2757854,0.8426052,start,-30.56141,-16.455,0.7246641,2.183317
05/03/2023 13:56:09.1822,7,True,True,True,True,0.05574941,0.2809637,0.2263714,-0.4927854,-0.2464474,0.8345215,0,0,0,0,0,0,0,0,0,-0.1645389,-0.3138698,-0.07777783,0.06082213,0.2833793,0.2182512,0.1322621,-0.2471819,0.04400184,0.958891,15.98602,331.2491,1.132505,-1.072778,-0.3090899,2.344674,0.03081822,0.0934456,2.479529,0.8739299,0.01900033,0.4856805,-0.1497715,0.9611411,0.231897,-0.4624014,-0.2754028,0.8428157,start,-30.56187,-16.45271,0.7120963,2.158276
05/03/2023 13:56:09.2018,8,True,True,True,True,0.05572289,0.2809633,0.2263586,-0.4928214,-0.2464105,0.8345113,0,0,0,0,0,0,0,0,0,-0.1646145,-0.3137639,-0.07806137,0.06081966,0.2833648,0.2182764,0.1318071,-0.2473003,0.04395531,0.9589251,15.93381,331.2372,1.138616,-1.072778,-0.3090899,2.344674,0.03127605,0.09117901,2.479581,0.8738209,0.01910782,0.4858723,-0.1494916,0.9613897,0.2310459,-0.4626978,-0.2745266,0.8429388,start,-30.56401,-16.45056,0.7226586,2.105928
05/03/2023 13:56:09.2222,9,True,True,True,True,0.05569759,0.2809651,0.226347,-0.4928826,-0.2463563,0.8344911,0,0,0,0,0,0,0,0,0,-0.1645318,-0.3138523,-0.07821298,0.06078254,0.2834291,0.2183224,0.1316076,-0.2474252,0.0437282,0.9589309,15.90506,331.2199,1.116449,-1.072778,-0.3090899,2.344674,0.0319491,0.08985281,2.47958,0.8737372,0.01873856,0.4860372,-0.1489907,0.9615346,0.2307663,-0.4630173,-0.2740441,0.8429204,start,-30.56774,-16.44752,0.7382087,2.075325
