,Unnamed: 0,Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.point.x,EyeHitInfo.point.y,EyeHitInfo.point.z,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY,euclideanError,recalibratedEuclideanError
756,756,05/04/2023 10:12:36.311158,962,True,True,True,True,1.296788,-0.263547,-3.009364,0.2902003,0.09603922,0.9521346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.332884,0.6534171,2.94518,1.303087,-0.2633368,-3.018317,0.06465922,0.005199685,0.001389745,0.997893,7.413629,0.6099923,0.1991088,1.90473,-0.1092426,-1.074435,0.5795999,0.4007999,1.915,0.9999421,0.003446048,-0.01019774,-0.002101218,0.9916345,0.1290604,0.01055718,-0.1290315,0.9915843,static,16.95065,5.759788,16.83913,11.82109,16.13120925458832,15.081262664334044,6.062327823996653,3.3361471165185703
757,757,05/04/2023 10:12:36.329269,963,True,True,True,True,1.296798,-0.2635532,-3.009365,0.2902919,0.09591396,0.9521192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.333829,0.6530941,2.944747,1.303149,-0.2632799,-3.01822,0.06470505,0.005318291,0.001197334,0.9978896,7.418989,0.6222442,0.1778371,1.904926,-0.1107499,-1.074346,0.5795997,0.4008,1.915,0.9999406,0.003077855,-0.01045919,-0.001701374,0.9916236,0.1291497,0.01076908,-0.1291242,0.99157,static,16.95596,5.752418,16.83912,11.82109,16.136130148715367,15.074128898907492,6.069796654681605,3.3281311285486432
758,758,05/04/2023 10:12:36.349190,964,True,True,True,True,1.296808,-0.2635555,-3.009369,0.2903862,0.09579279,0.9521028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.334839,0.6536454,2.944299,1.30315,-0.2633155,-3.018345,0.06483432,0.005473456,0.001106382,0.9978805,7.433864,0.6394904,0.1685955,1.905382,-0.1112681,-1.074443,0.5795999,0.4008,1.915,0.9999377,0.00291781,-0.01078025,-0.001498339,0.9915906,0.1294059,0.01106717,-0.1293817,0.9915331,static,16.96142,5.745299,16.83913,11.82109,16.141193291799112,15.067235495902072,6.07702156650616,3.320327729188732
759,759,05/04/2023 10:12:36.359109,965,True,True,True,True,1.296826,-0.2635586,-3.009371,0.2904788,0.09564975,0.9520888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.335329,0.6531898,2.944223,1.30315,-0.2632278,-3.018397,0.06481755,0.0055399,0.001005641,0.9978812,7.431992,0.6463941,0.1574647,1.905195,-0.1118947,-1.074347,0.5795999,0.4008,1.915,0.9999366,0.002725185,-0.01092596,-0.001288854,0.9915954,0.1293716,0.01118669,-0.1293493,0.991536,static,16.96676,5.73686,16.83913,11.82109,16.14613473720759,15.059072795166976,6.085568511634718,3.311310166089862
760,760,05/04/2023 10:12:36.379404,966,True,True,True,True,1.296843,-0.263558,-3.00937,0.2905689,0.09552328,0.9520741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.336226,0.6531382,2.943814,1.303132,-0.2632502,-3.018389,0.06487675,0.005669993,0.0008531652,0.9978768,7.438871,0.6602682,0.1408965,1.905458,-0.11165,-1.074513,0.5795999,0.4008,1.915,0.9999343,0.002438409,-0.01120521,-0.0009670058,0.9915806,0.1294877,0.01142661,-0.1294684,0.9915177,static,16.97197,5.729414,16.83913,11.82109,16.15096144326191,15.05186667832625,6.093124235938078,3.303255047328285
761,761,05/04/2023 10:12:36.389410,967,True,True,True,True,1.296856,-0.2635563,-3.009367,0.2906493,0.09540198,0.9520617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.336303,0.652513,2.943848,1.30316,-0.2631595,-3.018318,0.06481276,0.005669622,0.0007971605,0.9978811,7.431559,0.6597913,0.1343915,1.905555,-0.1117807,-1.074524,0.5795998,0.4007999,1.915,0.9999345,0.002325871,-0.01121188,-0.0008560152,0.9915974,0.1293599,0.01141855,-0.1293418,0.9915343,static,16.9766,5.72226,16.83913,11.82109,16.155247030070626,15.044946097792364,6.100379116891014,3.2955946437376715
762,762,05/04/2023 10:12:36.411896,968,True,True,True,True,1.296867,-0.2635599,-3.009364,0.2907209,0.09528752,0.9520513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.336034,0.6507605,2.94433,1.303135,-0.2631209,-3.018305,0.06451762,0.0056296,0.000807293,0.9979004,7.397667,0.6551864,0.1350596,1.905468,-0.1105699,-1.074709,0.5795999,0.4007999,1.915,0.9999353,0.002337613,-0.01113139,-0.0008847791,0.9916736,0.1287734,0.01133973,-0.1287552,0.9916115,static,16.98071,5.715502,16.83913,11.82109,16.159048422622625,15.03841066281902,6.107229299948054,3.2884134775435885
763,763,05/04/2023 10:12:36.429232,969,True,True,True,True,1.29689,-0.2635635,-3.009363,0.2907714,0.09514508,0.9520501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.335673,0.6511748,2.944363,1.303115,-0.2632685,-3.018262,0.06450099,0.005593989,0.000946266,0.9979014,7.395673,0.6521118,0.150808,1.905477,-0.1098455,-1.074737,0.5795999,0.4007999,1.915,0.9999356,0.002610196,-0.01104243,-0.001166925,0.9916775,0.1287419,0.01128657,-0.1287207,0.9916167,static,16.98351,5.707023,16.83913,11.82109,16.161610832069663,15.030229370841708,6.115771485666301,3.279879224056784
764,764,05/04/2023 10:12:36.439226,970,True,True,True,True,1.29691,-0.2635655,-3.009357,0.2908178,0.0949934,0.952051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.335212,0.6522052,2.944363,1.30311,-0.263271,-3.018283,0.06466406,0.005520693,0.0009647507,0.9978914,7.414396,0.6438363,0.1525026,1.905196,-0.1086273,-1.074811,0.5795999,0.4007999,1.915,0.9999372,0.002639414,-0.01089333,-0.001211452,0.9916353,0.1290661,0.01114287,-0.1290448,0.9915761,static,16.98605,5.697978,16.83913,11.82109,16.16392575262497,15.02150545333009,6.124874370217237,3.2708653059377615
765,765,05/04/2023 10:12:36.459201,971,True,True,True,True,1.296922,-0.2635679,-3.009355,0.2908665,0.0948517,0.9520503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.334975,0.653391,2.944095,1.303059,-0.2632315,-3.018198,0.06486423,0.005492706,0.000982616,0.9978786,7.437374,0.6407903,0.1544872,1.904867,-0.1078594,-1.074592,0.5795998,0.4007999,1.915,0.9999378,0.002673623,-0.01083463,-0.001248503,0.9915833,0.129464,0.01108958,-0.1294424,0.9915249,static,16.98874,5.689538,16.83913,11.82109,16.16638542041478,15.01336255295604,6.133376972011749,3.2623901240835336
766,766,05/04/2023 10:12:36.478829,972,True,True,True,True,1.296935,-0.2635683,-3.009357,0.2909024,0.0947203,0.9520524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.334353,0.6520303,2.94472,1.302998,-0.2632467,-3.018264,0.06465134,0.005389802,0.0009288035,0.997893,7.412979,0.6284707,0.147371,1.904021,-0.1087326,-1.074306,0.5795997,0.4007999,1.915,0.9999402,0.002550609,-0.01063679,-0.001156777,0.9916387,0.1290402,0.01087699,-0.1290202,0.9915823,static,16.99069,5.681696,16.83912,11.82109,16.168156285736366,15.005800906729965,6.141264702985534,3.2546237670894076
767,767,05/04/2023 10:12:36.489627,973,True,True,True,True,1.296944,-0.2635619,-3.009363,0.2909068,0.09458882,0.9520642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.333422,0.6519811,2.945269,1.302985,-0.2631922,-3.018387,0.06463094,0.005240479,0.0009610507,0.9978951,7.410637,0.6114874,0.1499611,1.902792,-0.1104987,-1.073953,0.5795999,0.4008,1.915,0.9999433,0.00259545,-0.01033467,-0.001240662,0.9916438,0.1289998,0.01058312,-0.1289797,0.9915907,static,16.99073,5.673791,16.83913,11.82109,16.168137958610608,14.998193600298915,6.149168037661762,3.247186105944689
768,768,05/04/2023 10:12:36.512740,974,True,True,True,True,1.296951,-0.263555,-3.009367,0.2909143,0.09450511,0.9520702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.332757,0.6510658,2.945842,1.302994,-0.2630302,-3.018466,0.06447323,0.005135884,0.001018611,0.9979057,7.392511,0.5998186,0.1557187,1.901097,-0.1114867,-1.073444,0.5795998,0.4008,1.915,0.9999452,0.00269521,-0.01011891,-0.001370702,0.9916843,0.1286869,0.0103816,-0.1286659,0.9916336,static,16.99104,5.668767,16.83913,11.82109,16.168392823156132,14.993356568929784,6.1541981560906045,3.2424008920474385
769,769,05/04/2023 10:12:36.529326,975,True,True,True,True,1.296935,-0.2635556,-3.009373,0.2909065,0.09433112,0.9520899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.332981,0.6474286,2.946453,1.302946,-0.2630228,-3.0184,0.06389546,0.005169073,0.000943856,0.9979428,7.326207,0.6029578,0.1469828,1.899424,-0.1098685,-1.073072,0.5795999,0.4008,1.915,0.9999448,0.002544389,-0.01019626,-0.001223268,0.991833,0.1275378,0.0104375,-0.1275183,0.9917813,static,16.99028,5.658282,16.83913,11.82109,16.16760707448867,14.983272792708435,6.1646612856964005,3.2326990354792717
770,770,05/04/2023 10:12:36.549264,976,True,True,True,True,1.296919,-0.2635581,-3.009375,0.2908882,0.09415343,0.952113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.332982,0.6516448,2.945614,1.302908,-0.2632591,-3.018485,0.06448992,0.005203478,0.001118201,0.9979042,7.394353,0.608359,0.1677165,1.898218,-0.1107289,-1.072695,0.5795999,0.4007999,1.915,0.9999434,0.002902858,-0.01024092,-0.00156057,0.9916795,0.1287212,0.01052937,-0.1286979,0.9916279,static,16.98888,5.647556,16.83913,11.82109,16.16622025401277,14.972962116214369,6.175349958638457,3.222903250675428
771,771,05/04/2023 10:12:36.558832,977,True,True,True,True,1.296877,-0.2635596,-3.009375,0.2908587,0.09393695,0.9521435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.332097,0.6542594,2.94531,1.302889,-0.2632211,-3.018375,0.0648526,0.005088646,0.001309026,0.997881,7.435907,0.5966367,0.1890926,1.898553,-0.1094617,-1.072745,0.5795999,0.4007999,1.915,0.9999448,0.003272528,-0.00998594,-0.001952481,0.9915848,0.1294437,0.01032551,-0.129417,0.9915365,static,16.98675,5.634476,16.83913,11.82109,16.164133163144385,14.960391901612017,6.1883749441510085,3.2110492302719233
772,772,05/04/2023 10:12:36.579224,978,True,True,True,True,1.296835,-0.2635521,-3.009369,0.2908292,0.09371836,0.9521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.331966,0.6559675,2.944926,1.302883,-0.2631813,-3.018318,0.06519053,0.005053659,0.001213847,0.9978594,7.474776,0.5919756,0.1780646,1.899379,-0.1086954,-1.073037,0.5795998,0.4007999,1.915,0.999946,0.003081398,-0.009927418,-0.001763596,0.9914975,0.1301142,0.01024394,-0.1300897,0.9914494,static,16.98462,5.621271,16.83912,11.82108,16.16204519011576,14.947701399327306,6.201516095801171,3.199092320160708
773,773,05/04/2023 10:12:36.589395,979,True,True,True,True,1.296773,-0.2635422,-3.00936,0.290754,0.09350785,0.9522177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.331557,0.6570985,2.944763,1.302809,-0.2630028,-3.018273,0.0654477,0.00498517,0.001130615,0.997843,7.504369,0.5835133,0.1681071,1.899515,-0.1085812,-1.073256,0.5795999,0.4007999,1.915,0.9999477,0.002908888,-0.009800839,-0.001603816,0.9914307,0.1306243,0.01009682,-0.1306018,0.9913835,static,16.97974,5.608468,16.83913,11.82109,16.15738463183378,14.935419288388262,6.214213006244957,3.1880752286495744
774,774,05/04/2023 10:12:36.612538,980,True,True,True,True,1.29671,-0.2635403,-3.009352,0.2906864,0.0933243,0.9522563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.331104,0.6526709,2.945752,1.302842,-0.2628887,-3.018073,0.06471226,0.004905465,0.001149441,0.9978914,7.419916,0.5742815,0.1692322,1.899822,-0.1079791,-1.073326,0.5795998,0.4007999,1.915,0.9999492,0.002928922,-0.009641475,-0.001659148,0.991622,0.1291629,0.009939007,-0.1291403,0.9915765,static,16.97537,5.597304,16.83913,11.82108,16.153213264205263,14.924710393707148,6.225266985099996,3.1785222020911057
775,775,05/04/2023 10:12:36.629257,981,True,True,True,True,1.296643,-0.2635441,-3.009346,0.290512,0.09306421,0.952335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.331392,0.6501448,2.946172,1.302762,-0.2630907,-3.018081,0.06438263,0.004921152,0.0008549149,0.9979128,7.382234,0.5738187,0.1351891,1.900009,-0.1092948,-1.073269,0.5795999,0.4007999,1.915,0.9999501,0.002339935,-0.009711678,-0.001072588,0.9917083,0.1285049,0.009931844,-0.1284881,0.9916613,static,16.96445,5.581345,16.83913,11.82108,16.14287386929601,14.909438582564482,6.240993348227909,3.165869759488312
776,776,05/04/2023 10:12:36.638906,982,True,True,True,True,1.29658,-0.2635509,-3.009337,0.2903472,0.09279684,0.9524113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.331429,0.6528652,2.945579,1.302729,-0.2632136,-3.01811,0.0648536,0.004922376,0.0007819099,0.9978823,7.436357,0.5735124,0.1270608,1.90018,-0.1104143,-1.073203,0.5795999,0.4008,1.915,0.9999503,0.002198976,-0.009722484,-0.0009220405,0.9915868,0.1294402,0.009925324,-0.1294248,0.9915395,static,16.9541,5.564967,16.83913,11.82109,16.133065332185637,14.89375910117937,6.257179323946932,3.1527484391365963
777,777,05/04/2023 10:12:36.659160,983,True,True,True,True,1.296518,-0.2635564,-3.009331,0.2900477,0.09244639,0.9525367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.331597,0.6550202,2.944998,1.302746,-0.2633143,-3.018068,0.06512519,0.004975487,0.0009579318,0.9978642,7.467434,0.5810176,0.1479222,1.900478,-0.1108102,-1.073207,0.5795997,0.4007999,1.915,0.9999487,0.002559831,-0.009804952,-0.001263713,0.9915155,0.1299817,0.01005449,-0.1299627,0.9914679,static,16.9355,5.543357,16.83912,11.82109,16.115493604534272,14.873109497039056,6.278472801859461,3.136631660001101
778,778,05/04/2023 10:12:36.678966,984,True,True,True,True,1.296459,-0.2635594,-3.009329,0.2897635,0.09209941,0.9526567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.331937,0.6575112,2.944348,1.302776,-0.2632377,-3.018119,0.06549882,0.005049367,0.00109576,0.9978393,7.510248,0.5906664,0.1646045,1.900927,-0.1099302,-1.073394,0.5795998,0.4007999,1.915,0.9999467,0.002848241,-0.009933372,-0.00152533,0.9914174,0.1307257,0.01022046,-0.1307035,0.9913688,static,16.91785,5.521988,16.83913,11.82109,16.09881326902118,14.852684364331694,6.299593863480724,3.120678332032133
779,779,05/04/2023 10:12:36.689280,985,True,True,True,True,1.296414,-0.2635601,-3.009326,0.2893391,0.09168696,0.9528254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.332217,0.6580954,2.944178,1.302783,-0.2631838,-3.018206,0.06562477,0.00508869,0.001053118,0.9978309,7.524731,0.5949092,0.1600625,1.901385,-0.109266,-1.073584,0.5795999,0.4008,1.915,0.999946,0.002769556,-0.01001708,-0.00143378,0.9913846,0.1309755,0.01029352,-0.1309541,0.991335,static,16.89167,5.496444,16.83913,11.82109,16.074114977700035,14.828308455301908,6.324864225966909,3.1030002936276064
780,780,05/04/2023 10:12:36.712973,986,True,True,True,True,1.296369,-0.2635577,-3.009324,0.2889341,0.09131287,0.9529843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.332892,0.6571105,2.944118,1.30281,-0.2631201,-3.018225,0.06548661,0.005191631,0.001018931,0.9978395,7.508869,0.60649,0.1568127,1.901722,-0.1103789,-1.073607,0.5795998,0.4007999,1.915,0.999944,0.002713425,-0.01022737,-0.001353496,0.9914209,0.1307008,0.01049428,-0.1306797,0.9913691,static,16.86671,5.473247,16.83913,11.82109,16.05057580079496,14.806181509136373,6.3479029142740515,3.0874891162564397
781,781,05/04/2023 10:12:36.729308,987,True,True,True,True,1.296345,-0.2635546,-3.009321,0.2883373,0.0908547,0.9532088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.333254,0.6553159,2.944317,1.302793,-0.2629717,-3.018209,0.06525334,0.005239717,0.0009209507,0.9978546,7.482134,0.6112414,0.1457276,1.902028,-0.1109877,-1.073616,0.5796,0.4007999,1.915,0.9999434,0.002521768,-0.01033676,-0.001154132,0.9914823,0.1302363,0.01057714,-0.130217,0.991429,static,16.8301,5.444675,16.83913,11.82109,16.016088265701462,14.778973469994751,6.3764213939422945,3.0702560672467265
782,782,05/04/2023 10:12:36.739025,988,True,True,True,True,1.296324,-0.2635556,-3.009316,0.2877609,0.09042196,0.9534242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.33327,0.654049,2.944604,1.302818,-0.2630266,-3.018205,0.06504603,0.005232158,0.0008845786,0.9978682,7.458352,0.6100492,0.1413442,1.902655,-0.1113262,-1.073663,0.5795999,0.4008,1.915,0.9999437,0.002446047,-0.01032693,-0.001084723,0.9915364,0.129824,0.01055709,-0.1298054,0.9914833,static,16.79478,5.41768,16.83913,11.82109,15.982819967120474,14.753272873146368,6.403563582147053,3.0546625466625654
783,783,05/04/2023 10:12:36.758914,989,True,True,True,True,1.296313,-0.2635588,-3.009316,0.2869572,0.08984528,0.9537207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.333045,0.653599,2.944806,1.302849,-0.2631282,-3.018183,0.06495242,0.005189065,0.0008840694,0.9978745,7.447608,0.6050548,0.1409026,1.903307,-0.1119607,-1.073942,0.5796,0.4008001,1.915,0.9999446,0.002438465,-0.01024123,-0.001090296,0.9915608,0.1296379,0.01047092,-0.1296195,0.9915085,moving,16.74559,5.381668,16.83913,11.82109,15.936498539561956,14.71900387503539,6.440101352128241,3.0352344852573006
784,784,05/04/2023 10:12:36.779021,990,True,True,True,True,1.296304,-0.2635585,-3.009313,0.2861755,0.08928268,0.9540085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.332323,0.6539724,2.945094,1.302845,-0.2631265,-3.018228,0.0650081,0.005069846,0.000891741,0.9978715,7.454013,0.5913757,0.1409267,1.899409,-0.1148219,-1.074417,0.5753861,0.3978859,1.915,0.999947,0.002438848,-0.01000217,-0.001120524,0.9915463,0.1297485,0.01023405,-0.1297304,0.9914964,moving,16.69776,5.346561,16.72356,11.73753,15.891457162226008,14.685595104189598,6.3910210763978075,3.0632471319127945
785,785,05/04/2023 10:12:36.789963,991,True,True,True,True,1.296331,-0.2635629,-3.009307,0.2852156,0.08861711,0.9543579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.331106,0.6546029,2.94548,1.302849,-0.2630852,-3.018207,0.06515771,0.004850904,0.0007976271,0.997863,7.471279,0.5654498,0.1285166,1.89612,-0.1178992,-1.074861,0.571526,0.3952168,1.915,0.9999517,0.002223993,-0.009577132,-0.0009596974,0.9915077,0.1300447,0.009785017,-0.1300292,0.9914619,moving,16.63909,5.305,16.61758,11.66096,15.836218390820775,14.646060570770342,6.355996397237808,3.085668709034165
786,786,05/04/2023 10:12:36.813569,992,True,True,True,True,1.296356,-0.263565,-3.009305,0.2842814,0.08794237,0.954699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.330243,0.6535632,2.946092,1.302865,-0.2631976,-3.018182,0.06503358,0.004677267,0.0006292127,0.997872,7.457139,0.5441341,0.1077165,1.892791,-0.119955,-1.075077,0.5681381,0.3928739,1.915,0.9999555,0.001864106,-0.009252788,-0.0006473886,0.9915404,0.1297963,0.009416468,-0.1297845,0.9914975,moving,16.58199,5.262965,16.52446,11.59371,15.782446606256894,14.606057605561425,6.331006393609549,3.102389719752471
787,787,05/04/2023 10:12:36.829439,993,True,True,True,True,1.296422,-0.2635702,-3.009298,0.2831632,0.08714984,0.955104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.329501,0.6556513,2.946056,1.302873,-0.2631853,-3.01827,0.06540462,0.00454439,0.000580119,0.9978483,7.499788,0.5285047,0.1012594,1.888627,-0.1214947,-1.075411,0.5641583,0.390122,1.915,0.999958,0.001752189,-0.008993338,-0.0005632933,0.9914438,0.1305331,0.009145107,-0.1305225,0.9914032,moving,16.5137,5.213598,16.41496,11.51468,15.718143450312668,14.559086719336598,6.301855596435386,3.123133935113892
788,788,05/04/2023 10:12:36.839202,994,True,True,True,True,1.296487,-0.263577,-3.009295,0.282073,0.08639064,0.9554955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.328579,0.6555969,2.946377,1.302874,-0.2632119,-3.018162,0.06534325,0.004405826,0.0006841071,0.997853,7.492698,0.5132985,0.1121723,1.884492,-0.1241104,-1.075626,0.5602514,0.3874202,1.915,0.9999603,0.001941059,-0.008703331,-0.0007894948,0.9914595,0.1304119,0.008882137,-0.1303999,0.9914216,moving,16.44719,5.166322,16.30734,11.43704,15.655522051748404,14.51411405922104,6.272277278471034,3.145353939319702
789,789,05/04/2023 10:12:36.858971,995,True,True,True,True,1.296601,-0.2635791,-3.009288,0.280832,0.08550926,0.9559401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.327373,0.6554974,2.947087,1.302924,-0.2632562,-3.018278,0.06531423,0.004193784,0.0006756056,0.9978557,7.489396,0.4887739,0.1095757,1.880494,-0.1272837,-1.075805,0.5565464,0.3848583,1.915,0.9999639,0.001896141,-0.00828133,-0.000800486,0.9914672,0.130354,0.008457836,-0.1303427,0.991433,moving,16.37151,5.111528,16.20517,11.36338,15.58425973387918,14.461978663384926,6.254064472445418,3.1601967083245115
790,790,05/04/2023 10:12:36.879014,996,True,True,True,True,1.29671,-0.263579,-3.009281,0.2796406,0.08469838,0.9563615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.32804,0.6556033,2.946677,1.302927,-0.2631382,-3.018203,0.0655224,0.00424708,0.0002983559,0.997842,7.513482,0.4921005,0.06657532,1.876421,-0.1306975,-1.07594,0.5526375,0.3821552,1.915,0.9999638,0.001151982,-0.008436732,-3.886642e-05,0.9914135,0.1307645,0.008514928,-0.1307595,0.9913775,moving,16.29895,5.06109,16.09727,11.28563,15.515950091172025,14.414010607606665,6.227806438385829,3.181933070076933
791,791,05/04/2023 10:12:36.889411,997,True,True,True,True,1.296878,-0.2635859,-3.009269,0.2783433,0.08378594,0.9568202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.328096,0.6534704,2.947135,1.30293,-0.2630916,-3.018216,0.065103,0.004278861,0.0004503225,0.9978694,7.465241,0.4968537,0.08412768,1.871768,-0.1328593,-1.07628,0.5484121,0.3792332,1.915,0.999963,0.001455859,-0.008480853,-0.0003415926,0.9915228,0.1299324,0.008598123,-0.1299247,0.9914865,moving,16.21995,5.004458,15.9805,11.20152,15.441565564937973,14.360132513779526,6.201686362139253,3.2042601856747273
792,792,05/04/2023 10:12:36.913797,998,True,True,True,True,1.29704,-0.2635909,-3.009259,0.2770965,0.08287877,0.957261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.328654,0.6542457,2.946641,1.302932,-0.2632638,-3.018131,0.06512459,0.004402126,0.0006439628,0.9978673,7.467612,0.5125301,0.1073981,1.867428,-0.1352734,-1.076532,0.5446746,0.3766487,1.915,0.9999604,0.001858552,-0.008701599,-0.0007118056,0.9915167,0.1299771,0.00886935,-0.1299658,0.9914788,moving,16.14404,4.948277,15.8771,11.1271,15.370078059664356,14.306664207862363,6.184586536619,3.2197359829497105
793,793,05/04/2023 10:12:36.929337,999,True,True,True,True,1.297267,-0.2635959,-3.009246,0.2756959,0.08187903,0.9577513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.32859,0.6569498,2.946092,1.302957,-0.2632152,-3.018147,0.06554778,0.00440221,0.0007376501,0.9978396,7.51616,0.5133241,0.1184294,1.863343,-0.1369633,-1.076818,0.5410107,0.3741151,1.915,0.9999602,0.002049223,-0.008688695,-0.0008950027,0.9914059,0.1308188,0.0088821,-0.1308058,0.9913682,moving,16.05886,4.886388,15.77563,11.0541,15.289868757046724,14.247775715361897,6.174211734937829,3.2304068722140613
794,794,05/04/2023 10:12:36.938776,1000,True,True,True,True,1.297485,-0.2635976,-3.009236,0.2743499,0.08091746,0.9582194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.328643,0.6576061,2.945928,1.30297,-0.2631827,-3.01815,0.06565007,0.004414093,0.0007700225,0.9978327,7.52789,0.5149595,0.122308,1.85955,-0.1374762,-1.077246,0.5371001,0.3714108,1.915,0.9999599,0.002116278,-0.008707947,-0.0009571364,0.991379,0.1310224,0.008910155,-0.1310088,0.9913411,moving,15.97706,4.826927,15.66722,10.97614,15.212842017621826,14.191197208615169,6.157013995839947,3.2470066531404624
795,795,05/04/2023 10:12:36.958914,1001,True,True,True,True,1.297733,-0.2636017,-3.009225,0.2728814,0.07990967,0.9587232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.328761,0.6574816,2.945944,1.302947,-0.2631402,-3.018204,0.06564201,0.004435355,0.0007554925,0.9978331,7.526968,0.5173001,0.1207892,1.855697,-0.1425005,-1.077514,0.5332307,0.3687351,1.915,0.9999595,0.002090002,-0.008752303,-0.0009254195,0.9913811,0.1310062,0.008950671,-0.1309928,0.9913429,moving,15.88795,4.764596,15.55983,10.89897,15.1289490831172,14.131914170290118,6.143143096679094,3.2615312926210933
796,796,05/04/2023 10:12:36.978910,1002,True,True,True,True,1.29797,-0.263605,-3.009215,0.2714703,0.07896543,0.9592019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.328769,0.6569756,2.946065,1.30293,-0.2630821,-3.018229,0.06558869,0.004431554,0.0007034316,0.9978366,7.520874,0.5164569,0.1147271,1.851173,-0.146417,-1.077493,0.5292546,0.3659856,1.915,0.9999597,0.00198514,-0.00875166,-0.0008225004,0.9913953,0.1308998,0.008936209,-0.1308874,0.9913569,moving,15.80241,4.706211,15.44937,10.81962,15.048427363025905,14.076400402689648,6.123594274842269,3.2813676400987264
