taskname,hololens,euclideanError,recalibratedEuclideanError,cosineError
calibration,A,7.406451449311706,14.966227804848193,7.314885230775771
calibration,A,5.569849263991378,14.564294927511078,5.434137308893916
calibration,A,8.2472066698075,13.37446036543585,8.038199229679499
calibration,A,7.766793497517323,12.723489992099935,7.5746889109866995
calibration,A,11.433634140800871,14.044027567808323,11.100621657090707
calibration,A,14.364968875986762,12.508784727426319,14.007782805434617
calibration,A,7.065571748410119,14.175791155718056,6.916286214558505
calibration,A,9.52877952075965,13.099274614220827,9.292551588277616
calibration,A,3.5218710931403967,13.734168615765203,3.4481490072282646
calibration,A,5.808082341885804,14.290461368411073,5.662060902837032
calibration,A,4.49297115985028,13.078271028360309,4.387490506508156
calibration,A,1.940441193729635,13.946452600398006,1.9079091285609537
calibration,A,10.064636704040844,14.764522559004163,9.824967282380534
calibration,A,10.390310184420946,15.185450808050478,10.12844724556036
calibration,A,7.056832422997594,12.40585548402572,6.89840206888362
calibration,A,7.297123391761288,12.75456006469736,7.167320543688449
calibration,A,8.433566309593864,15.01102043217185,8.227210270297192
calibration,A,6.153205942275525,13.874811178943393,6.012830635994966
calibration,A,2.130422665712205,14.002223448141429,2.0970416164332666
calibration,A,3.063270363453801,13.410606240600677,3.026283683430343
calibration,A,7.767722041598634,13.486353419683239,7.609479243687914
calibration,A,9.617893577985003,13.778697431539202,9.374015384943348
calibration,A,8.04688548628083,15.214517509518314,7.837273901511007
calibration,A,4.6165858597349825,13.639207031378811,4.50968818186592
calibration,A,8.914051583854205,12.423384666299386,8.69367518981501
calibration,A,6.271775751695996,12.593319594719345,6.127919657490071
calibration,A,8.091675381913774,14.330630281054331,7.982815523340529
calibration,A,9.553520623509097,14.332948838935902,9.440679289530038
calibration,A,10.08045712820468,13.498762089651475,9.852933155635242
calibration,A,9.852398054186402,14.277341534963483,9.57608749377732
calibration,A,5.933914610110139,13.289697791636394,5.809242594823234
calibration,A,3.569938659582627,13.795977716378093,3.5302555207323367
calibration,A,7.641718578575295,9.97833377232919,7.456552024852288
calibration,A,5.246895667460102,10.179057659343723,5.140751108504468
calibration,A,4.329154582188816,14.189632179863224,4.240629781029337
calibration,A,9.720476960383017,14.231711172962157,9.544752246599103
calibration,A,3.4655580902588294,13.700120030238208,3.3853324514769088
calibration,A,1.682718053693862,14.14902435571535,1.6596420815075563
calibration,A,22.684041854248605,15.21347140938453,21.71803716352249
calibration,A,15.663811435548679,14.729186505886412,15.273358564624775
calibration,A,2.136549810878242,14.575437423136568,2.0827247873273773
calibration,A,4.754538501568903,13.736847979872628,4.645583710181578
calibration,A,15.790041828179861,16.311842852869464,15.384203123028605
calibration,A,16.32157001678261,16.305126787634492,15.89864804670068
calibration,A,8.909241018500236,13.500460410337439,8.828070770844516
calibration,A,8.610106345620352,14.59803169366898,8.477093469236191
calibration,A,9.438753661067047,11.893247058224501,9.19866446654847
calibration,A,6.82123662214947,12.097105266674603,6.677517806123644
calibration,A,1.0030093659968617,12.199545227960531,0.9861248474256767
calibration,A,6.92373852596362,12.571541841537774,6.822953995591346
calibration,B,7.178447679197896,13.426585686798317,7.036807175335308
calibration,B,5.308674083296602,12.883584962446042,5.24460697036205
calibration,B,7.1502460466402695,13.4993673224775,6.965941224375569
calibration,B,4.887436582904867,12.676271213491683,4.775177995004336
calibration,B,13.069982692700348,13.420540203944366,12.691158677241233
calibration,B,14.610362618012866,13.728712112180304,14.218264688282568
calibration,B,2.0866454802271774,11.96193053112888,2.0421002168799207
calibration,B,7.923203081190067,12.924611990563488,7.734614374630043
calibration,B,13.044310728113068,14.128836629430905,12.744002553701247
calibration,B,13.935105204489094,14.88737428900802,13.582494126898009
calibration,B,12.576321697446412,14.49248193457348,12.254070809108558
calibration,B,14.107364369985355,14.15423722510487,13.787950084480615
calibration,B,6.924408522252813,11.379562148162186,6.752077221085067
calibration,B,5.358506220084713,11.762619355309651,5.247928032379115
calibration,B,4.190824439466848,14.212054081510676,4.100056889508453
calibration,B,7.752296753481347,14.301100316242398,7.583158466872727
calibration,B,8.8593667467041,13.049727839248696,8.661778924385334
calibration,B,9.316657515094148,12.819033764393597,9.09590511880547
calibration,B,8.476217083454037,12.38814584067345,8.323903297899717
calibration,B,9.513846014853513,11.849964831165408,9.270273099218764
calibration,B,6.690758932938728,13.85976777423318,6.5300949594798015
calibration,B,5.211296150852215,13.088398701311354,5.099511919983834
calibration,B,11.20974843543237,14.031849531989723,10.896553144529099
calibration,B,9.482597492210916,14.185158897197367,9.227070612330728
calibration,B,3.061029999564498,13.378842378309722,2.9903206423073563
calibration,B,2.868478881970799,14.806352432620383,2.8274432693564697
calibration,B,11.517561051158458,14.038944203449379,11.181317969902489
calibration,B,17.335837156463267,14.363748544205022,16.82119837516958
calibration,B,8.025950461763516,12.246758502570087,7.91584390392968
calibration,B,4.054657050559158,13.201177768331315,3.9719502759976146
calibration,B,7.358569633293291,11.845596116454983,7.167165035255287
calibration,B,8.909671942523788,11.999376529152396,8.673825286375523
calibration,B,11.8891119003308,11.472387349249265,11.587685924527053
calibration,B,11.064968969527225,12.497225574013255,10.808958699793902
calibration,B,22.89399974734768,11.619923360460108,22.34607049539229
calibration,B,22.974303061877,12.489609230386648,22.27853885971857
calibration,B,4.488962088995188,12.328368278878342,4.393259224591589
calibration,B,11.303717993158873,12.100890242223537,11.067286659327847
calibration,B,24.86220166863082,13.464051442696976,24.120433508886574
calibration,B,18.89007273968811,13.032596395896073,18.405509793549474
calibration,B,9.212187334259925,12.680395253076771,8.973161324922978
calibration,B,8.21332599466068,12.329474241699598,8.019108523689885
calibration,B,6.88485846588798,14.322061275332373,6.732662453486409
calibration,B,7.845911581834902,13.478686342147453,7.6557350505071735
calibration,B,4.926678782412536,11.974929477179359,4.801713546530193
calibration,B,4.219692849214707,11.861923421769902,4.121147962851256
calibration,B,7.0724889191409215,11.655404879240011,6.907354197415603
calibration,B,6.471428857914774,11.56892928774292,6.317652077871405
calibration,B,4.233185259871864,12.869310391270258,4.139438643977776
calibration,B,12.775407682811291,12.232362354772798,12.55509091697326
ssHeadConstrained,A,11.872363763722817,12.241574636114677,11.65827552864966
ssHeadConstrained,A,5.664568963704173,12.535524225168068,5.62738925424768
ssHeadConstrained,A,9.65050307201242,10.327673957814305,9.485221061705012
ssHeadConstrained,A,8.72840914688885,10.35728346516625,8.563640170809002
ssHeadConstrained,A,10.404972176072386,10.282018684056588,10.214375336773186
ssHeadConstrained,A,15.486074809608034,10.207555346033647,15.21110073102382
ssHeadConstrained,A,3.488346608962411,11.091338168311845,3.4258149955970616
ssHeadConstrained,A,6.521311099604666,11.051377578983196,6.412991067156794
ssHeadConstrained,A,3.9770166926757153,11.1911765944364,3.9145337939709623
ssHeadConstrained,A,3.771858595333493,11.20746860296663,3.715165682029081
ssHeadConstrained,A,5.193623135851163,10.833598050654922,5.098127307548612
ssHeadConstrained,A,4.304824236969864,10.803438229666565,4.273663580750969
ssHeadConstrained,A,10.0567556853495,11.90431089174211,9.863235387412518
ssHeadConstrained,A,7.585351367949862,11.873914349250132,7.44374607078066
ssHeadConstrained,A,6.0709899516223125,9.402715424323182,5.9844464776939335
ssHeadConstrained,A,7.639370949669997,9.418395583953451,7.494402919012455
ssHeadConstrained,A,8.20242057532969,11.012268338388337,8.0590758750171
ssHeadConstrained,A,7.621104911402329,11.02745829285834,7.490449788215153
ssHeadConstrained,A,1.5720192016430847,10.206904753508415,1.5538487217277788
ssHeadConstrained,A,1.9292619112746148,10.247366697866571,1.9144595074420243
ssHeadConstrained,A,9.419325355185222,11.025822053237105,9.270522821370434
ssHeadConstrained,A,8.315188400668058,11.032197625659645,8.189220013894275
ssHeadConstrained,A,6.494922571256043,11.25715790512242,6.384551946536505
ssHeadConstrained,A,3.9513521140436394,11.296968902081083,3.8931971545394473
ssHeadConstrained,A,4.329828137938738,9.55692038434984,4.279152469360799
ssHeadConstrained,A,8.394071736169243,9.590578668031554,8.283034631045728
ssHeadConstrained,A,4.9714711731397365,11.628381087357257,4.94156202159776
ssHeadConstrained,A,3.8038321048166814,11.623022669800504,3.7762686869252557
ssHeadConstrained,A,13.561438555480159,10.848641214999597,13.319897492988162
ssHeadConstrained,A,8.683130618241687,10.995689520931464,8.540820783591766
ssHeadConstrained,A,3.535921140645464,11.365598120863591,3.507914983180106
ssHeadConstrained,A,2.2707738394422625,11.371030704858887,2.255398857672074
ssHeadConstrained,A,3.864252708062706,7.632523721861983,3.8377204072142765
ssHeadConstrained,A,4.045950171671997,7.8392311697452515,3.9862440364236296
ssHeadConstrained,A,5.112767885250042,10.95441134147045,5.023481904014897
ssHeadConstrained,A,7.708129081559766,10.998209792499612,7.58200271169314
ssHeadConstrained,A,2.9684032616735507,11.454775304337106,2.9250164350911163
ssHeadConstrained,A,4.5606783874699,11.489640305751838,4.505657524177218
ssHeadConstrained,A,14.51440157228807,13.48578376964498,14.228672604243455
ssHeadConstrained,A,14.673260335170246,13.44174347383428,14.410005513911852
ssHeadConstrained,A,3.841905691970989,11.189080185231033,3.773749051789019
ssHeadConstrained,A,4.1981061525599035,11.162559568720173,4.119393180016664
ssHeadConstrained,A,13.984842808893914,13.551657098127711,13.738405682450935
ssHeadConstrained,A,13.639647469429656,13.559076038265244,13.400987287149277
ssHeadConstrained,A,7.491988948672466,10.865703391200203,7.427129687582007
ssHeadConstrained,A,7.7194172126649665,10.907176843904823,7.667977355546812
ssHeadConstrained,A,7.35278060298752,9.231059370963862,7.267360599356879
ssHeadConstrained,A,6.288008086002696,9.174948143053143,6.211969190068293
ssHeadConstrained,A,5.132837114582343,9.796627295276746,5.037780347668689
