taskname,hololens,euclideanError,recalibratedEuclideanError,cosineError
calibration,A,7.406451449311706,13.763903918736037,7.314885230775771
calibration,A,5.569849263991378,13.68892950462174,5.434137308893916
calibration,A,8.2472066698075,14.704566286181938,8.038199229679499
calibration,A,7.766793497517323,14.02964568084994,7.5746889109866995
calibration,A,11.433634140800871,15.711135104861869,11.100621657090707
calibration,A,14.364968875986762,14.133075815431006,14.007782805434617
calibration,A,7.065571748410119,15.062055848447804,6.916286214558505
calibration,A,9.52877952075965,14.202769124414313,9.292551588277616
calibration,A,3.5218710931403967,13.93956387890944,3.4481490072282646
calibration,A,5.808082341885804,14.618088486091557,5.662060902837032
calibration,A,4.49297115985028,13.942775765663821,4.387490506508156
calibration,A,1.940441193729635,14.867367377112114,1.9079091285609537
calibration,A,10.064636704040844,14.160750097928904,9.824967282380534
calibration,A,10.390310184420946,14.829133281615974,10.12844724556036
calibration,A,7.056832422997594,14.764963987218906,6.89840206888362
calibration,A,7.297123391761288,14.654070835203852,7.167320543688449
calibration,A,8.433566309593864,15.491223115369355,8.227210270297192
calibration,A,6.153205942275525,13.886544483332404,6.012830635994966
calibration,A,2.130422665712205,15.528590549242479,2.0970416164332666
calibration,A,3.063270363453801,14.7647720675352,3.026283683430343
calibration,A,7.767722041598634,13.855816430022752,7.609479243687914
calibration,A,9.617893577985003,14.659807803333775,9.374015384943348
calibration,A,8.04688548628083,15.532787827623132,7.837273901511007
calibration,A,4.6165858597349825,13.845816649426482,4.50968818186592
calibration,A,8.914051583854205,14.901781155916856,8.69367518981501
calibration,A,6.271775751695996,15.172028841282206,6.127919657490071
calibration,A,8.091675381913774,13.773691624255237,7.982815523340529
calibration,A,9.553520623509097,13.785852865884028,9.440679289530038
calibration,A,10.08045712820468,13.718228126204696,9.852933155635242
calibration,A,9.852398054186402,14.411835857773811,9.57608749377732
calibration,A,5.933914610110139,13.975175403848029,5.809242594823234
calibration,A,3.569938659582627,13.958550193563308,3.5302555207323367
calibration,A,7.641718578575295,14.784498763370014,7.456552024852288
calibration,A,5.246895667460102,14.838942486192208,5.140751108504468
calibration,A,4.329154582188816,14.865552137937227,4.240629781029337
calibration,A,9.720476960383017,14.806174047372888,9.544752246599103
calibration,A,3.4655580902588294,13.84849850879078,3.3853324514769088
calibration,A,1.682718053693862,14.00277811762425,1.6596420815075563
calibration,A,22.684041854248605,14.221315753889042,21.71803716352249
calibration,A,15.663811435548679,13.968797121870901,15.273358564624775
calibration,A,2.136549810878242,14.498091751131374,2.0827247873273773
calibration,A,4.754538501568903,13.848786218423124,4.645583710181578
calibration,A,15.790041828179861,14.460911698670923,15.384203123028605
calibration,A,16.32157001678261,14.508161615403612,15.89864804670068
calibration,A,1.0030093659968617,13.963411719165583,0.9861248474256767
calibration,A,6.92373852596362,13.932605275843807,6.822953995591346
calibration,B,7.1502460466402695,14.762610270278213,6.965941224375569
calibration,B,4.887436582904867,13.998389062003438,4.775177995004336
calibration,B,13.069982692700348,13.927595892316756,12.691158677241233
calibration,B,14.610362618012866,14.031332647540857,14.218264688282568
calibration,B,2.0866454802271774,14.106532155029546,2.0421002168799207
calibration,B,7.923203081190067,13.90643502324501,7.734614374630043
calibration,B,13.044310728113068,13.832530956563737,12.744002553701247
calibration,B,13.935105204489094,14.66086640202288,13.582494126898009
calibration,B,12.576321697446412,14.642153583372616,12.254070809108558
calibration,B,14.107364369985355,13.842611766806352,13.787950084480615
calibration,B,6.924408522252813,14.520668495935155,6.752077221085067
calibration,B,5.358506220084713,14.515598301634878,5.247928032379115
calibration,B,4.190824439466848,14.091721063548675,4.100056889508453
calibration,B,7.752296753481347,13.907141240201446,7.583158466872727
calibration,B,8.8593667467041,14.067142192374611,8.661778924385334
calibration,B,9.316657515094148,13.900721004342387,9.09590511880547
calibration,B,8.476217083454037,13.990576681172191,8.323903297899717
calibration,B,9.513846014853513,14.159416197411502,9.270273099218764
calibration,B,6.690758932938728,14.733869423118993,6.5300949594798015
calibration,B,5.211296150852215,14.039932054852724,5.099511919983834
calibration,B,11.20974843543237,14.654155683310147,10.896553144529099
calibration,B,9.482597492210916,15.350433015145722,9.227070612330728
calibration,B,3.061029999564498,13.924235333490262,2.9903206423073563
calibration,B,2.868478881970799,15.664193135944487,2.8274432693564697
calibration,B,11.517561051158458,14.999891866082374,11.181317969902489
calibration,B,17.335837156463267,14.94118367733197,16.82119837516958
calibration,B,8.025950461763516,13.531901845178657,7.91584390392968
calibration,B,4.054657050559158,14.412760287593835,3.9719502759976146
calibration,B,7.358569633293291,14.257424126340096,7.167165035255287
calibration,B,8.909671942523788,14.26541219134998,8.673825286375523
calibration,B,22.89399974734768,13.851182285086914,22.34607049539229
calibration,B,22.974303061877,14.672596630315045,22.27853885971857
calibration,B,4.488962088995188,13.89086441746814,4.393259224591589
calibration,B,11.303717993158873,13.719646752367503,11.067286659327847
calibration,B,24.86220166863082,15.734964071441818,24.120433508886574
calibration,B,18.89007273968811,14.720613061363707,18.405509793549474
calibration,B,9.212187334259925,14.346374634511648,8.973161324922978
calibration,B,8.21332599466068,13.610492737146368,8.019108523689885
calibration,B,6.88485846588798,15.668308623751136,6.732662453486409
calibration,B,7.845911581834902,14.761450497842448,7.6557350505071735
calibration,B,4.926678782412536,14.870913545220736,4.801713546530193
calibration,B,4.219692849214707,14.856540702091264,4.121147962851256
calibration,B,7.0724889191409215,13.850784761193285,6.907354197415603
calibration,B,6.471428857914774,13.724652404147829,6.317652077871405
calibration,B,4.233185259871864,14.650317773346186,4.139438643977776
calibration,B,12.775407682811291,13.96496169558441,12.55509091697326
ssHeadConstrained,A,11.82260662873523,12.644361604930076,11.571138688339328
ssHeadConstrained,A,5.6858374504165115,12.644464765325163,5.63710546405081
ssHeadConstrained,A,8.72414453668437,12.78354073907039,8.536535274549603
ssHeadConstrained,A,9.527584254015123,12.78597215780359,9.331864120031664
ssHeadConstrained,A,10.359862158006255,12.839114263637152,10.133089051878992
ssHeadConstrained,A,15.414084185608429,12.843529270413187,15.086989341792902
ssHeadConstrained,A,3.5228989067596155,12.928549828470372,3.445401816604254
ssHeadConstrained,A,6.520080397734692,12.94497409364787,6.3892098661480565
ssHeadConstrained,A,3.673341330274581,12.691487780126458,3.606554441050856
ssHeadConstrained,A,3.9774973283020025,12.69476805570611,3.902944852189482
ssHeadConstrained,A,5.169504107696744,12.844512769039108,5.0550676156084045
ssHeadConstrained,A,4.163990387318883,12.829822123568642,4.125526067518854
ssHeadConstrained,A,10.017307202557376,12.798702851394195,9.78594891826259
ssHeadConstrained,A,7.683828270119759,12.793785436839167,7.509591587162482
ssHeadConstrained,A,6.048649220331193,12.792551338794135,5.948321816714486
ssHeadConstrained,A,7.61282833266192,12.809257531335362,7.438667270605504
ssHeadConstrained,A,8.114835568575268,12.675124328776308,7.9494311271063385
ssHeadConstrained,A,7.522879775679965,12.679037699571209,7.374837174209164
ssHeadConstrained,A,1.9472658098597597,12.687380313683168,1.9272481846227554
ssHeadConstrained,A,1.5928472427956035,12.681010271673959,1.5690799094633854
ssHeadConstrained,A,8.303718405189844,12.603563004193525,8.148913603839786
ssHeadConstrained,A,9.411986259001374,12.609622183832048,9.232877545733135
ssHeadConstrained,A,6.4555378230966,12.698701562001972,6.322811744491883
ssHeadConstrained,A,3.931246456561429,12.69724313606882,3.860496734641757
ssHeadConstrained,A,4.335528533015219,13.02410863647468,4.27647005083937
ssHeadConstrained,A,8.372824620374807,12.98588471005887,8.245159044331858
ssHeadConstrained,A,3.776317639832318,12.539402864354752,3.7423660548711797
ssHeadConstrained,A,4.978983023527829,12.544560776929341,4.940517440769253
ssHeadConstrained,A,13.466645586396597,12.531067524794569,13.178677644788161
ssHeadConstrained,A,8.635601841833672,12.508064004703707,8.464949312511038
ssHeadConstrained,A,3.562993640198796,12.777641973079488,3.527325376991265
ssHeadConstrained,A,2.2757913418496183,12.779517747563242,2.2561088376340397
ssHeadConstrained,A,4.06513903672505,12.808001132780527,3.9926273949520463
ssHeadConstrained,A,3.8637608052610406,12.810594137217231,3.8301252639949204
ssHeadConstrained,A,5.045667329512296,12.792856650843717,4.940569233318268
ssHeadConstrained,A,7.640096060164867,12.757125170063462,7.487292392735551
ssHeadConstrained,A,2.933136348439738,12.818450401998389,2.8786833639529994
ssHeadConstrained,A,4.527727250660719,12.77368586617968,4.459486323350126
ssHeadConstrained,A,14.49153000931816,12.745907748103859,14.157958184853403
ssHeadConstrained,A,14.648109631974378,12.746901263312248,14.33587182122653
ssHeadConstrained,A,3.792548706035702,12.620233488033614,3.7144647253557785
ssHeadConstrained,A,4.155205796425503,12.611104579636189,4.061423536490373
ssHeadConstrained,A,13.62977565373499,12.467357734250733,13.342408867303067
ssHeadConstrained,A,13.960566633279267,12.469915959410933,13.666165463820363
ssHeadConstrained,A,5.114650617662818,12.765546514583356,4.999837193973433
ssHeadConstrained,A,2.0541970043200912,12.759038775795545,2.0183075059509346
ssHeadConstrained,B,4.418872365407865,12.77247776631866,4.3259606447019685
ssHeadConstrained,B,3.9087811358057123,12.768246727500374,3.850856832007442
ssHeadConstrained,B,6.771385014586447,12.777696161148759,6.618885329284297
ssHeadConstrained,B,12.251597083021961,12.779603686201474,11.975500799512925
ssHeadConstrained,B,2.5062799446095125,12.69562577038049,2.4695802352471805
ssHeadConstrained,B,3.4605452861333124,12.685621775309112,3.4185998553251933
ssHeadConstrained,B,12.621663814416234,12.654974151308119,12.349587074606852
ssHeadConstrained,B,14.33698195032697,12.651972277056627,14.025689333332373
ssHeadConstrained,B,11.307185092731844,12.683345441244414,11.055672925314536
ssHeadConstrained,B,12.30595967783694,12.689800613750355,12.032622888990824
ssHeadConstrained,B,3.4241053227203313,12.540115108866054,3.3695303485563626
ssHeadConstrained,B,2.1101588566330913,12.556250861204008,2.0899061175484595
ssHeadConstrained,B,9.187340634075488,12.79156236060161,9.011311480554646
ssHeadConstrained,B,7.4661749979325736,12.805106349009806,7.326441774070866
ssHeadConstrained,B,3.8353458808206957,12.657737113250061,3.762215903733771
ssHeadConstrained,B,6.78577133995967,12.674446044718346,6.645435579254345
ssHeadConstrained,B,8.73260690164085,12.897869534091296,8.57496984995307
ssHeadConstrained,B,8.35157762904626,12.90313628741896,8.196934339323505
ssHeadConstrained,B,6.4474918258856695,12.793818071652428,6.311961048373535
ssHeadConstrained,B,5.023500806311865,12.790069075747034,4.9328327723108485
ssHeadConstrained,B,10.205404037389338,12.509687106013022,9.989972078649147
ssHeadConstrained,B,8.237673938009257,12.561558730943583,8.07561560432168
ssHeadConstrained,B,4.617002806035548,12.79380306797026,4.527218386004578
ssHeadConstrained,B,3.946390353939306,12.814536000911707,3.9074365320523707
ssHeadConstrained,B,15.90271051772546,12.91523494523257,15.548812361656717
ssHeadConstrained,B,17.78460060834516,12.908870136326712,17.36305909183022
ssHeadConstrained,B,6.1099237094234535,12.351167807759317,5.968406450553263
ssHeadConstrained,B,7.0545998089048325,12.3168555955331,6.9030990785980535
ssHeadConstrained,B,5.413797679042427,12.29860057130215,5.341621753352928
ssHeadConstrained,B,2.147877440864754,12.291923302954698,2.1227589147924624
ssHeadConstrained,B,20.306367355071828,12.761566414007333,19.852637537823977
ssHeadConstrained,B,22.617321545937997,12.760841447310966,22.122492037504504
ssHeadConstrained,B,9.630241616831748,12.696868303950762,9.434579805823725
ssHeadConstrained,B,3.7464005486795857,12.689331821122945,3.670168780282168
ssHeadConstrained,B,16.1611003229027,12.859258792320238,15.785294652700175
ssHeadConstrained,B,24.80781495067612,12.873952182184128,24.246141419734503
ssHeadConstrained,B,5.0471135227315855,12.381251716089213,4.953963005374407
ssHeadConstrained,B,6.818445805151915,12.430758278868204,6.680975307147734
ssHeadConstrained,B,7.681622865414588,12.81595705368999,7.525716813101206
ssHeadConstrained,B,8.315995170851886,12.81686208636731,8.151176405435258
ssHeadConstrained,B,5.515850139232634,12.836485718936819,5.449997561841821
ssHeadConstrained,B,9.76773230312881,12.839078404707031,9.554138241160986
ssHeadConstrained,B,5.705665971268383,12.660123157151455,5.590593091792117
ssHeadConstrained,B,4.4263156166317685,12.65727282797729,4.336384831687284
ssHeadConstrained,B,3.7007276101148356,12.7126301735653,3.6445457540614887
ssHeadConstrained,B,9.434458057799358,12.715869269547081,9.242063704620687
wsBodyConstrained,A,28.90717282769959,8.515605901423331,27.93065523667989
wsBodyConstrained,A,25.053406177801406,12.604576313797146,24.016814162837832
wsBodyConstrained,A,19.597638487152366,6.429359377256832,19.131533040199887
wsBodyConstrained,A,20.09621249488081,4.9322798394322245,19.680995311319258
wsBodyConstrained,A,23.118872793203817,6.305434429377638,22.469313178789793
wsBodyConstrained,A,26.123843061670755,6.1439211289669124,25.303763993809824
wsBodyConstrained,A,26.512759235843983,6.117771944926729,25.602694154988765
wsBodyConstrained,A,23.317010915585247,6.994939802795302,22.58600698405614
wsBodyConstrained,A,30.905100130347897,3.642582945271853,29.876568996250125
wsBodyConstrained,A,26.550755853534156,4.028095116000424,25.884251071485945
wsBodyConstrained,A,25.236209863392943,5.413298740884195,24.36086411416009
wsBodyConstrained,A,26.639513029233477,4.663185054809397,25.764541713498577
wsBodyConstrained,A,22.97506496588952,5.7637765168206645,22.43584032606335
wsBodyConstrained,A,26.049920247464655,3.754935264549091,25.314560635093983
wsBodyConstrained,A,22.24732818265002,9.101352860230023,21.308526009741296
wsBodyConstrained,A,27.541304287638052,4.296337346285833,26.56423383906982
wsBodyConstrained,A,28.63188192813854,4.522462835582836,27.671706356417918
wsBodyConstrained,A,28.023401786520775,5.931166562394851,26.98505107787972
wsBodyConstrained,A,21.535471618032133,3.888567515624894,21.034450937116695
wsBodyConstrained,A,23.433609872381716,4.427302346616396,22.760116109568415
wsBodyConstrained,A,22.160532157721335,8.77112287624656,21.577592135093465
wsBodyConstrained,A,21.8177237819101,8.748360500619473,21.224883685058618
wsBodyConstrained,A,28.22632754442796,6.162304325519366,27.294367354735602
wsBodyConstrained,A,27.04800715106551,5.417220279242281,26.17359078534333
wsBodyConstrained,A,19.208778810539002,5.395502979814403,18.771133542426988
wsBodyConstrained,A,16.703491056899516,6.20238014046147,16.32762006213123
wsBodyConstrained,A,31.388320961816998,4.36243633183105,30.137012054788862
wsBodyConstrained,A,29.874822274223884,4.68476381431202,28.76865269620763
wsBodyConstrained,A,25.391534024289417,5.454818239172515,24.499729053215237
wsBodyConstrained,A,22.72165763874752,6.179217185865306,22.18695785036115
wsBodyConstrained,A,26.85043652475525,7.444677639787833,25.82578613708288
wsBodyConstrained,A,26.058303950419603,7.162867238791831,25.115998656723978
