id,taskname,hololens,euclideanError,recalibratedEuclideanError,cosineError
03,calibration,A,6.48783293491194,4.008028913953813,6.3741862183447155
04,calibration,A,8.007000083662426,3.0806756145148952,7.806444070333085
32,calibration,A,12.901327309869432,2.28440094466832,12.556211326734868
34,calibration,A,8.298027366179726,3.5635459326377843,8.105240569942866
05,calibration,A,4.661013105778105,1.8938656715706417,4.551266688916824
02,calibration,A,3.2175881843801806,3.386894623272164,3.1485566182871314
18,calibration,A,10.227303999131838,2.5031666530083805,9.976549365966685
27,calibration,A,7.176977907379439,5.596935699516342,7.032861306286038
29,calibration,A,7.293780242831905,2.2609689494280207,7.120403166529134
10,calibration,A,2.596361498448997,3.1396389256327044,2.5611795084758273
19,calibration,A,8.69408909201921,2.1121039383275626,8.49296929225277
43,calibration,A,6.329953390555607,2.0191018492158825,6.17175212635094
07,calibration,A,7.6077163335014655,4.169612149930687,7.4251714042258055
36,calibration,A,8.822598002711423,4.706737835309739,8.711747406435265
09,calibration,A,9.966388202754436,2.745034947534576,9.71446251025689
37,calibration,A,4.750291796706333,3.6450409500543404,4.668172994794324
08,calibration,A,6.44347903764041,3.346186422922136,6.297850805642288
01,calibration,A,7.02294896990841,7.0139170332452725,6.890854406312284
06,calibration,A,2.5895236235423287,3.1282570399761265,2.53737962790972
39,calibration,A,19.17756910274303,7.469695905813518,18.499041695930547
46,calibration,A,3.450542052023226,1.9361997031799736,3.3690468985551325
41,calibration,A,16.055805922481248,3.2530856328825606,15.6414255848646
49,calibration,A,8.759673682060292,2.763498736213949,8.65258212004036
47,calibration,A,8.131354184722982,5.079740603846101,7.939400142909477
25,calibration,A,3.9633739459802486,3.7795468108952734,3.904539421508509
50,calibration,B,6.24356088124727,3.2788836042267366,6.140707072848681
35,calibration,B,6.018057793490104,2.3805850727779694,5.86980103516454
33,calibration,B,13.839640756211132,4.000622706728201,13.454184367150315
20,calibration,B,5.0039155427893345,5.009883611039025,4.887373453003908
11,calibration,B,13.489400158949175,2.2256046115692727,13.162958605823743
16,calibration,B,13.341843033715863,3.1115727009291643,13.02101044679457
42,calibration,B,6.140373701755504,4.580993745038911,5.998961693037486
45,calibration,B,5.972176555020266,2.844631208620067,5.842210082475836
28,calibration,B,9.08801213089912,4.758334301169699,8.878842021595402
17,calibration,B,8.99718878185938,5.74316138642405,8.799055703343685
26,calibration,B,5.950771844905827,1.7976923683269093,5.81455619067557
21,calibration,B,10.308545080470935,4.9846017871775725,10.02544036485484
44,calibration,B,2.9646878140833612,1.9481857804398999,2.9088255968793364
38,calibration,B,14.421667733951532,4.1678789337635385,13.996381070836598
31,calibration,B,6.040303756161342,3.680418816562762,5.943897089963635
30,calibration,B,8.13412078790852,6.571994273856146,7.920495160815393
48,calibration,B,11.480348513010796,4.4286398375812706,11.20144809334178
24,calibration,B,22.93415140461232,3.2012028575210705,22.312304677555424
23,calibration,B,7.90222904548781,4.938127294199974,7.736040335180171
15,calibration,B,21.87716937300307,4.220897124842742,21.263959367034726
12,calibration,B,8.712929418064542,3.0726411757429233,8.49629992824991
40,calibration,B,7.364886034704647,3.336061572286579,7.193719482735636
13,calibration,B,4.573308089409831,3.8898546118378685,4.461548458873297
14,calibration,B,6.771647243145249,2.0765548651849723,6.612197381273196
22,calibration,B,8.502819089393673,3.9918987516131454,8.345809288902887
03,ssHeadConstrained,A,8.751925590081141,3.7781596491070735,8.60190149282234
04,ssHeadConstrained,A,9.126122238647996,1.4983462394730962,8.93445493761334
32,ssHeadConstrained,A,12.886973171807366,2.8242385373490757,12.610039196835935
34,ssHeadConstrained,A,5.023092766009946,1.697121461342653,4.918880407085184
05,ssHeadConstrained,A,3.8255006979340873,1.1366773257332283,3.7548289377948785
02,ssHeadConstrained,A,4.66680102404651,3.31871818515769,4.590346554984773
18,ssHeadConstrained,A,8.850068275950642,1.3940212290527978,8.647283018694736
27,ssHeadConstrained,A,6.830822377731838,2.480479570882418,6.69357419868159
29,ssHeadConstrained,A,7.8186996486911955,1.9273743056847092,7.661980761989089
10,ssHeadConstrained,A,1.7701702435149798,1.3682151986351743,1.748278967345266
19,ssHeadConstrained,A,8.856368627675241,2.2402756726328903,8.68944440746573
43,ssHeadConstrained,A,5.192987043322155,1.6249117993456341,5.091259088982161
07,ssHeadConstrained,A,6.3736139537249565,2.264167241958837,6.279921618905554
36,ssHeadConstrained,A,4.377457246153412,1.177231027216099,4.341249387006889
09,ssHeadConstrained,A,11.051381589835556,2.4352549784894046,10.822065092204292
37,ssHeadConstrained,A,2.919323737563128,0.85800152076343,2.8916492077004627
08,ssHeadConstrained,A,3.9644283878203073,1.433606588203019,3.911358953283266
01,ssHeadConstrained,A,6.340794575297644,4.540858983843606,6.211882070809219
06,ssHeadConstrained,A,3.742388632005486,1.0506854208291234,3.680938289011067
39,ssHeadConstrained,A,14.569853284981047,1.1762120876839288,14.246953026898986
46,ssHeadConstrained,A,3.97379971069385,1.2651515799817799,3.8878699468710756
41,ssHeadConstrained,A,13.795241916074408,0.6245761841491528,13.504356433126212
49,ssHeadConstrained,A,7.62359242910469,1.4337424258061893,7.551496075585515
47,ssHeadConstrained,A,6.788219701479089,1.479747330898145,6.694321852837425
25,ssHeadConstrained,A,3.5837693085078546,2.702523050283819,3.508434725991256
50,ssHeadConstrained,B,6.993375104833179,2.011810219497767,6.8940051803490086
35,ssHeadConstrained,B,4.163908592177459,1.3892089866852113,4.088484966370438
33,ssHeadConstrained,B,9.511784202333025,2.852982476804769,9.297479606362353
20,ssHeadConstrained,B,2.9834126153714062,2.9552305849061664,2.9440900452861944
11,ssHeadConstrained,B,13.478773100917756,1.4585469434936766,13.187100991707185
16,ssHeadConstrained,B,11.808449982796382,1.357267784279796,11.545984476533329
42,ssHeadConstrained,B,2.7682580078138876,2.169230928266055,2.7308147405339973
45,ssHeadConstrained,B,8.325929358911031,1.7518970409055237,8.168065640717504
28,ssHeadConstrained,B,5.311189043180604,2.1701531100849807,5.204441814074293
17,ssHeadConstrained,B,8.54205150483089,0.7557254971046424,8.385911654382578
26,ssHeadConstrained,B,5.735724886085842,1.3295295930103976,5.622618279246826
21,ssHeadConstrained,B,9.191862741154244,1.2521379858288069,9.003922547233733
44,ssHeadConstrained,B,4.281804061414736,2.8753145831862796,4.21742679365621
38,ssHeadConstrained,B,16.841952585736134,3.495101105601183,16.45429396189662
31,ssHeadConstrained,B,6.581200779482383,2.2414835867087093,6.434702997478168
30,ssHeadConstrained,B,3.77856591933848,2.0757857673395144,3.7299514246611754
48,ssHeadConstrained,B,8.53413731809197,2.0984337289903126,8.354931619631998
24,ssHeadConstrained,B,21.462462683300767,1.4311778405400177,20.988172025358026
23,ssHeadConstrained,B,6.6889502359922055,2.644727251516322,6.552990675754558
15,ssHeadConstrained,B,20.48445763678945,3.4690596267711293,20.015718036217308
12,ssHeadConstrained,B,5.9206814490900355,1.0935981972652453,5.80567364726153
40,ssHeadConstrained,B,7.998842938158106,0.9377587168982474,7.838480052728417
13,ssHeadConstrained,B,7.643833431634092,3.379247293061251,7.50403915062695
14,ssHeadConstrained,B,5.066401192909023,1.056224496884089,4.963891295441623
22,ssHeadConstrained,B,6.567592833957088,2.707194286632958,6.443304729341109
03,wsBodyConstrained,A,26.98151969001899,23.541847531896384,25.97498406379588
04,wsBodyConstrained,A,19.847643744042273,20.657978915463808,19.407055739163717
32,wsBodyConstrained,A,24.621519363467677,23.254031755276383,23.88669086151277
34,wsBodyConstrained,A,24.91488507571464,23.431199517998294,24.09435056952252
05,wsBodyConstrained,A,28.732379328498585,28.665433628582168,27.884491279997917
02,wsBodyConstrained,A,25.938159894455637,22.6520913756751,25.06300144160467
18,wsBodyConstrained,A,24.52021507104784,23.545320180710043,23.882430354177345
27,wsBodyConstrained,A,24.885522254903297,24.394501414531348,23.927649512728962
29,wsBodyConstrained,A,28.329105018939867,28.080292426916902,27.330029860011617
10,wsBodyConstrained,A,22.49292310256176,21.27556139826191,21.904904223318958
19,wsBodyConstrained,A,21.988814211745893,21.828059261859472,21.400915090885178
43,wsBodyConstrained,A,27.637041967836748,27.30680628256379,26.733859813115664
07,wsBodyConstrained,A,17.958138736444223,17.624451807600924,17.551331196125908
36,wsBodyConstrained,A,30.631490273363482,29.5342660465339,29.452758831514682
09,wsBodyConstrained,A,24.04973973979436,24.14952379907188,23.337404385998635
37,wsBodyConstrained,A,26.454370237587412,25.531737847980928,25.470892396903384
08,wsBodyConstrained,A,19.849729201888206,18.378625369119913,18.867833615644347
01,wsBodyConstrained,A,19.94027090813976,16.30179607610807,19.60066540477054
