,Unnamed: 0,Unnamed: 0.1,Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY,euclideanError,recalibratedEuclideanError,cosineError
0,0,0,05/05/2023 15:25:55.170365,182,True,True,True,True,Eyes,1.469707,0.01986837,-1.885046,-0.6221109,0.1609493,-0.7662072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.524309,0.2589298,0.07174325,1.66747,0.01023012,-1.914097,-0.01930906,0.9020593,0.08785441,-0.4221348,351.825,230.6085,353.6773,0.5969639,0.008889087,-0.8022183,0.0,0.0,0.0,0.8588616,0.1734068,-2.595309,-0.01445282,0.009650916,1.069683,-0.6428586,-0.1090086,0.7581885,0.03933696,0.9838176,0.1748018,-0.764974,0.1421977,-0.6281675,moving,39.07438,-11.86306,-0.7740939,0.5169212,38.29088924405414,-6.766774701063697,41.72726694466502,39.73820748378576,139.13468573841297
1,1,1,05/05/2023 15:25:55.190815,183,True,True,True,True,Eyes,1.478363,0.01952265,-1.886815,-0.627381,0.1593814,-0.7622274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.532195,0.2587476,0.09550285,1.678396,0.009561621,-1.91598,-0.02032705,0.9007781,0.08574578,-0.425245,352.1148,230.9808,353.6506,0.5987661,0.008831561,-0.8008749,0.0,0.0,0.0,0.8614202,0.1710343,-2.595261,-0.0148924,0.01262809,1.074507,-0.6375071,-0.1095462,0.7626168,0.0363056,0.9844689,0.1717638,-0.7695886,0.1371879,-0.6236287,moving,39.45742,-11.81036,-0.7940547,0.6733349,38.67619841975643,-6.714035416715638,42.142898024234476,40.155623784644824,138.7235090419883
2,2,2,05/05/2023 15:25:55.210770,184,True,True,True,True,Eyes,1.487131,0.01922977,-1.888597,-0.632747,0.1578983,-0.7580893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.539587,0.2573257,0.1203992,1.689163,0.009100864,-1.917513,-0.02126861,0.8994163,0.08329394,-0.428556,352.4378,231.3741,353.6494,0.6005768,0.008763038,-0.7995188,0.0,0.0,0.0,0.8639222,0.1687142,-2.595215,-0.01617432,0.01601547,1.079472,-0.631775,-0.1096509,0.7673574,0.03313357,0.9852195,0.1680614,-0.7744436,0.1316023,-0.6188039,moving,39.85041,-11.76561,-0.8584294,0.85,39.07139480592814,-6.668807845451441,42.618812993408106,40.631555871430116,138.25366826414452
3,3,3,05/05/2023 15:25:55.220895,185,True,True,True,True,Eyes,1.495975,0.01904607,-1.890382,-0.6381389,0.1562023,-0.7539095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54713,0.2557133,0.1458917,1.700376,0.01004321,-1.919158,-0.02283854,0.8980434,0.07988314,-0.4319897,352.8917,231.7742,353.6334,0.6023964,0.008686879,-0.7981495,0.0,0.0,0.0,0.8665192,0.1663061,-2.595166,-0.01747096,0.02042895,1.084435,-0.6257265,-0.1100374,0.7722422,0.02799739,0.9861941,0.1632091,-0.7795399,0.123745,-0.6140071,moving,40.2459,-11.70547,-0.9229922,1.079229,39.46930255048622,-6.608896011982586,43.10830794053302,41.11745057040902,137.77049964525307
4,4,4,05/05/2023 15:25:55.241390,186,True,True,True,True,Eyes,1.50491,0.01889357,-1.892205,-0.643496,0.1551416,-0.7495626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.553475,0.2613055,0.1730762,1.711158,0.01251983,-1.921002,-0.0257403,0.8964009,0.07762589,-0.4356346,353.2959,232.2235,353.4215,0.6042247,0.008608432,-0.7967671,0.0,0.0,0.0,0.8691676,0.1638502,-2.595117,-0.01971978,0.02228186,1.088759,-0.6191202,-0.1137803,0.7770101,0.02148579,0.9866233,0.1615946,-0.7850026,0.1167411,-0.6083938,moving,40.64594,-11.69374,-1.037637,1.172416,39.87114668710089,-6.595092831885009,43.62405943663731,41.63967790715273,137.26145445450322
5,5,5,05/05/2023 15:25:55.260795,187,True,True,True,True,Eyes,1.513914,0.0187682,-1.894043,-0.6487426,0.1538584,-0.7452924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.561467,0.2556196,0.1976666,1.722105,0.01297771,-1.923464,-0.0240533,0.8948328,0.07956653,-0.4385944,353.033,232.6205,353.4724,0.6060607,0.008529244,-0.7953722,0.0,0.0,0.0,0.8715796,0.1616136,-2.595073,-0.01905388,0.01402668,1.093611,-0.6141129,-0.1128422,0.7811096,0.02674749,0.9861813,0.1634967,-0.7887649,0.1212982,-0.6026083,moving,41.03807,-11.6643,-0.998158,0.7348369,40.26527952797419,-6.564462521011047,43.82673910220706,41.904069595477246,137.04126764819108
6,6,6,05/05/2023 15:25:55.270493,188,True,True,True,True,Eyes,1.522969,0.01869293,-1.895889,-0.6540855,0.1526509,-0.7408575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.569386,0.252177,0.2135837,1.732804,0.01357805,-1.925658,-0.02482631,0.8941999,0.07641645,-0.4403985,353.4081,232.8132,353.5434,0.6079039,0.008450532,-0.7939654,0.0,0.0,0.0,0.8742732,0.159116,-2.595022,-0.01646781,0.0178772,1.09805,-0.610866,-0.1117067,0.7838143,0.02290801,0.9870884,0.1585301,-0.7914028,0.1147962,-0.6004197,moving,41.44052,-11.64264,-0.8592188,0.9327421,40.66967332698118,-6.541179473437318,44.129447509675735,42.19607072916069,136.7511115889635
7,7,7,05/05/2023 15:25:55.290937,189,True,True,True,True,Eyes,1.532055,0.01863544,-1.897744,-0.6592871,0.1514644,-0.7364775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.577421,0.2467505,0.2260611,1.743176,0.01471842,-1.927747,-0.02466471,0.8937864,0.07470894,-0.4415384,353.5828,232.9364,353.641,0.6097529,0.008374334,-0.792547,0.0,0.0,0.0,0.8767259,0.1568417,-2.594977,-0.01225996,0.01776282,1.102572,-0.608871,-0.1100637,0.7855966,0.02188377,0.9876204,0.1553285,-0.7929673,0.1117668,-0.5989248,moving,41.83458,-11.62144,-0.6370696,0.9229751,41.06563649265978,-6.5183898656753465,44.28547583515715,42.361416501377086,136.59938163605
8,8,8,05/05/2023 15:25:55.310517,190,True,True,True,True,Eyes,1.541179,0.0185689,-1.899616,-0.6645867,0.1502481,-0.7319494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.584421,0.2451614,0.2412648,1.753041,0.01509447,-1.92981,-0.02459751,0.8930553,0.07446183,-0.4430607,353.6155,233.1282,353.65,0.6116061,0.008301155,-0.7911185,0.0,0.0,0.0,0.8792295,0.1545201,-2.59493,-0.009544373,0.01548848,1.106815,-0.6061845,-0.1099161,0.7876921,0.02204835,0.9877008,0.1547934,-0.7950184,0.1112007,-0.5963055,moving,42.23845,-11.60003,-0.4940651,0.8017294,41.47145288602092,-6.4953357747664375,44.49574679660087,42.59520935504173,136.38723363192565
9,9,9,05/05/2023 15:25:55.320484,191,True,True,True,True,Eyes,1.769691,0.01643962,-1.946248,-0.7849205,0.1102381,-0.6097108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.591047,0.2479336,0.2562261,1.762995,0.01479822,-1.931911,-0.02633066,0.8924458,0.07151047,-0.4446723,354.0177,233.3047,353.6155,0.6134624,0.008230324,-0.7896807,0.0,0.0,0.0,0.8818669,0.1520746,-2.594882,-0.007430017,0.02090997,1.110976,-0.6031464,-0.1105948,0.7899259,0.01660008,0.9883859,0.1510555,-0.7974576,0.1042214,-0.5943055,moving,52.16064,-10.24859,-0.3831787,1.078252,51.45224431580928,-5.142235793165729,53.75081611725941,52.20733231657039,127.03239458251748
