Movement,Time,GazeAngleX,GazeAngleY,euclideanDifference,temporalDifference
moving,05/05/2023 12:28:25.583934,-26.17006,-16.61328,0.008429673777794819,0.020323
moving,05/05/2023 12:28:25.603606,-26.16518,-16.60729,0.007726221586261115,0.019672
moving,05/05/2023 12:28:25.623691,-26.16006,-16.60417,0.005995731815214404,0.020085
moving,05/05/2023 12:28:25.633552,-26.15566,-16.60096,0.005446475924852589,0.009861
moving,05/05/2023 12:28:25.654062,-26.14983,-16.5987,0.006252719408384924,0.02051
moving,05/05/2023 12:28:25.673512,-26.14414,-16.5968,0.005998841554834693,0.01945
moving,05/05/2023 12:28:25.683597,-26.13637,-16.59652,0.007775043408239675,0.010085
moving,05/05/2023 12:28:25.704115,-26.12868,-16.59675,0.007693438762998136,0.020518
moving,05/05/2023 12:28:25.713665,-26.12132,-16.59682,0.0073603328729057995,0.00955
moving,05/05/2023 12:28:25.733984,-26.11378,-16.59603,0.0075812729801820414,0.020319
moving,05/05/2023 12:28:25.754832,-26.10711,-16.59355,0.00711612956599224,0.020848
moving,05/05/2023 12:28:25.763382,-26.10049,-16.59019,0.007423880386966048,0.00855
moving,05/05/2023 12:28:25.788490,-26.09433,-16.58261,0.009767394739644138,0.025108
moving,05/05/2023 12:28:25.803607,-26.08841,-16.57583,0.009000822184666496,0.015117
moving,05/05/2023 12:28:25.823680,-25.94647,-16.3049,0.30585949143356567,0.020073
moving,05/05/2023 12:28:25.838712,-25.81037,-16.04363,0.29459331781288,0.015032
moving,05/05/2023 12:28:25.853552,-25.68147,-15.793,0.2818343607511334,0.01484
moving,05/05/2023 12:28:25.864023,-25.55794,-15.55202,0.27079701124643146,0.010471
moving,05/05/2023 12:28:25.888669,-25.43903,-15.3162,0.26410350338456334,0.024646
moving,05/05/2023 12:28:25.904619,-25.32429,-15.08999,0.25364587853935155,0.01595
moving,05/05/2023 12:28:25.923867,-22.4802,-9.585677,6.195668610413972,0.019248
moving,05/05/2023 12:28:25.933525,-22.47845,-9.586468,0.0019204637460789654,0.009658
moving,05/05/2023 12:28:25.953626,-22.47362,-9.582893,0.006009120151900901,0.020101
moving,05/05/2023 12:28:25.964613,-22.4643,-9.57964,0.009871393467995522,0.010987
moving,05/05/2023 12:28:25.984226,-22.44074,-9.572245,0.024693311341332392,0.019613
moving,05/05/2023 12:28:26.004043,-22.4099,-9.557375,0.03423773503022777,0.019817
moving,05/05/2023 12:28:26.023613,-22.4099,-9.557375,0.0,0.01957
moving,05/05/2023 12:28:26.033886,-22.4099,-9.557375,0.0,0.010273
moving,05/05/2023 12:28:26.053857,-22.28904,-9.509038,0.13016760414557882,0.019971
moving,05/05/2023 12:28:26.063958,-22.15814,-9.451753,0.14288590282109762,0.010101
moving,05/05/2023 12:28:26.083506,-21.98247,-9.395111,0.1845759059682495,0.019548
moving,05/05/2023 12:28:26.103758,-21.79904,-9.336118,0.19268300119366805,0.020252
moving,05/05/2023 12:28:26.123582,-21.58685,-9.286969,0.21780775996506996,0.019824
moving,05/05/2023 12:28:26.133987,-21.36839,-9.240401,0.22336819429811058,0.010405
moving,05/05/2023 12:28:26.153812,-21.13911,-9.218583,0.23031574745119207,0.019825
moving,05/05/2023 12:28:26.163660,-20.90695,-9.208797,0.23236615802650817,0.009848
moving,05/05/2023 12:28:26.183580,-20.67704,-9.210954,0.2299201181910763,0.01992
moving,05/05/2023 12:28:26.203521,-20.44694,-9.220088,0.23028121928633286,0.019941
