Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY
05/10/2023 14:25:30.647764,659,True,True,True,True,Eyes,0.5562871,0.06798086,5.307637,0.4387318,-0.2717402,0.8565463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.221214,-1.224368,-5.074898,0.6068608,0.07382913,5.640366,0.1114247,0.2470215,-0.05466194,0.9610292,13.95561,28.46869,357.0459,0.1021079,0.01345574,0.9946781,0,0,0,1.458242,-0.4948189,7.041296,0.08861953,-0.152616,1.726173,0.8719849,-0.05001486,-0.4869711,0.160112,0.9691933,0.1871594,0.4626084,-0.2411701,0.8531298,static,27.12199,-17.60169,2.938912,-5.05255,1.0139380141877745,-3.3598608282380615
05/10/2023 14:25:30.658070,660,True,True,True,True,Eyes,0.5587035,0.06811522,5.322295,0.4410393,-0.2723483,0.855167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.247663,-1.173585,-5.090939,0.6093081,0.07409547,5.654219,0.1068762,0.2489944,-0.05605652,0.9609563,13.49275,28.67274,356.7863,0.1023201,0.01338389,0.9946575,0,0,0,1.458242,-0.4948189,7.041296,0.08894759,-0.1695045,1.712218,0.869719,-0.05451258,-0.4905277,0.1609589,0.9708703,0.1774912,0.4665632,-0.2333223,0.8531585,static,27.28173,-17.66532,2.973771,-5.653689,1.0065675821364226,-3.371379095182249
05/10/2023 14:25:30.678162,661,True,True,True,True,Eyes,0.5611096,0.06821707,5.336883,0.4433239,-0.273535,0.8536056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.274598,-1.161822,-5.096597,0.6113527,0.07406269,5.667424,0.1060184,0.2508506,-0.05798423,0.960454,13.45858,28.87008,356.5696,0.1025273,0.01331822,0.9946371,0,0,0,1.458242,-0.4948189,7.041296,0.08881009,-0.1730692,1.700157,0.8674237,-0.05819282,-0.4941557,0.1645719,0.9707958,0.1745609,0.4695661,-0.2327424,0.8516682,static,27.44531,-17.76788,2.990208,-5.812461,0.9967847114479149,-3.3894700552360337
05/10/2023 14:25:30.697721,662,True,True,True,True,Eyes,0.5634991,0.06835026,5.351386,0.4455405,-0.2750668,0.8519577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.300867,-1.181725,-5.095009,0.6133091,0.07349719,5.680496,0.1080305,0.2525981,-0.05958055,0.9596738,13.73596,29.06788,356.4718,0.1027299,0.0132575,0.9946172,0,0,0,1.458242,-0.4948189,7.041296,0.08781898,-0.16708,1.689096,0.8652887,-0.05977919,-0.4976965,0.1689323,0.9695591,0.1772482,0.4719505,-0.2374479,0.8490473,static,27.60781,-17.89342,2.976225,-5.649139,0.9856525453163609,-3.4114239025886177
05/10/2023 14:25:30.707716,663,True,True,True,True,Eyes,0.5658746,0.06856907,5.365815,0.4476403,-0.2772221,0.8501565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.321332,-1.235312,-5.087197,0.6152987,0.07446857,5.69298,0.1128838,0.2537605,-0.06094858,0.9587222,14.32259,29.20781,356.4749,0.1029281,0.01320187,0.9945976,0,0,0,1.458242,-0.4948189,7.041296,0.08742869,-0.1536115,1.67969,0.8637817,-0.05957461,-0.5003319,0.1741564,0.967085,0.1855157,0.4728114,-0.247381,0.8457257,moving,27.76854,-18.0603,2.979584,-5.225295,0.9720891957479969,-3.440327786177402
05/10/2023 14:25:30.727649,664,True,True,True,True,Eyes,0.5682575,0.06880476,5.380173,0.4497721,-0.2794181,0.8483105,1.9681,1.453454,-0.481118,7.049733,0.1117318,0.9115053,-0.3958206,0.07750082,-0.1255495,1.671799,0.6176656,0.07686657,5.705564,0.1182928,0.2549991,-0.0627862,0.9576222,14.98585,29.35394,356.4436,0.1031222,0.01315242,0.9945782,0,0,0,1.451778,-0.4947934,7.055672,0.07388687,-0.1378817,1.679541,0.8620667,-0.05992178,-0.5032399,0.1805801,0.9641294,0.1945388,0.4735313,-0.2585806,0.8419645,moving,27.93243,-18.23095,2.518949,-4.693164,0.9582299559091658,-3.469882259730846
05/10/2023 14:25:30.747999,665,True,True,True,True,Eyes,0.5706236,0.06906097,5.394418,0.4518344,-0.2820836,0.84633,1.953722,1.453382,-0.4820521,7.047912,0.1069626,0.8491644,-0.5171834,0.07573342,-0.1252344,1.659507,0.620201,0.07753558,5.718231,0.1197499,0.2569992,-0.06343991,0.956863,15.17551,29.59418,356.4443,0.1033128,0.01310886,0.9945592,0,0,0,1.445182,-0.4947675,7.070339,0.05807227,-0.1345748,1.677748,0.8598536,-0.05985531,-0.50702,0.1829579,0.9632707,0.1965606,0.4766323,-0.2617766,0.8392227,moving,28.09664,-18.43334,1.9824,-4.585966,0.9424666063941041,-3.5047813109530566
05/10/2023 14:25:30.758030,666,True,True,True,True,Eyes,0.5729892,0.06938514,5.408582,0.4538625,-0.2850456,0.8442498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.396503,-1.359611,-5.062819,0.622193,0.07840434,5.729803,0.1240579,0.2587425,-0.06445513,0.955776,15.69388,29.81099,356.4858,0.1035,0.013071,0.9945403,0,0,0,1.438503,-0.4947412,7.08519,0.04200023,-0.1215467,1.677913,0.8577958,-0.05901121,-0.510592,0.1874074,0.9609103,0.2037885,0.4786073,-0.2704976,0.8353239,moving,28.26215,-18.65632,1.433884,-4.143223,0.9254436478831507,-3.543152953303508
05/10/2023 14:25:30.777825,667,True,True,True,True,Eyes,0.5753961,0.06978095,5.422685,0.4559049,-0.2879198,0.8421715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.423599,-1.412989,-5.049523,0.6245425,0.08044688,5.742084,0.1289166,0.2604432,-0.06628204,0.9545453,16.29834,30.0147,356.4526,0.1036842,0.01303953,0.9945217,0,0,0,1.431838,-0.494715,7.100011,0.02645969,-0.1073047,1.677584,0.855552,-0.05938747,-0.5142994,0.1936893,0.9579744,0.211588,0.48012,-0.2806388,0.8310997,moving,28.42866,-18.87443,0.9036226,-3.65987,0.9086894148548466,-3.580709855537783
05/10/2023 14:25:30.797697,668,True,True,True,True,Eyes,0.577812,0.07018282,5.436714,0.4580168,-0.2904303,0.8401612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.450223,-1.403323,-5.054484,0.6275271,0.08263282,5.755007,0.1278362,0.2624727,-0.06681124,0.9540976,16.20105,30.24992,356.3949,0.1038666,0.01301512,0.9945031,0,0,0,1.42528,-0.4946892,7.114595,0.01140088,-0.1140901,1.674826,0.8532887,-0.06038189,-0.5179309,0.1945959,0.9583883,0.2088642,0.4837673,-0.2790087,0.829532,moving,28.59716,-19.06945,0.3900179,-3.897002,0.8932707280790806,-3.6143899514197133
05/10/2023 14:25:30.807896,669,True,True,True,True,Eyes,0.5802571,0.07054969,5.450654,0.4601899,-0.2929598,0.8380929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.471723,-1.370145,-5.067387,0.6301277,0.08312713,5.767248,0.1245962,0.2642526,-0.0662717,0.9540725,15.82932,30.46034,356.3882,0.1040475,0.01299718,0.9944845,0,0,0,1.41871,-0.4946633,7.129205,-0.002694011,-0.1270273,1.671672,0.8515573,-0.06060627,-0.5207466,0.1923057,0.9601677,0.2027227,0.4877178,-0.2727726,0.8292928,moving,28.77082,-19.26735,-0.09233589,-4.34545,0.877564675647285,-3.648580924001059
05/10/2023 14:25:30.827720,670,True,True,True,True,Eyes,0.5827187,0.07090158,5.464522,0.4623668,-0.2954707,0.8360108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.493237,-1.371769,-5.070535,0.6327659,0.08274426,5.779365,0.1246731,0.2658523,-0.06636003,0.9536117,15.84664,30.65519,356.4078,0.1042277,0.01298441,0.9944659,0,0,0,1.412136,-0.4946374,7.143822,-0.01727158,-0.1277475,1.669106,0.8498378,-0.06027416,-0.5235865,0.1928527,0.960106,0.2024955,0.4904932,-0.2730633,0.8275583,moving,28.94537,-19.4649,-0.5928643,-4.376685,0.8618596644589194,-3.682717476017658
05/10/2023 14:25:30.847655,671,True,True,True,True,Eyes,0.5852343,0.07121352,5.478308,0.4645329,-0.2979099,0.8339418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.517244,-1.380203,-5.070666,0.6356118,0.082756,5.79157,0.125478,0.2675494,-0.06725317,0.9529688,15.97038,30.85377,356.36,0.1044076,0.01297604,0.9944473,0,0,0,1.405464,-0.4946112,7.158659,-0.03228277,-0.1258469,1.666756,0.8477887,-0.06103724,-0.5268101,0.1953235,0.9594646,0.2031662,0.4930549,-0.2751403,0.8253452,moving,29.11924,-19.65831,-1.109601,-4.317873,0.846417269953208,-3.7161536843604757
05/10/2023 14:25:30.857764,672,True,True,True,True,Eyes,0.5877596,0.07146446,5.49202,0.4667268,-0.3003776,0.831829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.545752,-1.377475,-5.071625,0.6386399,0.08223201,5.803882,0.1253676,0.2696954,-0.06814363,0.9523152,15.9939,31.10313,356.2921,0.1045883,0.01297089,0.9944285,0,0,0,1.398805,-0.494585,7.173468,-0.0485341,-0.1265762,1.663718,0.8452417,-0.06216624,-0.530756,0.1974105,0.9592788,0.2020229,0.496584,-0.275535,0.8230947,moving,29.29613,-19.8549,-1.670963,-4.350701,0.8307173736131901,-3.750140457512606
05/10/2023 14:25:30.877898,673,True,True,True,True,Eyes,0.5902794,0.07164196,5.50568,0.4688794,-0.3029063,0.8296987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.574954,-1.389796,-5.067586,0.6413804,0.08104829,5.815876,0.1267012,0.2718324,-0.06916199,0.9514572,16.18277,31.35682,356.2551,0.1047699,0.01296755,0.9944095,0,0,0,1.392307,-0.4945594,7.187918,-0.06489593,-0.1218542,1.66092,0.8426476,-0.06272637,-0.5347996,0.2004923,0.9583269,0.2035005,0.499748,-0.2787023,0.8201079,moving,29.47166,-20.05612,-2.237539,-4.196013,0.8147711355888065,-3.7848997514013987
05/10/2023 14:25:30.897844,674,True,True,True,True,Eyes,0.5928043,0.07171811,5.51926,0.4710185,-0.3054838,0.8275393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.599886,-1.411753,-5.063121,0.6441679,0.07948584,5.828068,0.1288041,0.273608,-0.06971527,0.950625,16.44162,31.57746,356.2899,0.1049522,0.01296451,0.9943904,0,0,0,1.385747,-0.4945336,7.202505,-0.08069789,-0.1146801,1.657966,0.8405569,-0.06206247,-0.5381564,0.2030298,0.9570985,0.2067395,0.502238,-0.2830382,0.8170963,moving,29.64765,-20.26148,-2.786549,-3.9568,0.7985671942351691,-3.8203582774021227
05/10/2023 14:25:30.907851,675,True,True,True,True,Eyes,0.5953012,0.07171728,5.53277,0.4730205,-0.3082493,0.825369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.616948,-1.437309,-5.060917,0.6468037,0.07715499,5.839764,0.1310316,0.2748375,-0.06911917,0.9500093,16.67577,31.74995,356.4507,0.1051353,0.01295993,0.9943711,0,0,0,1.378788,-0.4945062,7.217978,-0.09635299,-0.1069571,1.655702,0.8393738,-0.05930293,-0.5403099,0.2033525,0.9561066,0.2109693,0.5040828,-0.2869555,0.8145902,moving,29.8171,-20.47907,-3.330551,-3.696128,0.7817783790971644,-3.857842499814475
05/10/2023 14:25:30.927396,676,True,True,True,True,Eyes,0.5978142,0.0716337,5.546198,0.474929,-0.3111248,0.8231912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625327,-1.482545,-5.057024,0.6492842,0.07532179,5.851199,0.134939,0.2751775,-0.06879681,0.9493872,17.10246,31.81969,356.6191,0.1053187,0.01295262,0.9943519,0,0,0,1.372476,-0.4944814,7.232014,-0.1081738,-0.09397167,1.653421,0.8390886,-0.05636521,-0.5410667,0.204894,0.9541169,0.2183561,0.5039332,-0.2940814,0.8121376,moving,29.98222,-20.70407,-3.743199,-3.252888,0.7646434039292713,-3.8965522088749736
05/10/2023 14:25:30.947638,677,True,True,True,True,Eyes,0.6003492,0.07146139,5.559558,0.4766285,-0.31405,0.8210955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.631478,-1.519366,-5.056549,0.6521909,0.07329595,5.862689,0.138089,0.27536,-0.06853493,0.9489,17.44612,31.86609,356.7541,0.1055026,0.0129414,0.9943326,0,0,0,1.365857,-0.4944553,7.246735,-0.1200642,-0.08319721,1.651032,0.8389597,-0.05401724,-0.541506,0.206114,0.9524688,0.2243217,0.5036504,-0.2998089,0.8102166,moving,30.13425,-20.93069,-4.159267,-2.884753,0.747703952871936,-3.9354684831112916
05/10/2023 14:25:30.958239,678,True,True,True,True,Eyes,0.6029034,0.07121293,5.572834,0.4782473,-0.3169838,0.8190243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.636096,-1.541021,-5.061513,0.655382,0.07102004,5.87436,0.1397579,0.2755686,-0.06756999,0.9486642,17.60223,31.91849,356.9223,0.1056876,0.0129251,0.9943131,0,0,0,1.359193,-0.4944291,7.261551,-0.1320543,-0.07757735,1.648007,0.8389925,-0.05117672,-0.5417309,0.2052283,0.951804,0.2279263,0.5039572,-0.302407,0.8090594,moving,30.28165,-21.15774,-4.581306,-2.69512,0.7308422063238285,-3.9744337481809646
05/10/2023 14:25:30.982014,679,True,True,True,True,Eyes,0.6054793,0.07090476,5.586052,0.4794718,-0.3195452,0.8173112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.638799,-1.565586,-5.066018,0.6583982,0.06896882,5.885628,0.141722,0.275542,-0.06698842,0.948422,17.80273,31.93819,357.0521,0.1058738,0.01290293,0.9942936,0,0,0,1.352682,-0.4944035,7.27603,-0.1428932,-0.07079542,1.645358,0.8391784,-0.04896589,-0.5416476,0.2051673,0.9508549,0.2319082,0.5036727,-0.3057407,0.807983,moving,30.39782,-21.35407,-4.96347,-2.463766,0.7165139346015608,-4.008069963097599
05/10/2023 14:25:30.997769,680,True,True,True,True,Eyes,0.6080896,0.07052734,5.599215,0.4806225,-0.3218687,0.8157222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.639318,-1.580364,-5.075107,0.6617866,0.06721707,5.897269,0.1428519,0.2752554,-0.06697863,0.9483364,17.92764,31.91083,357.0844,0.1060616,0.01287447,0.994274,0,0,0,1.346171,-0.4943779,7.290509,-0.1523121,-0.06675583,1.642326,0.8394968,-0.04839503,-0.5412053,0.205678,0.9502144,0.2340708,0.5029331,-0.3078157,0.8076556,moving,30.50654,-21.53327,-5.298552,-2.327628,0.7033758331509561,-4.038784953646557
05/10/2023 14:25:31.007699,681,True,True,True,True,Eyes,0.6107791,0.07010784,5.612317,0.4791247,-0.323018,0.8161488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.634098,-1.566123,-5.096351,0.6652226,0.0651501,5.909081,0.1412683,0.2746117,-0.06632542,0.9488059,17.72808,31.8308,357.0951,0.1062513,0.01283915,0.9942543,0,0,0,1.339321,-0.4943509,7.305741,-0.1604747,-0.0715737,1.639279,0.8403788,-0.04827205,-0.5398457,0.2034477,0.9512884,0.2316449,0.502367,-0.3044999,0.8092635,moving,30.4153,-21.59283,-5.591069,-2.500043,0.7018538903482092,-4.048350006153418
05/10/2023 14:25:31.027689,682,True,True,True,True,Eyes,0.6135204,0.0696481,5.625402,0.477606,-0.3239045,0.8166875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.623508,-1.551155,-5.121031,0.6688141,0.0634625,5.92136,0.139565,0.2734495,-0.06582803,0.9494281,17.51859,31.68353,357.0745,0.1064443,0.01279698,0.9942342,0,0,0,1.332881,-0.4943255,7.320063,-0.1658167,-0.07720989,1.635551,0.8417841,-0.04867,-0.5376159,0.2013259,0.9523765,0.2290125,0.5008668,-0.3010151,0.8114939,moving,30.31947,-21.63365,-5.789027,-2.702771,0.7015544669827936,-4.054737264843306
05/10/2023 14:25:31.047648,683,True,True,True,True,Eyes,0.6164004,0.06911079,5.638415,0.4760001,-0.3245053,0.8173863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.609807,-1.522487,-5.151676,0.6728112,0.06199775,5.933996,0.1367031,0.2719715,-0.0658716,0.9502656,17.19585,31.48157,356.9498,0.106641,0.01274799,0.9942138,0,0,0,1.326227,-0.4942994,7.334858,-0.1699623,-0.08652613,1.631705,0.8433849,-0.05083234,-0.5349001,0.1995497,0.9539464,0.2239781,0.4988806,-0.2956389,0.8146875,moving,30.21413,-21.65326,-5.94662,-3.03544,0.7027350647562085,-4.057506083082439
05/10/2023 14:25:31.058022,684,True,True,True,True,Eyes,0.6193321,0.06853244,5.651416,0.4743707,-0.3249432,0.8181592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59459,-1.484597,-5.185289,0.6767887,0.05974364,5.946556,0.1329787,0.2705177,-0.06512277,0.9512602,16.75193,31.29117,356.89,0.1068435,0.01269156,0.9941927,0,0,0,1.319657,-0.4942735,7.349469,-0.1742215,-0.09832305,1.627377,0.8451585,-0.05195119,-0.5319853,0.1958436,0.9561513,0.217761,0.4973454,-0.2882285,0.8182737,moving,30.10526,-21.66118,-6.110617,-3.4575,0.7046931604269269,-4.058289226727859
05/10/2023 14:25:31.078899,685,True,True,True,True,Eyes,0.6222965,0.06792477,5.664453,0.472658,-0.3252347,0.8190341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.578761,-1.470274,-5.212291,0.6809676,0.05815228,5.959244,0.1312975,0.2689465,-0.06454085,0.9519786,16.54098,31.09702,356.875,0.107052,0.01262776,0.9941711,0,0,0,1.313075,-0.4942476,7.364104,-0.17892,-0.1040123,1.623424,0.8470045,-0.05225898,-0.5290108,0.193507,0.9571908,0.2152688,0.4951146,-0.284701,0.8208574,moving,29.9889,-21.6578,-6.289271,-3.665911,0.7074938857373048,-4.057132338413985
05/10/2023 14:25:31.097991,686,True,True,True,True,Eyes,0.6253101,0.06729699,5.677495,0.4709017,-0.3253814,0.8199869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.562839,-1.457441,-5.239685,0.6852456,0.05678488,5.972754,0.1296669,0.2673906,-0.06363218,0.9527013,16.32569,30.91043,356.8998,0.1072664,0.01255687,0.9941488,0,0,0,1.306352,-0.4942212,7.379054,-0.1838381,-0.1100437,1.618998,0.8489065,-0.05190146,-0.5259887,0.1905883,0.9582749,0.2130384,0.4929848,-0.281097,0.8233775,moving,29.86787,-21.64381,-6.47822,-3.888427,0.7110330221044587,-4.0541658176655595
05/10/2023 14:25:31.107834,687,True,True,True,True,Eyes,0.628275,0.06662956,5.690596,0.4690057,-0.3256391,0.8209707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.540191,-1.448668,-5.268579,0.6894509,0.05563926,5.985874,0.1282531,0.2653293,-0.06217825,0.9535646,16.11646,30.67156,356.9854,0.1074866,0.0124793,0.994126,0,0,0,1.29887,-0.4941917,7.395692,-0.1891968,-0.1154317,1.616222,0.8514684,-0.05052333,-0.5219664,0.1866406,0.95937,0.2115999,0.4900682,-0.2775907,0.8263029,moving,29.73855,-21.63582,-6.676725,-4.08517,0.7143987084249332,-4.052167422748763
05/10/2023 14:25:31.127724,688,True,True,True,True,Eyes,0.6312941,0.06594076,5.703695,0.4669911,-0.3258828,0.8220217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.509749,-1.454306,-5.296962,0.6934983,0.05384367,5.998984,0.1280036,0.2626364,-0.06013319,0.9544744,16.01796,30.37082,357.1641,0.1077111,0.01239509,0.9941027,0,0,0,1.292881,-0.4941681,7.40901,-0.1902167,-0.1169803,1.611795,0.8548122,-0.04755436,-0.516754,0.182028,0.9599981,0.212766,0.4859649,-0.2759387,0.8292744,moving,29.60094,-21.62539,-6.730654,-4.151112,0.7180953671169505,-4.049716404149198
05/10/2023 14:25:31.147994,689,True,True,True,True,Eyes,0.6344262,0.06532285,5.716769,0.4646316,-0.3262777,0.8232013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.471911,-1.471444,-5.325276,0.697849,0.05262919,6.012012,0.1285676,0.2594005,-0.05749956,0.9554452,15.99237,30.01731,357.4258,0.1079402,0.01230459,0.9940788,0,0,0,1.286598,-0.4941434,7.422982,-0.1910291,-0.1165676,1.60821,0.8588104,-0.04317437,-0.510471,0.1765763,0.9603283,0.2158477,0.4809008,-0.2755093,0.8323635,moving,29.44127,-21.62101,-6.77406,-4.14571,0.721923118733838,-4.04817235447714
05/10/2023 14:25:31.167419,690,True,True,True,True,Eyes,0.637639,0.06480151,5.729896,0.4621096,-0.3263877,0.8245761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.430861,-1.500755,-5.351609,0.7021445,0.05387515,6.025376,0.1301498,0.2556803,-0.05613399,0.9563146,16.11899,29.5922,357.5653,0.1081754,0.01220974,0.9940543,0,0,0,1.279929,-0.4941172,7.437811,-0.1903847,-0.1144359,1.606164,0.8629532,-0.04081003,-0.5036332,0.173917,0.95982,0.2202236,0.4744099,-0.277633,0.8353772,moving,29.26718,-21.59489,-6.759947,-4.075322,0.7273722244194456,-4.042895838632102
05/10/2023 14:25:31.177908,691,True,True,True,True,Eyes,0.6405984,0.06432305,5.743192,0.4569181,-0.3265242,0.8274103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.379954,-1.476831,-5.397762,0.7073295,0.05560927,6.039672,0.1269837,0.251315,-0.05430716,0.9580013,15.69984,29.06844,357.6052,0.1084172,0.0121127,0.994029,0,0,0,1.273448,-0.4940917,7.452222,-0.1862728,-0.128574,1.602102,0.867783,-0.04022682,-0.4953126,0.1678785,0.9618517,0.2160048,0.467728,-0.2705976,0.8414317,moving,28.90865,-21.53588,-6.631874,-4.588344,0.7389062004517126,-4.031150883363553
05/10/2023 14:25:31.197746,692,True,True,True,True,Eyes,0.6436289,0.06396671,5.756499,0.4515296,-0.3268837,0.8302217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.324012,-1.46278,-5.441175,0.7119355,0.05556879,6.052868,0.1248243,0.2465589,-0.05231342,0.9596306,15.38877,28.50673,357.6906,0.1086601,0.01201444,0.9940037,0,0,0,1.266603,-0.4940647,7.467443,-0.1823195,-0.1372662,1.599592,0.8729441,-0.03885008,-0.4862709,0.1619562,0.9633644,0.2137737,0.4601509,-0.2653671,0.8472552,moving,28.54028,-21.49108,-6.502438,-4.904722,0.7498106669356801,-4.021748254874925
05/10/2023 14:25:31.207567,693,True,True,True,True,Eyes,0.6470335,0.063781,5.769734,0.4459159,-0.3270112,0.8332003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.269055,-1.508853,-5.467517,0.716779,0.0581887,6.066452,0.1278955,0.2414879,-0.05268824,0.9604949,15.7317,27.90111,357.6515,0.1089051,0.01191726,0.9939779,0,0,0,1.2591,-0.4940352,7.484128,-0.1789209,-0.1304754,1.599948,0.8778151,-0.03944314,-0.4773729,0.162984,0.9617334,0.2202387,0.4504185,-0.271133,0.8506527,moving,28.155,-21.42882,-6.38083,-4.662141,0.7621363005650184,-4.009321054226437
05/10/2023 14:25:31.227874,694,True,True,True,True,Eyes,0.6505071,0.06366572,5.783014,0.4403335,-0.3264725,0.8363744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21736,-1.492044,-5.510779,0.7222214,0.0625909,6.081615,0.1254531,0.2368262,-0.05298801,0.9619602,15.4537,27.3182,357.4714,0.1091583,0.01182402,0.9939511,0,0,0,1.25377,-0.4940142,7.495982,-0.1706317,-0.1443093,1.59463,0.8822113,-0.04252355,-0.4689297,0.1613658,0.9629076,0.2162638,0.4423396,-0.2664596,0.8563498,moving,27.76586,-21.32282,-6.107633,-5.171011,0.7771622924658386,-3.989511366862268
05/10/2023 14:25:31.247746,695,True,True,True,True,Eyes,0.654,0.06357697,5.796272,0.4346131,-0.3262813,0.8394355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168525,-1.404964,-5.569237,0.727376,0.06402344,6.095871,0.117091,0.2329482,-0.05072692,0.9640808,14.44224,26.84327,357.4398,0.1094199,0.01173556,0.9939233,0,0,0,1.247153,-0.4939882,7.510696,-0.1674639,-0.1746562,1.588939,0.8863239,-0.04325742,-0.461041,0.152362,0.9674329,0.202137,0.4372823,-0.2494039,0.8640497,moving,27.37262,-21.24067,-6.016395,-6.272774,0.790854439716,-3.973695759752197
05/10/2023 14:25:31.257973,696,True,True,True,True,Eyes,0.6575218,0.0635466,5.809537,0.42873,-0.3264253,0.8423996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.118113,-1.42066,-5.59897,0.7314261,0.06459536,6.108517,0.1176235,0.228655,-0.04926305,0.9651191,14.45206,26.34744,357.5557,0.1096892,0.01165188,0.9938945,0,0,0,1.240472,-0.4939619,7.525551,-0.1654278,-0.1748022,1.587821,0.8905801,-0.041299,-0.4529476,0.1488798,0.9674757,0.2045129,0.4297697,-0.2495699,0.8677632,moving,26.97331,-21.18108,-5.947926,-6.282355,0.8033338369011391,-3.961647126891947
05/10/2023 14:25:31.277944,697,True,True,True,True,Eyes,0.661041,0.06356723,5.822814,0.4227522,-0.3267722,0.8452813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.062984,-1.483602,-5.618396,0.7357069,0.06602782,6.121905,0.1221075,0.223792,-0.04865758,0.9657325,14.92918,25.78839,357.6674,0.1099658,0.01157352,0.9938648,0,0,0,1.233714,-0.4939353,7.540581,-0.1622884,-0.1628996,1.587871,0.8950991,-0.03932704,-0.4441293,0.1486338,0.9654444,0.2140681,0.4203635,-0.2576248,0.8700138,moving,26.5711,-21.1357,-5.835651,-5.857479,0.8150287305716204,-3.951975885535405
05/10/2023 14:25:31.297930,698,True,True,True,True,Eyes,0.6645714,0.06365509,5.836061,0.4166411,-0.3272748,0.8481165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.005495,-1.502371,-5.64911,0.7399661,0.06725228,6.135103,0.1227752,0.2190105,-0.04684873,0.966833,14.94708,25.24042,357.8165,0.1102487,0.01150083,0.9938341,0,0,0,1.227168,-0.4939095,7.555137,-0.1587278,-0.16346,1.586459,0.8996792,-0.03681168,-0.4349969,0.1443679,0.9654629,0.2168854,0.4119895,-0.2579269,0.8739213,moving,26.16279,-21.10081,-5.713524,-5.882684,0.8262329160504245,-3.944039660378282
