,Unnamed: 0,Unnamed: 0.1,Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY,euclideanError,recalibratedEuclideanError,cosineError
0,0,302,05/05/2023 11:13:14.258026,506,True,True,True,True,Eyes,1.218646,-0.3285007,-3.138531,0.3545386,-0.2151125,0.909961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.51155,0.4174205,3.005771,1.218496,-0.3263352,-3.146817,0.01332387,0.04797006,0.003295009,0.9987545,1.506962,5.505517,0.4505112,0.3601769,-0.09709879,-0.9278167,0,0,0,1.982946,-0.7742343,-1.308752,0.5795999,-0.4008,1.915,0.9953761,0.007860104,-0.09573281,-0.005303517,0.9996232,0.02693067,0.09590842,-0.02629842,0.9950427,static,21.28686,-13.30041,16.83913,-11.82109,16.205945289701308,-9.584538945161636,4.687290242272181,2.3244533762273307,4.4879381000401075
1,1,303,05/05/2023 11:13:14.278030,507,True,True,True,True,Eyes,1.218716,-0.3285119,-3.138544,0.3555843,-0.2158574,0.9093764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.511083,0.4174796,3.005993,1.218568,-0.3263245,-3.146785,0.01336449,0.04787319,0.003228718,0.9987588,1.51202,5.494326,0.4429991,0.3601839,-0.0970998,-0.9278139,0,0,0,1.983169,-0.773809,-1.308756,0.5796003,-0.4008,1.915,0.9953955,0.007729023,-0.09554123,-0.00516982,0.999622,0.02700494,0.09571383,-0.02638667,0.9950591,static,21.35649,-13.35309,16.83914,-11.82109,16.272456137835693,-9.63668570370311,4.77006027451436,2.256712814985054,4.564387097561906
2,2,304,05/05/2023 11:13:14.287806,508,True,True,True,True,Eyes,1.218783,-0.3285213,-3.13856,0.3565838,-0.2166025,0.9088076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.511564,0.4177654,3.005707,1.218588,-0.3264741,-3.146758,0.01343324,0.04793784,0.003124436,0.9987551,1.520434,5.501627,0.4315367,0.3601919,-0.09710092,-0.9278107,0,0,0,1.983065,-0.7743567,-1.308843,0.5795999,-0.4008001,1.915,0.9953845,0.007529012,-0.09567237,-0.004953172,0.9996196,0.02713258,0.09584026,-0.02653347,0.995043,static,21.42328,-13.40561,16.83913,-11.82109,16.336348223627073,-9.688582605326836,4.850271626713289,2.1909763355610306,4.638304308997628
3,3,305,05/05/2023 11:13:14.308222,509,True,True,True,True,Eyes,1.21884,-0.3285228,-3.138571,0.3574395,-0.2172142,0.9083254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.51133,0.4200753,3.0056,1.218585,-0.3264341,-3.146856,0.01383287,0.04789655,0.003083648,0.9987518,1.566422,5.497058,0.4290056,0.3602006,-0.0971021,-0.9278072,0,0,0,1.982542,-0.7744603,-1.308677,0.5796,-0.4008,1.915,0.9953929,0.007484692,-0.09558822,-0.004834505,0.9995983,0.02792661,0.09575885,-0.02733582,0.9950292,static,21.48038,-13.44897,16.83913,-11.82109,16.390897922872433,-9.731496351552138,4.918454519145215,2.1371274203003754,4.701216833835715
4,4,306,05/05/2023 11:13:14.327748,510,True,True,True,True,Eyes,1.218898,-0.3285244,-3.13858,0.3582611,-0.2177949,0.9078625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.510977,0.4194688,3.005758,1.218583,-0.3262566,-3.146776,0.01369264,0.04785816,0.003242914,0.9987551,1.549511,5.492817,0.446408,0.3602098,-0.09710311,-0.9278035,0,0,0,1.981898,-0.7751106,-1.308516,0.5796,-0.4008,1.915,0.9953982,0.007788362,-0.09550835,-0.005167145,0.999604,0.02766158,0.09568597,-0.02704078,0.9950442,static,21.5352,-13.49024,16.83913,-11.82109,16.443252500391793,-9.772358043879253,4.983887555653718,2.0866292489866014,4.7616138828152845
5,5,307,05/05/2023 11:13:14.338238,511,True,True,True,True,Eyes,1.218928,-0.3285239,-3.138586,0.3590018,-0.2182607,0.907458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.511312,0.4183931,3.005716,1.218629,-0.3262616,-3.146735,0.01356798,0.04789134,0.003128465,0.9987555,1.535856,5.496376,0.4326694,0.3602194,-0.09710399,-0.9277997,0,0,0,1.981618,-0.7749142,-1.308341,0.5796002,-0.4007999,1.915,0.9953933,0.00754872,-0.0955786,-0.004949564,0.9996123,0.02740185,0.09574839,-0.02680254,0.9950446,static,21.58438,-13.52383,16.83914,-11.82109,16.490058376107427,-9.805774467415942,5.041490470604898,2.04532507832228,4.81499595864697
6,6,308,05/05/2023 11:13:14.368016,512,True,True,True,True,Eyes,1.218919,-0.3285252,-3.138589,0.3596724,-0.2186508,0.9070984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.511787,0.416936,3.005682,1.21867,-0.3262234,-3.146725,0.01344613,0.04793157,0.002883647,0.9987559,1.523238,5.500549,0.4040302,0.3602289,-0.09710472,-0.9277959,0,0,0,1.981731,-0.7750592,-1.308423,0.5796001,-0.4008,1.915,0.9953885,0.007049107,-0.09566633,-0.004471131,0.9996217,0.02713525,0.09582142,-0.02658238,0.9950435,static,21.62876,-13.55229,16.83913,-11.82109,16.53220843112922,-9.834181746053185,5.092897895785855,2.010473889171427,4.862753502153494
7,7,309,05/05/2023 11:13:14.378218,513,True,True,True,True,Eyes,1.218911,-0.3285281,-3.13859,0.3603246,-0.2190256,0.9067491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.512723,0.4157567,3.005373,1.218635,-0.3262871,-3.146731,0.01326933,0.04808425,0.002827753,0.9987512,1.503246,5.517889,0.3968864,0.3602371,-0.09710541,-0.9277927,0,0,0,1.98198,-0.7738585,-1.308079,0.5796,-0.4008001,1.915,0.9953598,0.006924535,-0.09597335,-0.004372351,0.9996318,0.02677746,0.09612344,-0.02623358,0.9950237,static,21.67192,-13.5797,16.83913,-11.82109,16.5731871340294,-9.861555494225993,5.142817157570352,1.9774986946341178,4.909146745918443
8,8,310,05/05/2023 11:13:14.397978,514,True,True,True,True,Eyes,1.218905,-0.3285283,-3.138595,0.3609481,-0.2193762,0.9064163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.513304,0.4161945,3.005011,1.218675,-0.3263237,-3.146703,0.01330166,0.04818397,0.002902666,0.9987457,1.506493,5.529462,0.4057923,0.3602442,-0.09710613,-0.9277898,0,0,0,1.982372,-0.7738692,-1.308234,0.5795999,-0.4008,1.915,0.9953398,0.007079904,-0.09616984,-0.004516197,0.9996293,0.02684969,0.09632429,-0.02629024,0.9950027,static,21.71316,-13.60544,16.83913,-11.82109,16.612321568249925,-9.887286146091206,5.190382776192906,1.9470591696467348,4.9533801836192906
9,9,311,05/05/2023 11:13:14.407741,515,True,True,True,True,Eyes,1.218859,-0.3285293,-3.138593,0.3615015,-0.219634,0.9061333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.512945,0.4158221,3.00533,1.218681,-0.3262639,-3.14679,0.0132109,0.04813227,0.002991318,0.9987491,1.495636,5.523613,0.4153616,0.3602505,-0.09710677,-0.9277874,0,0,0,1.982929,-0.7739305,-1.308446,0.5795999,-0.4008001,1.915,0.9953488,0.007246894,-0.09606509,-0.00470341,0.9996331,0.02667671,0.09622317,-0.0261008,0.9950175,static,21.74951,-13.62493,16.83913,-11.82109,16.646664482934277,-9.90694737680862,5.231220745676864,1.9237944165573804,4.991571869631105
