Movement,Time,GazeAngleX,GazeAngleY,euclideanDifference,temporalDifference
moving,05/16/2023 18:27:03.807193,-42.42683,33.6187,0.010232282247864074,0.013599
moving,05/16/2023 18:27:03.827313,-42.41891,33.61192,0.010425679833952237,0.02012
moving,05/16/2023 18:27:03.837569,-42.40924,33.60387,0.012582185819640096,0.010256
moving,05/16/2023 18:27:03.856790,-42.39856,33.59548,0.013581402725780532,0.019221
moving,05/16/2023 18:27:03.877089,-42.38774,33.58939,0.01241613869123805,0.020299
moving,05/16/2023 18:27:03.893568,-42.3772,33.58249,0.012597682326523387,0.016479
moving,05/16/2023 18:27:03.907184,-42.36805,33.57483,0.011933067501699543,0.013616
moving,05/16/2023 18:27:03.927113,-42.35998,33.56984,0.009488150504705164,0.019929
moving,05/16/2023 18:27:03.937503,-42.35096,33.5647,0.010381714694594738,0.01039
moving,05/16/2023 18:27:03.957256,-42.34115,33.5619,0.010201769454366023,0.019753
moving,05/16/2023 18:27:03.977153,-42.33373,33.56332,0.007554654194596356,0.019897
moving,05/16/2023 18:27:03.993831,-42.32794,33.56509,0.006054502456854345,0.016678
moving,05/16/2023 18:27:04.007166,-42.32388,33.56532,0.004066509559802417,0.013335
moving,05/16/2023 18:27:04.027067,-42.32063,33.56264,0.004212469584459676,0.019901
moving,05/16/2023 18:27:04.037518,-42.31197,33.55223,0.01354118532477818,0.010451
moving,05/16/2023 18:27:04.057487,-42.30286,33.54073,0.014671131517369429,0.019969
moving,05/16/2023 18:27:04.076959,-42.28179,33.52109,0.028804070892847273,0.019472
moving,05/16/2023 18:27:04.093895,-42.25791,33.49899,0.032537123413110755,0.016936
moving,05/16/2023 18:27:04.106937,-42.21692,33.46733,0.051793201291291155,0.013042
moving,05/16/2023 18:27:04.127086,-42.17233,33.43349,0.05597690327268746,0.020149
moving,05/16/2023 18:27:04.137587,-42.10133,33.38149,0.08800568163477104,0.010501
moving,05/16/2023 18:27:04.157122,-42.02749,33.32988,0.09008849926599515,0.019535
moving,05/16/2023 18:27:04.178131,-41.91883,33.25389,0.13259515715138606,0.021009
moving,05/16/2023 18:27:04.194015,-41.81104,33.17915,0.13116688492146206,0.015884
moving,05/16/2023 18:27:04.207475,-41.67962,33.08525,0.16151912084951187,0.01346
moving,05/16/2023 18:27:04.227296,-41.55269,32.99634,0.1549716522464718,0.019821
moving,05/16/2023 18:27:04.236971,-41.40815,32.89106,0.1788174767744987,0.009675
moving,05/16/2023 18:27:04.257527,-41.26999,32.78913,0.1716913233101789,0.020556
moving,05/16/2023 18:27:04.277472,-41.11556,32.67283,0.19332437740750627,0.019945
moving,05/16/2023 18:27:04.294025,-40.96727,32.55939,0.18670446620260644,0.016553
moving,05/16/2023 18:27:04.307466,-40.80337,32.43555,0.20542530418621682,0.013441
moving,05/16/2023 18:27:04.327070,-40.64373,32.31374,0.20080489461166062,0.019604
moving,05/16/2023 18:27:04.337610,-40.46582,32.18244,0.22111458138259402,0.01054
moving,05/16/2023 18:27:04.357008,-40.29208,32.05406,0.21602548923680454,0.019398
moving,05/16/2023 18:27:04.377398,-40.10329,31.91491,0.23453014006732528,0.02039
moving,05/16/2023 18:27:04.393918,-39.91877,31.77921,0.22904610976831644,0.01652
moving,05/16/2023 18:27:04.407267,-39.72626,31.63645,0.23966751490345792,0.013349
moving,05/16/2023 18:27:04.427387,-39.53898,31.49726,0.2333402119224208,0.02012
moving,05/16/2023 18:27:04.437369,-39.35395,31.35647,0.23250360212263696,0.009982
moving,05/16/2023 18:27:04.457206,-39.17363,31.21821,0.22722484459230857,0.019837
moving,05/16/2023 18:27:04.477259,-38.99318,31.07541,0.23011745370570977,0.020053
moving,05/16/2023 18:27:04.493761,-38.81653,30.93445,0.22599766392598333,0.016502
moving,05/16/2023 18:27:04.507095,-38.63717,30.79149,0.22936340423005705,0.013334
moving,05/16/2023 18:27:04.516927,-38.46131,30.65063,0.22531817325728531,0.009832
moving,05/16/2023 18:27:04.536921,-38.28019,30.50487,0.23248748783536666,0.019994
moving,05/16/2023 18:27:04.556814,-38.1026,30.36215,0.22783153096092387,0.019893
moving,05/16/2023 18:27:04.576762,-37.91623,30.21063,0.24019177192402286,0.019948
moving,05/16/2023 18:27:04.593708,-37.73338,30.06037,0.2366689462096803,0.016946
moving,05/16/2023 18:27:04.606904,-37.54563,29.90758,0.24206372425458061,0.013196
moving,05/16/2023 18:27:04.618699,-37.36156,29.75772,0.2373600313869252,0.011795
moving,05/16/2023 18:27:04.637240,-37.18017,29.6051,0.2370552604351985,0.018541
moving,05/16/2023 18:27:04.657077,-37.0027,29.45777,0.23065500167999806,0.019837
moving,05/16/2023 18:27:04.677373,-36.81676,29.30734,0.2391712116873563,0.020296
moving,05/16/2023 18:27:04.693812,-36.63573,29.15893,0.23408842132835073,0.016439
moving,05/16/2023 18:27:04.706887,-36.44794,29.01139,0.23881611273111522,0.013075
moving,05/16/2023 18:27:04.727081,-36.2663,28.86941,0.23054589564770098,0.020194
moving,05/16/2023 18:27:04.737379,-36.07939,28.72624,0.23544213089419888,0.010298
moving,05/16/2023 18:27:04.757058,-35.89742,28.58784,0.22862117334140358,0.019679
moving,05/16/2023 18:27:04.777427,-35.71409,28.4461,0.2317328558922944,0.020369
moving,05/16/2023 18:27:04.793866,-35.53585,28.30646,0.22642620696376628,0.016439
moving,05/16/2023 18:27:04.809644,-35.34951,28.15558,0.23976523934882787,0.015778
moving,05/16/2023 18:27:04.827287,-35.16718,28.0069,0.23526574612552453,0.017643
moving,05/16/2023 18:27:04.838055,-34.97836,27.84975,0.24566056846795817,0.010768
moving,05/16/2023 18:27:04.857613,-34.79153,27.69324,0.24372285284724624,0.019558
moving,05/16/2023 18:27:04.877035,-34.58967,27.52706,0.26146367242888946,0.019422
moving,05/16/2023 18:27:04.893510,-34.38944,27.36223,0.2593472224643992,0.016475
moving,05/16/2023 18:27:04.909831,-34.18326,27.1914,0.2677556372889298,0.016321
moving,05/16/2023 18:27:04.927206,-33.97968,27.02334,0.26398670421064435,0.017375
moving,05/16/2023 18:27:04.936750,-33.77094,26.84877,0.27211591739551083,0.009544
moving,05/16/2023 18:27:04.957064,-33.56491,26.67569,0.2690818598493809,0.020314
moving,05/16/2023 18:27:04.977090,-33.35072,26.49646,0.27928614179725786,0.020026
moving,05/16/2023 18:27:04.993517,-33.13961,26.31858,0.27605928077136166,0.016427
moving,05/16/2023 18:27:05.007140,-32.9192,26.137,0.2855728707353004,0.013623
moving,05/16/2023 18:27:05.027249,-32.70137,25.95967,0.2808840290938596,0.020109
moving,05/16/2023 18:27:05.036819,-32.47372,25.77472,0.2933104583883754,0.00957
moving,05/16/2023 18:27:05.056877,-32.24976,25.59248,0.28873776891844133,0.020058
moving,05/16/2023 18:27:05.077410,-32.02321,25.40812,0.29208476868881866,0.020533
moving,05/16/2023 18:27:05.093859,-31.79948,25.22657,0.2881241319292787,0.016449
moving,05/16/2023 18:27:05.107361,-31.56908,25.04136,0.29561276038087225,0.013502
moving,05/16/2023 18:27:05.127004,-31.34159,24.85798,0.29219843343180274,0.019643
moving,05/16/2023 18:27:05.147019,-31.10798,24.67242,0.29833897784232,0.020015
moving,05/16/2023 18:27:05.156894,-30.88039,24.48884,0.29240182027477357,0.009875
moving,05/16/2023 18:27:05.177851,-30.64525,24.30307,0.299668671202043,0.020957
moving,05/16/2023 18:27:05.194722,-30.41641,24.1216,0.2920601076833348,0.016871
moving,05/16/2023 18:27:05.206726,-30.17985,23.93739,0.29982321074259816,0.012004
moving,05/16/2023 18:27:05.227433,-29.948,23.75449,0.2953080298603461,0.020707
moving,05/16/2023 18:27:05.236905,-29.71152,23.56716,0.3016874530039323,0.009472
moving,05/16/2023 18:27:05.257356,-29.4773,23.38021,0.29968201631062225,0.020451
moving,05/16/2023 18:27:05.276821,-29.23842,23.18799,0.3066140616475378,0.019465
moving,05/16/2023 18:27:05.293971,-28.99814,22.99442,0.30855116804186633,0.01715
