Movement,Time,GazeAngleX,GazeAngleY,euclideanDifference,temporalDifference
transition,05/15/2023 12:33:12.020134,-2.118672,-3.014369,0.018568262169627134,0.009727
transition,05/15/2023 12:33:12.040542,-2.134017,-3.01215,0.015504611765535992,0.020408
transition,05/15/2023 12:33:12.060162,-2.148746,-3.011014,0.014772743042509077,0.01962
transition,05/15/2023 12:33:12.080747,-2.162972,-3.010974,0.014226056234951262,0.020585
transition,05/15/2023 12:33:12.090598,-2.177053,-3.010833,0.014081705933586326,0.009851
transition,05/15/2023 12:33:12.110721,-2.191833,-3.012076,0.014832176138382416,0.020123
transition,05/15/2023 12:33:12.122247,-2.206275,-3.013676,0.014530360078126341,0.011526
transition,05/15/2023 12:33:12.140530,-2.219601,-3.015694,0.013477930108143202,0.018283
transition,05/15/2023 12:33:12.160637,-2.231879,-3.017404,0.012396506927356839,0.020107
transition,05/15/2023 12:33:12.175731,-2.243614,-3.018326,0.011771164300951549,0.015094
transition,05/15/2023 12:33:12.190648,-2.253986,-3.018806,0.010383100885573463,0.014917
transition,05/15/2023 12:33:12.210820,-2.264092,-3.018826,0.010106019790204644,0.020172
transition,05/15/2023 12:33:12.230477,-2.274065,-3.019269,0.009982834166707946,0.019657
transition,05/15/2023 12:33:12.240785,-2.253381,-3.309702,0.2911686029519668,0.010308
transition,05/15/2023 12:33:12.260837,-2.234109,-3.589121,0.28008282265251455,0.020052
transition,05/15/2023 12:33:12.280716,-2.187022,-4.000049,0.4136169807358008,0.019879
transition,05/15/2023 12:33:12.290761,-2.141699,-4.39474,0.39728473392517855,0.010045
transition,05/15/2023 12:33:12.310305,-2.096567,-4.780267,0.3881597160358098,0.019544
transition,05/15/2023 12:33:12.330361,-2.053429,-5.149731,0.37197383555836266,0.020056
transition,05/15/2023 12:33:12.345538,-1.023022,-14.19517,9.103938998497846,0.015177
transition,05/15/2023 12:33:12.361402,-1.022821,-14.19619,0.0010396157944168585,0.015864
transition,05/15/2023 12:33:12.377129,-1.026142,-14.20165,0.0063906682749156375,0.015727
transition,05/15/2023 12:33:12.390724,-1.029327,-14.20685,0.006097886929091484,0.013595
transition,05/15/2023 12:33:12.410623,-1.03525,-14.21456,0.0097224497427355,0.019899
transition,05/15/2023 12:33:12.430240,-1.040627,-14.22299,0.009998851384033062,0.019617
transition,05/15/2023 12:33:12.440678,-1.047939,-14.23427,0.013442609270525714,0.010438
transition,05/15/2023 12:33:12.460506,-1.055776,-14.24547,0.013669622123525356,0.019828
transition,05/15/2023 12:33:12.476160,-1.065299,-14.25805,0.015777957060406744,0.015654
transition,05/15/2023 12:33:12.490787,-1.074096,-14.27047,0.015219842607595138,0.014627
transition,05/15/2023 12:33:12.510663,-1.081503,-14.28467,0.016015731297696685,0.019876
static,05/15/2023 12:33:12.530637,-1.087703,-14.2973,0.014069715704305904,0.019974
static,05/15/2023 12:33:12.540667,-1.094999,-14.31,0.014646556455358877,0.01003
static,05/15/2023 12:33:12.560764,-1.101911,-14.32195,0.013805007931905422,0.020097
static,05/15/2023 12:33:12.580888,-1.109698,-14.33436,0.014650783903942569,0.020124
static,05/15/2023 12:33:12.590630,-1.117625,-14.34669,0.01465831603561644,0.009742
static,05/15/2023 12:33:12.610567,-1.127023,-14.36125,0.0173296279244531,0.019937
static,05/15/2023 12:33:12.630471,-1.136352,-14.37699,0.018296935289823082,0.019904
static,05/15/2023 12:33:12.640810,-1.147096,-14.39045,0.017222227962723168,0.010339
static,05/15/2023 12:33:12.660564,-1.157991,-14.40161,0.015596365762574576,0.019754
static,05/15/2023 12:33:12.675729,-1.166667,-14.41151,0.013163699176143413,0.015165
static,05/15/2023 12:33:12.690424,-1.173914,-14.42291,0.013508479151999377,0.014695
static,05/15/2023 12:33:12.710592,-1.17934,-14.41126,0.012851613750809269,0.020168
static,05/15/2023 12:33:12.730721,-1.184491,-14.39984,0.012527936821361451,0.020129
static,05/15/2023 12:33:12.746539,-1.184491,-14.39984,0.0,0.015818
static,05/15/2023 12:33:12.760422,-1.184491,-14.39984,0.0,0.013883
static,05/15/2023 12:33:12.780692,-1.184491,-14.39984,0.0,0.02027
static,05/15/2023 12:33:12.790577,-1.184491,-14.39984,0.0,0.009885
static,05/15/2023 12:33:12.810821,-1.184491,-14.39984,0.0,0.020244
static,05/15/2023 12:33:12.830933,-1.184491,-14.39984,0.0,0.020112
static,05/15/2023 12:33:12.841220,-1.222103,-14.39051,0.03875192181040794,0.010287
static,05/15/2023 12:33:12.860682,-1.257541,-14.38085,0.03673101474231293,0.019462
static,05/15/2023 12:33:12.876251,-1.287777,-14.36935,0.03234912202827137,0.015569
static,05/15/2023 12:33:12.895515,-1.316633,-14.35809,0.030975092187110607,0.019264
static,05/15/2023 12:33:12.910345,-1.344146,-14.34385,0.030979715444142363,0.01483
static,05/15/2023 12:33:12.920932,-1.370567,-14.33019,0.02974331590458595,0.010587
static,05/15/2023 12:33:12.940836,-1.395551,-14.31432,0.029598262719287803,0.019904
static,05/15/2023 12:33:12.960620,-1.419803,-14.29903,0.028669558838601,0.019784
static,05/15/2023 12:33:12.976460,-1.436177,-14.28113,0.024259387378910383,0.01584
static,05/15/2023 12:33:12.990848,-1.451796,-14.26414,0.02307841547853743,0.014388
static,05/15/2023 12:33:13.010713,-1.465383,-14.24942,0.02003209846720915,0.019865
static,05/15/2023 12:33:13.030358,-1.477641,-14.23526,0.01872869894039648,0.019645
static,05/15/2023 12:33:13.040748,-1.486596,-14.22137,0.016526467408372537,0.01039
static,05/15/2023 12:33:13.060675,-1.49507,-14.20814,0.015711192698200854,0.019927
static,05/15/2023 12:33:13.081085,-1.498534,-14.1949,0.013685645618676266,0.02041
static,05/15/2023 12:33:13.090472,-1.502105,-14.18173,0.013645546562890581,0.009387
static,05/15/2023 12:33:13.111182,-1.503353,-14.16748,0.01430454487217315,0.02071
static,05/15/2023 12:33:13.130351,-1.505237,-14.15343,0.014175752396256727,0.019169
static,05/15/2023 12:33:13.140769,-1.506253,-14.14493,0.008560505592545085,0.010418
static,05/15/2023 12:33:13.160619,-1.50694,-14.13636,0.008597492018025413,0.01985
static,05/15/2023 12:33:13.176786,-1.507832,-14.12679,0.009611480843241675,0.016167
static,05/15/2023 12:33:13.190934,-1.508706,-14.11704,0.009789094748750126,0.014148
static,05/15/2023 12:33:13.210757,-1.508931,-14.10874,0.008303049138720259,0.019823
static,05/15/2023 12:33:13.230417,-1.508781,-14.1005,0.008241365178171766,0.01966
static,05/15/2023 12:33:13.240728,-1.50712,-14.09143,0.009220836241902904,0.010311
static,05/15/2023 12:33:13.260705,-1.504851,-14.08248,0.009233139281956518,0.019977
static,05/15/2023 12:33:13.281233,-1.502832,-14.07359,0.009116384206472263,0.020528
static,05/15/2023 12:33:13.290650,-1.501096,-14.06475,0.009008845431018746,0.009417
static,05/15/2023 12:33:13.310731,-1.501533,-14.05763,0.007133398138335373,0.020081
static,05/15/2023 12:33:13.320591,-1.502423,-14.05142,0.006273452000293972,0.00986
static,05/15/2023 12:33:13.340645,-1.502244,-14.04704,0.004383656122461554,0.020054
static,05/15/2023 12:33:13.360233,-1.501905,-14.04265,0.004403069497521788,0.019588
static,05/15/2023 12:33:13.380886,-1.503554,-14.03839,0.004568019373864698,0.020653
static,05/15/2023 12:33:13.390978,-1.50519,-14.03438,0.004330888592424577,0.010092
static,05/15/2023 12:33:13.410778,-1.506558,-14.03291,0.002008064739993112,0.0198
static,05/15/2023 12:33:13.430901,-1.507765,-14.02951,0.00360788705477241,0.020123
static,05/15/2023 12:33:13.440492,-1.507872,-14.02736,0.0021526609115235466,0.009591
static,05/15/2023 12:33:13.460344,-1.507654,-14.02659,0.0008002649561232206,0.019852
static,05/15/2023 12:33:13.480501,-1.50666,-14.0276,0.0014170871532823927,0.020157
static,05/15/2023 12:33:13.491046,-1.506028,-14.02855,0.0011410188429642194,0.010545
static,05/15/2023 12:33:13.510833,-1.503445,-14.03118,0.0036862974649380753,0.019787
static,05/15/2023 12:33:13.530558,-1.50148,-14.03314,0.002775396368087738,0.019725
static,05/15/2023 12:33:13.545614,-1.497679,-14.0358,0.004639310401342262,0.015056
static,05/15/2023 12:33:13.560538,-1.493736,-14.03785,0.004444068968862037,0.014924
static,05/15/2023 12:33:13.580456,-1.489664,-14.04195,0.005778510534730666,0.019918
static,05/15/2023 12:33:13.590759,-1.485524,-14.0458,0.005653503338638757,0.010303
static,05/15/2023 12:33:13.610984,-1.483357,-14.04963,0.004400544170895826,0.020225
static,05/15/2023 12:33:13.630609,-1.481084,-14.05327,0.004291401752340652,0.019625
static,05/15/2023 12:33:13.640607,-1.47647,-14.0576,0.006327550552940067,0.009998
static,05/15/2023 12:33:13.660794,-1.47256,-14.06186,0.005782361109441967,0.020187
static,05/15/2023 12:33:13.680765,-1.47113,-14.06634,0.004702690719153071,0.019971
static,05/15/2023 12:33:13.693046,-1.470306,-14.07078,0.0045158139908537415,0.012281
static,05/15/2023 12:33:13.710547,-1.468343,-14.07443,0.004144377999169778,0.017501
static,05/15/2023 12:33:13.730435,-1.466126,-14.07823,0.004399441896422751,0.019888
static,05/15/2023 12:33:13.746345,-1.46433,-14.08067,0.003029722099467286,0.01591
static,05/15/2023 12:33:13.760744,-1.462378,-14.08251,0.0026825182198819118,0.014399
static,05/15/2023 12:33:13.780719,-1.461856,-14.08603,0.0035584946255403675,0.019975
static,05/15/2023 12:33:13.790699,-1.46051,-14.09095,0.005100795624214199,0.00998
static,05/15/2023 12:33:13.810651,-1.456444,-14.09514,0.005838532007278,0.019952
static,05/15/2023 12:33:13.830526,-1.452694,-14.09924,0.00555630272753344,0.019875
static,05/15/2023 12:33:13.840608,-1.444189,-14.10419,0.00984060592646566,0.010082
static,05/15/2023 12:33:13.860608,-1.436603,-14.11052,0.009880095950951092,0.02
static,05/15/2023 12:33:13.880860,-1.42353,-14.11893,0.015544498351507707,0.020252
static,05/15/2023 12:33:13.890484,-1.410905,-14.12736,0.015180761673907452,0.009624
static,05/15/2023 12:33:13.910661,-1.394979,-14.13706,0.018647452265658514,0.020177
static,05/15/2023 12:33:13.920578,-1.379197,-14.14674,0.018514154693098698,0.009917
static,05/15/2023 12:33:13.940676,-1.365895,-14.15897,0.018069756611532248,0.020098
static,05/15/2023 12:33:13.960225,-1.353095,-14.16916,0.01636080988215429,0.019549
static,05/15/2023 12:33:13.980674,-1.340443,-14.17974,0.01649271063227681,0.020449
static,05/15/2023 12:33:13.990611,-1.32818,-14.18974,0.01582343733200846,0.009937
static,05/15/2023 12:33:14.010462,-1.319535,-14.20158,0.014660205489691684,0.019851
static,05/15/2023 12:33:14.030723,-1.311391,-14.21318,0.014173381247958788,0.020261
static,05/15/2023 12:33:14.040736,-1.304878,-14.22639,0.014728315212542874,0.010013
static,05/15/2023 12:33:14.060548,-1.298585,-14.24025,0.015221742640052077,0.019812
static,05/15/2023 12:33:14.080750,-1.297096,-14.25533,0.015153333659628601,0.020202
static,05/15/2023 12:33:14.092479,-1.295897,-14.26912,0.013842026621848268,0.011729
static,05/15/2023 12:33:14.110758,-1.297052,-14.28477,0.01569256272888613,0.018279
static,05/15/2023 12:33:14.130335,-1.297247,-14.30132,0.016551148751673305,0.019577
static,05/15/2023 12:33:14.140754,-1.297281,-14.31686,0.015540037194292347,0.010419
static,05/15/2023 12:33:14.160797,-1.296952,-14.33112,0.014263794761563435,0.020043
static,05/15/2023 12:33:14.180614,-1.299462,-14.34628,0.015366382137640404,0.019817
static,05/15/2023 12:33:14.190567,-1.302092,-14.36179,0.015731401717582905,0.009953
static,05/15/2023 12:33:14.210759,-1.307175,-14.37639,0.015459524216483615,0.020192
static,05/15/2023 12:33:14.230680,-1.312384,-14.39023,0.014787808525944683,0.019921
static,05/15/2023 12:33:14.246575,-1.317818,-14.40405,0.014849941279344279,0.015895
static,05/15/2023 12:33:14.260737,-1.323036,-14.41742,0.014352157468478547,0.014162
static,05/15/2023 12:33:14.280366,-1.327042,-14.4307,0.013871064703186938,0.019629
static,05/15/2023 12:33:14.290519,-1.330703,-14.4431,0.012929150049403383,0.010153
static,05/15/2023 12:33:14.310718,-1.331524,-14.45544,0.012367281067397165,0.020199
static,05/15/2023 12:33:14.330710,-1.331823,-14.46731,0.011873765241068276,0.019992
static,05/15/2023 12:33:14.340874,-1.333275,-14.47962,0.012395337994586047,0.010164
