Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.point.x,EyeHitInfo.point.y,EyeHitInfo.point.z,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY
05/03/2023 13:50:17.4865,182,True,True,True,True,1.117084,-0.1804363,-3.457425,-0.477754,0.3680607,0.7976732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7446166,-1.096238,3.398796,1.116306,-0.1838915,-3.468148,-0.1753753,-0.253071,-0.03455453,0.9507916,339.4527,329.9347,1.410933,0.5477083,0.2678961,-2.472555,0.007189035,0.02047628,1.232132,0.8695222,0.02305652,0.4933555,0.1544731,0.9360989,-0.3160013,-0.4691155,0.3509803,0.8103971,moving,-30.91884,24.76944,0.334296,0.9520867
05/03/2023 13:50:17.4973,183,True,True,True,True,1.117281,-0.1804359,-3.457314,-0.4777325,0.3679395,0.7977419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7446286,-1.096376,3.398814,1.116315,-0.1840022,-3.468202,-0.1754208,-0.2531041,-0.03429019,0.950784,339.4556,329.9248,1.443825,0.5518798,0.2647894,-2.472667,0.01092067,0.01838472,1.229079,0.869525,0.02359432,0.4933251,0.1540046,0.9361034,-0.3162166,-0.4692642,0.3509326,0.8103317,moving,-30.91554,24.76039,0.509074,0.8569739
05/03/2023 13:50:17.5169,184,True,True,True,True,1.117456,-0.1804361,-3.457212,-0.4776884,0.367815,0.7978258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7438228,-1.096827,3.398801,1.116284,-0.1838604,-3.468178,-0.1754669,-0.2529975,-0.03425138,0.9508051,339.4515,329.9367,1.44743,0.555896,0.2617983,-2.472775,0.01406205,0.01603222,1.225977,0.8696381,0.02365259,0.4931227,0.1539182,0.9360765,-0.3163385,-0.4690828,0.3510006,0.8104073,moving,-30.91055,24.75073,0.657158,0.7492197
05/03/2023 13:50:17.5369,185,True,True,True,True,1.117626,-0.1804366,-3.457115,-0.4776492,0.3677023,0.7979012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7431558,-1.097647,3.398635,1.116261,-0.1838737,-3.468138,-0.1755927,-0.2529261,-0.03409995,0.9508064,339.4418,329.941,1.467503,0.559922,0.2587999,-2.472882,0.01735365,0.01369691,1.222914,0.8697312,0.02397903,0.4929428,0.1536688,0.9360088,-0.3166597,-0.4689921,0.3511588,0.8103912,moving,-30.90609,24.74199,0.8129961,0.6416986
05/03/2023 13:50:17.5465,186,True,True,True,True,1.117788,-0.1804364,-3.457022,-0.477622,0.3675874,0.7979704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7434381,-1.098387,3.398356,1.116284,-0.1838863,-3.468152,-0.1757019,-0.2529727,-0.03405108,0.9507756,339.4311,329.9329,1.477809,0.5641987,0.2556148,-2.472997,0.02108586,0.01117781,1.219723,0.8696907,0.0241457,0.4930062,0.1536454,0.9359387,-0.3168781,-0.4690749,0.3513341,0.8102673,moving,-30.90246,24.7333,0.9903975,0.5250565
05/03/2023 13:50:17.5665,187,True,True,True,True,1.117936,-0.1804345,-3.456939,-0.4775423,0.36748,0.7980675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744475,-1.097739,3.398332,1.116276,-0.1838668,-3.468148,-0.1756111,-0.2531129,-0.03405651,0.9507549,339.4413,329.9167,1.477369,0.567781,0.2529469,-2.473093,0.02442089,0.009457797,1.217006,0.869548,0.02414012,0.4932581,0.1536577,0.9360018,-0.316686,-0.4693353,0.3511666,0.8101891,moving,-30.89518,24.72429,1.149564,0.4452575
05/03/2023 13:50:17.5867,188,True,True,True,True,1.118046,-0.1804335,-3.456877,-0.4773983,0.3673505,0.7982134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7458813,-1.098354,3.397897,1.116328,-0.183818,-3.468205,-0.1756837,-0.2532829,-0.03424318,0.9506896,339.4278,329.8982,1.461947,0.5718271,0.2499335,-2.473201,0.02815136,0.006936133,1.214008,0.8693504,0.02388605,0.4936187,0.1541046,0.9359253,-0.3166948,-0.4695548,0.3513877,0.8099661,moving,-30.88295,24.71264,1.328381,0.3273511
05/03/2023 13:50:17.5965,189,True,True,True,True,1.118154,-0.1804341,-3.456816,-0.4772652,0.3672287,0.798349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7470166,-1.098295,3.397685,1.11636,-0.1838374,-3.468212,-0.175677,-0.2534309,-0.03432148,0.9506484,339.4264,329.8814,1.455997,0.575875,0.2469188,-2.473309,0.03185189,0.004752606,1.210978,0.8691897,0.02378865,0.4939063,0.1542993,0.9359192,-0.316618,-0.4697883,0.3514105,0.8098207,moving,-30.87163,24.70173,1.506681,0.2248619
05/03/2023 13:50:17.6168,190,True,True,True,True,1.118237,-0.1804331,-3.456766,-0.4770826,0.3670771,0.7985278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7476768,-1.098391,3.397461,1.116392,-0.1838734,-3.468153,-0.1756969,-0.2535208,-0.0343821,0.9506187,339.4225,329.8711,1.451655,0.5799439,0.2438885,-2.473418,0.03540629,0.002543151,1.207888,0.8690902,0.02371711,0.4940847,0.1544542,0.9358969,-0.3166083,-0.4699214,0.3514747,0.8097156,moving,-30.85632,24.68788,1.679005,0.1206334
05/03/2023 13:50:17.6366,191,True,True,True,True,1.118319,-0.1804378,-3.456717,-0.4769061,0.366909,0.7987105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7478351,-1.098586,3.397341,1.116409,-0.183829,-3.468127,-0.17571,-0.2535209,-0.03457528,0.9506092,339.4152,329.8747,1.429689,0.5840262,0.2408482,-2.473527,0.03872496,0.0001886189,1.204787,0.8690634,0.02335721,0.4941491,0.1548275,0.9358611,-0.316532,-0.4698482,0.3515942,0.8097063,moving,-30.84122,24.67295,1.841,0.008970105
