Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.point.x,EyeHitInfo.point.y,EyeHitInfo.point.z,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY
05/03/2023 13:35:21.5733,180,True,True,True,True,0.9323158,0.3179539,-3.543713,-0.157604,-0.1529754,0.9755816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07412922,0.2412298,3.753397,1.13134,0.3218382,-3.573257,0.06903364,-0.1427992,0.04120427,0.9864811,8.509224,343.7923,3.569772,0.7681898,0.1674294,-2.482912,-0.04322115,0.01994388,1.158579,0.9558212,0.06157856,0.2874263,-0.1010103,0.9870732,0.1244329,-0.2760484,-0.1479686,0.9496856,moving,-9.17678,-8.911661,-2.136445,0.9861966
05/03/2023 13:35:21.5830,181,True,True,True,True,0.940511,0.3179476,-3.544739,-0.1644531,-0.152786,0.9744802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05215168,0.2384189,3.75821,1.140107,0.3207034,-3.575054,0.06861579,-0.1467299,0.04034317,0.9859689,8.461522,343.3258,3.443953,0.7709001,0.1649625,-2.482985,-0.03933296,0.01787333,1.162462,0.9536855,0.05941824,0.2948787,-0.0996902,0.9873286,0.1234669,-0.2838059,-0.1471451,0.9475244,moving,-9.578972,-8.910703,-1.937915,0.8808768
05/03/2023 13:35:21.6033,182,True,True,True,True,0.9487091,0.3179629,-3.545761,-0.1713972,-0.1523802,0.9733464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03047609,0.2439378,3.761704,1.148611,0.3209755,-3.576104,0.06932677,-0.1505709,0.04063999,0.9853278,8.560726,342.8804,3.432773,0.7736979,0.1624161,-2.48306,-0.03557268,0.0172951,1.165711,0.9513536,0.05921025,0.3023582,-0.1009646,0.9870844,0.1243808,-0.2910884,-0.1488576,0.9450444,moving,-9.98687,-8.897601,-1.747888,0.850008
05/03/2023 13:35:21.6135,183,True,True,True,True,0.9569284,0.3179519,-3.546771,-0.1784274,-0.1517592,0.9721794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004255652,0.2209394,3.766614,1.156947,0.3214448,-3.57692,0.06639924,-0.1551365,0.04009498,0.9848434,8.234568,342.3397,3.381309,0.7759166,0.1603966,-2.48312,-0.0308086,0.008277446,1.168975,0.9486501,0.05837265,0.3108949,-0.09957644,0.9879671,0.1183453,-0.3002458,-0.1432261,0.9430476,moving,-10.39995,-8.872383,-1.509694,0.4057015
05/03/2023 13:35:21.6330,184,True,True,True,True,0.965135,0.3179317,-3.547763,-0.1855217,-0.1512033,0.9709374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02290869,0.2117484,3.770341,1.164983,0.3206804,-3.577822,0.06538951,-0.1596796,0.03813831,0.9842623,8.099968,341.7923,3.137913,0.7785146,0.1580321,-2.48319,-0.024912,0.003870413,1.17192,0.9460958,0.05419346,0.3193209,-0.09595894,0.9885394,0.116541,-0.3093455,-0.1409007,0.9404533,moving,-10.81739,-8.851529,-1.217777,0.1892258
05/03/2023 13:35:21.6529,185,True,True,True,True,0.9733772,0.3179103,-3.548713,-0.1926045,-0.1505792,0.9696543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04922259,0.2156398,3.772744,1.172953,0.3204037,-3.578273,0.06624582,-0.1640391,0.03583106,0.9835745,8.167691,341.2645,2.823005,0.7811242,0.1556569,-2.48326,-0.01921928,0.003081068,1.174456,0.9436145,0.04875123,0.3274367,-0.09221885,0.9886553,0.11856,-0.3179421,-0.1420708,0.9374053,moving,-11.23456,-8.827048,-0.937528,0.1503094
05/03/2023 13:35:21.6629,186,True,True,True,True,0.9816029,0.3179048,-3.549646,-0.199721,-0.1501292,0.9682834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07342267,0.2107386,3.775317,1.180701,0.3202419,-3.578576,0.0657506,-0.1681484,0.0346858,0.9829547,8.101343,340.7744,2.667618,0.7836127,0.153392,-2.483327,-0.01432043,-0.0003525168,1.176811,0.9410461,0.04607743,0.3351257,-0.09030086,0.9889475,0.117595,-0.3260033,-0.1409245,0.9348059,moving,-11.65455,-8.813351,-0.697189,-0.01716309
05/03/2023 13:35:21.6831,187,True,True,True,True,0.9898205,0.3179018,-3.550539,-0.2067531,-0.1497237,0.9668692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09783065,0.2209515,3.777025,1.18864,0.3204007,-3.578937,0.06716328,-0.1722343,0.03450894,0.9821577,8.268785,340.2941,2.586055,0.7862025,0.1510348,-2.483396,-0.00944078,0.0006674528,1.179305,0.938289,0.04465079,0.3429579,-0.09092207,0.9885965,0.1200426,-0.333687,-0.1438171,0.9316489,moving,-12.07021,-8.802573,-0.4586645,0.03242777
05/03/2023 13:35:21.7009,188,True,True,True,True,0.9979852,0.3179168,-3.551412,-0.2138224,-0.1493805,0.9653836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1255811,0.2299133,3.778192,1.196004,0.3206131,-3.579126,0.06863115,-0.1766795,0.03297836,0.9813188,8.415537,339.7598,2.344835,0.7888669,0.1486097,-2.483468,-0.002906799,0.001031607,1.181441,0.9353936,0.04047313,0.3512844,-0.088976,0.9884044,0.1230449,-0.3422311,-0.1463513,0.9281482,moving,-12.4888,-8.796013,-0.1409694,0.05002935
05/03/2023 13:35:21.7233,189,True,True,True,True,1.006093,0.3179404,-3.552264,-0.2208066,-0.1489547,0.9638759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1509032,0.2341581,3.779562,1.202966,0.3210856,-3.57945,0.06951968,-0.1807683,0.03123236,0.9805684,8.489562,339.2649,2.092744,0.7913933,0.1463103,-2.483536,0.003089279,-0.0001517683,1.18362,0.9326947,0.03611701,0.3588538,-0.08638482,0.9883831,0.1250459,-0.3501688,-0.1476292,0.9249797,moving,-12.9028,-8.784835,0.1495431,-0.007346685
