Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.point.x,EyeHitInfo.point.y,EyeHitInfo.point.z,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY
05/03/2023 14:03:29.0991,207,True,True,True,True,1.204176,-0.2106907,-2.879914,-0.002359319,-0.1822651,0.9832466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.258891,0.7469089,2.772587,1.198686,-0.208379,-2.889576,0.09260508,0.01139838,0.004813387,0.9956261,10.61976,1.375207,0.6818117,1.253424,-0.6178514,-0.67986,8.940697e-08,8.940697e-08,2.2476,0.9996938,0.01169576,-0.02180555,-0.007473572,0.9828022,0.1845098,0.02358853,-0.1842904,0.9825887,static,-0.137482,-10.50175,2.279161e-06,2.279161e-06
05/03/2023 14:03:29.1190,208,True,True,True,True,1.204079,-0.210695,-2.879906,-0.002248347,-0.1824476,0.9832131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.258956,0.7471603,2.772423,1.198665,-0.2084387,-2.889516,0.09254666,0.01145154,0.005034853,0.9956298,10.61269,1.383711,0.708003,1.254406,-0.6195163,-0.6802298,1.080334e-07,0.0,2.2476,0.999687,0.0121453,-0.02187106,-0.007906095,0.9828196,0.1843997,0.0237349,-0.1841691,0.982608,static,-0.13102,-10.51238,2.753986e-06,0.0
05/03/2023 14:03:29.1390,209,True,True,True,True,1.203982,-0.2106999,-2.879902,-0.002126026,-0.1826474,0.9831762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.258583,0.7469033,2.772678,1.198596,-0.2083625,-2.889565,0.09249978,0.0114015,0.005060129,0.9956346,10.6073,1.378128,0.7103251,1.254304,-0.6185395,-0.6801895,1.192093e-07,5.960464e-08,2.2476,0.9996888,0.01218535,-0.02176733,-0.007966806,0.9828364,0.1843073,0.02363957,-0.1840766,0.9826276,static,-0.1238966,-10.52403,3.038881e-06,1.51944e-06
05/03/2023 14:03:29.1586,210,True,True,True,True,1.203889,-0.2107039,-2.879895,-0.002032137,-0.1828371,0.9831411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.258047,0.7476555,2.772629,1.198564,-0.2084402,-2.889487,0.09255859,0.01133798,0.005202653,0.9956291,10.61392,1.372349,0.7262751,1.253644,-0.6181892,-0.6802833,8.195639e-08,-5.960464e-08,2.2476,0.9996887,0.01245868,-0.02161375,-0.008260971,0.9828117,0.184426,0.02353995,-0.1841901,0.9826087,static,-0.1184293,-10.53508,2.089231e-06,-1.519441e-06
05/03/2023 14:03:29.1688,211,True,True,True,True,1.203801,-0.2107105,-2.879894,-0.001932263,-0.1830378,0.9831039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.256129,0.7474686,2.773604,1.198485,-0.2084472,-2.889573,0.09252591,0.01100614,0.005165156,0.9956361,10.61045,1.333389,0.7182951,1.252519,-0.6177092,-0.6802125,1.117587e-07,0.0,2.2476,0.9997043,0.01232194,-0.0209604,-0.008248524,0.9828246,0.184358,0.02287205,-0.1841306,0.9826356,static,-0.1126131,-10.54677,2.848951e-06,0.0
05/03/2023 14:03:29.1887,212,True,True,True,True,1.20372,-0.2107144,-2.879891,-0.00184015,-0.1832225,0.9830697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25429,0.7479947,2.774445,1.198542,-0.2084229,-2.889696,0.09269035,0.01063921,0.0049739,0.9956257,10.62988,1.288886,0.6923766,1.250945,-0.616448,-0.6800176,8.568168e-08,5.960464e-08,2.2476,0.9997241,0.01187659,-0.02026327,-0.00793198,0.9827675,0.1846756,0.0221074,-0.184464,0.9825906,static,-0.1072485,-10.55754,2.184196e-06,1.519441e-06
05/03/2023 14:03:29.2040,213,True,True,True,True,1.203646,-0.2107164,-2.879885,-0.001721346,-0.1833866,0.9830394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25424,0.7471536,2.774657,1.198614,-0.2083646,-2.889634,0.09259109,0.01060113,0.004882014,0.9956359,10.6186,1.28338,0.6811559,1.249553,-0.6173484,-0.6801301,-6.705523e-08,2.980232e-08,2.2476,0.9997275,0.01168455,-0.02020567,-0.007758275,0.9828061,0.1844775,0.02201379,-0.1842705,0.982629,static,-0.1003274,-10.5671,-1.709371e-06,7.597203e-07
05/03/2023 14:03:29.2238,214,True,True,True,True,1.203577,-0.2107198,-2.879878,-0.001591217,-0.1835379,0.9830114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.254642,0.7454687,2.774874,1.19865,-0.208323,-2.88957,0.09234376,0.01064754,0.004784514,0.9956588,10.59024,1.287486,0.6699821,1.248248,-0.6201166,-0.6807977,-6.705523e-08,5.960464e-08,2.2476,0.9997274,0.01149395,-0.02031898,-0.007561019,0.9828995,0.1839876,0.02208626,-0.1837839,0.9827185,static,-0.09274559,-10.57591,-1.709371e-06,1.519441e-06
05/03/2023 14:03:29.2389,215,True,True,True,True,1.203506,-0.2107267,-2.879873,-0.001421607,-0.1837274,0.9829761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.256094,0.7446073,2.774427,1.198695,-0.2083614,-2.889528,0.09226722,0.01086614,0.00461283,0.9956644,10.58151,1.310946,0.6522941,1.246798,-0.6208817,-0.6809655,-4.470348e-08,-2.980232e-08,2.2476,0.9997212,0.01119084,-0.02078683,-0.007180485,0.9829309,0.1838346,0.02248929,-0.1836341,0.9827374,static,-0.08286264,-10.58696,-1.13958e-06,-7.597203e-07
05/03/2023 14:03:29.2485,216,True,True,True,True,1.203439,-0.2107344,-2.879869,-0.001229191,-0.1839097,0.9829424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.257303,0.7443286,2.77403,1.198739,-0.208447,-2.889576,0.09225052,0.01105496,0.004514368,0.9956642,10.57959,1.331792,0.6428705,1.246627,-0.618992,-0.680628,-8.940697e-08,-2.980232e-08,2.2476,0.9997148,0.01102924,-0.02118116,-0.006949936,0.9829389,0.1838009,0.02284697,-0.1836013,0.9827353,static,-0.07164958,-10.59758,-2.279161e-06,-7.597202e-07
05/03/2023 14:03:29.2684,217,True,True,True,True,1.203361,-0.2107365,-2.879868,-0.0009765981,-0.1841326,0.9829009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25968,0.7439053,2.773088,1.198758,-0.2084732,-2.889589,0.09225736,0.01144278,0.0043461,0.99566,10.58036,1.375009,0.6275181,1.245545,-0.6203376,-0.6809021,-1.862645e-08,0.0,2.2476,0.9997003,0.01076584,-0.02198432,-0.006543113,0.9829394,0.1838134,0.02358816,-0.1836145,0.9827152,static,-0.05692836,-10.61057,-4.748252e-07,0.0
05/03/2023 14:03:29.2890,218,True,True,True,True,1.203283,-0.2107364,-2.879866,-0.0007142425,-0.1843292,0.9828643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.262531,0.7443972,2.771663,1.19866,-0.2083307,-2.889643,0.09245641,0.01193728,0.004186238,0.9956365,10.60319,1.430872,0.614592,1.246474,-0.6205217,-0.6808054,-7.450581e-08,0.0,2.2476,0.9996799,0.0105433,-0.02299628,-0.006128586,0.9828686,0.1842059,0.02454446,-0.184006,0.9826187,static,-0.04163655,-10.62203,-1.899301e-06,0.0
05/03/2023 14:03:29.2991,219,True,True,True,True,1.203196,-0.2107365,-2.879872,-0.0004266024,-0.1845356,0.9828258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.263757,0.7432744,2.771363,1.198585,-0.2082853,-2.889637,0.09223726,0.01217972,0.004267702,0.9956534,10.5777,1.459694,0.6263071,1.24876,-0.6203574,-0.6807858,-7.450581e-08,5.960464e-08,2.2476,0.9996669,0.01074515,-0.02346627,-0.006251457,0.9829482,0.1837766,0.02504083,-0.1835687,0.9826879,static,-0.02486963,-10.63406,-1.899301e-06,1.519441e-06
05/03/2023 14:03:29.3186,220,True,True,True,True,1.20311,-0.2107393,-2.879874,-0.000156939,-0.1847173,0.9827917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.263902,0.7437432,2.771284,1.198367,-0.2082872,-2.889835,0.09215364,0.01230718,0.00464546,0.9956579,10.56744,1.478468,0.6713852,1.250091,-0.6212136,-0.6810861,-7.450581e-09,5.960464e-08,2.2476,0.9996539,0.01151888,-0.02365129,-0.006982277,0.9829723,0.1836213,0.02536367,-0.1833926,0.9827125,static,-0.009149389,-10.64465,-1.899301e-07,1.519441e-06
