Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY,euclideanError,recalibratedEuclideanError,cosineError
05/11/2023 11:15:58.437142,195,True,True,True,True,Eyes,1.29528,-0.2388062,-3.068416,-0.2847286,0.1837164,0.940839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.247457,0.2589309,3.093428,1.291294,-0.2402619,-3.076902,0.001657924,-0.006835464,0.003323909,0.9999698,0.1925822,359.2173,0.3795867,0.3881252,-0.07151478,-0.9188274,0,0,0,0.6859851,0.1487199,-1.167497,-0.5796,0.4008,1.915,0.9998845,0.006624951,0.01368154,-0.006670281,0.9999724,0.003270306,-0.0136595,-0.003361188,0.9999011,moving,-16.83753,11.04904,-16.83913,11.82109,-17.418275056844333,15.414470663194557,0.7720516579219295,3.639751857955124,0.7413055902882731
05/11/2023 11:15:58.457192,196,True,True,True,True,Eyes,1.295213,-0.2388086,-3.068418,-0.2850862,0.1838398,0.9407066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.24816,0.2585136,3.093198,1.291258,-0.2403845,-3.076927,0.001644281,-0.006730461,0.003143689,0.9999711,0.1908402,359.2293,0.358966,0.3881034,-0.07151499,-0.9188367,0,0,0,0.690003,0.1453554,-1.16733,-0.5756574,0.3980737,1.915,0.9998897,0.006265061,0.01347087,-0.006309329,0.9999748,0.00324615,-0.01345019,-0.003330784,0.999904,moving,-16.85972,11.05779,-16.731,11.74292,-17.439707531527457,15.4226742086578,0.6971168878315875,3.747380071647194,0.6771711307747194
05/11/2023 11:15:58.467008,197,True,True,True,True,Eyes,1.295141,-0.2388116,-3.06842,-0.2853938,0.183935,0.9405947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.248509,0.2608173,3.092913,1.291244,-0.2404483,-3.076977,0.001934933,-0.006656531,0.003319236,0.9999705,0.2242528,359.2379,0.3788749,0.3880819,-0.07151531,-0.9188457,0,0,0,0.6933525,0.1424902,-1.167331,-0.5719873,0.3955358,1.915,0.9998894,0.006612516,0.01332551,-0.006664036,0.9999705,0.003825562,-0.01329982,-0.00391394,0.9999039,moving,-16.87877,11.06466,-16.63025,11.67012,-17.458074782358956,15.429182168515744,0.6544799477447728,3.8491352609454945,0.6435735668223853
05/11/2023 11:15:58.492711,198,True,True,True,True,Eyes,1.295073,-0.2388094,-3.068425,-0.285697,0.1840076,0.9404883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.248306,0.2629052,3.092837,1.291258,-0.2404627,-3.076988,0.002154289,-0.006667526,0.003603078,0.9999691,0.2496094,359.2368,0.4112309,0.3880608,-0.07151574,-0.9188546,0,0,0,0.697292,0.1401636,-1.167392,-0.5679426,0.3927388,1.915,0.9998851,0.007177205,0.01335016,-0.007234659,0.9999648,0.004260398,-0.01331911,-0.004356491,0.9999018,moving,-16.89748,11.07015,-16.51908,11.58983,-17.476050710544282,15.434526382786236,0.64284824212251,3.962004949094487,0.6394292092625015
05/11/2023 11:15:58.507024,199,True,True,True,True,Eyes,1.294982,-0.2388066,-3.068427,-0.2859422,0.1840944,0.9403969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.24762,0.2642784,3.09309,1.291282,-0.2403325,-3.077082,0.002419564,-0.006785676,0.003551137,0.9999678,0.2800151,359.2234,0.4050439,0.38804,-0.07151611,-0.9188633,0,0,0,0.700732,0.1377012,-1.167612,-0.5640838,0.3900703,1.915,0.9998827,0.007069208,0.0135881,-0.007134882,0.999963,0.004790778,-0.01355373,-0.004887165,0.9998962,moving,-16.9127,11.07629,-16.41291,11.51319,-17.490758119531304,15.440268476992127,0.6638310433385897,4.072309164740807,0.664246473248324
05/11/2023 11:15:58.517005,200,True,True,True,True,Eyes,1.294896,-0.2388026,-3.068432,-0.2861793,0.1842087,0.9403024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.247286,0.2626058,3.093333,1.291292,-0.2403215,-3.077044,0.00218313,-0.006848675,0.003471608,0.9999682,0.2528857,359.2161,0.3960979,0.3880189,-0.07151643,-0.9188722,0,0,0,0.7040904,0.1352177,-1.167711,-0.5603834,0.3875115,1.915,0.9998821,0.006913091,0.01371207,-0.006972897,0.9999663,0.00431857,-0.01368175,-0.004413674,0.9998967,moving,-16.92753,11.08408,-16.31098,11.43967,-17.505179948208706,15.447369216692326,0.7117430369171165,4.181837697445702,0.7126800422418824
05/11/2023 11:15:58.537300,201,True,True,True,True,Eyes,1.294816,-0.2388012,-3.068437,-0.2864147,0.1843392,0.9402052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.247055,0.2599508,3.093718,1.291309,-0.2402935,-3.077107,0.001814607,-0.006901124,0.003332497,0.9999691,0.2105681,359.2099,0.3804345,0.3879977,-0.07151666,-0.9188811,0,0,0,0.70728,0.1329812,-1.167972,-0.5566059,0.3848994,1.915,0.9998825,0.006639743,0.01381392,-0.006689834,0.9999712,0.003583105,-0.01378973,-0.003675097,0.9998982,moving,-16.9423,11.09285,-16.20682,11.36456,-17.51959451812027,15.455283975020611,0.7840645091444957,4.296207580556873,0.7828799713304548
05/11/2023 11:15:58.557131,202,True,True,True,True,Eyes,1.294738,-0.2387985,-3.068437,-0.2866417,0.1844767,0.940109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.246169,0.2579689,3.094233,1.291285,-0.2403632,-3.077104,0.001505934,-0.007045871,0.003275533,0.9999688,0.1752069,359.1932,0.3741252,0.3879766,-0.07151688,-0.9188901,0,0,0,0.7110942,0.1301362,-1.168039,-0.5524843,0.3820491,1.915,0.9998793,0.006529639,0.01410117,-0.006572081,0.999974,0.002965616,-0.01408143,-0.003057932,0.9998962,moving,-16.9566,11.10203,-16.09304,11.28257,-17.533585202019324,15.463520977586418,0.8822304490324542,4.422162542924189,0.8766221572707633
05/11/2023 11:15:58.576946,203,True,True,True,True,Eyes,1.294661,-0.2387976,-3.068435,-0.2863593,0.1843181,0.9402262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.24608,0.2569353,3.094257,1.291276,-0.2403301,-3.077012,0.001337014,-0.007058147,0.003292241,0.9999689,0.1558687,359.1917,0.3761739,0.3879555,-0.07151706,-0.9188989,0,0,0,0.7144676,0.1280214,-1.168164,-0.5487882,0.3794934,1.915,0.9998787,0.006565403,0.01412466,-0.006603151,0.9999748,0.00262747,-0.01410705,-0.002720418,0.9998968,moving,-16.93886,11.09138,-15.9909,11.20902,-17.516266218975634,15.453917631837252,0.9552315589426457,4.510642748740973,0.9458461357435131
05/11/2023 11:15:58.588817,204,True,True,True,True,Eyes,1.294585,-0.2388013,-3.068436,-0.2860923,0.1841692,0.9403366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.245943,0.2574011,3.094231,1.291289,-0.2403579,-3.076962,0.00135121,-0.007071182,0.003430512,0.9999683,0.1576123,359.1902,0.3920048,0.3879347,-0.07151727,-0.9189077,0,0,0,0.7181794,0.1270868,-1.168348,-0.5448093,0.3767418,1.915,0.9998765,0.006841696,0.01415118,-0.006879915,0.9999728,0.00265382,-0.01413264,-0.00275085,0.9998963,moving,-16.9221,11.08137,-15.88083,11.12978,-17.499906587630182,15.444887845591907,1.042394714587522,4.608857202789106,1.0283907770552851
