,Unnamed: 0,Unnamed: 0.1,Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY,euclideanError,recalibratedEuclideanError,cosineError
0,0,302,05/05/2023 12:31:18.655802,506,True,True,True,True,Eyes,1.121746,-0.2933176,-3.28295,0.294945,-0.342124,0.8921651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.213524,0.8369058,3.163507,1.123259,-0.2897894,-3.291677,0.08133817,0.01544097,0.008629372,0.9965295,9.31402,1.868659,1.144506,0.3223688,-0.08426372,-0.9428561,0,0,0,1.770341,-0.9862134,-1.485471,0.5796,-0.4007998,1.915,0.9993742,0.01971073,-0.02937097,-0.01468697,0.9866192,0.1623783,0.03217856,-0.1618453,0.9862913,static,18.29361,-20.98063,16.83913,-11.82108,16.82444360754921,-13.583307920199957,9.274312280320306,1.7622891172720447,8.790730775260228
1,1,303,05/05/2023 12:31:18.672067,507,True,True,True,True,Eyes,1.121707,-0.2933145,-3.282957,0.2954591,-0.3425521,0.8918307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.214049,0.8310654,3.164796,1.123258,-0.289721,-3.291636,0.08066327,0.01540313,0.008001325,0.9965903,9.237659,1.85742,1.070073,0.3223504,-0.08426194,-0.9428625,0,0,0,1.769899,-0.9857416,-1.485427,0.5796,-0.4007998,1.915,0.9993975,0.01843302,-0.0294104,-0.01346315,0.9868588,0.161023,0.03199206,-0.16053,0.9865124,static,18.32977,-21.01178,16.83913,-11.82108,16.859062463409273,-13.614617266020003,9.310798789556136,1.7936480222440716,8.822073028701572
2,2,304,05/05/2023 12:31:18.686495,508,True,True,True,True,Eyes,1.121669,-0.2933235,-3.282961,0.2958917,-0.3429744,0.891525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.214846,0.8311799,3.164415,1.123312,-0.2900109,-3.291549,0.08073319,0.01547493,0.007745687,0.9965855,9.246098,1.863435,1.041309,0.3223328,-0.08426026,-0.9428686,0,0,0,1.769683,-0.9856975,-1.485529,0.5796,-0.4007999,1.915,0.9994011,0.01793716,-0.02959352,-0.0129398,0.9868444,0.1611548,0.03209485,-0.1606753,0.9864853,static,18.36069,-21.042,16.83913,-11.82109,16.88876406060595,-13.64498316925772,9.345604638636285,1.8245683963165666,8.852331496500776
3,3,305,05/05/2023 12:31:18.695861,509,True,True,True,True,Eyes,1.121629,-0.2933307,-3.282969,0.2963112,-0.3434303,0.89121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.215638,0.835492,3.162917,1.123323,-0.2902987,-3.291465,0.08128145,0.01564634,0.007987915,0.9965365,9.308479,1.886305,1.072089,0.3223159,-0.08425903,-0.9428746,0,0,0,1.76999,-0.9853253,-1.485336,0.5796,-0.4007998,1.915,0.9993827,0.01846401,-0.02988576,-0.01337698,0.986659,0.1622498,0.03248284,-0.1617499,0.9862971,static,18.39104,-21.07431,16.83913,-11.82108,16.917991543068677,-13.677443509057628,9.382467163864737,1.858037841578024,8.884600069231212
4,4,306,05/05/2023 12:31:18.715758,510,True,True,True,True,Eyes,1.121573,-0.2933291,-3.28298,0.2966867,-0.3438872,0.8909089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.215681,0.8402159,3.161735,1.123227,-0.2902508,-3.291584,0.08200687,0.01568488,0.008042421,0.9964759,9.391724,1.892303,1.080285,0.3222996,-0.08425814,-0.9428802,0,0,0,1.770093,-0.9855164,-1.485391,0.5796,-0.4007998,1.915,0.9993786,0.01860069,-0.02994015,-0.01345562,0.9864203,0.163688,0.03257828,-0.1631835,0.9860577,static,18.41857,-21.10638,16.83913,-11.82108,16.944579940142713,-13.709657315771882,9.418674365514502,1.8915189577490958,8.91653202483919
5,5,307,05/05/2023 12:31:18.736220,511,True,True,True,True,Eyes,1.121521,-0.2933169,-3.282991,0.297047,-0.3442871,0.8906344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.21587,0.8419147,3.161278,1.123198,-0.2900313,-3.291678,0.08228644,0.01573014,0.008094818,0.9964518,9.423712,1.898437,1.08737,0.3222834,-0.08425731,-0.9428858,0,0,0,1.770141,-0.9857115,-1.485516,0.5795999,-0.4007999,1.915,0.9993741,0.01872095,-0.03001646,-0.01354344,0.9863269,0.1642436,0.03268084,-0.1637343,0.985963,static,18.44473,-21.1347,16.83913,-11.82109,16.96978544599122,-13.73810816713205,9.450993735692558,1.9214654560208708,8.944863071106203
6,6,308,05/05/2023 12:31:18.756028,512,True,True,True,True,Eyes,1.121506,-0.2933099,-3.283001,0.297303,-0.3446444,0.8904107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.216145,0.8379776,3.162194,1.123226,-0.2897718,-3.291669,0.08173134,0.01575147,0.008037544,0.9964976,9.359989,1.899576,1.079772,0.3222674,-0.08425623,-0.9428914,0,0,0,1.770598,-0.98642,-1.485957,0.5796,-0.4007999,1.915,0.9993746,0.01859356,-0.03007877,-0.01344401,0.9865108,0.1631434,0.03270645,-0.162637,0.9861438,static,18.46387,-21.15954,16.83913,-11.82109,16.988341358278014,-13.763054995164264,9.478735594481998,1.947688905313811,8.969513888228715
7,7,309,05/05/2023 12:31:18.772372,513,True,True,True,True,Eyes,1.12149,-0.2933084,-3.283009,0.297541,-0.3449795,0.8902014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.215418,0.8363462,3.16291,1.123171,-0.2899145,-3.291679,0.0814088,0.01566503,0.008155376,0.9965243,9.322782,1.890226,1.091912,0.3222526,-0.08425505,-0.9428965,0,0,0,1.770965,-0.9865854,-1.486194,0.5796,-0.4007998,1.915,0.9993762,0.0188046,-0.02989333,-0.01370352,0.9866122,0.1625072,0.03254901,-0.1619962,0.9862544,static,18.48169,-21.18283,16.83913,-11.82108,17.005622076594584,-13.786444894836396,9.504754937193278,1.9724043148969368,8.99263677141629
8,8,310,05/05/2023 12:31:18.786459,514,True,True,True,True,Eyes,1.121504,-0.2933083,-3.283015,0.2977032,-0.345262,0.8900377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.214525,0.8360471,3.163263,1.123147,-0.2900472,-3.29161,0.08131701,0.01554145,0.008220142,0.9965332,9.312243,1.876402,1.09805,0.3222387,-0.08425394,-0.9429013,0,0,0,1.771358,-0.9861147,-1.486155,0.5796,-0.4007998,1.915,0.9993818,0.01891086,-0.02963826,-0.01385572,0.98664,0.1623257,0.03231202,-0.1618147,0.986292,static,18.49426,-21.20219,16.83913,-11.82108,17.01789298822181,-13.805883254757363,9.526000217772411,1.9928372151416214,9.011724038983807
9,9,311,05/05/2023 12:31:18.806395,515,True,True,True,True,Eyes,1.121517,-0.2933109,-3.283018,0.2978554,-0.345535,0.8898807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.213681,0.8366452,3.163409,1.123218,-0.2900928,-3.291562,0.08138837,0.01540708,0.008257016,0.9965292,9.320525,1.861298,1.101198,0.3222266,-0.08425292,-0.9429056,0,0,0,1.7718,-0.9853799,-1.48601,0.5796,-0.4007998,1.915,0.9993889,0.01896463,-0.02936316,-0.0139488,0.9866155,0.1624662,0.03205126,-0.1619574,0.9862771,static,18.50611,-21.22088,16.83913,-11.82108,17.029473206211495,-13.824648307913606,9.546468580600893,2.0125895012711013,9.030134132862903
