,Unnamed: 0,Unnamed: 0.1,Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY,euclideanError,recalibratedEuclideanError,cosineError
0,0,301,05/05/2023 12:43:58.987442,510,True,True,True,True,Eyes,1.16437,-0.2935313,-3.284349,0.3312015,-0.3438872,0.8786621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.370872,0.7816221,3.132889,1.173027,-0.2903901,-3.29316,0.07260225,0.03220521,0.009086129,0.9967996,8.288321,3.79663,1.319695,0.3339463,-0.08386774,-0.938853,0,0,0,1.88236,-0.9491447,-1.496635,0.5796001,-0.4008001,1.915,0.9977605,0.02279044,-0.06288493,-0.01343776,0.9892927,0.145325,0.06552362,-0.1441545,0.9873835,static,20.65335,-21.37418,16.83913,-11.82109,19.038142214135387,-13.982843546804911,10.286389199155357,3.0836395890311548,9.520803669498408
1,1,302,05/05/2023 12:43:59.008699,511,True,True,True,True,Eyes,1.164009,-0.2935411,-3.28434,0.3314854,-0.3441377,0.878457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.370476,0.7815033,3.133112,1.173076,-0.290392,-3.293161,0.07255673,0.03214559,0.009149577,0.9968041,8.282934,3.790185,1.326337,0.3338481,-0.08387481,-0.9388872,0,0,0,1.882907,-0.9488857,-1.496686,0.5796,-0.4008,1.915,0.9977659,0.02290543,-0.06275798,-0.01357591,0.9893036,0.1452379,0.06541343,-0.1440614,0.9874043,static,20.67398,-21.39289,16.83913,-11.82109,19.05791898715596,-14.001646982776112,10.311422295808665,3.110924834298996,9.542497920539487
2,2,303,05/05/2023 12:43:59.023021,512,True,True,True,True,Eyes,1.16374,-0.293547,-3.284338,0.3316979,-0.3443336,0.8783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.370223,0.7816207,3.133187,1.173046,-0.2902937,-3.293174,0.07262521,0.03209541,0.009059038,0.9968016,8.291208,3.783761,1.315741,0.3337506,-0.08388177,-0.9389212,0,0,0,1.883068,-0.9484787,-1.49668,0.5795999,-0.4008001,1.915,0.9977756,0.022722,-0.06266969,-0.01339826,0.989287,0.1453674,0.06530135,-0.1442043,0.9873909,static,20.68949,-21.40744,16.83913,-11.82109,19.072800926889794,-14.016268531199394,10.330700772556526,3.131787763158838,9.559243034411983
3,3,304,05/05/2023 12:43:59.037326,513,True,True,True,True,Eyes,1.163481,-0.2935513,-3.284337,0.3318929,-0.3445167,0.8781545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.369595,0.7816962,3.133533,1.173053,-0.2902904,-3.293257,0.07264175,0.03199151,0.009038573,0.996804,8.29332,3.771615,1.312575,0.333656,-0.08388842,-0.9389542,0,0,0,1.883346,-0.9482394,-1.496618,0.5796001,-0.4008,1.915,0.9977897,0.02266721,-0.06246537,-0.01337153,0.9892829,0.1453975,0.06509168,-0.1442409,0.9873994,static,20.70377,-21.42102,16.83913,-11.82109,19.08650777420392,-14.029914900561646,10.348627847908144,3.15112905183633,9.574818514410186
4,4,305,05/05/2023 12:43:59.057128,514,True,True,True,True,Eyes,1.163231,-0.293554,-3.284333,0.3321033,-0.3447691,0.8779758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.368844,0.7811674,3.133998,1.173048,-0.2902601,-3.293267,0.07256602,0.0318709,0.009025513,0.9968134,8.284834,3.757427,1.309754,0.3335643,-0.08389473,-0.9389862,0,0,0,1.883155,-0.9499416,-1.49733,0.5796002,-0.4008001,1.915,0.9978056,0.02261899,-0.06222879,-0.01336802,0.9893054,0.1452449,0.06484856,-0.1440943,0.9874369,static,20.71964,-21.43926,16.83914,-11.82109,19.101828120822457,-14.048237134354974,10.371474070685421,3.1748924218273338,9.594875659050532
5,5,306,05/05/2023 12:43:59.077263,515,True,True,True,True,Eyes,1.162993,-0.2935587,-3.284326,0.332305,-0.3450058,0.8778065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.368585,0.7801906,3.134266,1.173053,-0.2902369,-3.293184,0.07241692,0.03182817,0.009026544,0.9968256,8.267767,3.752218,1.308921,0.3334755,-0.0839007,-0.9390172,0,0,0,1.882883,-0.9492928,-1.49698,0.5796001,-0.4008001,1.915,0.997811,0.02260557,-0.06214691,-0.01338599,0.9893486,0.1449487,0.06476161,-0.1437995,0.9874855,static,20.7348,-21.4564,16.83913,-11.82109,19.116455181434144,-14.065454924657397,10.393047846757945,3.1974026798366295,9.613803188098732
6,6,307,05/05/2023 12:43:59.087385,516,True,True,True,True,Eyes,1.16271,-0.2935638,-3.284317,0.3325094,-0.3453202,0.8776056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.368635,0.7796661,3.134334,1.173091,-0.2902891,-3.293125,0.0723336,0.03182697,0.009011691,0.9968318,8.258258,3.7518,1.306864,0.3333896,-0.08390641,-0.9390472,0,0,0,1.883043,-0.9495491,-1.497166,0.5796,-0.4008002,1.915,0.9978117,0.0225706,-0.06214857,-0.01336196,0.9893733,0.1447825,0.06475596,-0.1436352,0.9875098,static,20.75082,-21.47864,16.83913,-11.82109,19.13202650173473,-14.087788239978746,10.41967325104775,3.224173580747493,9.63739634928304
7,7,308,05/05/2023 12:43:59.107449,517,True,True,True,True,Eyes,1.16244,-0.2935692,-3.284308,0.3327111,-0.3456259,0.8774087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.368586,0.7794454,3.134385,1.173109,-0.2902868,-3.293096,0.07229561,0.03181796,0.00902216,0.9968348,8.253868,3.750775,1.307845,0.3333052,-0.08391194,-0.9390767,0,0,0,1.882812,-0.9468991,-1.496045,0.5796,-0.4007999,1.915,0.9978124,0.0225878,-0.06212997,-0.01338661,0.9893838,0.1447077,0.06473903,-0.1435594,0.9875219,static,20.7666,-21.50031,16.83913,-11.82109,19.147357975078293,-14.109549519784665,10.445684295885071,3.250378956156819,9.66043306090113
8,8,309,05/05/2023 12:43:59.117029,518,True,True,True,True,Eyes,1.162174,-0.2935718,-3.284299,0.3329156,-0.3458018,0.8772618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.369225,0.7796308,3.134027,1.173143,-0.2902971,-3.293052,0.07234087,0.0319077,0.008984393,0.996829,8.259089,3.760915,1.304415,0.3332223,-0.0839173,-0.9391056,0,0,0,1.882594,-0.9478037,-1.496238,0.5796001,-0.4008002,1.915,0.9978023,0.02252827,-0.06231317,-0.01329535,0.9893722,0.1447963,0.06491292,-0.1436496,0.9874974,static,20.78145,-21.51352,16.83913,-11.82109,19.161586646012637,-14.12282608299272,10.463512139205458,3.269830862347307,9.67585087813257
9,9,310,05/05/2023 12:43:59.137015,519,True,True,True,True,Eyes,1.16192,-0.2935759,-3.284288,0.3331217,-0.3459706,0.877117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.369872,0.7802726,3.133605,1.173113,-0.2902387,-3.293087,0.07249274,0.03199781,0.00888129,0.996816,8.276799,3.770751,1.293873,0.3331411,-0.08392245,-0.939134,0,0,0,1.883166,-0.9484209,-1.496547,0.5795999,-0.4008001,1.915,0.9977945,0.02234524,-0.06250421,-0.01306681,0.9893319,0.1450922,0.06507953,-0.1439555,0.9874419,static,20.79636,-21.52629,16.83913,-11.82109,19.175859121461677,-14.135661586932745,10.480962566143436,3.2890035904698287,9.69091070017004
