,Unnamed: 0,Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY
0,302,05/05/2023 11:17:51.912524,510,True,True,True,True,Eyes,0.1739695,-0.00464156,-2.323061,0.8993042,-0.3251886,-0.2924111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.761732,-0.7162522,-1.097456,0.2825552,-0.006111186,-2.177441,-0.00152999,0.8337818,-0.1832211,0.520803,17.69436,114.1907,348.2876,0.05765095,-0.0007977662,-0.9983357,0.0,0.0,0.0,1.569743,-0.5327061,-2.781919,0.05088651,-0.02930629,1.643536,-0.4575242,-0.1933956,-0.8679114,0.1882929,0.9328554,-0.3071265,0.8690327,-0.3039393,-0.3903889,static,-71.98793,48.03797,1.773403,-1.021547,-72.45411026274172,51.557554546280315
1,303,05/05/2023 11:17:51.922777,511,True,True,True,True,Eyes,0.1793038,-0.004725546,-2.316949,0.8976353,-0.3263863,-0.29618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.754182,-0.7051846,-1.1118,0.2908546,-0.005908895,-2.173915,0.0001835236,0.8350148,-0.1807954,0.5196761,17.58525,114.4462,348.6501,0.05935424,-0.0009172282,-0.9982357,0.0,0.0,0.0,1.569743,-0.5327061,-2.781919,0.05439913,-0.03114992,1.641438,-0.4598734,-0.1876036,-0.8679408,0.1882166,0.934626,-0.3017429,0.8678082,-0.3021244,-0.3944995,static,-71.73939,47.77776,1.898153,-1.087184,-72.21329184941898,51.30329830641798
2,304,05/05/2023 11:17:51.942854,512,True,True,True,True,Eyes,0.1847783,-0.004709999,-2.310951,0.895824,-0.3279049,-0.299963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.745584,-0.7095041,-1.117379,0.2982947,-0.005412318,-2.17025,0.00391246,0.8352322,-0.1833491,0.5184157,18.07941,114.5687,348.8662,0.06113527,-0.001028859,-0.9981282,0.0,0.0,0.0,1.569743,-0.5327061,-2.781919,0.05867219,-0.03415632,1.639201,-0.4624596,-0.1835665,-0.8674297,0.1966378,0.9327356,-0.3022216,0.8645603,-0.3103347,-0.3952564,static,-71.48709,47.54815,2.049922,-1.19371,-71.97046301579115,51.077793900144016
3,305,05/05/2023 11:17:51.963565,513,True,True,True,True,Eyes,0.1903824,-0.004654741,-2.305066,0.8940241,-0.3291393,-0.3039543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.731071,-0.7249476,-1.12684,0.3069146,-0.003060874,-2.167422,0.004976658,0.835912,-0.186882,0.516044,18.51605,114.7872,348.7767,0.06299312,-0.001129159,-0.9980126,0.0,0.0,0.0,1.569743,-0.5327061,-2.781919,0.06426382,-0.04032704,1.636406,-0.4673477,-0.1845586,-0.8645949,0.2011988,0.9301007,-0.3072976,0.8608747,-0.3175703,-0.3975474,static,-71.22276,47.27807,2.248925,-1.411692,-71.71466009032575,50.8136720617258
4,306,05/05/2023 11:17:51.972566,514,True,True,True,True,Eyes,0.1960605,-0.004613927,-2.299275,0.892152,-0.3303612,-0.3081013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.710481,-0.7287675,-1.151652,0.3156176,-0.002116349,-2.164146,0.001013808,0.8386311,-0.1852815,0.5122183,18.168,115.3369,348.5812,0.0649262,-0.001217515,-0.9978886,0.0,0.0,0.0,1.569743,-0.5327061,-2.781919,0.06908369,-0.04760602,1.63345,-0.4752627,-0.1881087,-0.8595001,0.1915096,0.9313394,-0.309727,0.8587488,-0.3118042,-0.4066063,static,-70.94784,46.9968,2.421773,-1.669382,-71.4485913147929,50.53861967283545
5,307,05/05/2023 11:17:51.992478,515,True,True,True,True,Eyes,0.2018397,-0.004545197,-2.293582,0.8901902,-0.3317279,-0.3122788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.692664,-0.735268,-1.168378,0.3232937,-0.002336025,-2.160165,0.001081146,0.8404189,-0.1866813,0.5087681,18.35364,115.7677,348.567,0.06693061,-0.001295714,-0.9977561,0.0,0.0,0.0,1.569743,-0.5327061,-2.781919,0.07087153,-0.0581833,1.629635,-0.4823077,-0.1881378,-0.8555605,0.1917723,0.9302979,-0.3126809,0.8547533,-0.3148811,-0.4126102,static,-70.66913,46.72982,2.49018,-2.044779,-71.17971345723402,50.27692341236954
6,308,05/05/2023 11:17:52.012650,516,True,True,True,True,Eyes,0.2077075,-0.004448003,-2.288001,0.8882491,-0.3328883,-0.3165419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.676741,-0.7420624,-1.182972,0.3315057,-0.001550555,-2.156766,0.002410463,0.8418773,-0.18842,0.5057022,18.64425,116.1454,348.6478,0.06900523,-0.001363578,-0.9976147,0.0,0.0,0.0,1.569743,-0.5327061,-2.781919,0.07071203,-0.06360446,1.626117,-0.488519,-0.1865102,-0.8523868,0.1946275,0.9289842,-0.3148152,0.8505701,-0.3196911,-0.4175265,static,-70.38565,46.44185,2.48995,-2.239944,-70.90545755781307,49.995249135333566
7,309,05/05/2023 11:17:52.022398,517,True,True,True,True,Eyes,0.213657,-0.004357328,-2.282503,0.8862684,-0.3340398,-0.3208514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.661124,-0.7407641,-1.201895,0.3397331,-0.0007369295,-2.153416,0.001197102,0.8438539,-0.1869575,0.5029476,18.46551,116.5646,348.6888,0.0711471,-0.001420858,-0.9974641,0.0,0.0,0.0,1.569743,-0.5327061,-2.781919,0.07045329,-0.06476633,1.622599,-0.4940848,-0.1860392,-0.849276,0.1900799,0.930091,-0.3143254,0.8483808,-0.3167337,-0.4241815,static,-70.09847,46.15368,2.486222,-2.285757,-70.62779029007002,49.713257316921684
8,310,05/05/2023 11:17:52.042235,518,True,True,True,True,Eyes,0.2196861,-0.004255069,-2.277104,0.8842433,-0.3352487,-0.3251494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.646169,-0.7417253,-1.217635,0.3476508,-0.0007904582,-2.149837,0.001455912,0.845448,-0.1869797,0.5002542,18.51905,116.9381,348.7731,0.07335405,-0.001468878,-0.9973042,0.0,0.0,0.0,1.569743,-0.5327061,-2.781919,0.07028937,-0.06628026,1.61874,-0.4994874,-0.184613,-0.8464223,0.1895366,0.9300729,-0.3147066,0.8453334,-0.3176199,-0.4295688,static,-69.81078,45.87614,2.486351,-2.344699,-70.35015665848556,49.44128118000108
9,311,05/05/2023 11:17:52.062763,519,True,True,True,True,Eyes,0.2258082,-0.004114456,-2.271783,0.8821985,-0.3364227,-0.3294626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.632813,-0.74325,-1.230919,0.3558276,-0.0003218912,-2.146403,0.002905063,0.8467037,-0.1875139,0.4979186,18.68896,117.2568,348.9343,0.07562333,-0.001508023,-0.9971347,0.0,0.0,0.0,1.569743,-0.5327061,-2.781919,0.06801331,-0.06383851,1.615162,-0.5041374,-0.1818139,-0.8442686,0.1916528,0.9296601,-0.3146445,0.8420896,-0.3204304,-0.4338312,static,-69.52154,45.59887,2.41126,-2.263411,-70.07111066580738,49.16950594795809
