,Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.point.x,EyeHitInfo.point.y,EyeHitInfo.point.z,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY
10,05/04/2023 10:18:51.074729,239,True,True,True,True,2.189061,0.07681079,-2.603111,-0.9992158,0.02329653,-0.03201692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53516,0.2275014,1.911037,2.175648,0.07767364,-2.321934,0.05599453,-0.737876,0.09393635,0.6660178,12.31074,264.4086,2.492728,0.8948271,0.1424376,-2.636911,-0.17409,0.1997548,1.301465,-0.10657,0.04249253,0.9933968,-0.2077606,0.9760812,-0.06404006,-0.972357,-0.2132134,-0.09519266,moving,88.16475,-36.04082,-7.61892,8.725923,82.52943961233076,-25.701483517915165
11,05/04/2023 10:18:51.095179,240,True,True,True,True,2.189061,0.07681079,-2.603111,-0.9992158,0.02329653,-0.03201692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.555969,0.197326,1.871298,2.172009,0.07918558,-2.312958,0.05236162,-0.7432382,0.09521024,0.6601442,12.16105,263.522,2.806872,0.8975309,0.1400195,-2.636856,-0.1706814,0.2078533,1.299704,-0.1229359,0.04787066,0.9912594,-0.2035393,0.9763865,-0.07239532,-0.9713179,-0.2106602,-0.1102894,moving,88.16475,-36.04082,-7.481457,9.08601,82.52943961233076,-25.701483517915165
12,05/04/2023 10:18:51.114614,241,True,True,True,True,2.189061,0.07681079,-2.603111,-0.9992158,0.02329653,-0.03201692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.570163,0.169214,1.838756,2.168459,0.07930037,-2.303669,0.04838774,-0.7478215,0.09345154,0.6555063,11.72456,262.7741,2.935625,0.899974,0.1378344,-2.636807,-0.1660861,0.2021106,1.299809,-0.1359402,0.05014537,0.9894472,-0.1948869,0.9778509,-0.07633318,-0.9713596,-0.2032071,-0.1231565,moving,88.16475,-36.04082,-7.281643,8.838289,82.52943961233076,-25.701483517915165
13,05/04/2023 10:18:51.124897,242,True,True,True,True,2.189061,0.07681079,-2.603111,-0.9992158,0.02329653,-0.03201692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.580946,0.1561696,1.80936,2.164927,0.07881388,-2.29485,0.04659191,-0.751641,0.09165175,0.6515096,11.44859,262.1259,2.888113,0.9026716,0.1354218,-2.636752,-0.1612361,0.1990659,1.299525,-0.1467286,0.04938321,0.9879432,-0.1894647,0.9788583,-0.07706827,-0.9708623,-0.1984886,-0.1342702,moving,88.16475,-36.04082,-7.07272,8.709074,82.52943961233076,-25.701483517915165
14,05/04/2023 10:18:51.144775,243,True,True,True,True,2.189061,0.07681079,-2.603111,-0.9992158,0.02329653,-0.03201692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.588971,0.1518923,1.783139,2.161671,0.07811108,-2.286153,0.0459988,-0.7549473,0.08922872,0.6480563,11.2065,261.5513,2.699348,0.9051975,0.1331628,-2.636701,-0.1565144,0.201663,1.298571,-0.1558143,0.04619714,0.9867056,-0.1851038,0.9798447,-0.07510635,-0.9702879,-0.1943456,-0.1441226,moving,88.16475,-36.04082,-6.872604,8.827295,82.52943961233076,-25.701483517915165
15,05/04/2023 10:18:51.164789,244,True,True,True,True,2.189061,0.07681079,-2.603111,-0.9992158,0.02329653,-0.03201692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.598193,0.1442421,1.755632,2.158389,0.07866626,-2.2779,0.04521534,-0.7583449,0.08813312,0.6442834,11.06565,260.9565,2.627361,0.9076905,0.1309332,-2.636651,-0.1539233,0.2007106,1.297374,-0.1657089,0.04498778,0.9851481,-0.1821431,0.9803762,-0.07540761,-0.9692082,-0.1919336,-0.1542629,moving,88.16475,-36.04082,-6.766067,8.79424,82.52943961233076,-25.701483517915165
16,05/04/2023 10:18:51.174821,245,True,True,True,True,2.187224,0.07683752,-2.58962,-0.9987667,0.02173199,-0.04464097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.609698,0.1340067,1.723988,2.154959,0.07875204,-2.269485,0.0439419,-0.7622952,0.08649547,0.639917,10.84242,260.2664,2.550555,0.9103389,0.1285645,-2.636598,-0.1527222,0.203655,1.295561,-0.1771509,0.04370643,0.9832128,-0.1776932,0.9811752,-0.07563183,-0.9680097,-0.1881085,-0.1660497,moving,87.4408,-25.95761,-6.723062,8.933475,81.92260804597582,-15.992723700472009
17,05/04/2023 10:18:51.195150,246,True,True,True,True,2.18529,0.07691088,-2.576287,-0.9981705,0.0200017,-0.05705829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.619035,0.145221,1.693525,2.151775,0.07894126,-2.260994,0.04620307,-0.765633,0.08599609,0.6358272,10.9783,259.6331,2.253901,0.9129729,0.1262089,-2.636544,-0.1505017,0.2068454,1.293578,-0.1871785,0.0386081,0.9815671,-0.1801065,0.9809399,-0.07292853,-0.9656739,-0.1904372,-0.1766572,moving,86.72837,-19.31804,-6.636257,9.084786,81.30226241941692,-9.59787393767283
18,05/04/2023 10:18:51.204578,247,True,True,True,True,2.183287,0.07699443,-2.563183,-0.9974228,0.01851902,-0.06931645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.626494,0.1604684,1.664919,2.147928,0.08017621,-2.253031,0.04923762,-0.7685782,0.0852338,0.6321382,11.14354,259.0558,1.873304,0.9154814,0.1239654,-2.636494,-0.14739,0.2051151,1.292201,-0.1959543,0.03207316,0.9800887,-0.183445,0.9806218,-0.0687677,-0.9633018,-0.1932676,-0.1862733,moving,86.02459,-14.95814,-6.507102,9.019486,80.67392939273182,-5.396821714081057
19,05/04/2023 10:18:51.224742,248,True,True,True,True,2.18125,0.07702614,-2.550367,-0.9965485,0.01687909,-0.08127801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.633333,0.165736,1.638018,2.144201,0.08073339,-2.245194,0.05028816,-0.7716513,0.08245549,0.6286706,10.98098,258.4862,1.521438,0.9181046,0.1216193,-2.636441,-0.1443273,0.1997866,1.291166,-0.2044891,0.02606484,0.9785219,-0.1812845,0.9813444,-0.0640244,-0.9619358,-0.1904831,-0.1959491,moving,85.3373,-11.73191,-6.37808,8.795821,80.0530389057791,-2.286830983972388
20,05/04/2023 10:18:51.244856,249,True,True,True,True,2.179156,0.07704239,-2.537784,-0.9955328,0.0150846,-0.09320299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.641285,0.182761,1.609326,2.141042,0.07936189,-2.238161,0.0531278,-0.7746158,0.08115018,0.6249501,11.07682,257.9005,1.116499,0.9209014,0.119118,-2.636384,-0.143405,0.2001734,1.288805,-0.21323,0.01912235,0.9768149,-0.1837369,0.9811841,-0.059316,-0.9595696,-0.1921248,-0.2057044,moving,84.6515,-9.19342,-6.349172,8.828475,79.42869025438505,0.16133486671197161
21,05/04/2023 10:18:51.264691,250,True,True,True,True,2.176977,0.07706217,-2.525397,-0.9943751,0.01318541,-0.1050924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.651384,0.1945773,1.57642,2.137588,0.07886743,-2.230984,0.05567577,-0.7779124,0.08236569,0.6204582,11.37535,257.242,0.9110144,0.9233796,0.1169016,-2.636334,-0.1429419,0.197385,1.286943,-0.2238636,0.01558721,0.9744959,-0.1888307,0.9802322,-0.0590576,-0.9561529,-0.1972356,-0.216495,moving,83.96698,-7.151241,-6.337913,8.719791,78.80203773835734,2.1318898892851816
22,05/04/2023 10:18:51.275316,251,True,True,True,True,2.174722,0.07707956,-2.513213,-0.9930575,0.01135783,-0.1170799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.664876,0.1883409,1.53873,2.133729,0.07906517,-2.223886,0.05552591,-0.7820289,0.08367082,0.6150993,11.48865,256.4678,0.9405453,0.9258296,0.1147105,-2.636285,-0.1430213,0.1909318,1.285724,-0.2371398,0.01608597,0.9713424,-0.1897774,0.9798321,-0.06255808,-0.9527589,-0.1991739,-0.2293045,moving,83.27596,-5.540881,-6.347374,8.446773,78.16625039215938,3.6869557854758384
23,05/04/2023 10:18:51.294813,252,True,True,True,True,2.172385,0.07706601,-2.501244,-0.9916064,0.009483546,-0.1289448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.680153,0.1662218,1.497627,2.129368,0.07917655,-2.216587,0.05286607,-0.786734,0.08511911,0.6091057,11.43957,255.6157,1.199042,0.9284722,0.1123471,-2.636231,-0.1423793,0.1965854,1.283056,-0.2523911,0.02051,0.967408,-0.1868761,0.9799199,-0.06953012,-0.9494084,-0.1983342,-0.2434903,moving,82.59104,-4.206378,-6.332143,8.710918,77.5342290002235,4.976516294828298
24,05/04/2023 10:18:51.315324,253,True,True,True,True,2.169963,0.07701532,-2.489446,-0.9900007,0.007681502,-0.1408531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69275,0.1520105,1.458662,2.124885,0.07864897,-2.20916,0.05121128,-0.7910532,0.08561427,0.6035581,11.3773,254.8158,1.304861,0.9310611,0.1100317,-2.636179,-0.1414087,0.2037227,1.280018,-0.2661899,0.02232468,0.963662,-0.1843681,0.9800952,-0.07363292,-0.9461244,-0.1972689,-0.2567756,moving,81.90255,-3.121566,-6.304131,9.043129,76.89710210213201,6.025826761446085
25,05/04/2023 10:18:51.324730,254,True,True,True,True,2.167449,0.07694373,-2.477801,-0.9882897,0.005724669,-0.1524815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.704136,0.1386407,1.420072,2.120366,0.07752412,-2.201413,0.04961092,-0.7952539,0.08631577,0.5980465,11.33968,254.029,1.422207,0.933693,0.1076778,-2.636126,-0.1401947,0.2095201,1.277306,-0.2797585,0.02433513,0.959762,-0.1821482,0.9801767,-0.07794663,-0.9426332,-0.1966252,-0.2697802,moving,81.2291,-2.150067,-6.263604,9.315433,76.2732607408381,6.96597812495148
26,05/04/2023 10:18:51.344824,255,True,True,True,True,2.164859,0.076855,-2.466317,-0.9864415,0.00382077,-0.1640687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.712239,0.1327651,1.386123,2.115783,0.07699189,-2.193796,0.04935469,-0.7987152,0.08759663,0.5932494,11.44861,253.3537,1.467049,0.9362934,0.1053521,-2.636074,-0.1392159,0.2151984,1.274395,-0.2912382,0.02509263,0.9563214,-0.182774,0.9797819,-0.08137023,-0.9390281,-0.1984888,-0.2807637,moving,80.55679,-1.334041,-6.234312,9.584724,75.64938979235423,7.756508661879562
27,05/04/2023 10:18:51.364939,256,True,True,True,True,2.162202,0.07673723,-2.455008,-0.9845129,0.00186232,-0.1753025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.719054,0.1243687,1.354015,2.11114,0.07654987,-2.186161,0.0486097,-0.8020208,0.0885101,0.5886984,11.49058,252.7131,1.534346,0.9388652,0.103052,-2.636022,-0.1391388,0.2134094,1.272524,-0.3021428,0.02623952,0.9529016,-0.1821835,0.9796062,-0.08474098,-0.9356918,-0.1992068,-0.2912006,moving,79.90372,-0.6086568,-6.239978,9.520231,75.04289774992803,8.459663717668267
28,05/04/2023 10:18:51.374714,257,True,True,True,True,2.159475,0.07656579,-2.443849,-0.9824465,-9.953007e-05,-0.1865449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.725423,0.1153923,1.322324,2.106821,0.07572901,-2.178383,0.04759829,-0.8053497,0.08888071,0.5841631,11.46507,252.0703,1.588925,0.9415761,0.1006275,-2.635967,-0.1390025,0.2139225,1.270095,-0.3129758,0.02717511,0.9493724,-0.1805082,0.9796693,-0.08754976,-0.9324501,-0.1987704,-0.3017075,moving,79.24879,0.03056987,-6.245741,9.560611,74.43405574754524,9.079923829683892
29,05/04/2023 10:18:51.394792,258,True,True,True,True,2.156669,0.07636408,-2.43282,-0.9802963,-0.002211132,-0.1975206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.732602,0.1096819,1.287565,2.102178,0.0743362,-2.170782,0.04723096,-0.808815,0.09002846,0.5792084,11.55719,251.3795,1.631167,0.944168,0.09830943,-2.635915,-0.1387057,0.2144076,1.267626,-0.3245736,0.02788826,0.9454491,-0.1806927,0.9793282,-0.09091959,-0.9284406,-0.2003459,-0.3128249,moving,78.60796,0.6413671,-6.244557,9.600208,73.8382180030109,9.672715777078198
30,05/04/2023 10:18:51.415016,259,True,True,True,True,2.153784,0.07613792,-2.421916,-0.9780078,-0.004280976,-0.2085245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.739285,0.1027991,1.252496,2.097583,0.07336647,-2.162814,0.04681405,-0.8122922,0.0915456,0.5741162,11.68184,250.6782,1.700612,0.9466451,0.09609401,-2.635864,-0.1388457,0.2132895,1.26554,-0.3363982,0.02906222,0.9412714,-0.181169,0.9788557,-0.09497012,-0.9241289,-0.2024769,-0.3240202,moving,77.96399,1.176108,-6.26103,9.566523,73.23890284352893,10.192343208953503
31,05/04/2023 10:18:51.424936,260,True,True,True,True,2.150822,0.07589302,-2.411123,-0.975651,-0.006415701,-0.219235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.745734,0.09294637,1.217219,2.092865,0.07260011,-2.154985,0.04588374,-0.8158249,0.09272693,0.5689695,11.74233,249.9696,1.794027,0.949322,0.09369991,-2.63581,-0.1397717,0.2141965,1.262871,-0.3483371,0.03065139,0.9368683,-0.1803838,0.9785928,-0.09908497,-0.9198496,-0.2035108,-0.3353512,moving,77.33563,1.676228,-6.315663,9.626372,72.65396238797814,10.678532594416808
32,05/04/2023 10:18:51.444548,261,True,True,True,True,2.147789,0.07562202,-2.400421,-0.9731624,-0.008520672,-0.2299616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.750477,0.0795121,1.183864,2.08794,0.07193597,-2.146697,0.04433715,-0.8191864,0.09394918,0.5640403,11.76743,249.2989,1.951713,0.9518586,0.09143139,-2.635759,-0.1415218,0.2150103,1.260079,-0.3597855,0.03334147,0.9324391,-0.178623,0.9784155,-0.1039079,-0.9157773,-0.2039396,-0.3460642,moving,76.7047,2.121986,-6.408138,9.683258,72.06623143528239,11.112429483838145
33,05/04/2023 10:18:51.464572,262,True,True,True,True,2.144708,0.07530356,-2.389838,-0.9706391,-0.01062839,-0.2403059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.754658,0.06958477,1.150205,2.083157,0.07105246,-2.138073,0.04334349,-0.8225197,0.09516533,0.5590404,11.83022,248.6183,2.055212,0.9543564,0.08919746,-2.635709,-0.1440172,0.2146114,1.257539,-0.3711903,0.03510078,0.9278933,-0.1777043,0.9781297,-0.1080892,-0.9113941,-0.2050122,-0.3568347,moving,76.0946,2.532462,-6.533223,9.684788,71.49775914069605,11.512211250825377
34,05/04/2023 10:18:51.474763,263,True,True,True,True,2.141557,0.07494286,-2.379336,-0.9679927,-0.01270577,-0.2506565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.757839,0.06315945,1.117487,2.078139,0.06978394,-2.129532,0.04273156,-0.8257073,0.0957236,0.5542732,11.8558,247.9608,2.081517,0.9569073,0.0869161,-2.635657,-0.1472275,0.2116724,1.25507,-0.3819107,0.03554654,0.9235156,-0.1766815,0.978022,-0.1107094,-0.9071539,-0.2054492,-0.3672367,moving,75.48244,2.901837,-6.690572,9.573063,70.92706755934853,11.872457605583561
35,05/04/2023 10:18:51.494993,264,True,True,True,True,2.13835,0.07452139,-2.368923,-0.9653028,-0.01481667,-0.2607125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.761227,0.06347327,1.083877,2.073635,0.06827974,-2.120982,0.04321381,-0.8289097,0.09615368,0.5493594,11.93989,247.2771,1.991838,0.9601447,0.08402067,-2.635592,-0.1496075,0.2085476,1.251989,-0.3926738,0.03400515,0.9190491,-0.1772866,0.9777741,-0.1119256,-0.9024284,-0.2068853,-0.3779176,moving,74.88596,3.252704,-6.814294,9.4571,70.3709299514133,12.214770832658688
36,05/04/2023 10:18:51.504823,265,True,True,True,True,2.135088,0.07406308,-2.35857,-0.9624861,-0.01683892,-0.2708082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.764076,0.06367809,1.05018,2.068932,0.06647268,-2.11238,0.04363545,-0.8320826,0.09658659,0.5444314,12.01976,246.5942,1.907307,0.9621928,0.082189,-2.63555,-0.1529091,0.2039141,1.249861,-0.4033806,0.03255296,0.9144529,-0.1777862,0.9775339,-0.113223,-0.8975946,-0.2082491,-0.3885308,moving,74.28535,3.558084,-6.974956,9.266133,69.81060351288899,12.513344211687816
37,05/04/2023 10:18:51.524693,266,True,True,True,True,2.13176,0.07356876,-2.348285,-0.9595984,-0.01883404,-0.2807422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76655,0.05840117,1.016047,2.064262,0.06512785,-2.103365,0.04312932,-0.8354165,0.09670718,0.5393208,12.01118,245.889,1.889519,0.9649749,0.07970081,-2.635494,-0.155896,0.2020778,1.246822,-0.4145459,0.03225049,0.9094567,-0.1763743,0.9775752,-0.1150605,-0.8927731,-0.2081026,-0.3995616,moving,73.69252,3.838028,-7.126973,9.20612,69.25738366910343,12.787379534765995
38,05/04/2023 10:18:51.544942,267,True,True,True,True,2.128375,0.07306466,-2.338047,-0.9565741,-0.02079407,-0.2907464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.768828,0.04982373,0.9812829,2.059248,0.06379744,-2.094571,0.04203231,-0.8388165,0.09667569,0.5341107,11.95164,245.1742,1.918739,0.9672888,0.07763132,-2.635448,-0.1587246,0.2028494,1.243767,-0.4259185,0.03275625,0.9041687,-0.1737858,0.9777743,-0.1172865,-0.8879146,-0.2070861,-0.4107595,moving,73.09359,4.090807,-7.272551,9.262976,68.69825935937773,13.035321732012552
39,05/04/2023 10:18:51.555026,268,True,True,True,True,2.124916,0.07252999,-2.327845,-0.9534615,-0.02265518,-0.3006623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.770894,0.04222387,0.9453163,2.054401,0.0630693,-2.085357,0.04141835,-0.8422474,0.09751654,0.5285778,12.0082,244.4285,1.952251,0.9698821,0.07531197,-2.635395,-0.1617798,0.2022161,1.240334,-0.4377801,0.03332117,0.8984644,-0.1728591,0.9775501,-0.1204804,-0.8823085,-0.2080517,-0.4221921,moving,72.49797,4.309145,-7.431277,9.259667,68.14199186171457,13.250095370973444
40,05/04/2023 10:18:51.575153,269,True,True,True,True,2.121423,0.0719278,-2.317682,-0.9502251,-0.02443395,-0.3106048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.773017,0.03558397,0.9076958,2.049318,0.06177989,-2.076361,0.0404694,-0.8459245,0.09651569,0.5229332,11.86553,243.6446,1.901619,0.9724952,0.07297497,-2.635343,-0.1647476,0.2013651,1.236909,-0.4498067,0.03247437,0.8925357,-0.1694106,0.9780939,-0.1209643,-0.8769119,-0.2056155,-0.4344516,moving,71.89873,4.49795,-7.586744,9.246465,67.58212574910631,13.436477723529993
