Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY,euclideanError,recalibratedEuclideanError,cosineError
05/07/2023 19:59:45.583560,210,True,True,True,True,Eyes,1.310828,-0.2557591,-3.164799,-0.3531229,0.1441869,0.9243995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.123164,0.4465288,3.224665,1.311266,-0.2570194,-3.173936,0.02756821,-0.02878832,0.005322871,0.9991912,3.175714,356.7137,0.5193226,0.3815269,-0.0744284,-0.9213561,0,0,0,0.6145117,0.03691992,-1.278544,-0.5796,0.4008,1.915,0.9982858,0.009049847,0.05782354,-0.01222442,0.9984233,0.05478534,-0.05723657,-0.05539829,0.9968224,moving,-20.90698,8.865501,-16.83913,11.82109,-7.534578046769647,2.590324334983481,5.028211407590278,13.106552628849842,5.028787729550377
05/07/2023 19:59:45.603352,211,True,True,True,True,Eyes,1.310816,-0.2557702,-3.164799,-0.3518961,0.1433466,0.9249977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.123835,0.4478347,3.224297,1.311171,-0.2570152,-3.174023,0.02769861,-0.02864714,0.005519671,0.9991906,3.191227,356.7306,0.5419173,0.3815345,-0.07443111,-0.9213528,0,0,0,0.618677,0.03440018,-1.278261,-0.5757969,0.3981701,1.915,0.9982978,0.009443433,0.05755368,-0.01261738,0.9984047,0.05503612,-0.05694213,-0.05566861,0.9968243,moving,-20.82828,8.809035,-16.73484,11.74569,-7.532726077246949,2.590189003230828,5.037875903853231,12.980835841700134,5.038809554060971
05/07/2023 19:59:45.623149,212,True,True,True,True,Eyes,1.310803,-0.2557786,-3.164801,-0.3507191,0.1425486,0.9255679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.123873,0.4483802,3.224221,1.311125,-0.2569193,-3.174064,0.02775187,-0.02862014,0.005643273,0.9991891,3.197719,356.7341,0.5560057,0.381541,-0.07443388,-0.9213499,0,0,0,0.6225249,0.03212431,-1.278274,-0.5719759,0.3955279,1.915,0.9982981,0.009688869,0.05750709,-0.01286592,0.998396,0.0551357,-0.05688065,-0.05578174,0.9968214,moving,-20.75286,8.755449,-16.62993,11.66989,-7.530947710744059,2.590051733647258,5.049011599053915,12.854374416645756,5.050363904716217
05/07/2023 19:59:45.633699,213,True,True,True,True,Eyes,1.310764,-0.2557878,-3.164803,-0.3493834,0.1416857,0.9262055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.12374,0.4476262,3.224379,1.311074,-0.2568636,-3.174096,0.02757633,-0.02861387,0.005816613,0.9991932,3.178167,356.7353,0.5764731,0.3815465,-0.07443662,-0.9213474,0,0,0,0.6267753,0.02921179,-1.278114,-0.5678073,0.3926452,1.915,0.9982948,0.01004571,0.05750235,-0.01320197,0.9984114,0.05477528,-0.05686075,-0.05544103,0.9968415,moving,-20.66749,8.697361,-16.51536,11.58714,-7.528917265554949,2.5898594103728447,5.058755400861065,12.71641502263676,5.060515676559188
05/07/2023 19:59:45.653707,214,True,True,True,True,Eyes,1.310727,-0.2558021,-3.164807,-0.3481069,0.1408553,0.9268125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.123174,0.4464746,3.224702,1.311051,-0.2568659,-3.174071,0.02731529,-0.02867528,0.006027457,0.9991974,3.14898,356.7289,0.6013037,0.3815505,-0.07443938,-0.9213455,0,0,0,0.6304243,0.02683604,-1.278102,-0.5641617,0.3901243,1.915,0.9982828,0.01047869,0.05763381,-0.01361178,0.9984351,0.05424105,-0.05697523,-0.05493241,0.9968632,moving,-20.58597,8.641582,-16.41505,11.51474,-7.526980501802848,2.589680230331279,5.0647419025419245,12.595811656933494,5.066704467085699
05/07/2023 19:59:45.673678,215,True,True,True,True,Eyes,1.310687,-0.2558139,-3.164807,-0.3467355,0.1399025,0.9274707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.122643,0.4468723,3.224895,1.311043,-0.2570042,-3.174128,0.02725419,-0.02872618,0.006293013,0.9991959,3.14288,356.7238,0.6317946,0.3815531,-0.0744423,-0.9213442,0,0,0,0.6344799,0.02395966,-1.278053,-0.5601373,0.3873413,1.915,0.9982705,0.01101009,0.05774918,-0.01414172,0.9984352,0.054103,-0.05706313,-0.0548261,0.996864,moving,-20.49829,8.578003,-16.30419,11.43477,-7.524921771699529,2.589539097296532,5.074602694033201,12.462490134262353,5.076754965018479
05/07/2023 19:59:45.683232,216,True,True,True,True,Eyes,1.31065,-0.2558277,-3.164805,-0.345409,0.1389895,0.9281027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.122671,0.4469123,3.224792,1.31104,-0.2569462,-3.174044,0.0272128,-0.02870551,0.006444191,0.9991966,3.138619,356.7267,0.6493305,0.3815544,-0.0744453,-0.9213434,0,0,0,0.638659,0.0214107,-1.277897,-0.5562209,0.3846331,1.915,0.998269,0.01131571,0.05771564,-0.01444034,0.9984359,0.05401191,-0.05701417,-0.05475185,0.9968709,moving,-20.4136,8.517128,-16.19619,11.35691,-7.522929602207366,2.589395066283322,5.084378911491941,12.332670596462998,5.086715183834084
05/07/2023 19:59:45.703603,217,True,True,True,True,Eyes,1.310615,-0.2558423,-3.164804,-0.3439531,0.1380048,0.9287901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.123431,0.4465469,3.224553,1.311087,-0.2569874,-3.173996,0.02717438,-0.02860291,0.006379661,0.9992012,3.13394,356.7382,0.642377,0.3815547,-0.07444844,-0.921343,0,0,0,0.6424862,0.01902835,-1.277945,-0.5523649,0.3819666,1.915,0.9982824,0.0111946,0.05750685,-0.01430366,0.9984418,0.05394039,-0.05681339,-0.0546703,0.9968868,moving,-20.32079,8.451489,-16.08974,11.2802,-7.520739129838528,2.589221791314828,5.089537309424207,12.204953016569485,5.091915074744895
05/07/2023 19:59:45.723521,218,True,True,True,True,Eyes,1.310584,-0.2558513,-3.1648,-0.3425533,0.1370674,0.9294459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.123307,0.4483634,3.22436,1.311064,-0.2569882,-3.174022,0.02740317,-0.02860145,0.006525296,0.9991938,3.160631,356.7389,0.6583436,0.381554,-0.07445172,-0.921343,0,0,0,0.6460512,0.01636907,-1.277914,-0.5486963,0.3794298,1.915,0.9982788,0.01147253,0.05751441,-0.01460761,0.998413,0.0543889,-0.05679915,-0.05513543,0.9968621,moving,-20.23169,8.389067,-15.98836,11.20719,-7.518632185538482,2.5890469081093133,5.093885229569763,12.08340513279954,5.096290061519208
05/07/2023 19:59:45.733429,219,True,True,True,True,Eyes,1.310517,-0.2558616,-3.164798,-0.3410048,0.136107,0.9301562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.123193,0.4476786,3.224527,1.311117,-0.2568732,-3.174042,0.02732873,-0.02863207,0.006485231,0.9991954,3.151989,356.7353,0.6538927,0.3815528,-0.07445497,-0.9213433,0,0,0,0.6499521,0.01393921,-1.277774,-0.5449107,0.376812,1.915,0.9982764,0.01139507,0.05757253,-0.01452498,0.9984221,0.0542421,-0.05686359,-0.05498485,0.9968667,moving,-20.13345,8.324838,-15.88363,11.1318,-7.516277846365049,2.588787947707106,5.093133191056759,11.958078315037124,5.095524200737832
