Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.point.x,EyeHitInfo.point.y,EyeHitInfo.point.z,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY
05/04/2023 10:10:57.037568,0,True,True,True,True,1.296699,-0.2656993,-3.005798,0.248888,-0.4004067,0.8818896,0,0,0,0,0,0,0,0,0,-1.278784,0.8538673,2.91323,1.303369,-0.2616351,-3.013978,0.09853088,-0.003739046,0.002064924,0.9951249,11.30995,359.589,0.1970799,1.290461,-1.068651,-1.022616,2.793968E-08,-0.4008,2.111,0.9999635,0.00337289,0.007848552,-0.004846536,0.9805748,0.1960856,-0.007034718,-0.1961165,0.9805554,start,15.76019,-24.4196,7.583257E-07,-10.75037
05/04/2023 10:10:57.047716,1,True,True,True,True,1.296787,-0.2657024,-3.005778,0.2488002,-0.4003181,0.8819546,0,0,0,0,0,0,0,0,0,-1.279254,0.8532546,2.913158,1.303305,-0.2615893,-3.013966,0.09843143,-0.003646832,0.002079939,0.9951351,11.29849,359.5999,0.1999247,1.290794,-1.068207,-1.02244,4.842877E-08,-0.4008,2.111,0.9999648,0.003421713,0.007667642,-0.004857564,0.9806139,0.1958899,-0.006848717,-0.1959203,0.9805959,start,15.75381,-24.41324,1.314431E-06,-10.75037
05/04/2023 10:10:57.077311,2,True,True,True,True,1.296925,-0.2657065,-3.005756,0.24868,-0.4001954,0.8820441,0,0,0,0,0,0,0,0,0,-1.279426,0.8537848,2.912858,1.303276,-0.2616377,-3.013907,0.09844351,-0.003580854,0.002251147,0.9951338,11.29993,359.6095,0.2205889,1.291245,-1.068305,-1.022399,-5.587935E-08,-0.4008,2.111,0.9999642,0.00377536,0.007570077,-0.005185407,0.9806076,0.1959127,-0.006683634,-0.195945,0.9805921,start,15.74505,-24.40444,-1.516651E-06,-10.75037
05/04/2023 10:10:57.077311,3,True,True,True,True,1.297053,-0.2657126,-3.005736,0.2485726,-0.4000723,0.8821303,0,0,0,0,0,0,0,0,0,-1.279698,0.8545761,2.912492,1.303259,-0.261683,-3.013897,0.098536,-0.003515699,0.002338406,0.9951245,11.3106,359.6181,0.2314539,1.291604,-1.068721,-1.022537,-1.862645E-08,-0.4008001,2.111,0.9999643,0.003961165,0.007457949,-0.005346856,0.9805703,0.1960947,-0.006536281,-0.1961276,0.9805566,start,15.73713,-24.3957,-5.055504E-07,-10.75037
05/04/2023 10:10:57.097655,4,True,True,True,True,1.297175,-0.2657197,-3.005719,0.2486083,-0.4000308,0.882139,0,0,0,0,0,0,0,0,0,-1.280021,0.8545023,2.912351,1.303178,-0.2617418,-3.013907,0.09848531,-0.003434627,0.002409478,0.9951297,11.30477,359.6283,0.2406694,1.291942,-1.068577,-1.022462,3.539026E-08,-0.4008001,2.111,0.9999648,0.004118965,0.007310396,-0.005472007,0.9805896,0.1959948,-0.006361203,-0.1960279,0.9805776,start,15.73913,-24.39325,9.605459E-07,-10.75037
05/04/2023 10:10:57.107699,5,True,True,True,True,1.297292,-0.2657236,-3.0057,0.2486513,-0.3999881,0.8821462,0,0,0,0,0,0,0,0,0,-1.279994,0.854923,2.912291,1.303151,-0.2617695,-3.013966,0.09851755,-0.003420121,0.002486287,0.9951264,11.30851,359.6309,0.249758,1.292069,-1.068734,-1.022573,3.72529E-08,-0.4008002,2.111,0.9999642,0.004274456,0.00729679,-0.005622223,0.9805762,0.1960578,-0.006317019,-0.1960918,0.9805652,start,15.7416,-24.39078,1.011101E-06,-10.75037
05/04/2023 10:10:57.117422,6,True,True,True,True,1.297403,-0.2657223,-3.005677,0.2486944,-0.3999342,0.8821586,0,0,0,0,0,0,0,0,0,-1.280374,0.8550147,2.912028,1.303133,-0.261694,-3.013914,0.09850783,-0.003334601,0.002584899,0.9951273,11.30741,359.642,0.2622134,1.292523,-1.06862,-1.022502,-3.911555E-08,-0.4008,2.111,0.9999644,0.004487639,0.007145972,-0.005801576,0.980579,0.1960384,-0.00612744,-0.1960729,0.9805702,start,15.74398,-24.38757,-1.061656E-06,-10.75037
05/04/2023 10:10:57.137300,7,True,True,True,True,1.297485,-0.2657209,-3.005659,0.248794,-0.3997753,0.8822025,0,0,0,0,0,0,0,0,0,-1.280426,0.8539414,2.912184,1.303129,-0.2615732,-3.013795,0.09833398,-0.00331932,0.00261926,0.9951447,11.2874,359.6441,0.2664393,1.292621,-1.067804,-1.022101,6.705523E-08,-0.4008001,2.111,0.9999642,0.004560281,0.007121531,-0.005865889,0.9806471,0.1956957,-0.006091283,-0.1957304,0.9806388,start,15.74923,-24.37794,1.819982E-06,-10.75037
05/04/2023 10:10:57.157306,8,True,True,True,True,1.297564,-0.2657251,-3.005645,0.2488773,-0.3996331,0.8822435,0,0,0,0,0,0,0,0,0,-1.280303,0.8521529,2.912817,1.303079,-0.261562,-3.01387,0.0980161,-0.003327471,0.002644209,0.9951759,11.2508,359.6434,0.2693458,1.292563,-1.06652,-1.021662,2.793968E-08,-0.4008,2.111,0.9999639,0.004610615,0.007141186,-0.005915197,0.9807717,0.1950689,-0.006104486,-0.1951041,0.9807636,start,15.75354,-24.36928,7.583257E-07,-10.75037
05/04/2023 10:10:57.167689,9,True,True,True,True,1.297644,-0.2657316,-3.005626,0.2487886,-0.3994927,0.882332,0,0,0,0,0,0,0,0,0,-1.279081,0.8534664,2.913059,1.303087,-0.2616986,-3.013941,0.09817706,-0.003519936,0.002713868,0.9951592,11.26941,359.6218,0.2751876,1.291864,-1.067304,-1.021999,1.862645E-09,-0.4008,2.111,0.9999605,0.004710307,0.007538673,-0.006092614,0.9807078,0.1953845,-0.006472915,-0.1954227,0.9806978,start,15.7467,-24.35955,5.055505E-08,-10.75037
05/04/2023 10:10:57.177404,10,True,True,True,True,1.297723,-0.2657385,-3.005603,0.2487041,-0.3993563,0.8824176,0,0,0,0,0,0,0,0,0,-1.278694,0.8537266,2.913065,1.303127,-0.2617581,-3.013834,0.09821291,-0.003591943,0.002712279,0.9951553,11.27357,359.6135,0.2741645,1.291606,-1.067508,-1.021951,-1.303852E-07,-0.4008001,2.111,0.9999595,0.004692727,0.007681844,-0.006103828,0.9806938,0.1954547,-0.00661632,-0.1954937,0.9806826,start,15.74017,-24.35011,-3.538853E-06,-10.75037
05/04/2023 10:10:57.197617,11,True,True,True,True,1.297769,-0.2657365,-3.005589,0.2485437,-0.3992673,0.882503,0,0,0,0,0,0,0,0,0,-1.278933,0.8533932,2.912931,1.303161,-0.2617742,-3.013696,0.09817901,-0.00356648,0.002666241,0.9951589,11.26964,359.6159,0.2691149,1.291689,-1.067387,-1.021758,-6.332994E-08,-0.4008001,2.111,0.9999603,0.00460636,0.007621964,-0.006006973,0.9807075,0.1953884,-0.006574889,-0.1954264,0.9806963,start,15.72908,-24.34323,-1.718872E-06,-10.75037
05/04/2023 10:10:57.227630,12,True,True,True,True,1.297814,-0.2657359,-3.005569,0.2483858,-0.399126,0.8826115,0,0,0,0,0,0,0,0,0,-1.278851,0.8533787,2.913035,1.303093,-0.2615798,-3.013803,0.09825939,-0.003592311,0.002541414,0.9951512,11.27885,359.6115,0.2542758,1.291365,-1.067513,-1.021996,2.793968E-08,-0.4008001,2.111,0.9999613,0.004352225,0.00764922,-0.005764139,0.9806772,0.1955476,-0.006650348,-0.1955841,0.9806644,start,15.71774,-24.33297,7.583257E-07,-10.75037
05/04/2023 10:10:57.247593,13,True,True,True,True,1.29785,-0.2657442,-3.005548,0.2483385,-0.3990632,0.8826531,0,0,0,0,0,0,0,0,0,-1.278501,0.847551,2.914793,1.303099,-0.2615962,-3.013707,0.0973049,-0.003673028,0.00243897,0.9952449,11.16893,359.6007,0.2417809,1.290899,-1.063707,-1.02036,7.450581E-09,-0.4008,2.111,0.9999611,0.004139938,0.007785773,-0.005569553,0.9810516,0.1936665,-0.006836478,-0.1937023,0.9810365,start,15.71419,-24.32857,2.022202E-07,-10.75037
05/04/2023 10:10:57.267465,14,True,True,True,True,1.297853,-0.2657571,-3.005526,0.2483208,-0.3990633,0.8826581,0,0,0,0,0,0,0,0,0,-1.279237,0.8514278,2.91332,1.303082,-0.2618056,-3.013676,0.0981449,-0.003635245,0.001961917,0.9951637,11.26544,359.5998,0.1864403,1.290472,-1.067275,-1.021687,-9.126961E-08,-0.4008,2.111,0.9999658,0.003191296,0.007620431,-0.004618419,0.9807275,0.1953262,-0.006850222,-0.1953547,0.9807087,start,15.71304,-24.32845,-2.477197E-06,-10.75037
