Time, Frame, EyeTrackingEnabled, EyeCalibrationValid, EyeTrackingEnabledAndValid, EyeTrackingDataValid, EyeGazeOrigin.x, EyeGazeOrigin.y, EyeGazeOrigin.z, EyeGazeDirection.x, EyeGazeDirection.y, EyeGazeDirection.z, EyeHitInfo.point.x, EyeHitInfo.point.y, EyeHitInfo.point.z, EyeHitPosition.x, EyeHitPosition.y, EyeHitPosition.z, EyeHitNormal.x, EyeHitNormal.y, EyeHitNormal.z, HeadGazeOrigin.x, HeadGazeOrigin.y, HeadGazeOrigin.z, HeadGazeDirection.x, HeadGazeDirection.y, HeadGazeDirection.z, transform.position.x, transform.position.y, transform.position.z, Movement
05/01/2023 18:11:06.4101, 0, True, True, True, True, 1.49037, -0.2637662, -3.030484, -0.01506102, -0.08871496, 0.9959432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489046, -0.263249, -3.039979, 0.03212361, 0.001980535, -0.01489531, 1.210278, -0.1254888, -2.162471, start
05/01/2023 18:11:06.4301, 1, True, True, True, True, 1.490497, -0.2638113, -3.03051, -0.01499356, -0.08917165, 0.9959034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48902, -0.263279, -3.039992, 0.03294649, 0.00180859, -0.0148726, 1.209923, -0.1269677, -2.162362, start
05/01/2023 18:11:06.4504, 2, True, True, True, True, 1.49063, -0.2638503, -3.030539, -0.01495275, -0.08959528, 0.995866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489076, -0.2631611, -3.040102, 0.03335137, 0.001620328, -0.01485166, 1.209633, -0.1275635, -2.162472, start
05/01/2023 18:11:06.4703, 3, True, True, True, True, 1.490752, -0.2638968, -3.030567, -0.01490629, -0.0899718, 0.9958327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489138, -0.2630742, -3.040237, 0.03317746, 0.001584406, -0.01522039, 1.209759, -0.1269632, -2.162666, start
05/01/2023 18:11:06.4805, 4, True, True, True, True, 1.49086, -0.2639445, -3.0306, -0.01488906, -0.09032892, 0.9958007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489035, -0.2633066, -3.040243, 0.03279742, 0.001667922, -0.01518828, 1.2098, -0.1265505, -2.162725, start
05/01/2023 18:11:06.5004, 5, True, True, True, True, 1.490971, -0.2639872, -3.030636, -0.0148909, -0.09065612, 0.9957709, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489023, -0.2633919, -3.04038, 0.03276187, 0.001408193, -0.01495913, 1.20926, -0.1266904, -2.163023, start
05/01/2023 18:11:06.5199, 6, True, True, True, True, 1.491075, -0.2640236, -3.030674, -0.01488358, -0.09094673, 0.9957445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489166, -0.2633638, -3.040584, 0.03252968, 0.001121514, -0.01501464, 1.208928, -0.1262109, -2.163449, start
05/01/2023 18:11:06.5301, 7, True, True, True, True, 1.491173, -0.2640564, -3.030714, -0.01485912, -0.09118875, 0.9957228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489288, -0.2632153, -3.040644, 0.03252262, 0.001336645, -0.01517342, 1.209478, -0.1259705, -2.163387, start
05/01/2023 18:11:06.5505, 8, True, True, True, True, 1.491235, -0.2641015, -3.030754, -0.01483183, -0.09135216, 0.9957082, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489257, -0.263056, -3.040689, 0.03205656, 0.001587781, -0.01520043, 1.209906, -0.1249898, -2.163414, start
05/01/2023 18:11:06.5607, 9, True, True, True, True, 1.491295, -0.2641502, -3.03079, -0.01480891, -0.09155011, 0.9956903, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489176, -0.2632668, -3.040654, 0.03132093, 0.00164874, -0.01499772, 1.209883, -0.1240267, -2.163547, start
05/01/2023 18:11:06.5806, 10, True, True, True, True, 1.491351, -0.2641912, -3.030825, -0.01481248, -0.09173723, 0.9956731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489169, -0.263643, -3.040692, 0.03184054, 0.001531509, -0.01466065, 1.209546, -0.1254981, -2.163516, start
05/01/2023 18:11:06.6008, 11, True, True, True, True, 1.491406, -0.2642333, -3.030857, -0.01484294, -0.09195159, 0.9956529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489208, -0.2634907, -3.040686, 0.03219098, 0.001210043, -0.01450439, 1.208964, -0.1260342, -2.163601, start
05/01/2023 18:11:06.6204, 12, True, True, True, True, 1.49146, -0.2642716, -3.030887, -0.01487145, -0.09218911, 0.9956304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489227, -0.2635458, -3.040662, 0.03264165, 0.0009193764, -0.01514544, 1.208677, -0.1265068, -2.163609, start
05/01/2023 18:11:06.6301, 13, True, True, True, True, 1.491513, -0.2643139, -3.030914, -0.01489258, -0.09237514, 0.9956129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489276, -0.2635784, -3.040547, 0.03324065, 0.001078609, -0.01545382, 1.20909, -0.1274244, -2.163239, start
05/01/2023 18:11:06.6509, 14, True, True, True, True, 1.491588, -0.264351, -3.030944, -0.01492659, -0.09256539, 0.9955947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489284, -0.2636279, -3.040586, 0.03261004, 0.001136035, -0.01509934, 1.209097, -0.1265691, -2.16342, start
05/01/2023 18:11:06.6701, 15, True, True, True, True, 1.491666, -0.2643848, -3.030966, -0.01492244, -0.09271869, 0.9955805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489413, -0.2635369, -3.040705, 0.03288255, 0.001261474, -0.01519586, 1.209469, -0.1269077, -2.163394, start
05/01/2023 18:11:06.6806, 16, True, True, True, True, 1.491734, -0.2644221, -3.030993, -0.01486484, -0.09284975, 0.9955691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489593, -0.2634093, -3.04052, 0.0326038, 0.001606493, -0.01549534, 1.210359, -0.1261387, -2.163084, start
05/01/2023 18:11:06.7006, 17, True, True, True, True, 1.491798, -0.2644539, -3.031016, -0.01478605, -0.09297939, 0.9955583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489552, -0.2636212, -3.040677, 0.03238714, 0.002231003, -0.01566523, 1.211469, -0.1259039, -2.162945, start
05/01/2023 18:11:06.7204, 18, True, True, True, True, 1.491837, -0.2644862, -3.03104, -0.01464735, -0.09256423, 0.995599, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489528, -0.263517, -3.040599, 0.03243246, 0.002537462, -0.0158425, 1.212038, -0.1257942, -2.16268, start
05/01/2023 18:11:06.7307, 19, True, True, True, True, 1.491872, -0.2645198, -3.03106, -0.01452858, -0.09216838, 0.9956374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489423, -0.2635955, -3.040646, 0.03233952, 0.0024126, -0.01597898, 1.211763, -0.1256277, -2.162819, start
05/01/2023 18:11:06.7503, 20, True, True, True, True, 1.49192, -0.2645547, -3.031073, -0.01439723, -0.09144919, 0.9957057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489378, -0.2636617, -3.040564, 0.03237682, 0.002234288, -0.01599962, 1.211413, -0.1257395, -2.162826, start
05/01/2023 18:11:06.7707, 21, True, True, True, True, 1.491971, -0.2645919, -3.031086, -0.01426527, -0.090761, 0.9957706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489407, -0.2637562, -3.040432, 0.03245869, 0.001902527, -0.01618806, 1.210923, -0.125857, -2.162855, start
05/01/2023 18:11:06.7804, 22, True, True, True, True, 1.492028, -0.2646244, -3.031096, -0.01410351, -0.08985264, 0.9958552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489539, -0.2638473, -3.040431, 0.03248495, 0.001971815, -0.01608786, 1.211142, -0.1260534, -2.162811, start
05/01/2023 18:11:06.8003, 23, True, True, True, True, 1.492079, -0.2646605, -3.031109, -0.0139501, -0.08900969, 0.9959331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489526, -0.2637942, -3.040368, 0.03261478, 0.002123863, -0.0160532, 1.211379, -0.1262545, -2.162628, start
05/01/2023 18:11:06.8106, 24, True, True, True, True, 1.492132, -0.2646834, -3.031126, -0.01377976, -0.08803493, 0.9960221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489472, -0.2639104, -3.040458, 0.03298, 0.00210368, -0.01598942, 1.211259, -0.1270464, -2.162634, start
05/01/2023 18:11:06.8304, 25, True, True, True, True, 1.492183, -0.264704, -3.031147, -0.01361837, -0.08708289, 0.9961079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489449, -0.2636408, -3.040578, 0.03316276, 0.00210312, -0.01592235, 1.211207, -0.1271349, -2.162707, start
05/01/2023 18:11:06.8506, 26, True, True, True, True, 1.492244, -0.2647238, -3.031168, -0.01343567, -0.08601908, 0.9962028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489448, -0.2636122, -3.040681, 0.03295845, 0.002067311, -0.0157409, 1.21109, -0.1268476, -2.162887, start
05/01/2023 18:11:06.8603, 27, True, True, True, True, 1.4923, -0.2647447, -3.03119, -0.01327108, -0.08497618, 0.9962946, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489391, -0.263653, -3.04072, 0.03244839, 0.002065821, -0.01555757, 1.210982, -0.1260958, -2.163066, start
05/01/2023 18:11:06.8804, 28, True, True, True, True, 1.492376, -0.2647709, -3.031203, -0.01309632, -0.08387297, 0.9963905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489327, -0.2637066, -3.040736, 0.03217794, 0.001919328, -0.01530419, 1.210586, -0.1258101, -2.163241, start
05/01/2023 18:11:06.9003, 29, True, True, True, True, 1.492452, -0.2647951, -3.031223, -0.0129225, -0.08284733, 0.9964784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489374, -0.2638922, -3.040548, 0.03197699, 0.001892091, -0.01531518, 1.210594, -0.1256358, -2.163122, start
05/01/2023 18:11:06.9101, 30, True, True, True, True, 1.492524, -0.2648163, -3.031246, -0.01271689, -0.08179955, 0.9965676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489418, -0.2638614, -3.040744, 0.0323953, 0.001970635, -0.01518616, 1.210722, -0.1264146, -2.163164, start
05/01/2023 18:11:06.9298, 31, True, True, True, True, 1.492595, -0.2648265, -3.031273, -0.01252455, -0.08077867, 0.9966534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489371, -0.2638422, -3.040823, 0.03255416, 0.002058934, -0.01500222, 1.210764, -0.1267811, -2.163154, start
05/01/2023 18:11:06.9500, 32, True, True, True, True, 1.492674, -0.2648332, -3.031296, -0.01232663, -0.07974949, 0.9967387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489409, -0.2635887, -3.040926, 0.03236903, 0.001994426, -0.01507225, 1.210717, -0.1261607, -2.163342, start
05/01/2023 18:11:06.9605, 33, True, True, True, True, 1.492748, -0.26484, -3.031316, -0.01212906, -0.07868473, 0.9968258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489433, -0.2635501, -3.040874, 0.03188109, 0.002108004, -0.01512644, 1.21097, -0.1252407, -2.163355, start
05/01/2023 18:11:06.9852, 34, True, True, True, True, 1.492814, -0.264853, -3.031335, -0.01194983, -0.07760759, 0.9969124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489403, -0.263577, -3.040802, 0.03091895, 0.002187995, -0.01512065, 1.211102, -0.1235868, -2.163498, start
05/01/2023 18:11:07.0005, 35, True, True, True, True, 1.492875, -0.2648737, -3.031353, -0.01178466, -0.07660455, 0.9969919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489275, -0.2638165, -3.040863, 0.03046348, 0.002120871, -0.01513931, 1.210875, -0.1230142, -2.163721, start
05/01/2023 18:11:07.0204, 36, True, True, True, True, 1.492942, -0.2648924, -3.031375, -0.01162883, -0.07566054, 0.9970658, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489248, -0.2639732, -3.040827, 0.03092446, 0.002018121, -0.0151783, 1.21067, -0.123953, -2.163616, start
05/01/2023 18:11:07.0306, 37, True, True, True, True, 1.493008, -0.2649058, -3.031392, -0.01147013, -0.07478663, 0.9971336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489273, -0.2640144, -3.04076, 0.03152603, 0.002047657, -0.01504053, 1.210685, -0.1251276, -2.163373, start
05/01/2023 18:11:07.0504, 38, True, True, True, True, 1.493095, -0.2649136, -3.031411, -0.01133251, -0.07395132, 0.9971974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489292, -0.2638375, -3.040818, 0.03202751, 0.002091614, -0.01507007, 1.210777, -0.1258159, -2.16327, start
05/01/2023 18:11:07.0607, 39, True, True, True, True, 1.49318, -0.2649214, -3.031424, -0.01117972, -0.0731086, 0.9972613, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489341, -0.2638431, -3.040817, 0.03197824, 0.002220514, -0.01501158, 1.211034, -0.1257735, -2.163212, start
05/01/2023 18:11:07.0805, 40, True, True, True, True, 1.493218, -0.264931, -3.031441, -0.01098466, -0.07230834, 0.9973219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.489395, -0.263729, -3.040741, 0.03141042, 0.002480136, -0.01500841, 1.211554, -0.1246765, -2.163143, start
