,Unnamed: 0,Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY,euclideanError,recalibratedEuclideanError,cosineError
0,0,05/08/2023 11:37:12.398798,220,True,True,True,True,Eyes,2.21653,0.1782267,-2.160763,-0.8934366,-0.05762336,-0.4454778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.745845,-0.2953746,0.4198968,2.007536,0.1564663,-1.936114,0.0002643052,0.8960697,-0.0812648,-0.4364118,8.360859,232.2375,4.138664,0.7113276,0.05655662,-0.7005806,0.0,0.0,0.0,0.936036,0.14837,-2.73863,-0.1592904,-0.0113999,1.448466,-0.6190896,0.07140351,0.7820678,-0.07045616,0.986792,-0.1458685,-0.7821537,-0.1454072,-0.6058818,moving,63.49863,7.370389,-6.275702,-0.4509273,65.88036473924211,12.806098012389157,70.21132668388249,73.36379684429704,110.16243842766391
1,1,05/08/2023 11:37:12.418569,221,True,True,True,True,Eyes,2.21653,0.1782267,-2.160763,-0.8934366,-0.05762336,-0.4454778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.737791,-0.3011818,0.4038033,1.995754,0.1535878,-1.93459,0.0007263772,0.8965716,-0.08419868,-0.4348212,8.647127,232.0721,4.323178,0.711683,0.05664916,-0.7002121,0.0,0.0,0.0,0.9388049,0.1458617,-2.738604,-0.1574039,-0.01341087,1.446439,-0.6218601,0.07452525,0.7795744,-0.07192026,0.9858201,-0.151612,-0.779819,-0.1503486,-0.6076823,moving,63.49863,7.370389,-6.210583,-0.531211,65.88036473924211,12.806098012389157,70.15561032190776,73.31431345674659,110.22226425328924
2,2,05/08/2023 11:37:12.428260,222,True,True,True,True,Eyes,2.21653,0.1782267,-2.160763,-0.8934366,-0.05762336,-0.4454778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.729065,-0.3111023,0.3882296,1.983814,0.150767,-1.933146,0.001771426,0.8970036,-0.08768941,-0.4332343,8.962069,231.9196,4.596406,0.7120028,0.05673247,-0.6998802,0.0,0.0,0.0,0.9411279,0.1437573,-2.738582,-0.1548145,-0.01603501,1.445421,-0.6246096,0.07915808,0.7769148,-0.07280218,0.9846149,-0.1588503,-0.7775361,-0.1557805,-0.609237,moving,63.49863,7.370389,-6.113462,-0.6355936,65.88036473924211,12.806098012389157,70.07095767868431,73.23790113023847,110.31240193801605
3,3,05/08/2023 11:37:12.448394,223,True,True,True,True,Eyes,2.21653,0.1782267,-2.160763,-0.8934366,-0.05762336,-0.4454778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.719987,-0.3236993,0.3728991,1.971711,0.1472901,-1.932052,0.00321516,0.8973543,-0.09185562,-0.4316337,9.32756,231.7794,4.945381,0.7122898,0.05680737,-0.699581,0.0,0.0,0.0,0.9438301,0.1413095,-2.738556,-0.1527386,-0.009753287,1.444205,-0.6273643,0.08506621,0.774066,-0.07352568,0.9831045,-0.1676296,-0.7752473,-0.1620785,-0.61051,moving,63.49863,7.370389,-6.037138,-0.3869351,65.88036473924211,12.806098012389157,69.96712877160435,73.11759926962519,110.40457124118323
4,4,05/08/2023 11:37:12.468714,224,True,True,True,True,Eyes,2.20546,0.1767492,-2.151728,-0.8886662,-0.06050212,-0.454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710526,-0.3372352,0.3594267,1.959722,0.1445401,-1.930924,0.004182959,0.8974919,-0.09761828,-0.4300716,9.882328,231.6677,5.327687,0.7125481,0.05687478,-0.6993116,0.0,0.0,0.0,0.9462799,0.1390902,-2.738532,-0.1514944,-0.006155811,1.442978,-0.630042,0.09147403,0.7711549,-0.07645736,0.9809064,-0.1788212,-0.7727881,-0.1716253,-0.6110183,moving,62.91061,7.581761,-5.993376,-0.2444249,65.29779223467827,12.99427110081994,69.3470148775674,72.50995614443113,111.03957907391269
5,5,05/08/2023 11:37:12.478834,225,True,True,True,True,Eyes,2.194344,0.1753616,-2.143044,-0.8839276,-0.06368884,-0.4632663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.700512,-0.3546429,0.3474271,1.947625,0.1425017,-1.930204,0.005773203,0.8974872,-0.1033369,-0.4287249,10.40103,231.5932,5.775011,0.712753,0.0569142,-0.6990992,0.0,0.0,0.0,0.9488676,0.1367461,-2.738508,-0.1506639,-0.005226064,1.441543,-0.6323235,0.09896899,0.768357,-0.07824349,0.9785763,-0.1904374,-0.7707434,-0.1805369,-0.6110331,moving,62.34097,7.827828,-5.966649,-0.2077151,64.7330317199648,13.214998011875796,68.77863597339743,71.9625880662215,111.6318114745302
6,6,05/08/2023 11:37:12.498461,226,True,True,True,True,Eyes,2.194344,0.1753616,-2.143044,-0.8839276,-0.06368884,-0.4632663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.689898,-0.3787655,0.3346837,1.935417,0.1433504,-1.929931,0.007790772,0.8975056,-0.1098585,-0.4270295,10.9845,231.4967,6.305069,0.7129031,0.05693076,-0.6989449,0.0,0.0,0.0,0.9520821,0.1338342,-2.738477,-0.1489382,-0.01551798,1.439259,-0.6351704,0.1078102,0.764811,-0.07984114,0.9757408,-0.2038511,-0.7682346,-0.1905435,-0.611154,moving,62.34097,7.827828,-5.908085,-0.6177346,64.7330317199648,13.214998011875796,68.76962291610695,71.98271919673043,111.6611148161696
7,7,05/08/2023 11:37:12.518803,227,True,True,True,True,Eyes,2.194344,0.1753616,-2.143044,-0.8839276,-0.06368884,-0.4632663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.679585,-0.4029889,0.3175311,1.922978,0.1437233,-1.93,0.0114013,0.8980621,-0.1118542,-0.4252566,11.02323,231.3311,6.764272,0.7130381,0.05694566,-0.6988059,0.0,0.0,0.0,0.9540786,0.1320256,-2.738458,-0.1454589,-0.02042892,1.438036,-0.6380538,0.1156116,0.7612632,-0.07465532,0.9747173,-0.210601,-0.7663644,-0.1912071,-0.6132911,moving,62.34097,7.827828,-5.775884,-0.8138964,64.7330317199648,13.214998011875796,68.66283710612949,71.89100830023641,111.77858840010302
8,8,05/08/2023 11:37:12.528635,228,True,True,True,True,Eyes,2.182293,0.1743017,-2.134853,-0.8790151,-0.06740008,-0.4720059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.669311,-0.4196062,0.30774,1.910918,0.1438428,-1.929688,0.0126967,0.8978915,-0.1168051,-0.4242481,11.47753,231.2999,7.145923,0.7131597,0.05695906,-0.6986809,0.0,0.0,0.0,0.9568909,0.129478,-2.738431,-0.1430791,-0.01716234,1.437007,-0.6397048,0.1219092,0.7588913,-0.07630821,0.9723907,-0.2205298,-0.7648235,-0.1989836,-0.6127405,moving,61.76548,8.126613,-5.686054,-0.6842575,64.1619879795745,13.484699482898908,68.0245608432787,71.27066935537817,112.44304786090622
9,9,05/08/2023 11:37:12.548233,229,True,True,True,True,Eyes,2.170183,0.1733945,-2.127029,-0.8742152,-0.07012242,-0.4804483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65652,-0.4528506,0.3011112,1.898204,0.1507307,-1.930529,0.01419291,0.8972079,-0.1266831,-0.4228098,12.43432,231.3158,7.803643,0.7132108,0.05696331,-0.6986285,0.0,0.0,0.0,0.9593447,0.1272551,-2.738408,-0.1380589,-0.04493697,1.43441,-0.6420609,0.1325937,0.7551004,-0.08165769,0.9674999,-0.2393239,-0.7622924,-0.2153203,-0.6103666,moving,61.20783,8.303805,-5.497661,-1.794366,63.6097281454144,13.641505182099314,67.46551405789718,70.81029129756567,113.0856491153241
