Unnamed: 0,Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY,euclideanError,recalibratedEuclideanError,cosineError
302,05/18/2023 16:24:51.447686,509,True,True,True,True,Eyes,1.445898,-0.3310503,-2.987148,0.2064276,-0.1356056,0.9690195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.288177,0.1699017,3.077674,1.441943,-0.3298471,-2.995388,-0.02507435,-0.02553096,-0.002770664,0.9993557,357.1192,357.0793,359.7558,0.4329652,-0.09926777,-0.8959274,0,0,0,1.923518,-0.6335897,-1.035945,0.5795999,-0.4008,1.915,0.9986809,-0.004257414,0.05116797,0.006818103,0.9987272,-0.04997491,-0.05089008,0.05025787,0.9974389,static,12.0258,-7.966297,16.83913,-11.82109,12.495480871261956,-13.37581739553966,6.166650205885608,4.613508971274285,5.9169082176398184
303,05/18/2023 16:24:51.467652,510,True,True,True,True,Eyes,1.446085,-0.3310517,-2.987131,0.2070181,-0.1362283,0.9688061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.287807,0.1718537,3.07774,1.441931,-0.3299507,-2.995401,-0.02486776,-0.02557272,-0.002553509,0.9993603,357.1435,357.0738,359.7802,0.4330219,-0.09926707,-0.8959001,0,0,0,1.923914,-0.6330494,-1.03591,0.5795999,-0.4008001,1.915,0.998679,-0.003831879,0.05123973,0.006375624,0.9987501,-0.04957311,-0.05098573,0.04983431,0.9974552,static,12.06178,-8.004143,16.83913,-11.82109,12.530004432404318,-13.40963700516463,6.11491270774236,4.592607619307829,5.866772262884377
304,05/18/2023 16:24:51.486853,511,True,True,True,True,Eyes,1.446259,-0.3310496,-2.987113,0.2075422,-0.1367843,0.9686157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.287614,0.1727683,3.077647,1.441985,-0.329834,-2.995263,-0.02473526,-0.02560813,-0.002473113,0.9993631,357.1589,357.0695,359.7891,0.4330777,-0.09926628,-0.8958733,0,0,0,1.923894,-0.6346226,-1.036108,0.5795999,-0.4008001,1.915,0.9986762,-0.003676228,0.05130597,0.006209922,0.9987642,-0.04931235,-0.05106128,0.04956568,0.9974648,static,12.09372,-8.037947,16.83913,-11.82109,12.56064126325315,-13.43984195958975,6.0688620866311505,4.5744752460960285,5.822152850339607
305,05/18/2023 16:24:51.498103,512,True,True,True,True,Eyes,1.446425,-0.3310524,-2.987097,0.2080446,-0.137295,0.9684356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.287714,0.1723099,3.077572,1.442,-0.3297523,-2.995203,-0.0248012,-0.02559381,-0.002465389,0.9993617,357.1514,357.0712,359.7901,0.4331323,-0.09926534,-0.895847,0,0,0,1.924031,-0.6346799,-1.036159,0.5795999,-0.4008001,1.915,0.9986778,-0.003658117,0.05127723,0.006197146,0.9987576,-0.04944455,-0.05103265,0.04969695,0.9974598,static,12.12432,-8.069046,16.83913,-11.82109,12.590056423407637,-13.467646418118669,6.025551220762794,4.556947914705983,5.780180695154604
306,05/18/2023 16:24:51.519178,513,True,True,True,True,Eyes,1.446583,-0.3310585,-2.98709,0.2084933,-0.1377963,0.9682679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.28808,0.1694308,3.077615,1.441972,-0.3298741,-2.995242,-0.02517068,-0.02554995,-0.00274045,0.9993529,357.1083,357.077,359.7596,0.4331857,-0.0992644,-0.8958213,0,0,0,1.924061,-0.6359088,-1.036408,0.5796,-0.4008001,1.915,0.9986793,-0.004191134,0.0512048,0.006763571,0.9987179,-0.05016874,-0.05092888,0.05044882,0.9974273,static,12.15174,-8.099501,16.83913,-11.82109,12.616286695371898,-13.49484052746188,5.985135729206231,4.54244938371594,5.741067918302348
307,05/18/2023 16:24:51.537867,514,True,True,True,True,Eyes,1.446735,-0.3310555,-2.987084,0.2089241,-0.1382502,0.9681103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.287709,0.1723857,3.077815,1.441933,-0.3299624,-2.995465,-0.02473729,-0.02559709,-0.002652281,0.9993628,357.1582,357.0713,359.7685,0.4332377,-0.09926355,-0.8957963,0,0,0,1.924068,-0.6364639,-1.036589,0.5796,-0.4008001,1.915,0.9986755,-0.004034776,0.05129278,0.006567587,0.9987621,-0.04930728,-0.05103034,0.04957884,0.9974657,static,12.17802,-8.127129,16.83913,-11.82109,12.641503642937844,-13.519529410614435,5.947377094284589,4.528218575227043,5.70449970257651
308,05/18/2023 16:24:51.547636,515,True,True,True,True,Eyes,1.446888,-0.3310451,-2.987073,0.2092908,-0.1386331,0.9679764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.287302,0.1711603,3.078044,1.441951,-0.3297481,-2.99547,-0.02502381,-0.02564304,-0.002382705,0.9993551,357.1261,357.0653,359.8004,0.4332882,-0.09926252,-0.895772,0,0,0,1.923988,-0.6356791,-1.036459,0.5795999,-0.4008,1.915,0.9986735,-0.003478962,0.05137226,0.006045708,0.9987363,-0.04989314,-0.05113376,0.05013754,0.9974325,static,12.20039,-8.150447,16.83913,-11.82109,12.662978620096748,-13.540369375186334,5.915363794480353,4.516211013428065,5.673493954433996
309,05/18/2023 16:24:51.567750,516,True,True,True,True,Eyes,1.447036,-0.3310403,-2.987054,0.2096376,-0.1389674,0.9678534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.286983,0.1684558,3.078259,1.442087,-0.3295762,-2.995353,-0.02550681,-0.02570382,-0.002233668,0.9993417,357.0712,357.0579,359.8191,0.4333376,-0.09926111,-0.8957483,0,0,0,1.923748,-0.6350799,-1.036385,0.5795999,-0.4008001,1.915,0.9986686,-0.00315315,0.05148774,0.005775639,0.9986888,-0.0508652,-0.05125985,0.05109486,0.9973775,static,12.2215,-8.170859,16.83913,-11.82109,12.683322794256476,-13.558632908720778,5.8861441683211435,4.504418818333355,5.645173266652321
310,05/18/2023 16:24:51.577753,517,True,True,True,True,Eyes,1.447197,-0.331046,-2.987034,0.2099323,-0.1393547,0.9677337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.287087,0.1646366,3.078228,1.442111,-0.3297113,-2.995129,-0.02601839,-0.02571519,-0.002544624,0.9993275,357.0117,357.0575,359.785,0.4333859,-0.09925956,-0.8957251,0,0,0,1.923516,-0.6341388,-1.036132,0.5795999,-0.4008001,1.915,0.9986644,-0.003747689,0.0515282,0.00642396,0.9986331,-0.0518709,-0.05126337,0.05213264,0.9973235,static,12.23964,-8.194324,16.83913,-11.82109,12.700511620091458,-13.579544903980928,5.857366292016917,4.496701651638831,5.617398319175605
311,05/18/2023 16:24:51.597604,518,True,True,True,True,Eyes,1.447346,-0.331056,-2.987016,0.2102181,-0.1397961,0.9676081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.28813,0.1682012,3.077576,1.442063,-0.3299518,-2.995102,-0.0252996,-0.02557246,-0.00293345,0.9993485,357.0929,357.075,359.7379,0.4334335,-0.09925818,-0.8957022,0,0,0,1.92333,-0.6336479,-1.036029,0.5795999,-0.4008001,1.915,0.9986749,-0.004569132,0.05126002,0.007157023,0.9987026,-0.05041619,-0.05096316,0.05071625,0.997412,static,12.25734,-8.220976,16.83913,-11.82109,12.717097703948316,-13.603257726179937,5.826973521228324,4.4907985986827,5.588115256652435
312,05/18/2023 16:24:51.618373,519,True,True,True,True,Eyes,1.447487,-0.331061,-2.987008,0.2104977,-0.1402385,0.9674833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.288149,0.1740884,3.077239,1.441952,-0.3300499,-2.995142,-0.02437836,-0.02555053,-0.002867615,0.9993722,357.1987,357.0772,359.7427,0.4334801,-0.0992571,-0.8956798,0,0,0,1.923114,-0.6338072,-1.035943,0.5796,-0.4008001,1.915,0.9986778,-0.004485868,0.05120879,0.006977389,0.9987949,-0.04857957,-0.05092915,0.04887265,0.9975057,static,12.27468,-8.247684,16.83913,-11.82109,12.733316857595296,-13.62701497986928,5.796846922537804,4.4854282508205445,5.559103867439367
313,05/18/2023 16:24:51.627729,520,True,True,True,True,Eyes,1.447624,-0.3310565,-2.987,0.2107621,-0.140658,0.9673648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2873,0.1774942,3.077608,1.441984,-0.3299387,-2.995353,-0.02391605,-0.02567281,-0.002604648,0.9993809,357.2524,357.0624,359.7718,0.4335256,-0.0992561,-0.8956578,0,0,0,1.922395,-0.6350551,-1.036044,0.5795998,-0.4008001,1.915,0.9986682,-0.003978087,0.05143842,0.006434055,0.9988425,-0.04766875,-0.05118924,0.04793622,0.9975379,static,12.29109,-8.273015,16.83913,-11.82109,12.7486633834781,-13.649546878241692,5.768318996659686,4.4805325237598135,5.531635862957385
314,05/18/2023 16:24:51.647741,521,True,True,True,True,Eyes,1.447747,-0.3310513,-2.986991,0.211005,-0.1410055,0.9672613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.286911,0.1772123,3.077818,1.442051,-0.3297089,-2.995378,-0.02396141,-0.02573952,-0.002520883,0.9993784,357.2474,357.0545,359.7817,0.43357,-0.09925491,-0.8956365,0,0,0,1.922594,-0.6350138,-1.036094,0.5795999,-0.4008001,1.915,0.9986622,-0.003805122,0.05156783,0.006272142,0.998839,-0.04776325,-0.05132622,0.0480228,0.9975266,static,12.3061,-8.294044,16.83913,-11.82109,12.7628065472821,-13.668270983097042,5.743554166804384,4.475320153407278,5.507768814780191
315,05/18/2023 16:24:51.667497,522,True,True,True,True,Eyes,1.447863,-0.3310487,-2.986984,0.2112389,-0.1413311,0.9671627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.287139,0.1726495,3.077927,1.442093,-0.329706,-2.995302,-0.02468312,-0.02571168,-0.002583122,0.9993613,357.1646,357.058,359.7766,0.433613,-0.09925357,-0.8956158,0,0,0,1.922609,-0.6351798,-1.036173,0.5795997,-0.4008001,1.915,0.9986645,-0.003893656,0.05151802,0.006432234,0.9987682,-0.04920188,-0.05126299,0.04946755,0.9974593,static,12.32054,-8.313764,16.83912,-11.82109,12.776437879379902,-13.685834508339015,5.72004378363278,4.47019665054981,5.485106377127721
316,05/18/2023 16:24:51.677955,523,True,True,True,True,Eyes,1.447969,-0.3310448,-2.986977,0.2114887,-0.1416354,0.9670636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.287418,0.1713841,3.077931,1.442058,-0.3297674,-2.995363,-0.02482785,-0.02567264,-0.002745874,0.9993583,357.1475,357.0629,359.7583,0.4336547,-0.09925214,-0.8955958,0,0,0,1.922475,-0.6353858,-1.036062,0.5795999,-0.4008001,1.915,0.9986668,-0.004213431,0.05144867,0.006763017,0.9987521,-0.04948286,-0.05117597,0.04976483,0.997449,static,12.33589,-8.332255,16.83913,-11.82109,12.791050524261465,-13.702328004870544,5.6965902217752165,4.4638552701521235,5.462460320372107
317,05/18/2023 16:24:51.697718,524,True,True,True,True,Eyes,1.448069,-0.3310428,-2.986975,0.2117308,-0.1419163,0.9669694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.287581,0.1708992,3.077878,1.442032,-0.3297353,-2.995367,-0.02485254,-0.02565057,-0.002856976,0.999358,357.1443,357.0658,359.7455,0.4336948,-0.09925062,-0.8955765,0,0,0,1.92241,-0.6345729,-1.035909,0.5795999,-0.4008001,1.915,0.9986677,-0.004435319,0.05141021,0.006985247,0.9987484,-0.04952661,-0.05112619,0.04981973,0.9974487,static,12.35075,-8.349351,16.83913,-11.82109,12.80523651620081,-13.717586267512743,5.674374565405514,4.457465056658026,5.441007171787095
318,05/18/2023 16:24:51.717658,525,True,True,True,True,Eyes,1.448147,-0.331047,-2.986972,0.2119562,-0.1421627,0.9668838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.287567,0.1704212,3.077996,1.441979,-0.3297843,-2.995475,-0.02497692,-0.02563582,-0.002771083,0.9993555,357.1304,357.0672,359.7557,0.4337334,-0.09924907,-0.8955581,0,0,0,1.922424,-0.6348529,-1.036001,0.5795998,-0.4008001,1.915,0.9986702,-0.004257986,0.05137703,0.006819201,0.998737,-0.04977956,-0.05110018,0.05006371,0.997438,static,12.36456,-8.364371,16.83913,-11.82109,12.818463072534616,-13.73100193402176,5.654262368325421,4.451238719427737,5.421569189472837
319,05/18/2023 16:24:51.727473,526,True,True,True,True,Eyes,1.448222,-0.3310464,-2.986974,0.2121644,-0.1423942,0.9668041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.287528,0.1710714,3.077958,1.441999,-0.3299485,-2.995429,-0.02502827,-0.02562229,-0.002479657,0.9993553,357.1253,357.0679,359.7892,0.4337701,-0.09924771,-0.8955405,0,0,0,1.922424,-0.6348113,-1.035967,0.5795998,-0.4008001,1.915,0.9986747,-0.003673553,0.05133567,0.006238678,0.9987348,-0.04989719,-0.05108742,0.05015133,0.9974342,static,12.37731,-8.37848,16.83913,-11.82109,12.830662446362313,-13.743600887823604,5.6355480056956315,4.445656334262289,5.40347944864477
320,05/18/2023 16:24:51.747752,527,True,True,True,True,Eyes,1.448288,-0.3310433,-2.986973,0.2123473,-0.1425982,0.9667338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.286752,0.1708444,3.078414,1.441993,-0.3298374,-2.995566,-0.02507523,-0.02574056,-0.00241261,0.9993513,357.1201,357.0542,359.7974,0.4338049,-0.09924636,-0.8955238,0,0,0,1.922286,-0.6358634,-1.036018,0.5795998,-0.4008001,1.915,0.9986632,-0.003531188,0.05156871,0.00611299,0.9987308,-0.04999373,-0.05132671,0.05024214,0.9974173,static,12.38853,-8.390914,16.83913,-11.82109,12.84139700093176,-13.754703890282665,5.619070007659276,4.440803058967287,5.3875645946093185
321,05/18/2023 16:24:51.768169,528,True,True,True,True,Eyes,1.448352,-0.3310443,-2.986971,0.2125207,-0.1427789,0.9666691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.286804,0.1697183,3.07837,1.442042,-0.3297766,-2.995462,-0.02526704,-0.0257373,-0.002376801,0.9993466,357.0983,357.0545,359.8021,0.4338379,-0.09924497,-0.895508,0,0,0,1.921937,-0.6366127,-1.036062,0.5795999,-0.4008001,1.915,0.9986638,-0.003449885,0.05156108,0.006051106,0.9987118,-0.05037871,-0.05132086,0.0506234,0.9973983,static,12.39913,-8.401949,16.83913,-11.82109,12.851573598231514,-13.76456637096918,5.6039383631407835,4.435956093312959,5.372930445716198
322,05/18/2023 16:24:51.777962,529,True,True,True,True,Eyes,1.44839,-0.3310449,-2.986973,0.2127352,-0.142828,0.9666146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.286678,0.1684995,3.078518,1.442045,-0.3298798,-2.995479,-0.02547085,-0.02575954,-0.00240556,0.9993408,357.0748,357.052,359.7994,0.4338691,-0.09924368,-0.895493,0,0,0,1.921506,-0.6366723,-1.035946,0.5795999,-0.4008001,1.915,0.9986613,-0.003495713,0.05160766,0.006120182,0.9986909,-0.05078417,-0.05136257,0.05103204,0.9973754,static,12.41194,-8.405264,16.83913,-11.82109,12.864367633412764,-13.76765982933136,5.59176882197181,4.42581856511327,5.36099424001826
323,05/18/2023 16:24:51.797973,530,True,True,True,True,Eyes,1.448426,-0.3310467,-2.986978,0.2129391,-0.1428934,0.9665601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.286544,0.1677297,3.078664,1.442043,-0.3298783,-2.995529,-0.02553747,-0.02579083,-0.002536747,0.9993381,357.0668,357.0488,359.7847,0.4338981,-0.09924248,-0.8954791,0,0,0,1.920959,-0.6366102,-1.035861,0.5795999,-0.4008001,1.915,0.9986568,-0.00375287,0.05167707,0.0063874,0.9986828,-0.05091027,-0.05141794,0.05117197,0.9973654,static,12.42415,-8.409528,16.83913,-11.82109,12.8765077892982,-13.77158092852883,5.579498515121589,4.416649142395226,5.348989619892476
324,05/18/2023 16:24:51.817614,531,True,True,True,True,Eyes,1.448453,-0.3310452,-2.986986,0.2131091,-0.1428633,0.9665271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.286064,0.1700047,3.078828,1.442016,-0.3299063,-2.995629,-0.02525113,-0.02584995,-0.002349555,0.9993442,357.1001,357.0414,359.8055,0.433925,-0.09924139,-0.8954662,0,0,0,1.920762,-0.6362827,-1.035653,0.5795999,-0.4008001,1.915,0.9986525,-0.003390547,0.05178464,0.006001509,0.9987137,-0.05034766,-0.05154733,0.05059061,0.9973883,static,12.43417,-8.408067,16.83913,-11.82109,12.88671584867058,-13.770430267391344,5.572467909295575,4.40698367386384,5.341985898214605
325,05/18/2023 16:24:51.828154,532,True,True,True,True,Eyes,1.448481,-0.331043,-2.986997,0.2132598,-0.1428382,0.9664975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.285627,0.1678708,3.079203,1.442066,-0.3298383,-2.995691,-0.0255991,-0.02592518,-0.002327146,0.9993335,357.0603,357.0328,359.8093,0.4339498,-0.09924031,-0.8954543,0,0,0,1.920505,-0.6361914,-1.035547,0.5795999,-0.4008001,1.915,0.9986449,-0.003323868,0.05193495,0.005978512,0.9986785,-0.05104341,-0.05169665,0.05128473,0.9973451,static,12.44306,-8.406858,16.83913,-11.82109,12.8957683842496,-13.769486200918427,5.566184653308226,4.398448429654141,5.335727544611332
