Time, Frame, EyeTrackingEnabled, EyeCalibrationValid, EyeTrackingEnabledAndValid, EyeTrackingDataValid, EyeGazeOrigin.x, EyeGazeOrigin.y, EyeGazeOrigin.z, EyeGazeDirection.x, EyeGazeDirection.y, EyeGazeDirection.z, EyeHitInfo.point.x, EyeHitInfo.point.y, EyeHitInfo.point.z, EyeHitPosition.x, EyeHitPosition.y, EyeHitPosition.z, EyeHitNormal.x, EyeHitNormal.y, EyeHitNormal.z, HeadGazeOrigin.x, HeadGazeOrigin.y, HeadGazeOrigin.z, HeadGazeDirection.x, HeadGazeDirection.y, HeadGazeDirection.z, transform.position.x, transform.position.y, transform.position.z, Movement
05/01/2023 13:09:18.3927, 0, True, True, True, True, 0.1111961, 0.1281208, 0.3292426, -0.5235873, -0.1854617, 0.8315409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09811288, 0.1287867, 0.3224404, 0.1420616, -0.2406012, 0.02695815, -1.049654, -0.2693349, 2.260229, start
05/01/2023 13:09:18.4232, 1, True, True, True, True, 0.1105705, 0.1280414, 0.3293333, -0.5234714, -0.1852118, 0.8316696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09772377, 0.1287628, 0.3226213, 0.1416642, -0.2409201, 0.02653597, -1.049654, -0.2693349, 2.260229, start
05/01/2023 13:09:18.4332, 2, True, True, True, True, 0.1099388, 0.1279682, 0.329424, -0.5234283, -0.1849409, 0.8317569, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09735526, 0.1288347, 0.3226161, 0.1414347, -0.2413636, 0.0264605, -1.049654, -0.2693349, 2.260229, start
05/01/2023 13:09:18.4532, 3, True, True, True, True, 0.1092963, 0.1279025, 0.329503, -0.5234222, -0.1846802, 0.8318188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09663303, 0.1288393, 0.3225698, 0.1408965, -0.2423553, 0.02679949, -1.049654, -0.2693349, 2.260229, start
05/01/2023 13:09:18.4732, 4, True, True, True, True, 0.1086619, 0.1278401, 0.3295842, -0.5234643, -0.1844324, 0.8318473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09621415, 0.128878, 0.3227026, 0.1408493, -0.2430415, 0.02719569, -1.049654, -0.2693349, 2.260229, start
05/01/2023 13:09:18.4833, 5, True, True, True, True, 0.1080167, 0.1277891, 0.3296643, -0.5235665, -0.1842024, 0.831834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09581648, 0.1290086, 0.3227957, 0.1408673, -0.2438114, 0.02753921, -1.049654, -0.2693349, 2.260229, start
05/01/2023 13:09:18.5032, 6, True, True, True, True, 0.1073835, 0.1277492, 0.3297523, -0.5237234, -0.1839572, 0.8317894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09497564, 0.1290635, 0.3229947, 0.1405356, -0.2451996, 0.02814125, -1.049654, -0.2693349, 2.260229, start
05/01/2023 13:09:18.5233, 7, True, True, True, True, 0.1068041, 0.1277134, 0.3298675, -0.5238719, -0.1836517, 0.8317634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09468636, 0.1294374, 0.3232651, 0.1402396, -0.2461167, 0.02832752, -1.049654, -0.2693349, 2.260229, start
05/01/2023 13:09:18.5329, 8, True, True, True, True, 0.1062383, 0.1276827, 0.3299887, -0.5240419, -0.1833293, 0.8317274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0942976, 0.1294918, 0.3233755, 0.1398784, -0.2468548, 0.02849021, -1.049654, -0.2693349, 2.260229, start
05/01/2023 13:09:18.5530, 9, True, True, True, True, 0.1056802, 0.1276482, 0.330124, -0.5242176, -0.1829755, 0.8316946, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09401777, 0.1296112, 0.3237384, 0.1394296, -0.2472413, 0.02861669, -1.049654, -0.2693349, 2.260229, start
05/01/2023 13:09:18.5728, 10, True, True, True, True, 0.1051411, 0.1276178, 0.3302588, -0.5243966, -0.1826244, 0.831659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09381668, 0.129552, 0.3239999, 0.1389873, -0.2476237, 0.02884985, -1.049654, -0.2693349, 2.260229, start
05/01/2023 13:09:18.5833, 11, True, True, True, True, 0.1046487, 0.1275905, 0.3304202, -0.5244993, -0.1823133, 0.8316624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09366636, 0.1295449, 0.3243609, 0.1388303, -0.2475639, 0.02900506, -1.049654, -0.2693349, 2.260229, start
05/01/2023 13:09:18.6029, 12, True, True, True, True, 0.1041741, 0.1275709, 0.3305866, -0.5245804, -0.1820077, 0.8316782, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09352763, 0.1296257, 0.3247714, 0.1389478, -0.2474526, 0.02903712, -1.049654, -0.2693349, 2.260229, start
05/01/2023 13:09:18.6234, 13, True, True, True, True, 0.1037369, 0.1275549, 0.3307784, -0.5245857, -0.1817178, 0.8317382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09347498, 0.1297898, 0.3250565, 0.1388916, -0.2471951, 0.0289138, -1.049654, -0.2693349, 2.260229, start
