,Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY,euclideanError,recalibratedEuclideanError,cosineError
10,05/15/2023 18:56:04.503020,239,True,True,True,True,Eyes,0.509003,0.2027276,-3.264782,-0.9467772,0.1434008,0.2881824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.411842,0.04000124,2.201922,0.4283317,0.1988357,-3.231723,0.03089311,-0.4623964,-0.02203875,0.885861,1.968653,304.8065,356.1206,0.1731934,0.06158784,-0.98296,-0.3811663,-0.01266725,0.1198962,-0.9993573,0.5005219,-3.513196,-0.5412112,0.374254,1.915001,0.5714078,-0.06761626,0.8178761,0.01047681,0.9971198,0.07511528,-0.8205994,-0.03435272,0.5704704,moving,-73.07067,26.45514,-15.78117,11.0581,-67.00651541068804,30.169677678423238,59.32247172034894,54.674385353680044,56.48882612074309
11,05/15/2023 18:56:04.520078,240,True,True,True,True,Eyes,0.5046401,0.2025302,-3.262819,-0.9453967,0.1429341,0.2929077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.382334,0.03219201,2.224595,0.4171496,0.1985216,-3.226755,0.02901507,-0.4559226,-0.02390867,0.889225,1.707716,305.6508,356.043,0.1712528,0.06155403,-0.9833021,-0.3582964,-0.01190721,0.1127024,-1.011419,0.5029712,-3.493304,-0.5372968,0.371547,1.915001,0.5831258,-0.06897762,0.8094482,0.01606311,0.997173,0.07340287,-0.8122231,-0.02980085,0.5825853,moving,-72.78571,26.01161,-15.67267,10.98007,-66.73583177335294,29.744187413374146,59.057992962961414,54.40164145128807,56.32256798117559
12,05/15/2023 18:56:04.529952,241,True,True,True,True,Eyes,0.5000289,0.2024168,-3.260713,-0.9439333,0.1421079,0.2979854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.351921,0.03758858,2.247495,0.4057527,0.1973113,-3.221895,0.03008837,-0.4493479,-0.02317101,0.8925495,1.884627,306.4901,356.0756,0.1693866,0.0615224,-0.9836273,-0.3367986,-0.01119278,0.1059402,-1.023664,0.5052268,-3.472986,-0.5334851,0.3689111,1.915001,0.5950992,-0.06840283,0.8007361,0.01432226,0.9971156,0.0745344,-0.8035247,-0.03288702,0.5943623,moving,-72.47989,25.49626,-15.56689,10.90404,-66.44610980523066,29.25014660473812,58.7539143677117,54.08580807884257,56.13558284911322
13,05/15/2023 18:56:04.550453,242,True,True,True,True,Eyes,0.4951706,0.2023962,-3.258468,-0.9423226,0.1413398,0.3033994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.322086,0.04396026,2.268908,0.3950406,0.1992927,-3.216548,0.03197553,-0.4430287,-0.0220405,0.8956659,2.163408,307.2892,356.1088,0.1675798,0.06149559,-0.9839384,-0.3165907,-0.01052121,0.09958382,-1.035791,0.5074115,-3.452711,-0.5296108,0.3662317,1.915001,0.6064796,-0.067814,0.7922018,0.01114971,0.9969836,0.07680792,-0.7950208,-0.03774962,0.6054063,moving,-72.15302,24.97864,-15.45927,10.82673,-66.13579065865042,28.753658218284613,58.43336243714372,53.75392545117195,55.92922157337894
14,05/15/2023 18:56:04.570270,243,True,True,True,True,Eyes,0.4901078,0.2024489,-3.25606,-0.9406139,0.1403688,0.3090987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.291858,0.04384524,2.29006,0.3841581,0.2015035,-3.211032,0.03210565,-0.4365657,-0.02301435,0.8988048,2.155911,308.1117,356.0175,0.1658201,0.06147626,-0.9842377,-0.2975952,-0.009889942,0.09360879,-1.048729,0.5030162,-3.434178,-0.5257509,0.3635628,1.915001,0.6177615,-0.06940327,0.7832968,0.01333837,0.9968791,0.07780796,-0.7862524,-0.03761886,0.6167592,moving,-71.80876,24.4239,-15.35193,10.74967,-65.80915113506883,28.221648599133903,58.089226365495705,53.39664035163477,55.70679671914994
15,05/15/2023 18:56:04.580698,244,True,True,True,True,Eyes,0.4848255,0.2026115,-3.253511,-0.9387559,0.1393749,0.315138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.260003,0.05224709,2.311806,0.3737232,0.2034202,-3.205267,0.03361779,-0.4299057,-0.02392137,0.9019306,2.296683,308.9474,355.8646,0.164097,0.06146623,-0.9845271,-0.2797395,-0.009296545,0.08799226,-1.059775,0.5105905,-3.415161,-0.5218461,0.3608624,1.915001,0.6292177,-0.07205579,0.7738819,0.01424587,0.9965952,0.08120968,-0.7770985,-0.04007395,0.6281019,moving,-71.44323,23.85819,-15.24323,10.67167,-65.46187038707599,27.67891923291835,57.72628785666371,53.02035805987226,55.46480567094534
16,05/15/2023 18:56:04.600037,245,True,True,True,True,Eyes,0.4793557,0.2027888,-3.250793,-0.9366199,0.1384217,0.3218421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.227675,0.06169949,2.333328,0.3630672,0.2062499,-3.199438,0.03533483,-0.423126,-0.02520804,0.9050305,2.443022,309.7928,355.6644,0.1624007,0.06146824,-0.9848081,-0.2629552,-0.008738752,0.08271272,-1.072433,0.5004183,-3.399288,-0.5179426,0.3581631,1.915001,0.640658,-0.07553025,0.7641025,0.01572593,0.996232,0.08529054,-0.7676653,-0.04262583,0.6394317,moving,-71.03621,23.27216,-15.13446,10.59365,-65.07430486770322,27.11630460862966,57.321464294647946,52.60215034317831,55.18163127250268
17,05/15/2023 18:56:04.620034,246,True,True,True,True,Eyes,0.4736918,0.2029476,-3.247947,-0.9343613,0.1373322,0.3287989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.194271,0.05401143,2.355165,0.352451,0.2068515,-3.193358,0.03345867,-0.4161195,-0.02784588,0.9082676,2.155083,310.6859,355.4986,0.1607231,0.0614819,-0.9850826,-0.2471779,-0.008214427,0.07774996,-1.084759,0.5028533,-3.380327,-0.5141098,0.3555131,1.915001,0.6521384,-0.0784286,0.7540322,0.0227374,0.9962102,0.08395326,-0.7577589,-0.03760442,0.6514502,moving,-70.61319,22.66924,-15.02754,10.51703,-64.67138280035955,26.537416024101272,56.89851222841068,52.16477639507362,54.88156261391401
18,05/15/2023 18:56:04.630356,247,True,True,True,True,Eyes,0.4678546,0.2031674,-3.244957,-0.9318653,0.1358793,0.3363985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1627,0.06167901,2.374652,0.3420194,0.2066037,-3.187536,0.03516652,-0.409618,-0.02683182,0.9111842,2.413138,311.4939,355.5392,0.1590573,0.06150578,-0.9853514,-0.2323472,-0.007721561,0.07308497,-1.093833,0.5181268,-3.357415,-0.5095801,0.3523807,1.915,0.6629864,-0.07770713,0.7445877,0.0200878,0.9960868,0.08606794,-0.748362,-0.04210475,0.6619529,moving,-70.15069,21.99494,-14.90106,10.42641,-64.2311546413297,25.89013858446026,56.44778562085318,51.69705155089986,54.56473327629581
19,05/15/2023 18:56:04.650216,248,True,True,True,True,Eyes,0.4618601,0.20345,-3.241815,-0.9292262,0.1344891,0.3441675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.132935,0.06072548,2.391547,0.3319961,0.2083315,-3.181033,0.03575907,-0.4035568,-0.02588539,0.9138891,2.548622,312.2519,355.627,0.1573966,0.06154106,-0.9856158,-0.2184063,-0.007258268,0.06869987,-1.106925,0.5044374,-3.33782,-0.5064479,0.3502144,1.915,0.6729437,-0.07617438,0.7357609,0.01845113,0.9961025,0.08625207,-0.7394635,-0.04446717,0.6717263,moving,-69.67634,21.34389,-14.81351,10.3637,-63.77884735190742,25.26479645125906,55.95082383705355,51.182486628101856,54.196160019833584
20,05/15/2023 18:56:04.670751,249,True,True,True,True,Eyes,0.4557219,0.2037748,-3.238502,-0.9263769,0.1329068,0.3523656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.102807,0.05634436,2.408178,0.3221217,0.2101191,-3.174331,0.0354672,-0.3974283,-0.02596698,0.91658,2.543451,313.0203,355.6489,0.1557364,0.06158885,-0.9858766,-0.205302,-0.006822771,0.06457788,-1.117033,0.5159036,-3.318045,-0.5025632,0.3475282,1.915,0.6827528,-0.07579295,0.7267076,0.01941028,0.9961356,0.08565707,-0.7303916,-0.04437701,0.6815856,moving,-69.17471,20.66569,-14.70483,10.28592,-63.30032463668572,24.6132730770031,55.45004465703613,50.66354848584198,53.82311662880092
21,05/15/2023 18:56:04.689622,250,True,True,True,True,Eyes,0.4494432,0.2041251,-3.235036,-0.9233574,0.1314615,0.3607339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.070769,0.05495214,2.425257,0.3122729,0.2115153,-3.167132,0.03557216,-0.3910121,-0.02617971,0.9193252,2.575258,313.8194,355.6396,0.1540729,0.06164953,-0.9861341,-0.1929839,-0.006413405,0.0607032,-1.127339,0.5171664,-3.299398,-0.4986167,0.3447991,1.914999,0.6928484,-0.07595362,0.717072,0.02031705,0.9960985,0.08587792,-0.720797,-0.04493159,0.6916884,moving,-68.66059,20.02316,-14.5943,10.20685,-62.808850094773454,23.995481100051865,54.9501925053971,50.14747439756798,53.43837784008011
22,05/15/2023 18:56:04.700882,251,True,True,True,True,Eyes,0.4430294,0.2044851,-3.231438,-0.9201416,0.1298221,0.3694396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.037906,0.04731131,2.442791,0.3025016,0.2124622,-3.160044,0.03449216,-0.3844061,-0.02667509,0.9221336,2.47048,314.6471,355.6537,0.1524017,0.06172299,-0.986389,-0.1814048,-0.006028601,0.05706101,-1.138404,0.5180978,-3.2789,-0.4948121,0.3421684,1.915,0.7030408,-0.07571398,0.7071075,0.022678,0.9961974,0.0841209,-0.7107878,-0.04310463,0.7020845,moving,-68.12439,19.36162,-14.48764,10.13059,-62.29609869407596,23.359316392524327,54.425296190497676,49.60491835162554,53.029006251227564
23,05/15/2023 18:56:04.720186,252,True,True,True,True,Eyes,0.4365031,0.2048972,-3.227671,-0.9167649,0.1282365,0.3782822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.004882,0.04588251,2.459741,0.2932181,0.2130462,-3.152874,0.03478487,-0.3779044,-0.02584087,0.9248301,2.568251,315.4528,355.7469,0.15072,0.06180855,-0.9866421,-0.1705205,-0.005666885,0.05363735,-1.145907,0.5325462,-3.25755,-0.4909776,0.3395165,1.915,0.7130411,-0.07408754,0.6971969,0.02150612,0.9962445,0.08387094,-0.7007924,-0.04480942,0.7119566,moving,-67.57762,18.7265,-14.38005,10.05368,-61.77246079381775,22.748117633416943,53.89990037706285,49.06311595973787,52.6094656606618
24,05/15/2023 18:56:04.730090,253,True,True,True,True,Eyes,0.429862,0.2053334,-3.223765,-0.9131721,0.1266052,0.3874118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.971271,0.04065084,2.476048,0.2838789,0.2147078,-3.145106,0.03447177,-0.3713187,-0.02552908,0.9275141,2.578451,316.2696,355.8119,0.1490251,0.06190699,-0.9868934,-0.1602893,-0.005326872,0.05041911,-1.158018,0.5179548,-3.238325,-0.4869497,0.3367312,1.915001,0.7229414,-0.07295719,0.6870466,0.02175713,0.9963199,0.08290496,-0.6905667,-0.04498726,0.7218683,moving,-67.01099,18.09726,-14.2669,9.972862,-61.22923181292645,22.142234067446843,53.366139759125396,48.513443763799735,52.17590646443573
25,05/15/2023 18:56:04.750346,254,True,True,True,True,Eyes,0.4231425,0.2057776,-3.219697,-0.9093946,0.1250359,0.3966958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.936134,0.0333268,2.49296,0.2751051,0.2156657,-3.137256,0.03353441,-0.3645113,-0.02577694,0.9302379,2.498773,317.1141,355.8439,0.1473156,0.06201806,-0.987143,-0.1506719,-0.00500726,0.04739396,-1.168176,0.5173781,-3.220404,-0.4832038,0.3341409,1.915,0.7329341,-0.07240471,0.6764357,0.02351002,0.9964221,0.08118194,-0.6798933,-0.043598,0.7320139,moving,-66.43222,17.49451,-14.16159,9.897675,-60.6735753832837,21.561361353887456,52.819794231084664,47.9521257470058,51.72175343166139
26,05/15/2023 18:56:04.770343,255,True,True,True,True,Eyes,0.416328,0.2062294,-3.215487,-0.905427,0.1233105,0.4061976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.899105,0.03249039,2.510576,0.2663934,0.2163046,-3.12936,0.03356451,-0.3573739,-0.0262272,0.9329895,2.515224,317.9902,355.8137,0.1455901,0.06214115,-0.9873912,-0.1416316,-0.004706824,0.04455032,-1.178187,0.5160015,-3.203894,-0.4793504,0.3314762,1.914999,0.7431921,-0.07292956,0.6650916,0.02494925,0.9963712,0.0813765,-0.6686128,-0.04388484,0.7423146,moving,-65.83778,16.88686,-14.05315,9.820287,-60.10264939311019,20.975615429741907,52.264561207392035,47.38140718395206,51.25597950851153
27,05/15/2023 18:56:04.780191,256,True,True,True,True,Eyes,0.4094554,0.2066732,-3.211115,-0.9012641,0.1216194,0.4158505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.860897,0.03536688,2.528148,0.2578384,0.2169228,-3.121247,0.03418534,-0.350068,-0.02678961,0.9357169,2.591755,318.8804,355.7479,0.1438477,0.06227562,-0.9876382,-0.1331337,-0.004424414,0.0418773,-1.1871,0.5209473,-3.185935,-0.4754788,0.3287988,1.914999,0.7534694,-0.07406937,0.6532975,0.0262006,0.9962273,0.08273197,-0.6569607,-0.04521922,0.7525675,moving,-65.23102,16.30206,-13.9441,9.742494,-59.519191276604246,20.41141814675,51.70470064892317,46.807209779262784,50.77810516509188
28,05/15/2023 18:56:04.802846,257,True,True,True,True,Eyes,0.4025296,0.2071038,-3.206592,-0.896944,0.1196916,0.4256352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82174,0.03746472,2.545679,0.2494619,0.2171831,-3.113073,0.03465675,-0.3426193,-0.02725821,0.9384392,2.65765,319.7864,355.6994,0.1420881,0.06242044,-0.9878836,-0.1251457,-0.004158949,0.03936467,-1.196153,0.52228,-3.168478,-0.4716319,0.3261391,1.915,0.7637381,-0.07490847,0.6411654,0.0274122,0.9961118,0.08372487,-0.6449441,-0.04636812,0.7628219,moving,-64.61382,15.70636,-13.83563,9.665174,-58.92571063010659,19.836716850877774,51.136293451546685,46.223107372793066,50.290547626591916
29,05/15/2023 18:56:04.820283,258,True,True,True,True,Eyes,0.3955702,0.2075225,-3.201905,-0.8924369,0.1178237,0.4355157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.783042,0.04073647,2.562117,0.2413916,0.2173266,-3.10481,0.03554448,-0.335338,-0.02686778,0.9410437,2.801633,320.6687,355.7278,0.1403114,0.06257457,-0.9881278,-0.117637,-0.003909412,0.03700279,-1.204017,0.5235233,-3.149238,-0.4676104,0.3233578,1.915,0.7736531,-0.07440633,0.6292254,0.02672867,0.9960294,0.08491738,-0.6330455,-0.04887824,0.77257,moving,-63.98728,15.13832,-13.72213,9.584286,-58.32252517153501,19.28817703851818,50.57106483153836,45.64384680046717,49.79804738852463
30,05/15/2023 18:56:04.830395,259,True,True,True,True,Eyes,0.3885911,0.2079017,-3.197034,-0.8877724,0.1158336,0.4454692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74491,0.03612171,2.577332,0.2335242,0.2174608,-3.096261,0.03515984,-0.3281961,-0.02632998,0.9435877,2.812633,321.5403,355.822,0.1385182,0.06273708,-0.9883705,-0.1105788,-0.003674848,0.03478262,-1.211983,0.5272158,-3.127733,-0.4637319,0.3206757,1.915,0.7831882,-0.07276794,0.617512,0.02661066,0.996141,0.08363558,-0.621215,-0.04906999,0.7821022,moving,-63.35328,14.57561,-13.61257,9.506245,-57.71191912988459,18.744600487867547,49.99836690140314,45.05662887744339,49.29467858209925
31,05/15/2023 18:56:04.850387,260,True,True,True,True,Eyes,0.3816068,0.2082424,-3.191993,-0.8829281,0.1137951,0.4555091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.706599,0.03444102,2.59128,0.2258722,0.2169398,-3.087121,0.03510271,-0.3211177,-0.02599189,0.9460316,2.85013,322.3993,355.882,0.1367091,0.06290638,-0.9886116,-0.103944,-0.003454357,0.03269566,-1.221021,0.5217903,-3.106401,-0.4599195,0.3180397,1.915,0.7924157,-0.07172249,0.6057503,0.02663408,0.9961844,0.08310945,-0.6093997,-0.04972363,0.7913024,moving,-62.71045,14.02652,-13.50477,9.429511,-57.0923854621224,18.213847768306323,49.41994977747834,44.46397186636469,48.780822726386816
32,05/15/2023 18:56:04.870870,261,True,True,True,True,Eyes,0.3746356,0.2085543,-3.186772,-0.8779029,0.111568,0.4656599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.667307,0.0404177,2.605299,0.218656,0.2163823,-3.078067,0.03635129,-0.3139288,-0.02550879,0.9484075,3.034415,323.2619,355.9108,0.1348862,0.06308092,-0.9888508,-0.09770739,-0.003247095,0.03073392,-1.229766,0.5166987,-3.085604,-0.4561788,0.3154528,1.915,0.801596,-0.07120889,0.5936103,0.02556202,0.9960557,0.08496755,-0.5973194,-0.05293578,0.8002546,moving,-62.0575,13.47359,-13.39891,9.354176,-56.46300373645128,17.67930580266489,48.83265252360858,43.86141761928222,48.255917453700405
33,05/15/2023 18:56:04.880638,262,True,True,True,True,Eyes,0.3676798,0.2088516,-3.181375,-0.8726843,0.1093298,0.4758877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.626763,0.04490097,2.619289,0.2116363,0.2160828,-3.068806,0.0373555,-0.3065385,-0.02519871,0.9507912,3.186474,324.1478,355.9326,0.1330507,0.06325974,-0.989088,0.0,0.0,0.0,-1.23875,0.5075474,-3.066021,-0.4523265,0.3127887,1.915,0.8107983,-0.07081922,0.5810255,0.02501563,0.9959392,0.08648332,-0.5847909,-0.05558581,0.8092774,moving,-61.39571,12.93854,-13.28979,9.276556,-55.82460050977455,17.1616365567302,48.24509991556299,43.25950300787737,47.725281780457124
