Movement,Time,GazeAngleX,GazeAngleY,euclideanDifference,temporalDifference
moving,05/04/2023 16:15:32.359964,-17.05086,6.024829,0.01046035472629884,0.010189
moving,05/04/2023 16:15:32.369824,-17.04162,6.020946,0.010022738597807005,0.00986
moving,05/04/2023 16:15:32.390061,-17.0325,6.016376,0.010200946034562414,0.020237
moving,05/04/2023 16:15:32.410078,-17.02449,6.012734,0.008799105863664834,0.020017
moving,05/04/2023 16:15:32.430030,-17.01804,6.010732,0.0067535549157471545,0.019952
moving,05/04/2023 16:15:32.440062,-17.0117,6.00995,0.006388045397457263,0.010032
moving,05/04/2023 16:15:32.449951,-17.00471,6.009123,0.007038751949033704,0.009889
moving,05/04/2023 16:15:32.469782,-16.99749,6.009456,0.007227675214064582,0.019831
moving,05/04/2023 16:15:32.480187,-16.98994,6.007673,0.007757679356610301,0.010405
moving,05/04/2023 16:15:32.499853,-16.98203,6.005877,0.008111332566229956,0.019666
moving,05/04/2023 16:15:32.529634,-16.97403,6.003702,0.008290393537103282,0.029781
moving,05/04/2023 16:15:32.540140,-16.96893,6.001859,0.005422789780176586,0.010506
moving,05/04/2023 16:15:32.549703,-16.96401,5.999907,0.005293080766436238,0.009563
moving,05/04/2023 16:15:32.573890,-16.96002,5.999236,0.004046027805142477,0.024187
moving,05/04/2023 16:15:32.579621,-16.95651,5.999158,0.003510866559695748,0.005731
moving,05/04/2023 16:15:32.610245,-16.95297,5.998631,0.003579012293916838,0.030624
moving,05/04/2023 16:15:32.630007,-16.94971,5.998721,0.0032612420946636395,0.019762
moving,05/04/2023 16:15:32.639625,-16.9468,5.998389,0.002928877600720005,0.009618
moving,05/04/2023 16:15:32.660040,-16.9425,5.996265,0.004795974979084699,0.020415
moving,05/04/2023 16:15:32.670126,-16.93841,5.994525,0.004444738462495014,0.010086
moving,05/04/2023 16:15:32.679933,-16.93465,5.992076,0.004487226426201381,0.009807
moving,05/04/2023 16:15:32.699928,-16.92818,5.986837,0.008325143902660051,0.019995
