,Unnamed: 0,Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY
0,302,05/04/2023 16:18:24.952671,484,True,True,True,True,Eyes,1.588882,0.124014,-1.766816,0.7008731,-0.3600742,-0.61573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1574688,-0.736044,-2.580834,1.917421,0.1266472,-1.880085,0.05249621,0.9044958,-0.1028502,0.4105524,13.24762,131.2451,0.6189151,0.6483176,0.05405571,-0.7594481,0.0,0.0,0.0,2.866057,-0.6962114,-3.488437,0.5796001,-0.4008001,1.914999,-0.6573816,0.01051445,-0.7534843,0.1794159,0.973332,-0.1429502,0.7318873,-0.2291599,-0.641737,static,-48.70009,30.31877,16.83914,-11.8211,-43.50051931094516,27.715535548463365
1,303,05/04/2023 16:18:24.972115,485,True,True,True,True,Eyes,1.603122,0.1237941,-1.771879,0.6934935,-0.3614606,-0.6232279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.124734,-0.7398967,-2.592197,1.927581,0.1247215,-1.884508,0.05317565,0.9067325,-0.1031857,0.4054152,13.3112,131.9073,0.7516602,0.6502819,0.05386373,-0.7577804,0.0,0.0,0.0,2.856508,-0.6987874,-3.503992,0.5796005,-0.4008,1.915001,-0.6656219,0.01276613,-0.7461801,0.1800983,0.9730502,-0.1440071,0.7242323,-0.23024,-0.6499827,static,-48.05464,30.11293,16.83914,-11.82108,-42.93654728865287,27.553464318401616
2,304,05/04/2023 16:18:24.982182,486,True,True,True,True,Eyes,1.617212,0.123499,-1.776914,0.6859905,-0.3627807,-0.6307195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08776569,-0.7432648,-2.602084,1.938006,0.1233757,-1.886769,0.05346422,0.9091042,-0.1035058,0.399947,13.35364,132.6066,0.8489262,0.6522753,0.0536529,-0.7560803,0.0,0.0,0.0,2.846366,-0.7004799,-3.517703,0.5795997,-0.4008,1.915,-0.6743677,0.01441544,-0.7382547,0.1800027,0.9728562,-0.1454294,0.7161193,-0.2309608,-0.6586577,static,-47.40367,29.90689,16.83913,-11.82109,-42.3678602429865,27.391291676896103
3,305,05/04/2023 16:18:25.002501,487,True,True,True,True,Eyes,1.617212,0.123499,-1.776914,0.6859905,-0.3627807,-0.6307195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04639387,-0.7429864,-2.613992,1.948617,0.1212608,-1.890853,0.05291836,0.911869,-0.1035041,0.393677,13.32237,133.4011,0.8841168,0.6542891,0.05342261,-0.7543547,0.0,0.0,0.0,2.834496,-0.7012772,-3.534767,0.5796005,-0.4008,1.915001,-0.6844364,0.01501491,-0.7289182,0.1780035,0.9729731,-0.1470988,0.7070091,-0.2304298,-0.6686109,static,-47.40367,29.90689,16.83914,-11.82108,-42.3678602429865,27.391291676896103
4,306,05/04/2023 16:18:25.012518,488,True,True,True,True,Eyes,1.617212,0.123499,-1.776914,0.6859905,-0.3627807,-0.6307195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00594759,-0.7414575,-2.626265,1.959698,0.119523,-1.895353,0.05258463,0.9145523,-0.1030725,0.3875629,13.25528,134.1796,0.9588622,0.6560975,0.05321504,-0.7527971,0.0,0.0,0.0,2.823621,-0.7001938,-3.552309,0.5796002,-0.4008,1.915,-0.6940597,0.01628868,-0.7197331,0.1760769,0.9732218,-0.1477706,0.6980529,-0.22929,-0.6783421,static,-47.40367,29.90689,16.83914,-11.82109,-42.3678602429865,27.391291676896103
5,307,05/04/2023 16:18:25.032591,489,True,True,True,True,Eyes,1.632071,0.1230494,-1.782179,0.6773006,-0.3644588,-0.6390882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03250754,-0.7365766,-2.638205,1.97023,0.1173223,-1.899515,0.05207789,0.9170938,-0.1021694,0.3818226,13.13033,134.9107,1.029618,0.6577219,0.05302795,-0.7513915,0.0,0.0,0.0,2.813977,-0.6978179,-3.569077,0.5796003,-0.4008,1.915,-0.7029989,0.01749948,-0.7109756,0.1735418,0.9736986,-0.1476287,0.6896926,-0.2271668,-0.687546,static,-46.66273,29.69522,16.83914,-11.82109,-41.72215914185569,27.22551475508088
6,308,05/04/2023 16:18:25.052722,490,True,True,True,True,Eyes,1.646773,0.1226179,-1.787397,0.6685388,-0.3659315,-0.6474179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07425225,-0.7327099,-2.649932,1.981524,0.1162432,-1.90383,0.05109895,0.9197547,-0.1014436,0.3756986,13.00301,135.6813,1.045147,0.6594138,0.05281167,-0.7499223,0.0,0.0,0.0,2.803952,-0.6947928,-3.585982,0.5795996,-0.4008,1.915,-0.7124789,0.01777254,-0.7014683,0.1702215,0.9741962,-0.1482109,0.6807337,-0.2250021,-0.6971195,static,-45.91951,29.47587,16.83912,-11.82109,-41.073983892653004,27.053441064866032
7,309,05/04/2023 16:18:25.062332,491,True,True,True,True,Eyes,1.661348,0.1221906,-1.79257,0.6594882,-0.3675676,-0.6557205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1164447,-0.7254351,-2.661505,1.992519,0.1162182,-1.907821,0.04997452,0.9224722,-0.09992531,0.3695438,12.78494,136.4585,1.077974,0.6611611,0.05257062,-0.7483994,0.0,0.0,0.0,2.794061,-0.6877167,-3.60341,0.5796005,-0.4008,1.915001,-0.72188,0.01834666,-0.6917751,0.1660538,0.975035,-0.1474211,0.6718003,-0.2212922,-0.7069048,static,-45.16413,29.27304,16.83914,-11.82108,-40.41659760421988,26.895107506511383
8,310,05/04/2023 16:18:25.082347,492,True,True,True,True,Eyes,1.67579,0.1217545,-1.79769,0.6504148,-0.3689626,-0.6639482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1582124,-0.7157799,-2.673521,2.003888,0.1159246,-1.912087,0.04884675,0.9251372,-0.09798848,0.3635019,12.52217,137.2219,1.123547,0.6629522,0.0523082,-0.7468317,0.0,0.0,0.0,2.785102,-0.6793765,-3.621182,0.5796003,-0.4008,1.915,-0.7309609,0.01914188,-0.682151,0.1616179,0.9760245,-0.1457938,0.6630053,-0.2168173,-0.7165294,static,-44.41007,29.06136,16.83914,-11.82109,-39.75972203900173,26.729472678461967
9,311,05/04/2023 16:18:25.102335,493,True,True,True,True,Eyes,1.690111,0.1213163,-1.802775,0.6412841,-0.3704494,-0.6719539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1973253,-0.7038102,-2.685174,2.015289,0.1151885,-1.915669,0.04777116,0.9275701,-0.09569742,0.3580136,12.2242,137.9161,1.17846,0.6647785,0.05202686,-0.7452263,0.0,0.0,0.0,2.778298,-0.6702685,-3.637493,0.5796003,-0.4008,1.915001,-0.7390886,0.02010026,-0.6733086,0.1571442,0.9771199,-0.1433266,0.6550223,-0.2117376,-0.7253367,static,-43.66214,28.86803,16.83913,-11.82108,-39.10933913691764,26.578875045273662
