,Unnamed: 0,Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY
0,301,05/04/2023 16:22:30.636054,531,True,True,True,True,Eyes,1.380976,-0.3443335,-3.764273,0.3503423,-0.2283967,0.9083475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.76451,1.066167,2.743546,1.38881,-0.3414033,-3.776364,0.1413193,0.1931949,-0.05266396,0.9695006,17.11959,22.11071,357.1504,0.3430301,-0.08554443,-0.9354207,0,0,0,1.861235,-0.6673796,-2.572392,-0.02508438,0.05634272,1.332876,0.9198045,-0.04751114,-0.3894899,0.1567198,0.9545107,0.2536694,0.3597202,-0.294367,0.8854092,static,21.09122,-14.11398,-1.078164,2.420539,19.017907309200925,-8.065991306959312
1,302,05/04/2023 16:22:30.646481,532,True,True,True,True,Eyes,1.381402,-0.3443209,-3.764422,0.3502724,-0.2298272,0.9080136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.762479,1.068141,2.744997,1.388727,-0.3415089,-3.776511,0.1413475,0.1929252,-0.05234136,0.9695676,17.11484,22.08366,357.1837,0.3430426,-0.08554623,-0.9354159,0,0,0,1.861235,-0.6673796,-2.572392,-0.02510452,0.05718839,1.332641,0.9200805,-0.04695801,-0.3889046,0.1560359,0.9545625,0.2538959,0.3593113,-0.2942878,0.8856015,static,21.09446,-14.20382,-1.07922,2.457258,19.026894243607536,-8.13991885019097
2,303,05/04/2023 16:22:30.666084,533,True,True,True,True,Eyes,1.38155,-0.3442929,-3.764459,0.3502211,-0.2308175,0.9077822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.760244,1.069599,2.746656,1.38867,-0.3412807,-3.776537,0.1414167,0.1926009,-0.05213089,0.9696333,17.1171,22.04828,357.2039,0.343062,-0.08554694,-0.9354088,0,0,0,1.861235,-0.6673796,-2.572392,-0.02481461,0.05877434,1.332541,0.9203745,-0.04662172,-0.3882488,0.1555696,0.9545674,0.2541637,0.3587601,-0.2943255,0.8858125,static,21.09655,-14.26602,-1.06684,2.525506,19.032985811319126,-8.191103744182687
3,304,05/04/2023 16:22:30.688290,534,True,True,True,True,Eyes,1.381691,-0.3442696,-3.764498,0.3501435,-0.2317552,0.9075732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.757478,1.067786,2.75012,1.388592,-0.3411408,-3.776566,0.1410076,0.1921727,-0.05200661,0.9697846,17.06656,21.99708,357.2014,0.3430824,-0.0855467,-0.9354013,0,0,0,1.861235,-0.6673796,-2.572392,-0.02472636,0.05991793,1.332283,0.92073,-0.04667479,-0.3873987,0.155066,0.9548243,0.2535055,0.3580655,-0.2934825,0.8863731,static,21.09671,-14.32476,-1.063253,2.575078,19.03719383505669,-8.239462157097694
4,305,05/04/2023 16:22:30.696397,535,True,True,True,True,Eyes,1.381691,-0.3442696,-3.764498,0.3501435,-0.2317552,0.9075732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.755163,1.067478,2.752661,1.388573,-0.3412315,-3.776639,0.140859,0.1917862,-0.05196631,0.9698847,17.04764,21.95052,357.1958,0.3431036,-0.08554573,-0.9353937,0,0,0,1.861235,-0.6673796,-2.572392,-0.02499789,0.0612278,1.332127,0.9210351,-0.04677304,-0.3866608,0.1548323,0.9549165,0.253301,0.3573811,-0.2931667,0.8867536,static,21.09671,-14.32476,-1.075052,2.631602,19.03719383505669,-8.239462157097694
5,306,05/04/2023 16:22:30.716386,536,True,True,True,True,Eyes,1.381691,-0.3442696,-3.764498,0.3501435,-0.2317552,0.9075732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.752695,1.066893,2.755368,1.388484,-0.3410861,-3.776693,0.140679,0.1913957,-0.05189285,0.969992,17.02441,21.90391,357.1933,0.3431226,-0.08554485,-0.9353868,0,0,0,1.861235,-0.6673796,-2.572392,-0.02546662,0.06290478,1.331942,0.9213496,-0.04682058,-0.385905,0.154522,0.9550331,0.2530509,0.3567041,-0.2927791,0.8871542,static,21.09671,-14.32476,-1.095357,2.703948,19.03719383505669,-8.239462157097694
6,307,05/04/2023 16:22:30.735991,537,True,True,True,True,Eyes,1.381807,-0.3442357,-3.764538,0.3499823,-0.2322188,0.9075168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.750134,1.065514,2.758578,1.388456,-0.3410332,-3.776798,0.1402309,0.191026,-0.05161437,0.9701446,16.96622,21.86227,357.2091,0.3431397,-0.08554406,-0.9353806,0,0,0,1.861235,-0.6673796,-2.572392,-0.02626935,0.06443253,1.331752,0.9216901,-0.04657129,-0.3851215,0.1537223,0.9553425,0.2523691,0.3561697,-0.2918079,0.8876887,static,21.08904,-14.35308,-1.130036,2.769912,19.032624702587686,-8.262865703794944
7,308,05/04/2023 16:22:30.746541,538,True,True,True,True,Eyes,1.381916,-0.3441989,-3.764579,0.349817,-0.2326435,0.9074718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.74818,1.063484,2.761346,1.388423,-0.340923,-3.776847,0.139844,0.1907139,-0.05155229,0.9702652,16.91993,21.8242,357.2022,0.3431574,-0.08554235,-0.9353742,0,0,0,1.861235,-0.6673796,-2.572392,-0.02687424,0.06557977,1.331546,0.9219412,-0.04669838,-0.3845045,0.1533792,0.955572,0.2517081,0.3556674,-0.291035,0.8881438,static,21.08092,-14.37893,-1.156228,2.819587,19.027501107147692,-8.284240872159266
8,309,05/04/2023 16:22:30.766090,539,True,True,True,True,Eyes,1.381989,-0.3441581,-3.764608,0.3496991,-0.2328224,0.9074714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.747017,1.062837,2.762833,1.388387,-0.3409007,-3.776922,0.1396683,0.1905359,-0.05147754,0.9703293,16.89778,21.80333,357.2038,0.3431754,-0.08553975,-0.9353678,0,0,0,1.861235,-0.6673796,-2.572392,-0.02748525,0.06695661,1.331418,0.9220923,-0.04667669,-0.3841447,0.1531239,0.9556857,0.2514318,0.3553855,-0.2906651,0.8883777,static,21.07445,-14.38953,-1.182623,2.878963,19.022725645252734,-8.293041912873527
9,310,05/04/2023 16:22:30.786188,540,True,True,True,True,Eyes,1.382059,-0.3441174,-3.764636,0.3495873,-0.2329687,0.9074769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.746875,1.061209,2.763647,1.388376,-0.3407563,-3.776973,0.1393829,0.1905318,-0.05139741,0.9703755,16.86353,21.80312,357.2068,0.343193,-0.08553629,-0.9353617,0,0,0,1.861235,-0.6673796,-2.572392,-0.02791244,0.06836699,1.331126,0.9221119,-0.04663581,-0.3841026,0.1528633,0.9558614,0.2509219,0.3554469,-0.2900932,0.88854,static,21.06818,-14.39812,-1.201262,2.940143,19.017981185403947,-8.3001858425671
