,Unnamed: 0,Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY
0,301,05/04/2023 16:15:37.820032,511,True,True,True,True,Eyes,1.32312,-0.2878681,-3.006494,0.257476,-0.2937117,0.9205648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.317396,0.5852486,2.977124,1.330596,-0.2849332,-3.014903,0.05210593,-0.002875461,-0.004651568,0.9986266,5.971975,359.6412,359.4475,0.4011331,-0.0873023,-0.9118497,0,0,0,1.893135,-0.8887457,-1.14894,0.5796,-0.4007999,1.915,0.9999402,-0.009590017,0.005258276,0.008990703,0.9945267,0.1040955,-0.006227772,-0.104042,0.9945534,static,15.62596,-17.69559,16.83913,-11.82109,14.611638628863567,-11.077326691480394
1,302,05/04/2023 16:15:37.830214,512,True,True,True,True,Eyes,1.32308,-0.2878683,-3.006491,0.2578959,-0.294008,0.9203526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.317977,0.5853475,2.976859,1.330577,-0.2849022,-3.014927,0.05210834,-0.002768319,-0.00460226,0.9986271,5.972326,359.6538,359.4538,0.4011465,-0.08730236,-0.9118438,0,0,0,1.89458,-0.8897977,-1.149654,0.5795999,-0.4007998,1.915,0.9999424,-0.009480388,0.005049405,0.008903379,0.994527,0.1040991,-0.00600867,-0.1040481,0.9945541,static,15.65363,-17.71616,16.83913,-11.82109,14.636629921452679,-11.093944795774526
2,303,05/04/2023 16:15:37.870357,513,True,True,True,True,Eyes,1.323041,-0.287867,-3.00649,0.258287,-0.294285,0.9201545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.318019,0.5850481,2.976919,1.330571,-0.2849327,-3.014945,0.05201571,-0.002747937,-0.004517914,0.9986324,5.961738,359.6567,359.4637,0.4011576,-0.08730245,-0.9118389,0,0,0,1.895105,-0.8903407,-1.149928,0.5796,-0.4008,1.915,0.9999441,-0.009309342,0.005018352,0.008737599,0.9945479,0.103914,-0.005958362,-0.1038643,0.9945736,static,15.67941,-17.73539,16.83913,-11.82109,14.659918691285274,-11.109481342392758
3,304,05/04/2023 16:15:37.879769,514,True,True,True,True,Eyes,1.32301,-0.2878667,-3.006489,0.2585818,-0.2944559,0.9200169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.317088,0.5843234,2.97751,1.330547,-0.2848975,-3.014996,0.05190634,-0.002901973,-0.004544097,0.9986375,5.949095,359.6389,359.4598,0.4011666,-0.08730255,-0.911835,0,0,0,1.895582,-0.8904492,-1.150096,0.5796,-0.4007999,1.915,0.9999419,-0.009377074,0.005324302,0.008774551,0.9945702,0.1036976,-0.006267772,-0.1036449,0.9945946,static,15.69866,-17.74752,16.83913,-11.82109,14.677153965360107,-11.119247326470301
4,305,05/04/2023 16:15:37.899855,515,True,True,True,True,Eyes,1.322991,-0.2878652,-3.006488,0.2587861,-0.294581,0.9199195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.316109,0.5840828,2.978004,1.330558,-0.2849328,-3.015001,0.05183136,-0.003058768,-0.004489436,0.9986412,5.940428,359.6213,359.4652,0.401174,-0.08730267,-0.9118317,0,0,0,1.895288,-0.8902803,-1.150037,0.5795999,-0.4008,1.915,0.999941,-0.009283751,0.005643836,0.008649591,0.9945868,0.1035493,-0.006574611,-0.1034944,0.9946083,static,15.71203,-17.75635,16.83913,-11.82109,14.689152731890065,-11.126363814812056
5,306,05/04/2023 16:15:37.919772,516,True,True,True,True,Eyes,1.322971,-0.287865,-3.006485,0.2589798,-0.2947022,0.9198261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.315679,0.5838428,2.97826,1.330579,-0.2849137,-3.015013,0.05180605,-0.003138232,-0.004521354,0.998642,5.93747,359.6119,359.4611,0.4011801,-0.08730275,-0.911829,0,0,0,1.895331,-0.8902352,-1.150036,0.5795999,-0.4008,1.915,0.9999394,-0.009355586,0.005799473,0.00870527,0.9945914,0.1034998,-0.006736407,-0.103443,0.9946126,static,15.72472,-17.76489,16.83913,-11.82109,14.700552267736592,-11.133249339430819
6,307,05/04/2023 16:15:37.939845,517,True,True,True,True,Eyes,1.322953,-0.2878634,-3.006484,0.2591321,-0.2948011,0.9197515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.315325,0.5842226,2.978291,1.330561,-0.2849434,-3.014967,0.05183884,-0.003186149,-0.00446405,0.9986405,5.941229,359.6068,359.4673,0.4011852,-0.08730285,-0.9118267,0,0,0,1.894763,-0.8894305,-1.149659,0.5796,-0.4007998,1.915,0.9999399,-0.009246294,0.005900813,0.008585629,0.9945856,0.1035652,-0.006826457,-0.1035083,0.9946052,static,15.73473,-17.77183,16.83913,-11.82109,14.709558447162387,-11.138848301809574
7,308,05/04/2023 16:15:37.950102,518,True,True,True,True,Eyes,1.322938,-0.2878629,-3.006482,0.2592746,-0.2949004,0.9196795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.314932,0.58428,2.978494,1.330587,-0.2849188,-3.014998,0.05184902,-0.003255362,-0.004461426,0.9986397,5.94236,359.5988,359.4673,0.4011893,-0.08730291,-0.9118249,0,0,0,1.89397,-0.888826,-1.149321,0.5795999,-0.4008,1.915,0.999939,-0.00924829,0.006039225,0.008573141,0.9945835,0.103586,-0.006964508,-0.1035279,0.9946021,static,15.74412,-17.77874,16.83913,-11.82109,14.71803451823055,-11.144429669243614
8,309,05/04/2023 16:15:37.959975,519,True,True,True,True,Eyes,1.32293,-0.2878622,-3.00648,0.2593665,-0.2949904,0.9196248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.314907,0.5844655,2.978463,1.330633,-0.2849652,-3.014968,0.05188853,-0.003272676,-0.004497437,0.9986376,5.946869,359.5966,359.463,0.4011926,-0.08730297,-0.9118235,0,0,0,1.893902,-0.8880814,-1.148986,0.5795999,-0.4007999,1.915,0.9999381,-0.009322246,0.006069703,0.008642989,0.9945747,0.1036651,-0.007003165,-0.1036062,0.9945937,static,15.75031,-17.78482,16.83913,-11.82109,14.723727745114777,-11.14936436831919
9,310,05/04/2023 16:15:37.980178,520,True,True,True,True,Eyes,1.322924,-0.2878601,-3.006478,0.2594522,-0.2950805,0.9195717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.314696,0.5844907,2.97854,1.330611,-0.2849507,-3.014968,0.0519167,-0.003311537,-0.004548438,0.9986357,5.950061,359.5918,359.4568,0.4011954,-0.08730301,-0.9118223,0,0,0,1.893561,-0.8873166,-1.148624,0.5796,-0.4007999,1.915,0.9999368,-0.009428312,0.006141759,0.008740616,0.9945679,0.1037219,-0.007086318,-0.1036616,0.9945874,static,15.75613,-17.79086,16.83913,-11.82109,14.729103085300078,-11.154270375060538
