Time, Frame, EyeTrackingEnabled, EyeCalibrationValid, EyeTrackingEnabledAndValid, EyeTrackingDataValid, EyeGazeOrigin.x, EyeGazeOrigin.y, EyeGazeOrigin.z, EyeGazeDirection.x, EyeGazeDirection.y, EyeGazeDirection.z, EyeHitInfo.point.x, EyeHitInfo.point.y, EyeHitInfo.point.z, EyeHitPosition.x, EyeHitPosition.y, EyeHitPosition.z, EyeHitNormal.x, EyeHitNormal.y, EyeHitNormal.z, HeadGazeOrigin.x, HeadGazeOrigin.y, HeadGazeOrigin.z, HeadGazeDirection.x, HeadGazeDirection.y, HeadGazeDirection.z, transform.position.x, transform.position.y, transform.position.z, Movement
05/01/2023 14:12:52.3274, 0, True, True, True, True, 2.462255, 0.1734092, -2.728295, -0.04928764, -0.4602827, -0.8864032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.472467, 0.1885589, -2.846284, -0.04546841, 0.9577762, -0.2303224, 2.454988, -0.03859619, -3.74895, start
05/01/2023 14:12:52.3391, 1, True, True, True, True, 2.462255, 0.1734092, -2.728295, -0.04928764, -0.4602827, -0.8864032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46997, 0.1903901, -2.855743, -0.04628818, 0.9550733, -0.2344324, 2.435307, -0.04547408, -3.755675, start
05/01/2023 14:12:52.3576, 2, True, True, True, True, 2.46257, 0.1740783, -2.73451, -0.05890071, -0.4611649, -0.8853574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.467367, 0.1917628, -2.864674, -0.0471098, 0.9526258, -0.2369302, 2.41509, -0.04987399, -3.76222, start
05/01/2023 14:12:52.3673, 3, True, True, True, True, 2.462758, 0.174816, -2.740828, -0.06877425, -0.4621799, -0.8841153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.465349, 0.1941109, -2.872849, -0.04814797, 0.9497463, -0.2405787, 2.395383, -0.0553841, -3.767034, start
05/01/2023 14:12:52.3873, 4, True, True, True, True, 2.462758, 0.174816, -2.740828, -0.06877425, -0.4621799, -0.8841153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.462668, 0.1965397, -2.881547, -0.04974478, 0.9473975, -0.24207, 2.375939, -0.05667514, -3.773214, start
05/01/2023 14:12:52.4075, 5, True, True, True, True, 2.462758, 0.174816, -2.740828, -0.06877425, -0.4621799, -0.8841153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4601, 0.1985568, -2.890244, -0.05143713, 0.9460176, -0.2396626, 2.356825, -0.05116872, -3.781132, start
05/01/2023 14:12:52.4193, 6, True, True, True, True, 2.462505, 0.1756791, -2.74794, -0.07984698, -0.4620786, -0.8832371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.456759, 0.2000512, -2.898958, -0.05379462, 0.9450815, -0.2355281, 2.337883, -0.04283532, -3.789792, start
05/01/2023 14:12:52.4377, 7, True, True, True, True, 2.452372, 0.1957401, -2.927023, -0.3580794, -0.436487, -0.8253838, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.453581, 0.2002095, -2.907963, -0.05583046, 0.944604, -0.228798, 2.318012, -0.03116549, -3.799477, start
05/01/2023 14:12:52.4577, 8, True, True, True, True, 2.452219, 0.1957182, -2.927365, -0.3584697, -0.4361277, -0.8254042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.449704, 0.1994855, -2.91627, -0.05844932, 0.9432352, -0.2250329, 2.297578, -0.02581774, -3.806667, start
05/01/2023 14:12:52.4677, 9, True, True, True, True, 2.451891, 0.1956766, -2.928025, -0.359405, -0.4357556, -0.825194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.446441, 0.1989241, -2.924956, -0.06071645, 0.9413019, -0.2233781, 2.278098, -0.02428757, -3.812958, start
05/01/2023 14:12:52.4874, 10, True, True, True, True, 2.451374, 0.1956245, -2.92899, -0.3606558, -0.435317, -0.8248798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.442082, 0.1983994, -2.933232, -0.06295735, 0.9392765, -0.222365, 2.258633, -0.02387699, -3.818472, start
05/01/2023 14:12:52.5076, 11, True, True, True, True, 2.450667, 0.1955585, -2.930255, -0.3624133, -0.4348859, -0.8243366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.438089, 0.1981762, -2.942019, -0.06561908, 0.9369209, -0.2222343, 2.239575, -0.02482579, -3.82382, start
05/01/2023 14:12:52.5198, 12, True, True, True, True, 2.449783, 0.1954988, -2.931824, -0.3645595, -0.4343491, -0.8236731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.432993, 0.197766, -2.950475, -0.06791787, 0.9347155, -0.221331, 2.219489, -0.0245899, -3.828931, start
05/01/2023 14:12:52.5375, 13, True, True, True, True, 2.448702, 0.1954181, -2.933675, -0.3671854, -0.4337873, -0.8228022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42842, 0.1978843, -2.959553, -0.07054864, 0.9324951, -0.2199345, 2.19971, -0.0229586, -3.834556, start
05/01/2023 14:12:52.5577, 14, True, True, True, True, 2.447436, 0.1953147, -2.935794, -0.3701623, -0.4330909, -0.8218346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42275, 0.1972738, -2.968179, -0.07346054, 0.9302068, -0.2182851, 2.178691, -0.02164933, -3.839511, start
05/01/2023 14:12:52.5674, 15, True, True, True, True, 2.445977, 0.1951718, -2.938174, -0.3735658, -0.4323174, -0.8207011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.417863, 0.1966587, -2.977185, -0.07605983, 0.9280013, -0.2160221, 2.158411, -0.01926668, -3.844808, start
05/01/2023 14:12:52.5874, 16, True, True, True, True, 2.444335, 0.1949827, -2.940804, -0.3772538, -0.4313795, -0.8195068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.411945, 0.1955338, -2.985813, -0.07794675, 0.9259653, -0.2137112, 2.138189, -0.01725778, -3.849809, start
05/01/2023 14:12:52.6074, 17, True, True, True, True, 2.44249, 0.1947266, -2.943667, -0.3812876, -0.4302664, -0.8182241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40662, 0.1942641, -2.994899, -0.07894976, 0.9242712, -0.2109603, 2.119869, -0.01446651, -3.855663, start
05/01/2023 14:12:52.6198, 18, True, True, True, True, 2.440474, 0.1943817, -2.946747, -0.3855309, -0.429019, -0.8168896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.400059, 0.1923496, -3.003378, -0.07917522, 0.922902, -0.2075643, 2.101204, -0.01101216, -3.861306, start
05/01/2023 14:12:52.6476, 19, True, True, True, True, 2.43826, 0.1939835, -2.950028, -0.3899265, -0.4277472, -0.815469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.394374, 0.1898792, -3.011935, -0.07860283, 0.9216371, -0.2050343, 2.085108, -0.009547897, -3.867092, start
05/01/2023 14:12:52.6574, 20, True, True, True, True, 2.435832, 0.1935541, -2.95351, -0.3942939, -0.4264916, -0.8140254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.387499, 0.1881929, -3.020041, -0.0776759, 0.9205061, -0.2039991, 2.070547, -0.009844668, -3.872703, start
05/01/2023 14:12:52.6878, 21, True, True, True, True, 2.43318, 0.1931052, -2.957173, -0.3987176, -0.4252421, -0.8125229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.380831, 0.1868466, -3.02875, -0.07581449, 0.9197131, -0.2031117, 2.057875, -0.009867255, -3.879464, start
05/01/2023 14:12:52.6973, 22, True, True, True, True, 2.430268, 0.1926662, -2.961015, -0.4030687, -0.4239769, -0.8110359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.372674, 0.1861708, -3.036927, -0.07449894, 0.9190698, -0.2029055, 2.045641, -0.01036904, -3.886122, start
05/01/2023 14:12:52.7081, 23, True, True, True, True, 2.427065, 0.1922117, -2.964988, -0.4074256, -0.422616, -0.8095679, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.364293, 0.1860172, -3.045702, -0.0734271, 0.9189029, -0.2016969, 2.034477, -0.008383732, -3.894314, start
05/01/2023 14:12:52.7282, 24, True, True, True, True, 2.423641, 0.1917617, -2.969133, -0.4118315, -0.4211017, -0.8081263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35516, 0.18524, -3.053653, -0.07153489, 0.9185895, -0.1994783, 2.020313, -0.005218986, -3.901187, start
05/01/2023 14:12:52.7377, 25, True, True, True, True, 2.419946, 0.1913726, -2.973427, -0.4162096, -0.4194584, -0.8067368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.346483, 0.1848464, -3.061951, -0.0695895, 0.9184074, -0.1970265, 2.007064, -0.001178797, -3.90865, start
05/01/2023 14:12:52.7576, 26, True, True, True, True, 2.419946, 0.1913726, -2.973427, -0.4162096, -0.4194584, -0.8067368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.336317, 0.1858791, -3.069808, -0.06855517, 0.9184175, -0.1946749, 1.993806, 0.004138224, -3.916193, start
05/01/2023 14:12:52.7675, 27, True, True, True, True, 2.419946, 0.1913726, -2.973427, -0.4162096, -0.4194584, -0.8067368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.325935, 0.1874542, -3.078164, -0.06916696, 0.9181159, -0.1920315, 1.979054, 0.01032457, -3.923747, start
05/01/2023 14:12:52.7880, 28, True, True, True, True, 2.415056, 0.1911417, -2.978377, -0.4242916, -0.4185782, -0.8029751, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.315114, 0.1876768, -3.085409, -0.06995811, 0.9176652, -0.1885466, 1.962316, 0.01661278, -3.929791, start
05/01/2023 14:12:52.8077, 29, True, True, True, True, 2.409877, 0.1912398, -2.98349, -0.4320233, -0.4180453, -0.7991208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.305335, 0.1897128, -3.092814, -0.07183129, 0.9163553, -0.1887116, 1.946987, 0.01778041, -3.934678, start
05/01/2023 14:12:52.8278, 30, True, True, True, True, 2.404497, 0.1913324, -2.988741, -0.4400726, -0.4167494, -0.7953967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.293195, 0.1978143, -3.101874, -0.0787138, 0.9145145, -0.1909389, 1.930931, 0.02070426, -3.940985, start
05/01/2023 14:12:52.8378, 31, True, True, True, True, 2.267872, 0.1902179, -3.119484, -0.6272898, -0.3824314, -0.6784201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.282532, 0.1975695, -3.109941, -0.08281934, 0.9142736, -0.176864, 1.905333, 0.0452547, -3.947336, start
