,Unnamed: 0,Unnamed: 0.1,Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY,euclideanError,recalibratedEuclideanError,cosineError
10,10,312,05/07/2023 19:54:53.949298,543,True,True,True,True,Eyes,1.384617,-0.2777024,-3.417569,0.5143221,-0.3672998,0.7749605,0.8707846,1.832481,-0.5975413,-2.742745,-0.7763684,0.4219713,0.4681797,-0.0177463,0.03238857,0.8791645,1.384375,-0.273935,-3.427416,0.1963616,0.2896245,-0.05979274,0.9348715,23.68954,34.45163,0.1217063,0.3744367,-0.07499706,-0.9242141,0,0,0,1.844127,-0.6038711,-2.749768,-0.01282063,0.03691211,0.8809694,0.825085,0.00194518,-0.5650053,0.2255393,0.9157339,0.3325108,0.5180414,-0.4017805,0.7551196,static,33.57125,-25.35905,-0.8337591,2.399257,32.193155129930894,-24.390575594732912,44.20665400906669,42.52613542287878,41.29278675266477
11,11,313,05/07/2023 19:54:53.969258,544,True,True,True,True,Eyes,1.384585,-0.2777012,-3.417547,0.5145024,-0.3674418,0.7747734,0.8698227,1.832111,-0.5973104,-2.743631,-0.8009133,0.4372974,0.4090342,-0.01740879,0.03123276,0.8784489,1.38402,-0.2739131,-3.427429,0.1959061,0.2896774,-0.05925499,0.9349849,23.61995,34.46331,0.1684732,0.3744369,-0.07500719,-0.9242132,0,0,0,1.844127,-0.6038711,-2.749768,-0.01581088,0.03826287,0.880429,0.8251517,0.002694073,-0.5649047,0.2243042,0.9162193,0.3320088,0.5184711,-0.4006681,0.7554157,static,33.58688,-25.37298,-1.028816,2.488472,32.20831027547893,-24.404967266022805,44.43542412437086,42.754691422198206,41.51884429940936
12,12,314,05/07/2023 19:54:53.988952,545,True,True,True,True,Eyes,1.384544,-0.277691,-3.417522,0.5146679,-0.3675705,0.7746024,0.8691856,1.831886,-0.597178,-2.744249,-0.815881,0.4461109,0.3678631,-0.0169358,0.03118458,0.8777606,1.383786,-0.2740332,-3.427262,0.1960072,0.2896001,-0.05886255,0.9350124,23.61766,34.46364,0.2159274,0.3744366,-0.07501635,-0.9242126,0,0,0,1.844127,-0.6038711,-2.749768,-0.01861307,0.04042852,0.8798105,0.825334,0.003452973,-0.5646343,0.2236018,0.9162328,0.3324451,0.5184844,-0.4006315,0.7554259,static,33.6012,-25.38565,-1.211956,2.63097,32.22219465666352,-24.418061889183644,44.6865396613425,43.005727017160716,41.76611501044518
13,13,315,05/07/2023 19:54:53.999049,546,True,True,True,True,Eyes,1.384539,-0.277674,-3.417513,0.5148212,-0.3676886,0.7744445,0.8686041,1.831715,-0.5970498,-2.744827,-0.827469,0.4547459,0.329395,-0.01630071,0.03081152,0.8773325,1.383553,-0.2737355,-3.427137,0.1961297,0.2894242,-0.05844324,0.9350675,23.61687,34.45226,0.2646811,0.3744355,-0.07502439,-0.9242124,0,0,0,1.844127,-0.6038711,-2.749768,-0.02132949,0.04227932,0.8793557,0.825636,0.004232632,-0.5641872,0.2228261,0.916235,0.3329593,0.5183374,-0.4006189,0.7555335,static,33.61445,-25.3973,-1.389484,2.752655,32.235041141083215,-24.43010608862302,44.91876402995057,43.23784443475987,41.99512333181236
14,14,316,05/07/2023 19:54:54.021033,547,True,True,True,True,Eyes,1.384523,-0.277663,-3.417501,0.5149441,-0.3677777,0.7743204,0.8682185,1.831607,-0.5969744,-2.745222,-0.8346902,0.4598183,0.3030829,-0.0155229,0.02914774,0.8768923,1.383577,-0.2735853,-3.426925,0.1955427,0.2890851,-0.05773253,0.9353394,23.52673,34.41541,0.316074,0.3744346,-0.07503119,-0.9242123,0,0,0,1.844127,-0.6038711,-2.749768,-0.02400905,0.04488552,0.8788815,0.8261935,0.005057926,-0.5633637,0.221056,0.91686,0.3324183,0.518207,-0.3991767,0.7563858,static,33.62499,-25.40624,-1.564802,2.923623,32.245258162202575,-24.439365487459977,45.17634999202606,43.495440072915976,42.24899237894023
15,15,317,05/07/2023 19:54:54.029206,548,True,True,True,True,Eyes,1.384513,-0.2776531,-3.417493,0.5150418,-0.3679424,0.7741771,0.8677914,1.831462,-0.5969503,-2.745669,-0.8441464,0.4612803,0.2731983,-0.01438072,0.02799523,0.8765179,1.383365,-0.2736753,-3.426827,0.194937,0.288704,-0.05763229,0.9355897,23.45567,34.3595,0.2946616,0.3744335,-0.07503705,-0.9242123,0,0,0,1.844127,-0.6038711,-2.749768,-0.02651083,0.04628925,0.8783671,0.8266571,0.004717838,-0.5626864,0.2203985,0.9173561,0.3314848,0.5177478,-0.3980394,0.7572991,static,33.63489,-25.42029,-1.728774,3.016651,32.25488923343831,-24.453614882218428,45.37894164634492,43.69788180682813,42.44865547187118
16,16,318,05/07/2023 19:54:54.049285,549,True,True,True,True,Eyes,1.384494,-0.2776498,-3.417484,0.5151148,-0.3681081,0.7740499,0.8674727,1.831342,-0.5969736,-2.746016,-0.852123,0.4597345,0.2500608,-0.0133273,0.02832058,0.8762366,1.383238,-0.2736979,-3.4268,0.1951371,0.2882495,-0.05784032,0.9356753,23.48537,34.29982,0.2659296,0.3744324,-0.07504208,-0.9242123,0,0,0,1.844127,-0.6038711,-2.749768,-0.02832669,0.04729059,0.8782188,0.8271334,0.004256843,-0.5619894,0.2207359,0.917152,0.3318251,0.5168424,-0.3985148,0.7576675,static,33.64297,-25.43395,-1.847418,3.082304,32.26276310395468,-24.467398590623706,45.5274025459729,43.8462149766249,42.59432055722148
17,17,319,05/07/2023 19:54:54.069289,550,True,True,True,True,Eyes,1.384472,-0.277651,-3.417465,0.5152621,-0.3683283,0.773847,0.8669692,1.831189,-0.5969803,-2.746563,-0.862262,0.4592311,0.2135674,-0.01240706,0.02868125,0.8757808,1.38302,-0.2738553,-3.426787,0.1954771,0.2878546,-0.05746102,0.9357495,23.51042,34.26282,0.3123961,0.374431,-0.07504655,-0.9242126,0,0,0,1.844127,-0.6038711,-2.749768,-0.03009903,0.04725306,0.8780642,0.8276759,0.004999709,-0.5611841,0.2200762,0.9169739,0.3327543,0.5162548,-0.3989159,0.7578569,static,33.65746,-25.45307,-1.963265,3.080403,32.27685069228787,-24.48683613409636,45.63984148709715,43.95836889714759,42.70389565770787
18,18,320,05/07/2023 19:54:54.079722,551,True,True,True,True,Eyes,1.384439,-0.2776496,-3.41745,0.515355,-0.368569,0.7736706,0.8666251,1.831059,-0.5970608,-2.746967,-0.8712134,0.4540122,0.1867085,-0.01160771,0.02880007,0.8752663,1.383011,-0.2739463,-3.426604,0.1958223,0.2874279,-0.05694052,0.9358401,23.53126,34.22499,0.3746525,0.3744294,-0.07505067,-0.9242129,0,0,0,1.844127,-0.6038711,-2.749768,-0.03177646,0.04639053,0.8777472,0.828286,0.005995129,-0.5602734,0.219144,0.9168228,0.3337841,0.5156726,-0.3992493,0.7580778,static,33.66825,-25.47267,-2.073333,3.025371,32.28737370403931,-24.506577155287903,45.7121329209606,44.03028882969623,42.77473970535761
19,19,321,05/07/2023 19:54:54.105636,552,True,True,True,True,Eyes,1.384381,-0.2776441,-3.417415,0.5155026,-0.3688647,0.7734313,0.8662043,1.830912,-0.5971563,-2.747466,-0.8809515,0.4476239,0.1534833,-0.01013535,0.02922511,0.87507,1.38272,-0.2738759,-3.42667,0.1962104,0.2867779,-0.05698966,0.9359552,23.57661,34.14669,0.3662134,0.3744273,-0.07505438,-0.9242134,0,0,0,1.844127,-0.6038711,-2.749768,-0.03237012,0.04565409,0.8778515,0.8290212,0.005858057,-0.5591865,0.2192171,0.9165073,0.3346015,0.5144587,-0.3999749,0.7585198,static,33.684,-25.4974,-2.111783,2.977078,32.302710348508285,-24.53158205522852,45.73985109240708,44.05773178987595,42.798345940353
20,20,322,05/07/2023 19:54:54.119252,553,True,True,True,True,Eyes,1.384324,-0.2776347,-3.417383,0.515635,-0.3691396,0.7732118,0.8658655,1.830794,-0.5972599,-2.747885,-0.8888177,0.4407412,0.1255003,-0.009078443,0.02949262,0.8747138,1.38276,-0.2737637,-3.426629,0.1965322,0.2862573,-0.0571939,0.9360347,23.61983,34.08049,0.3406028,0.3744245,-0.07505769,-0.9242143,0,0,0,1.844127,-0.6038711,-2.749768,-0.03178361,0.04418114,0.877976,0.8295712,0.005446573,-0.5583744,0.2195885,0.9162079,0.3351775,0.5134127,-0.4006661,0.7588637,static,33.6983,-25.52031,-2.073259,2.880784,32.3166378304406,-24.55473351799823,45.67522932276659,43.992870166525115,42.72998451072293
21,21,323,05/07/2023 19:54:54.129171,554,True,True,True,True,Eyes,1.384254,-0.2776274,-3.417338,0.5158373,-0.3694071,0.7729491,0.8654703,1.830696,-0.5973384,-2.748374,-0.8953765,0.4355015,0.09294852,-0.008566767,0.02895123,0.8744159,1.382713,-0.2736613,-3.42665,0.1964663,0.2860738,-0.05700582,0.936116,23.60608,34.06015,0.3551379,0.3744209,-0.07506051,-0.9242155,0,0,0,1.844127,-0.6038711,-2.749768,-0.03031123,0.04331398,0.8780982,0.8298243,0.00567962,-0.5579959,0.2191358,0.9163027,0.3352148,0.513197,-0.4004463,0.7591255,static,33.71766,-25.54403,-1.977018,2.823942,32.33544904555634,-24.578910287224723,45.59442809068305,43.91197681985914,42.642982338620875
22,22,324,05/07/2023 19:54:54.149597,555,True,True,True,True,Eyes,1.384179,-0.2776279,-3.417296,0.5160393,-0.3696768,0.7726853,0.8651083,1.830609,-0.5974383,-2.74884,-0.9012377,0.4288815,0.0618978,-0.008533925,0.02795206,0.8740003,1.382751,-0.2737097,-3.426596,0.1960821,0.2861734,-0.05682322,0.9361773,23.55678,34.07103,0.3646395,0.3744165,-0.075063,-0.9242171,0,0,0,1.844127,-0.6038711,-2.749768,-0.02849427,0.0419454,0.877972,0.8297517,0.005833756,-0.5581021,0.2186202,0.9166458,0.3346126,0.5135341,-0.3996578,0.7593132,static,33.73705,-25.56791,-1.858862,2.735245,32.35429016111309,-24.603245570751056,45.47678016379095,43.79421020507759,42.519473338018194
23,23,325,05/07/2023 19:54:54.168870,556,True,True,True,True,Eyes,1.384079,-0.2776264,-3.417239,0.5162677,-0.369993,0.7723812,0.8647422,1.830518,-0.5975749,-2.749328,-0.9071867,0.4197053,0.02932279,-0.008471787,0.02815376,0.8736547,1.382565,-0.2738919,-3.426605,0.1962035,0.2863443,-0.05700425,0.9360885,23.57651,34.09076,0.3526703,0.3744112,-0.07506538,-0.9242191,0,0,0,1.844127,-0.6038711,-2.749768,-0.02584419,0.04066744,0.878262,0.829515,0.005641414,-0.5584559,0.2190855,0.9165094,0.3346819,0.5137182,-0.3999732,0.7590224,static,33.75918,-25.59577,-1.685528,2.651156,32.37579740279741,-24.63161441330473,45.32346140416396,43.64084611485378,42.358319209990555
24,24,326,05/07/2023 19:54:54.179325,557,True,True,True,True,Eyes,1.383979,-0.2776245,-3.417185,0.5164707,-0.3703004,0.7720982,0.864449,1.830441,-0.5977303,-2.749746,-0.9123614,0.4093832,0.00147819,-0.007933676,0.02824254,0.8734804,1.38247,-0.273838,-3.426683,0.1964282,0.2861369,-0.05701582,0.9361042,23.60213,34.06742,0.3542281,0.3744045,-0.07506767,-0.9242215,0,0,0,1.844127,-0.6038711,-2.749768,-0.02415344,0.03956592,0.8784425,0.8297498,0.005665234,-0.5581069,0.2191562,0.9163303,0.3351259,0.5133088,-0.4003832,0.7590833,static,33.77929,-25.62251,-1.574994,2.578916,32.39535015854312,-24.65879148215089,45.22439414283105,43.54166959514854,42.25249372229936
25,25,327,05/07/2023 19:54:54.205568,558,True,True,True,True,Eyes,1.383893,-0.2776198,-3.417131,0.5166826,-0.3705819,0.7718213,0.8641604,1.830389,-0.597862,-2.750154,-0.9158807,0.4006258,-0.02571864,-0.007323414,0.02814829,0.8732274,1.382398,-0.2738242,-3.426671,0.1965645,0.285906,-0.0569029,0.9361529,23.61361,34.04247,0.366333,0.3743968,-0.07506986,-0.9242245,0,0,0,1.844127,-0.6038711,-2.749768,-0.0224528,0.03786981,0.8785275,0.8300396,0.005858307,-0.5576736,0.2189376,0.9162489,0.3354911,0.5129333,-0.4005666,0.7592404,static,33.79966,-25.6475,-1.464007,2.468264,32.41514294211847,-24.68426150159045,45.10013742318959,43.41723669137715,42.12260826432435
26,26,328,05/07/2023 19:54:54.219165,559,True,True,True,True,Eyes,1.383809,-0.2776223,-3.417084,0.5168957,-0.370849,0.7715503,0.8638888,1.830349,-0.5979947,-2.75055,-0.9185781,0.3917854,-0.05213685,-0.00714156,0.02737406,0.8728146,1.382584,-0.2737511,-3.426552,0.1963236,0.2858989,-0.05699951,0.9361997,23.58995,34.03571,0.345836,0.3743883,-0.07507186,-0.9242278,0,0,0,1.844127,-0.6038711,-2.749768,-0.02052701,0.03700493,0.8784975,0.8300258,0.005531514,-0.5576975,0.2189832,0.9164162,0.335004,0.5129362,-0.4001883,0.7594378,static,33.81988,-25.67147,-1.338532,2.412043,32.43478488319605,-24.708722865109635,44.9977514636333,43.314811259000905,42.01327794393906
27,27,329,05/07/2023 19:54:54.229160,560,True,True,True,True,Eyes,1.383716,-0.2776212,-3.417034,0.5171593,-0.371108,0.7712491,0.8635919,1.830331,-0.5981071,-2.750989,-0.9196403,0.3842297,-0.08141912,-0.00717479,0.02725911,0.872553,1.382545,-0.2739273,-3.426666,0.1963001,0.2860221,-0.05694188,0.9361706,23.58531,34.0524,0.3549629,0.3743792,-0.07507389,-0.9242314,0,0,0,1.844127,-0.6038711,-2.749768,-0.01829425,0.03801736,0.8787257,0.8298979,0.005677715,-0.5578864,0.2189069,0.9164478,0.3349674,0.5131756,-0.400114,0.7593153,static,33.84374,-25.69583,-1.192672,2.477311,32.45793884973883,-24.733732542588527,44.95860362199459,43.27591132763364,41.96357563014492
28,28,330,05/07/2023 19:54:54.248906,561,True,True,True,True,Eyes,1.383623,-0.2776215,-3.416987,0.5174229,-0.3713641,0.7709489,0.8633209,1.830325,-0.5982279,-2.75141,-0.9200544,0.3761854,-0.1094739,-0.007380545,0.02717727,0.8723773,1.382568,-0.2738357,-3.426776,0.1963872,0.2862313,-0.05708789,0.9360796,23.59997,34.07727,0.3468086,0.3743693,-0.07507585,-0.9242352,0,0,0,1.844127,-0.6038711,-2.749768,-0.01677319,0.03779072,0.8788671,0.8296253,0.005546656,-0.558293,0.2193019,0.9163461,0.3349873,0.5134478,-0.4003487,0.7590076,static,33.86757,-25.72,-1.093358,2.462165,32.481062733073415,-24.758554239710136,44.905466378921055,43.22278662336055,41.902507863972325
29,29,331,05/07/2023 19:54:54.268926,562,True,True,True,True,Eyes,1.383529,-0.2776203,-3.416934,0.5176944,-0.371584,0.7706606,0.8630769,1.830339,-0.5983258,-2.751795,-0.9192697,0.3697124,-0.1351143,-0.007355005,0.02716872,0.8722038,1.382456,-0.2738027,-3.426789,0.1965029,0.2863804,-0.05710778,0.9360084,23.61356,34.09771,0.3528355,0.3743586,-0.07507778,-0.9242393,0,0,0,1.844127,-0.6038711,-2.749768,-0.01575145,0.03700359,0.8789952,0.8294499,0.005642472,-0.5585526,0.2194559,0.9162506,0.3351477,0.5136652,-0.4005658,0.7587457,static,33.89139,-25.74164,-1.026621,2.410592,32.50416156114695,-24.78089051199022,44.853268094732464,43.17047718479362,41.84420625858398
30,30,332,05/07/2023 19:54:54.279362,563,True,True,True,True,Eyes,1.383436,-0.2776208,-3.416884,0.5179495,-0.3718018,0.7703841,0.8628536,1.83035,-0.5984313,-2.752155,-0.9182686,0.3625852,-0.159106,-0.007133305,0.02677064,0.8719193,1.382498,-0.273804,-3.426733,0.1964011,0.286388,-0.05714204,0.9360254,23.60333,34.09635,0.3452149,0.3743474,-0.07507966,-0.9242437,0,0,0,1.844127,-0.6038711,-2.749768,-0.01499087,0.03674401,0.8789021,0.8294334,0.005521032,-0.5585784,0.2194666,0.9163228,0.3349431,0.5136874,-0.4004023,0.758817,static,33.91397,-25.76282,-0.9771623,2.393955,32.526061991908385,-24.802718675657708,44.83519924765283,43.15234752564608,41.81970745256312
31,31,333,05/07/2023 19:54:54.303880,564,True,True,True,True,Eyes,1.383339,-0.2776166,-3.416832,0.5181797,-0.3720236,0.7701223,0.8626753,1.830359,-0.5985522,-2.752466,-0.9175953,0.3545045,-0.1798484,-0.006759733,0.02682349,0.8717371,1.382439,-0.2738726,-3.426737,0.1964843,0.2863116,-0.05723443,0.9360256,23.61584,34.08581,0.335535,0.3743355,-0.07508153,-0.9242484,0,0,0,1.844127,-0.6038711,-2.749768,-0.01421937,0.03660521,0.8789974,0.8294997,0.005365716,-0.5584813,0.2196573,0.9162363,0.3350549,0.5134987,-0.4006025,0.7588391,static,33.93479,-25.78383,-0.9267822,2.384663,32.54626441360846,-24.82429996138024,44.81956285091212,43.136672507630514,41.79763656476926
32,32,334,05/07/2023 19:54:54.318944,565,True,True,True,True,Eyes,1.383245,-0.2776094,-3.41678,0.5183874,-0.3722299,0.7698827,0.8625312,1.830371,-0.5986694,-2.752732,-0.9169216,0.346722,-0.197582,-0.006201416,0.02681437,0.8716485,1.382448,-0.2737544,-3.426768,0.1965792,0.2860993,-0.05747728,0.9360557,23.63486,34.05469,0.3051076,0.374323,-0.07508327,-0.9242533,0,0,0,1.844127,-0.6038711,-2.749768,-0.01402792,0.03625508,0.8791489,0.8296871,0.004878424,-0.5582074,0.2200862,0.916106,0.3351297,0.5130121,-0.4009066,0.7590078,static,33.95368,-25.80326,-0.9141484,2.361473,32.56459632398746,-24.844241746495115,44.8220664661184,43.139045691363876,41.795153996382155
33,33,335,05/07/2023 19:54:54.329069,566,True,True,True,True,Eyes,1.383148,-0.2775979,-3.416717,0.5186093,-0.3723924,0.7696546,0.8623978,1.830396,-0.5987483,-2.752969,-0.9153497,0.341491,-0.2133514,-0.005650729,0.02642702,0.8715164,1.382457,-0.2736775,-3.426728,0.1964592,0.2859125,-0.05757515,0.936132,23.62485,34.02677,0.2841955,0.3743102,-0.07508481,-0.9242584,0,0,0,1.844127,-0.6038711,-2.749768,-0.01369306,0.03578125,0.8793228,0.8298782,0.004544427,-0.557926,0.2201362,0.9161777,0.3349005,0.5126813,-0.4007463,0.7593156,static,33.97291,-25.81972,-0.892154,2.330184,32.583237964817144,-24.8612818278504,44.81059900217036,43.12745855096611,41.77920106379331
