Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY,euclideanError,recalibratedEuclideanError,cosineError
05/15/2023 17:14:40.562181,213,True,True,True,True,Eyes,1.214354,-0.3261037,-3.154046,-0.2962858,-0.1370223,0.9452193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.172004,0.8018528,3.09455,1.217864,-0.3246337,-3.162945,0.07695542,-0.007740708,-0.002410193,0.9970017,8.824711,359.0835,359.6523,0.3577792,-0.09605485,-0.9288526,0,0,0,0.50928,-0.6276124,-1.174839,-0.676725,0.003200084,2.022001,0.9998685,-0.005997311,0.01506404,0.003614553,0.9881441,0.1534867,-0.01580595,-0.153412,0.9880359,static,-17.40397,-8.248337,-18.50441,0.0906781,0.6775401830800047,1.4251722185563138,8.411310304086278,19.22831473059,8.036786211559832
05/15/2023 17:14:40.581853,214,True,True,True,True,Eyes,1.214442,-0.3261064,-3.154053,-0.2972706,-0.1368846,0.94493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.172633,0.7979789,3.095304,1.21793,-0.3246492,-3.162909,0.07633233,-0.007649733,-0.002413829,0.9970503,8.753131,359.0943,359.6533,0.3577656,-0.09605353,-0.928858,0,0,0,0.5097147,-0.6251416,-1.174294,-0.676725,0.003199905,2.022,0.9998713,-0.005981262,0.01488583,0.003645574,0.9883351,0.1522513,-0.01562284,-0.1521774,0.9882298,static,-17.46334,-8.242656,-18.50442,0.09067305,0.6732703031723113,1.4286734722296184,8.398108157315782,19.224308843083953,8.021022748077332
05/15/2023 17:14:40.602881,215,True,True,True,True,Eyes,1.214562,-0.3261116,-3.154064,-0.2984158,-0.1366944,0.9445966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.173802,0.7988827,3.094688,1.217982,-0.3246845,-3.162944,0.07661854,-0.007539288,-0.002785257,0.997028,8.785729,359.1036,359.611,0.3577555,-0.09605232,-0.928862,0,0,0,0.5100968,-0.6258215,-1.17431,-0.676725,0.003199995,2.022,0.9998708,-0.006709257,0.01460696,0.00439866,0.9882437,0.1528237,-0.01546057,-0.1527397,0.9881455,static,-17.53231,-8.234222,-18.50441,0.09067557,0.668329358797882,1.4335642802425053,8.38146156472676,19.21971083571484,8.001499085667566
05/15/2023 17:14:40.619434,216,True,True,True,True,Eyes,1.214679,-0.3261197,-3.154071,-0.2995122,-0.1365047,0.9442769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.173485,0.7983695,3.095026,1.217949,-0.3247202,-3.163038,0.07652123,-0.007581396,-0.002772262,0.9970354,8.774539,359.0989,359.6122,0.3577493,-0.09605122,-0.9288645,0,0,0,0.5098997,-0.625481,-1.174405,-0.676725,0.003199995,2.022,0.9998696,-0.006688362,0.01469357,0.004367812,0.9882737,0.1526308,-0.01554211,-0.1525467,0.9881741,static,-17.59834,-8.225697,-18.50441,0.09067557,0.6636037893435061,1.438448831805073,8.365585189808805,19.21533880507183,7.982892992029151
05/15/2023 17:14:40.632129,217,True,True,True,True,Eyes,1.214824,-0.3261319,-3.154078,-0.3007165,-0.1363335,0.9439189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.17373,0.7978573,3.095016,1.217996,-0.3247956,-3.162962,0.076425,-0.007547988,-0.002760862,0.997043,8.763505,359.1029,359.614,0.3577468,-0.09605034,-0.9288656,0,0,0,0.5100856,-0.6251912,-1.174225,-0.676725,0.003200114,2.022,0.9998708,-0.006659107,0.01462934,0.004351687,0.9883032,0.1524397,-0.01547334,-0.1523563,0.9882045,static,-17.67099,-8.218594,-18.50441,0.09067895,0.6583804110728406,1.442801150492925,8.3509643667065,19.210433904099382,7.9651781147268705
05/15/2023 17:14:40.652170,218,True,True,True,True,Eyes,1.214962,-0.3261398,-3.154083,-0.3018744,-0.1361733,0.9435723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.17319,0.7998005,3.094765,1.217998,-0.3248735,-3.163,0.07672357,-0.0076355,-0.002762923,0.9970193,8.797782,359.0927,359.6126,0.3577481,-0.09604973,-0.9288652,0,0,0,0.5097327,-0.6264502,-1.174567,-0.676725,0.003199846,2.022,0.9998681,-0.00668102,0.01480152,0.004337729,0.9882117,0.1530319,-0.01564945,-0.1529476,0.9881104,static,-17.74088,-8.212041,-18.50441,0.09067135,0.6533525132373323,1.446862369395256,8.337746123967944,19.20570536571594,7.948983170492413
05/15/2023 17:14:40.662760,219,True,True,True,True,Eyes,1.215107,-0.326151,-3.154088,-0.3030483,-0.1360263,0.9432172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.173158,0.8000308,3.094618,1.217987,-0.3247749,-3.162916,0.07681773,-0.007657856,-0.002866366,0.9970117,8.808499,359.0891,359.6004,0.3577527,-0.09604927,-0.9288634,0,0,0,0.5096008,-0.6265826,-1.174562,-0.676725,0.003199935,2.022,0.9998663,-0.006892119,0.01482956,0.004539083,0.9881816,0.1532202,-0.01571032,-0.1531324,0.9880808,static,-17.81181,-8.206347,-18.50441,0.09067389,0.6482396996674435,1.4505546694424662,8.325878356611774,19.200866289114888,7.934057829522714
05/15/2023 17:14:40.681865,220,True,True,True,True,Eyes,1.215248,-0.3261602,-3.154095,-0.3041802,-0.1358907,0.9428723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.173071,0.8002486,3.094641,1.217993,-0.3248505,-3.162951,0.07685241,-0.007678864,-0.002900394,0.9970087,8.812447,359.0863,359.5963,0.3577606,-0.09604902,-0.9288604,0,0,0,0.5095125,-0.6267473,-1.174644,-0.676725,0.003199995,2.022,0.9998652,-0.006963714,0.01486598,0.004603158,0.9881706,0.1532896,-0.01575759,-0.1532005,0.9880695,static,-17.88023,-8.201231,-18.50441,0.09067557,0.6433038384324385,1.4539473067042916,8.315366211900061,19.196183346347624,7.920596888339371
05/15/2023 17:14:40.702125,221,True,True,True,True,Eyes,1.215423,-0.3261696,-3.1541,-0.3053077,-0.1357466,0.9425285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.172854,0.8006728,3.094675,1.218055,-0.3248126,-3.162992,0.07696347,-0.007741602,-0.003002822,0.9969994,8.82509,359.0781,359.5837,0.3577712,-0.0960489,-0.9288563,0,0,0,0.5092906,-0.6270046,-1.174831,-0.676725,0.003199905,2.022,0.9998621,-0.007179264,0.01497453,0.004795982,0.9881352,0.1535115,-0.01589896,-0.1534185,0.9880334,static,-17.94839,-8.195601,-18.50441,0.09067304,0.6383923653348822,1.457566498762219,8.304907928832078,19.19154189026712,7.907233704186487
05/15/2023 17:14:40.712468,222,True,True,True,True,Eyes,1.215591,-0.3261796,-3.154107,-0.3063942,-0.1356054,0.9421962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.172974,0.7993835,3.094941,1.218089,-0.3247879,-3.16296,0.07675774,-0.007725942,-0.002995801,0.9970154,8.801459,359.0801,359.5849,0.3577852,-0.09604888,-0.9288509,0,0,0,0.5093919,-0.6261688,-1.174651,-0.676725,0.003199875,2.022,0.9998626,-0.007159771,0.01494586,0.004787668,0.9881985,0.1531036,-0.01586567,-0.153011,0.9880971,static,-18.01408,-8.19004,-18.50441,0.09067219,0.6336603009215944,1.4611151449832578,8.295216566341988,19.187075043786127,7.894761714754621
05/15/2023 17:14:40.732251,223,True,True,True,True,Eyes,1.215774,-0.3261957,-3.15411,-0.307467,-0.1354956,0.9418625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.172735,0.799194,3.095148,1.218099,-0.3248115,-3.163019,0.07675075,-0.007779388,-0.00307526,0.9970153,8.800561,359.0732,359.5752,0.3578021,-0.09604895,-0.9288443,0,0,0,0.5091639,-0.6260484,-1.174774,-0.676725,0.003199816,2.022,0.99986,-0.00732631,0.01504028,0.004938015,0.9881997,0.1530912,-0.01598439,-0.1529955,0.9880976,static,-18.07905,-8.186358,-18.50442,0.09067052,0.6289609093761455,1.4638088242251177,8.287951541713634,19.182590383621545,7.88467397905617
05/15/2023 17:14:40.752186,224,True,True,True,True,Eyes,1.215953,-0.3262064,-3.154113,-0.3084998,-0.1353852,0.9415406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.173382,0.7998662,3.094644,1.218112,-0.32495,-3.162917,0.07686079,-0.007687985,-0.003122003,0.9970073,8.813202,359.0833,359.5705,0.3578219,-0.0960493,-0.9288366,0,0,0,0.5095287,-0.6265731,-1.174605,-0.676725,0.003199995,2.022,0.9998623,-0.007407127,0.01485003,0.00504351,0.9881654,0.1533095,-0.01580987,-0.1532135,0.9880666,static,-18.14161,-8.182539,-18.50441,0.09067558,0.624438725471296,1.4665253866588657,8.281165577787016,19.17826416160879,7.875193285156596
05/15/2023 17:14:40.762082,225,True,True,True,True,Eyes,1.216123,-0.3262166,-3.154116,-0.3094973,-0.1353227,0.9412222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.173437,0.7993226,3.094786,1.218185,-0.3248297,-3.162923,0.07685535,-0.00772034,-0.003288897,0.997007,8.812409,359.0781,359.551,0.3578442,-0.09604974,-0.9288279,0,0,0,0.5094231,-0.6261967,-1.174636,-0.676725,0.003199846,2.022,0.9998592,-0.007744806,0.01488893,0.005371408,0.9881649,0.1533014,-0.0159,-0.1531999,0.9880673,static,-18.20215,-8.18154,-18.50441,0.09067135,0.6200340892410638,1.4679437649025258,8.277731677619709,19.173973011020927,7.869035915229868
05/15/2023 17:14:40.781969,226,True,True,True,True,Eyes,1.216285,-0.3262243,-3.154118,-0.3104558,-0.1352584,0.9409157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.173645,0.8000284,3.094542,1.21817,-0.324827,-3.162946,0.07699996,-0.007699411,-0.003366688,0.9969957,8.828966,359.0797,359.542,0.3578687,-0.09605026,-0.9288185,0,0,0,0.5094674,-0.6266673,-1.174709,-0.676725,0.003199935,2.022,0.9998587,-0.007898855,0.01483409,0.005527439,0.9881193,0.1535891,-0.01587103,-0.1534854,0.9880235,static,-18.26035,-8.180337,-18.50441,0.09067389,0.6158022628746378,1.4694162223126854,8.274610953156564,19.169857782370027,7.863313993864742
05/15/2023 17:14:40.802470,227,True,True,True,True,Eyes,1.216446,-0.3262353,-3.15412,-0.3113732,-0.1352056,0.9406201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.173475,0.7996421,3.094624,1.218136,-0.3247742,-3.162884,0.07694075,-0.007717843,-0.003350889,0.9970003,8.822166,359.0778,359.5437,0.3578949,-0.09605077,-0.9288083,0,0,0,0.5093642,-0.6263974,-1.174639,-0.676725,0.003199905,2.022,0.9998584,-0.007869306,0.01487374,0.00549404,0.9881377,0.1534716,-0.01590502,-0.1533681,0.9880411,static,-18.31608,-8.179721,-18.50441,0.09067304,0.6117443766290855,1.4705856179539831,8.272538048614074,19.16589462753855,7.858737505822887
05/15/2023 17:14:40.812440,228,True,True,True,True,Eyes,1.216602,-0.326242,-3.15412,-0.3122486,-0.1351626,0.940336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.173916,0.8001688,3.094351,1.21813,-0.3248588,-3.162907,0.07699972,-0.007640596,-0.003313013,0.9969963,8.829014,359.087,359.5487,0.3579225,-0.09605139,-0.9287976,0,0,0,0.5096791,-0.6267793,-1.174593,-0.676725,0.003199995,2.022,0.9998613,-0.00778277,0.01472509,0.005429476,0.9881202,0.1535875,-0.0157455,-0.1534862,0.9880253,static,-18.3693,-8.179591,-18.50441,0.09067557,0.6078644139690588,1.4714966470758075,8.271370131420765,19.16209018144297,7.855165442791055
05/15/2023 17:14:40.832156,229,True,True,True,True,Eyes,1.216759,-0.3262495,-3.154119,-0.3130856,-0.1351428,0.9400605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.174281,0.8006974,3.09402,1.218154,-0.3247598,-3.162854,0.07708331,-0.007576966,-0.003258325,0.9969906,8.8387,359.0948,359.5555,0.3579514,-0.09605198,-0.9287864,0,0,0,0.5099736,-0.6270978,-1.174507,-0.6767249,0.003199965,2.022,0.9998639,-0.007665155,0.014606,0.005328924,0.9880951,0.153752,-0.01561065,-0.1536533,0.9880015,static,-18.42025,-8.180773,-18.50441,0.09067473,0.6041361515507657,1.4717823862416144,8.271875872843001,19.15839227033612,7.853312769367063
05/15/2023 17:14:40.851955,230,True,True,True,True,Eyes,1.216908,-0.3262619,-3.15412,-0.3138829,-0.1351305,0.9397964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.174716,0.8002597,3.093957,1.218134,-0.324778,-3.162848,0.07700056,-0.007498885,-0.003227676,0.9969976,8.829252,359.1041,359.5598,0.3579814,-0.09605258,-0.9287748,0,0,0,0.5102766,-0.6268367,-1.174344,-0.676725,0.003199935,2.022,0.9998667,-0.007590808,0.01445567,0.005281135,0.988121,0.1535871,-0.01544981,-0.1534903,0.9880294,static,-18.46882,-8.182305,-18.50441,0.09067389,0.6005777675786446,1.4718728883649257,8.273055442971817,19.154849732441495,7.852232312926058
05/15/2023 17:14:40.862201,231,True,True,True,True,Eyes,1.217042,-0.3262717,-3.154122,-0.3147015,-0.1351007,0.9395269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.174979,0.8009633,3.093714,1.218116,-0.3249089,-3.16288,0.07703949,-0.00742905,-0.003084109,0.9969956,8.833885,359.1135,359.5771,0.3580122,-0.09605332,-0.9287628,0,0,0,0.5105813,-0.6273298,-1.174315,-0.6767251,0.003199875,2.022,0.9998706,-0.007294347,0.01433827,0.005005026,0.9881108,0.1536619,-0.01528866,-0.1535702,0.9880195,static,-18.51865,-8.182841,-18.50442,0.09067219,0.5969380066390761,1.4724306548155766,8.27352542741025,19.151269779126505,7.850440015787349
05/15/2023 17:14:40.881968,232,True,True,True,True,Eyes,1.21717,-0.3262767,-3.154121,-0.3154787,-0.1350667,0.9392711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.17529,0.8004037,3.093759,1.218107,-0.3248676,-3.162906,0.07694781,-0.007373344,-0.003060851,0.9970032,8.823392,359.1202,359.5803,0.3580433,-0.09605414,-0.9287507,0,0,0,0.5108029,-0.6269606,-1.17421,-0.6767251,0.003199935,2.022,0.9998725,-0.007238081,0.01423144,0.00496863,0.9881393,0.1534796,-0.01517355,-0.1533893,0.9880493,static,-18.56597,-8.183012,-18.50442,0.09067389,0.5934851533534677,1.473112045206422,8.273914829685225,19.14787498652149,7.8487026302114105
05/15/2023 17:14:40.902953,233,True,True,True,True,Eyes,1.217276,-0.3262858,-3.154121,-0.3162297,-0.135053,0.9390205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.175951,0.7998189,3.093579,1.21811,-0.324757,-3.162838,0.07686385,-0.007262732,-0.003028597,0.9970106,8.813816,359.1333,359.5851,0.3580746,-0.0960549,-0.9287386,0,0,0,0.5112607,-0.6265718,-1.173938,-0.676725,0.003199905,2.022,0.9998761,-0.007155568,0.01401646,0.004922603,0.9881656,0.1533121,-0.01494762,-0.1532242,0.9880784,static,-18.61175,-8.184341,-18.50441,0.09067304,0.5901323871921342,1.4732489678517695,8.275710195372788,19.144530946788752,7.84839921521396
