Movement,Time,GazeAngleX,GazeAngleY,euclideanDifference,temporalDifference
transition,05/08/2023 09:24:53.767562,3.211846,-7.669976,0.011940493289642454,0.021071
transition,05/08/2023 09:24:53.776637,3.219757,-7.66267,0.010768544794910653,0.009075
transition,05/08/2023 09:24:53.796530,3.227102,-7.655725,0.01010851373842855,0.019893
transition,05/08/2023 09:24:53.816309,3.233483,-7.64863,0.00954233650632851,0.019779
transition,05/08/2023 09:24:53.826985,3.239333,-7.640586,0.009946277494620558,0.010676
transition,05/08/2023 09:24:53.846667,3.244884,-7.633423,0.009062128337206694,0.019682
transition,05/08/2023 09:24:53.866526,3.250494,-7.627501,0.008157339272091333,0.019859
transition,05/08/2023 09:24:53.876343,3.256867,-7.624336,0.007115641503055086,0.009817
transition,05/08/2023 09:24:53.896382,3.261526,-7.619715,0.006562005943306616,0.020039
transition,05/08/2023 09:24:53.906619,3.26515,-7.611465,0.009010875429169314,0.010237
transition,05/08/2023 09:24:53.926679,3.269016,-7.603874,0.008518757949372348,0.02006
transition,05/08/2023 09:24:53.936603,3.276541,-7.603652,0.007528273972166309,0.009924
transition,05/08/2023 09:24:53.962760,3.284495,-7.604646,0.0080158687614009,0.026157
transition,05/08/2023 09:24:53.978731,3.284495,-7.604646,0.0,0.015971
transition,05/08/2023 09:24:53.986411,3.284495,-7.604646,0.0,0.00768
transition,05/08/2023 09:24:54.006205,3.284495,-7.604646,0.0,0.019794
transition,05/08/2023 09:24:54.026144,3.284495,-7.604646,0.0,0.019939
transition,05/08/2023 09:24:54.046925,2.908567,-7.418195,0.4196258292634046,0.020781
transition,05/08/2023 09:24:54.066340,2.546217,-7.237433,0.4049350850988341,0.019415
transition,05/08/2023 09:24:54.076291,2.19908,-7.066314,0.3870217163545219,0.009951
transition,05/08/2023 09:24:54.086575,1.864123,-6.901465,0.3733247710104435,0.010284
transition,05/08/2023 09:24:54.106176,1.546859,-6.750662,0.3512805011739193,0.019601
transition,05/08/2023 09:24:54.126207,1.242489,-6.607465,0.33637252817226315,0.020031
transition,05/08/2023 09:24:54.156386,-5.884292,-3.229795,7.886676235960305,0.030179
transition,05/08/2023 09:24:54.166290,-5.881788,-3.233908,0.0048152658285912685,0.009904
transition,05/08/2023 09:24:54.176363,-5.879436,-3.237384,0.004196960805154232,0.010073
transition,05/08/2023 09:24:54.196858,-5.876553,-3.241041,0.004656751872281655,0.020495
transition,05/08/2023 09:24:54.206340,-5.866745,-3.244828,0.010513716421894276,0.009482
transition,05/08/2023 09:24:54.226271,-5.857116,-3.248166,0.010191167008737921,0.019931
static,05/08/2023 09:24:54.246536,-5.847064,-3.253154,0.011221535010862675,0.020265
static,05/08/2023 09:24:54.266288,-5.838225,-3.258026,0.010092784799052592,0.019752
static,05/08/2023 09:24:54.276553,-5.82829,-3.261581,0.010551883718086037,0.010265
static,05/08/2023 09:24:54.296701,-5.81848,-3.265004,0.010390044706352118,0.020148
static,05/08/2023 09:24:54.306335,-5.807742,-3.265219,0.010740152187003603,0.009634
static,05/08/2023 09:24:54.326601,-5.7974,-3.265136,0.01034233305400724,0.020266
static,05/08/2023 09:24:54.347040,-5.785847,-3.266147,0.011597151805507378,0.020439
static,05/08/2023 09:24:54.366495,-5.774769,-3.267216,0.011129458432466854,0.019455
static,05/08/2023 09:24:54.376480,-5.762101,-3.268691,0.012753581810612744,0.009985
static,05/08/2023 09:24:54.396768,-5.749948,-3.270878,0.01234821355500517,0.020288
static,05/08/2023 09:24:54.406226,-5.736273,-3.272846,0.013815883938423985,0.009458
static,05/08/2023 09:24:54.426539,-5.723255,-3.274772,0.013159703644079295,0.020313
static,05/08/2023 09:24:54.446677,-5.70768,-3.276432,0.01566321247381912,0.020138
static,05/08/2023 09:24:54.466185,-5.692935,-3.277319,0.014771655086685015,0.019508
static,05/08/2023 09:24:54.477017,-5.675588,-3.278293,0.01737432257672225,0.010832
static,05/08/2023 09:24:54.496580,-5.659164,-3.279197,0.016448859899701903,0.019563
static,05/08/2023 09:24:54.506272,-5.64236,-3.278272,0.01682943971141008,0.009692
static,05/08/2023 09:24:54.526382,-5.626059,-3.277308,0.016329479385455332,0.02011
static,05/08/2023 09:24:54.546586,-5.611008,-3.276133,0.015096795222827622,0.020204
static,05/08/2023 09:24:54.566217,-5.59616,-3.275551,0.014859402006810123,0.019631
static,05/08/2023 09:24:54.576720,-5.581474,-3.275867,0.014689399306983444,0.010503
static,05/08/2023 09:24:54.596550,-5.566871,-3.275728,0.014603661527165171,0.01983
static,05/08/2023 09:24:54.606177,-5.553537,-3.274283,0.013412068483272324,0.009627
static,05/08/2023 09:24:54.626347,-5.540111,-3.272126,0.013598166236666693,0.02017
static,05/08/2023 09:24:54.646350,-5.528704,-3.268363,0.012011653424903039,0.020003
static,05/08/2023 09:24:54.667866,-5.519053,-3.26619,0.00989260986797706,0.021516
static,05/08/2023 09:24:54.676165,-5.513849,-3.261028,0.0073299290583202755,0.008299
