Time, Frame, EyeTrackingEnabled, EyeCalibrationValid, EyeTrackingEnabledAndValid, EyeTrackingDataValid, EyeGazeOrigin.x, EyeGazeOrigin.y, EyeGazeOrigin.z, EyeGazeDirection.x, EyeGazeDirection.y, EyeGazeDirection.z, EyeHitInfo.point.x, EyeHitInfo.point.y, EyeHitInfo.point.z, EyeHitPosition.x, EyeHitPosition.y, EyeHitPosition.z, EyeHitNormal.x, EyeHitNormal.y, EyeHitNormal.z, HeadGazeOrigin.x, HeadGazeOrigin.y, HeadGazeOrigin.z, HeadGazeDirection.x, HeadGazeDirection.y, HeadGazeDirection.z, transform.position.x, transform.position.y, transform.position.z, Movement
04/28/2023 11:23:55.8142, 0, True, True, True, True, 2.058534, 0.004652815, -3.162032, 0.4281839, 0.2602073, 0.8654194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19926, 0.005444937, -3.081657, -0.01003699, 0.2345879, 0.0354264, 2.324971, 0.203189, -2.180656, start
04/28/2023 11:23:55.8241, 1, True, True, True, True, 2.064099, 0.004531337, -3.157534, 0.4172204, 0.2587651, 0.8711876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.204477, 0.002932287, -3.073263, -0.006421683, 0.2311147, 0.02769439, 2.326985, 0.1952953, -2.170657, start
04/28/2023 11:23:55.8430, 2, True, True, True, True, 2.0696, 0.004348272, -3.152862, 0.4065186, 0.2571523, 0.8767071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.209045, 0.000874605, -3.064515, -0.003121357, 0.2270751, 0.02144669, 2.326676, 0.1881884, -2.1602, start
04/28/2023 11:23:55.8621, 3, True, True, True, True, 2.075039, 0.004126805, -3.148027, 0.3956711, 0.2554513, 0.8821503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.213111, -0.0008959901, -3.055598, -3.183531E-05, 0.2241475, 0.01508222, 2.327893, 0.1818657, -2.149986, start
04/28/2023 11:23:55.8781, 4, True, True, True, True, 2.080388, 0.003876509, -3.143005, 0.3848862, 0.2537928, 0.8873848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.216302, -0.002469426, -3.046552, 0.003249521, 0.2207719, 0.01106396, 2.326557, 0.1749867, -2.139324, start
04/28/2023 11:23:55.8929, 5, True, True, True, True, 2.085653, 0.003587683, -3.137785, 0.3737962, 0.2524873, 0.8924834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.219692, -0.003019584, -3.036873, 0.003323243, 0.2168633, 0.01124004, 2.32263, 0.1741905, -2.128738, start
04/28/2023 11:23:55.9183, 6, True, True, True, True, 2.090821, 0.003233434, -3.132365, 0.3626643, 0.2514666, 0.8973511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22322, -0.004283817, -3.026866, 0.001580931, 0.2121793, 0.01192574, 2.317043, 0.1758571, -2.11832, start
04/28/2023 11:23:55.9290, 7, True, True, True, True, 2.095879, 0.002881891, -3.126733, 0.3511145, 0.2508833, 0.9020954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.226208, -0.006207192, -3.016487, -0.001953812, 0.2072555, 0.01482021, 2.30951, 0.1796203, -2.10806, start
04/28/2023 11:23:55.9446, 8, True, True, True, True, 2.10082, 0.002519881, -3.120877, 0.3395014, 0.2507109, 0.9065776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.228803, -0.006572571, -3.005699, -0.004118802, 0.2018632, 0.01578783, 2.301528, 0.1828062, -2.097098, start
04/28/2023 11:23:55.9631, 9, True, True, True, True, 2.105639, 0.002086654, -3.114795, 0.3275211, 0.2509476, 0.910909, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.231109, -0.007250626, -2.994418, -0.008293681, 0.1962769, 0.01635399, 2.292837, 0.1893673, -2.086541, start
