Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY,euclideanError,recalibratedEuclideanError,cosineError
05/19/2023 11:27:49.477197,192,True,True,True,True,Eyes,-0.1610815,0.02579156,-0.2350647,-0.3598181,-0.1074452,0.9268152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2102276,0.01043297,0.1550244,-0.1654279,0.02106442,-0.2013131,0.1323737,-0.1247943,0.04319872,0.9823633,15.71545,345.9465,3.086733,-0.5222857,0.09425324,-0.8475455,0.0,0.0,0.0,-1.111031,-0.2868621,2.207994,-0.3180112,0.3870823,2.59016,0.9651205,0.05183472,0.2566234,-0.1179126,0.9612222,0.2492961,-0.23375,-0.27086,0.9338072,moving,-21.21774,-6.612752,-6.999553,8.499573,-24.286761781989195,5.783045302679898,20.749438750785384,17.49934599356192,20.354148256858167
05/19/2023 11:27:49.487988,193,True,True,True,True,Eyes,-0.161979,0.02548541,-0.2333039,-0.3592537,-0.1079604,0.9269743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2103736,0.01115366,0.1520724,-0.1663805,0.0203044,-0.1985264,0.1343199,-0.1243637,0.04298677,0.982163,15.93461,345.9928,3.042127,-0.5264115,0.0938518,-0.8450339,0.0,0.0,0.0,-1.103378,-0.2876774,2.224703,-0.3064997,0.3841511,2.602241,0.9653717,0.05103101,0.2558387,-0.1178491,0.9602206,0.253156,-0.2327428,-0.27454,0.9329837,moving,-21.1841,-6.643049,-6.717518,8.397536,-24.254365054314352,5.76448678864405,20.86866531201622,17.733413454714128,20.480452046154873
05/19/2023 11:27:49.512145,194,True,True,True,True,Eyes,-0.1628693,0.02517084,-0.2314914,-0.3586412,-0.1085006,0.9271485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2102633,0.01132639,0.1493356,-0.1671895,0.02005506,-0.1956668,0.1360542,-0.1236865,0.042712,0.9820218,16.12788,346.0674,2.997362,-0.530633,0.09341406,-0.842438,0.0,0.0,0.0,-1.095513,-0.2885152,2.241874,-0.2938998,0.3811694,2.614725,0.9657546,0.05023207,0.254548,-0.1175444,0.9593298,0.2566506,-0.2313034,-0.2777822,0.9323818,moving,-21.14755,-6.674741,-6.41323,8.29404,-24.219292538175704,5.745112241711793,21.00391845557302,17.987576152177823,20.62296696188419
05/19/2023 11:27:49.527596,195,True,True,True,True,Eyes,-0.1637409,0.02484166,-0.2296323,-0.3578832,-0.1088591,0.9273993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2099602,0.01127841,0.1465531,-0.1679136,0.01954592,-0.1926429,0.1366766,-0.1227731,0.04257756,0.9820558,16.19474,346.1734,2.988495,-0.5349492,0.09294131,-0.8397564,0.0,0.0,0.0,-1.088151,-0.2892995,2.257947,-0.2816656,0.3806722,2.625932,0.9662279,0.05006667,0.2527786,-0.1171875,0.9590133,0.2579934,-0.2295012,-0.2789029,0.9324926,moving,-21.10159,-6.694806,-6.122314,8.248507,-24.177234919658897,5.733490844111241,21.158480874111568,18.229247808933806,20.78390452389657
05/19/2023 11:27:49.537671,196,True,True,True,True,Eyes,-0.164596,0.02450477,-0.2277224,-0.357073,-0.1093495,0.9276538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2095043,0.01144025,0.1438906,-0.1684505,0.01886678,-0.1897259,0.1376299,-0.1217979,0.04273788,0.9820371,16.30355,346.2913,3.010932,-0.5393558,0.09243251,-0.8369893,0.0,0.0,0.0,-1.080523,-0.2901121,2.274601,-0.2686439,0.3854442,2.636823,0.9666775,0.05041429,0.2509842,-0.1174664,0.958463,0.2599046,-0.2274561,-0.2807262,0.9324466,moving,-21.05274,-6.722861,-5.817315,8.316451,-24.131837452672464,5.716806045236185,21.407920972480465,18.49810494510918,21.037055714228124
05/19/2023 11:27:49.557211,197,True,True,True,True,Eyes,-0.1654296,0.02417292,-0.2257529,-0.3562202,-0.1099129,0.927915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2089578,0.01150675,0.1411518,-0.1689483,0.01843185,-0.1866449,0.1394195,-0.1207575,0.04314481,0.9818954,16.51168,346.4205,3.052529,-0.5438496,0.09188913,-0.8341364,0.0,0.0,0.0,-1.072811,-0.2909337,2.291439,-0.2552318,0.3917172,2.647668,0.9671124,0.05105549,0.2491728,-0.1183993,0.9574015,0.2633706,-0.2251119,-0.2842108,0.9319597,moving,-21.00145,-6.755296,-5.506226,8.41575,-24.083864648827834,5.697369756949034,21.685539042050397,18.775469339332947,21.31748272292367
05/19/2023 11:27:49.577271,198,True,True,True,True,Eyes,-0.1662317,0.02386017,-0.2237167,-0.3547703,-0.1102937,0.9284252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208194,0.0111508,0.138229,-0.1692767,0.01824415,-0.1832727,0.1405809,-0.119805,0.04327707,0.9818406,16.64408,346.5353,3.069142,-0.5484287,0.09131725,-0.8311959,0.0,0.0,0.0,-1.065144,-0.2917504,2.308178,-0.2423991,0.3995884,2.65801,0.9675477,0.05129778,0.2474267,-0.118667,0.9567283,0.2656864,-0.223091,-0.2864256,0.9317676,moving,-20.91288,-6.774791,-5.210716,8.549463,-24.004796055857376,5.687320015652178,21.940617925195546,19.010768201438562,21.57578333829525
05/19/2023 11:27:49.587906,199,True,True,True,True,Eyes,-0.1670003,0.0235621,-0.2216041,-0.3528404,-0.1105354,0.9291316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2071926,0.0104371,0.1352941,-0.1694614,0.01832955,-0.1796916,0.1414115,-0.1186978,0.0432702,0.9818562,16.73608,346.6665,3.07673,-0.5530901,0.09072764,-0.8281663,0.0,0.0,0.0,-1.05768,-0.2925456,2.324476,-0.2292042,0.4123358,2.667482,0.9680771,0.05139974,0.2453261,-0.1185407,0.9562609,0.2674194,-0.2208505,-0.2879637,0.9318272,moving,-20.79442,-6.784381,-4.911094,8.787155,-23.900747224475577,5.684493535359821,22.243038871106886,19.24145103026273,21.880585537814024
05/19/2023 11:27:49.607692,200,True,True,True,True,Eyes,-0.1677374,0.02328443,-0.2194076,-0.350872,-0.110799,0.9298453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2060057,0.009501018,0.1321831,-0.169556,0.01835209,-0.1758265,0.1413586,-0.1174505,0.04310209,0.9820212,16.72384,346.8123,3.079486,-0.5578325,0.09012874,-0.8250449,0.0,0.0,0.0,-1.049751,-0.2933902,2.341785,-0.2166867,0.4206194,2.678233,0.9686952,0.05144904,0.2428633,-0.1178596,0.9563199,0.2675096,-0.218492,-0.287759,0.9324463,moving,-20.67373,-6.795242,-4.625532,8.925459,-23.79462700431005,5.680911647095981,22.46519750588908,19.441740940808284,22.106646418534147
05/19/2023 11:27:49.627329,201,True,True,True,True,Eyes,-0.1684244,0.02302623,-0.2171196,-0.3485487,-0.1107735,0.9307219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2046009,0.008476876,0.1289445,-0.1695517,0.01857076,-0.1716608,0.1418131,-0.1159549,0.04293754,0.9821405,16.76928,346.9874,3.080491,-0.5626572,0.08953039,-0.8218276,0.0,0.0,0.0,-1.042192,-0.2941955,2.35829,-0.2052683,0.4250329,2.688737,0.9694216,0.05145353,0.2399462,-0.1172292,0.9560908,0.2686032,-0.2155898,-0.2885184,0.932887,moving,-20.53056,-6.787354,-4.365707,8.982928,-23.67088695000839,5.690038565322266,22.583274051189587,19.584000963317436,22.231108070872793
