,Unnamed: 0,Unnamed: 0.1,Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY,euclideanError,recalibratedEuclideanError,cosineError
0,0,301,05/05/2023 15:23:16.828439,509,True,True,True,True,Eyes,1.37704,-0.3465513,-2.953792,0.2565049,-0.2545651,0.9324172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.357466,0.4990177,2.952418,1.38235,-0.3445429,-2.962921,0.02523114,-0.003935926,0.001888238,0.9996721,2.892408,359.554,0.2051872,0.4203961,-0.1057053,-0.9011621,0,0,0,1.947234,-0.8421063,-1.065151,0.5796,-0.4058,1.915,0.9999619,0.003576621,0.007964556,-0.003973853,0.9987197,0.05043086,-0.007773986,-0.05046059,0.9986959,static,15.3814,-15.27053,16.83914,-11.96434,14.455619641131149,-10.169743945179412,3.6132946494439127,2.983579109244452,3.5763989408752437
1,1,302,05/05/2023 15:23:16.843889,510,True,True,True,True,Eyes,1.376911,-0.346553,-2.953789,0.2572109,-0.2548341,0.9321492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.357181,0.4987267,2.952567,1.382356,-0.3444612,-2.962898,0.02520177,-0.003987187,0.001874316,0.9996728,2.889045,359.5481,0.2034549,0.4203729,-0.1057088,-0.9011725,0,0,0,1.947174,-0.8419304,-1.065067,0.5795999,-0.4057999,1.915,0.9999612,0.003546437,0.008066236,-0.003948374,0.9987227,0.0503721,-0.007877292,-0.05040199,0.998698,static,15.42595,-15.2901,16.83913,-11.96433,14.500097847389148,-10.188103504829822,3.6135610974909507,2.9370141254498416,3.5740916523568367
2,2,303,05/05/2023 15:23:16.860005,511,True,True,True,True,Eyes,1.376788,-0.3465587,-2.953786,0.2578885,-0.2550926,0.9318913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.357172,0.4978851,2.9527,1.382382,-0.3444473,-2.962874,0.02511398,-0.004009377,0.001760998,0.9996751,2.878935,359.5452,0.1904322,0.4203489,-0.1057122,-0.9011833,0,0,0,1.94715,-0.841862,-1.065073,0.5795999,-0.4058,1.915,0.9999617,0.003319469,0.008104599,-0.003722234,0.9987324,0.05019751,-0.007927697,-0.05022575,0.9987064,static,15.46872,-15.30892,16.83913,-11.96433,14.542798505180548,-10.20575992992764,3.6144578896703172,2.892353198600415,3.572448094575465
3,3,304,05/05/2023 15:23:16.878203,512,True,True,True,True,Eyes,1.37664,-0.3465629,-2.953781,0.25865,-0.2552078,0.9316486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.357034,0.4982941,2.952729,1.382388,-0.3445501,-2.962894,0.02513754,-0.004024964,0.001821457,0.9996743,2.881667,359.5436,0.1973114,0.4203242,-0.1057156,-0.9011944,0,0,0,1.947727,-0.8426604,-1.065367,0.5795998,-0.4057999,1.914999,0.999961,0.003439371,0.008138879,-0.003844082,0.9987295,0.05024405,-0.007955731,-0.05027337,0.9987038,static,15.51605,-15.31932,16.83913,-11.96433,14.590187972803417,-10.215361534620222,3.6064523546693357,2.8489701533333025,3.561848888597199
4,4,305,05/05/2023 15:23:16.888313,513,True,True,True,True,Eyes,1.376499,-0.3465641,-2.953775,0.2593925,-0.2553238,0.9314104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.357568,0.4995776,2.952222,1.382418,-0.3445251,-2.962837,0.02536492,-0.003941088,0.001812481,0.999669,2.907709,359.5532,0.1964244,0.4202983,-0.105719,-0.901206,0,0,0,1.948388,-0.843091,-1.065557,0.5795999,-0.4058,1.915,0.9999624,0.003423832,0.007971514,-0.003823693,0.9987067,0.05069875,-0.007787619,-0.05072733,0.9986822,static,15.56222,-15.32968,16.83913,-11.96433,14.636413175800984,-10.224932623818948,3.599455482513987,2.806682140869346,3.5522670611624494
5,5,306,05/05/2023 15:23:16.913133,514,True,True,True,True,Eyes,1.376346,-0.3465662,-2.95377,0.2600267,-0.2555816,0.9311628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.358374,0.5001593,2.951734,1.382428,-0.3444498,-2.962823,0.02545406,-0.003799434,0.001863736,0.9996671,2.917922,359.5696,0.2026783,0.4202715,-0.1057223,-0.9012181,0,0,0,1.948806,-0.8445041,-1.066253,0.5795999,-0.4057999,1.915,0.9999642,0.003532809,0.007691216,-0.003919654,0.9986972,0.050877,-0.007501458,-0.05090532,0.9986753,static,15.60236,-15.34832,16.83913,-11.96433,14.67647533132824,-10.242434743224411,3.6029138697726313,2.7644164829551348,3.55313451576473
6,6,307,05/05/2023 15:23:16.928391,515,True,True,True,True,Eyes,1.376199,-0.3465731,-2.953768,0.2606472,-0.2558317,0.9309206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.359137,0.498694,2.951674,1.382386,-0.3444851,-2.962882,0.02520108,-0.00366398,0.001862266,0.999674,2.888896,359.5851,0.2030078,0.4202437,-0.1057255,-0.9012308,0,0,0,1.948408,-0.8430707,-1.065717,0.5795999,-0.4058,1.915,0.9999662,0.003538644,0.007419433,-0.003907989,0.9987229,0.05037209,-0.007231709,-0.05039937,0.998703,static,15.64164,-15.36644,16.83913,-11.96433,14.71568073057865,-10.259446902332009,3.606706912434112,2.723171529030089,3.554339226390734
7,7,308,05/05/2023 15:23:16.938941,516,True,True,True,True,Eyes,1.376096,-0.3465756,-2.953768,0.2611659,-0.2561426,0.9306897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.359477,0.5001221,2.951336,1.382366,-0.3445996,-2.962938,0.02531075,-0.003567884,0.002106861,0.9996712,2.901545,359.5969,0.2312979,0.4202149,-0.1057289,-0.9012437,0,0,0,1.947445,-0.8430097,-1.065446,0.5796,-0.4057999,1.915,0.9999657,0.004031724,0.007240072,-0.004392948,0.9987099,0.0505898,-0.007026768,-0.05061987,0.9986933,static,15.67494,-15.38787,16.83913,-11.96433,14.748838212355048,-10.279652967344,3.6160703101156644,2.6846706430872596,3.561290918267995
8,8,309,05/05/2023 15:23:16.958492,517,True,True,True,True,Eyes,1.375997,-0.3465708,-2.95377,0.2616567,-0.2564279,0.9304732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.358634,0.5004641,2.951639,1.382345,-0.3444839,-2.962933,0.02533431,-0.003690491,0.002220778,0.9996698,2.904322,359.5832,0.2439986,0.4201864,-0.1057321,-0.9012567,0,0,0,1.947206,-0.8428364,-1.065329,0.5795998,-0.4058,1.915,0.9999629,0.004253097,0.007491069,-0.004627082,0.9987065,0.05063549,-0.007266021,-0.05066828,0.9986891,static,15.70642,-15.4076,16.83913,-11.96433,14.780190390544632,-10.298250736278147,3.624795199318163,2.648594425046647,3.5677185147681434
9,9,310,05/05/2023 15:23:16.978488,518,True,True,True,True,Eyes,1.375863,-0.3465642,-2.953762,0.2621145,-0.2566542,0.930282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.358249,0.4989474,2.952124,1.382339,-0.3443118,-2.963007,0.0251366,-0.003764447,0.002152439,0.9996746,2.881648,359.5744,0.2360269,0.4201582,-0.105735,-0.9012695,0,0,0,1.947129,-0.8431008,-1.065328,0.5796,-0.4058,1.915,0.9999624,0.004114227,0.007634653,-0.004492728,0.998727,0.05024064,-0.007418233,-0.05027304,0.998708,static,15.73561,-15.42358,16.83913,-11.96433,14.809292104900656,-10.31328948215528,3.631000819732763,2.616519954433044,3.57181923480619
