Movement,Time,GazeAngleX,GazeAngleY,euclideanDifference,temporalDifference
moving,05/16/2023 12:14:14.722436,10.29004,8.042977,0.26235983988407885,0.010483
moving,05/16/2023 12:14:14.741746,10.58655,8.049122,0.29657366896776394,0.01931
moving,05/16/2023 12:14:14.762151,10.89778,8.071426,0.3120281739138294,0.020405
moving,05/16/2023 12:14:14.781686,11.24387,8.097221,0.347049953356862,0.019535
moving,05/16/2023 12:14:14.792021,11.60558,8.143737,0.36468871980910017,0.010335
moving,05/16/2023 12:14:14.812780,12.00218,8.190763,0.3993782726638989,0.020759
moving,05/16/2023 12:14:14.821927,12.41646,8.248771,0.4183214630687758,0.009147
moving,05/16/2023 12:14:14.841623,12.86621,8.309627,0.4538485598038183,0.019696
moving,05/16/2023 12:14:14.862159,24.60259,10.07772,11.868814951841188,0.020536
moving,05/16/2023 12:14:14.872144,24.6571,10.07163,0.05484914037612657,0.009985
moving,05/16/2023 12:14:14.891933,24.75285,10.05531,0.0971308648164928,0.019789
moving,05/16/2023 12:14:14.911975,24.90558,10.03028,0.15476741840581498,0.020042
moving,05/16/2023 12:14:14.921743,25.10423,10.00342,0.20045768156895416,0.009768
moving,05/16/2023 12:14:14.941951,25.35791,9.970611,0.25579283195781627,0.020208
moving,05/16/2023 12:14:14.961728,25.65365,9.94523,0.29682712605319467,0.019777
moving,05/16/2023 12:14:14.972114,26.001,9.923378,0.34803668255516057,0.010386
moving,05/16/2023 12:14:14.992417,26.39485,9.928731,0.393886375886499,0.020303
moving,05/16/2023 12:14:15.011967,26.84336,9.953422,0.44918912006080347,0.01955
moving,05/16/2023 12:14:15.021964,27.33105,9.995564,0.4895073893865144,0.009997
moving,05/16/2023 12:14:15.042287,27.86871,10.03719,0.5392689491116643,0.020323
moving,05/16/2023 12:14:15.061829,28.44897,10.09654,0.5832873135085306,0.019542
moving,05/16/2023 12:14:15.081685,29.07204,10.18127,0.6288047374185428,0.019856
moving,05/16/2023 12:14:15.092597,29.72278,10.29473,0.660557127885241,0.010912
moving,05/16/2023 12:14:15.111987,47.0993,14.64809,17.913547683248005,0.01939
moving,05/16/2023 12:14:15.122039,47.14466,14.68724,0.05991871243610094,0.010052
moving,05/16/2023 12:14:15.142046,47.24495,14.76199,0.12508255913595814,0.020007
moving,05/16/2023 12:14:15.161920,47.38626,14.86175,0.17297564481741112,0.019874
moving,05/16/2023 12:14:15.172169,47.57943,14.99808,0.23643290337852846,0.010249
moving,05/16/2023 12:14:15.192146,47.81443,15.13404,0.27149608026636396,0.019977
moving,05/16/2023 12:14:15.211915,48.09649,15.28555,0.32017670699162476,0.019769
moving,05/16/2023 12:14:15.222446,48.41202,15.41282,0.340230559767927,0.010531
moving,05/16/2023 12:14:15.241946,48.77174,15.54968,0.3848754837606602,0.0195
moving,05/16/2023 12:14:15.261980,49.16521,15.66774,0.4108002002190365,0.020034
moving,05/16/2023 12:14:15.271868,49.59226,15.80249,0.44780494079453964,0.009888
moving,05/16/2023 12:14:15.292245,50.03893,15.93323,0.4654106106439749,0.020377
moving,05/16/2023 12:14:15.311838,50.51129,16.08815,0.49711585772332934,0.019593
moving,05/16/2023 12:14:15.321741,50.98853,16.23133,0.4982554866732481,0.009903
moving,05/16/2023 12:14:15.342028,51.4849,16.3888,0.5207494385978788,0.020287
moving,05/16/2023 12:14:15.364905,51.98369,16.53249,0.5190744457204568,0.022877
moving,05/16/2023 12:14:15.371582,52.49817,16.69275,0.5388626337017619,0.006677
moving,05/16/2023 12:14:15.392166,53.01854,16.85055,0.5437699668977676,0.020584
moving,05/16/2023 12:14:15.411734,53.55191,17.02628,0.5615733164957166,0.019568
moving,05/16/2023 12:14:15.421948,54.08729,17.18617,0.558745520339988,0.010214
moving,05/16/2023 12:14:15.441747,54.63314,17.34921,0.5696790886981841,0.019799
moving,05/16/2023 12:14:15.461784,68.28489,22.24854,14.504265321325315,0.020037
moving,05/16/2023 12:14:15.472308,68.31053,22.22607,0.03409267516637126,0.010524
