Movement,Time,GazeAngleX,GazeAngleY,euclideanDifference,temporalDifference
transition,05/11/2023 13:27:59.475948,0.08961385,-5.29344,0.01753430572399397,0.01013
transition,05/11/2023 13:27:59.495706,0.07777174,-5.282842,0.015891921634972786,0.019758
transition,05/11/2023 13:27:59.515530,0.06676427,-5.273697,0.014310675064471529,0.019824
transition,05/11/2023 13:27:59.526180,0.05888961,-5.263645,0.01276921979275159,0.01065
transition,05/11/2023 13:27:59.545830,0.05191036,-5.254201,0.011743043326263611,0.01965
transition,05/11/2023 13:27:59.565857,0.04585927,-5.243894,0.011951984738448313,0.020027
transition,05/11/2023 13:27:59.576018,0.03908745,-5.232489,0.013263919899954062,0.010161
transition,05/11/2023 13:27:59.595826,0.03275751,-5.21966,0.014305641593567188,0.019808
transition,05/11/2023 13:27:59.615925,0.02534829,-5.20673,0.014902397156444229,0.020099
transition,05/11/2023 13:27:59.625581,0.02215328,-5.197464,0.009801369542064212,0.009656
transition,05/11/2023 13:27:59.646238,0.01835146,-5.190091,0.008295478546316926,0.020657
transition,05/11/2023 13:27:59.663678,-0.004560133,-5.196105,0.02368774556173833,0.01744
transition,05/11/2023 13:27:59.675881,-0.02680486,-5.202744,0.023214310248304316,0.012203
transition,05/11/2023 13:27:59.695925,-0.02680486,-5.202744,0.0,0.020044
transition,05/11/2023 13:27:59.705542,-0.02680486,-5.202744,0.0,0.009617
transition,05/11/2023 13:27:59.725758,-0.6076126,-5.629401,0.7206759510993184,0.020216
transition,05/11/2023 13:27:59.745771,-1.167832,-6.039273,0.6941475581750324,0.020013
transition,05/11/2023 13:27:59.765848,-1.70766,-6.433964,0.6687265921622976,0.020077
transition,05/11/2023 13:27:59.775764,-2.231027,-6.817591,0.6489088470794651,0.009916
transition,05/11/2023 13:27:59.795900,-2.738651,-7.182751,0.6253190793315038,0.020136
transition,05/11/2023 13:27:59.815776,-3.227615,-7.534661,0.6024337651526517,0.019876
transition,05/11/2023 13:27:59.825640,-15.40256,-16.30526,15.005088889167768,0.009864
transition,05/11/2023 13:27:59.845935,-15.40313,-16.30248,0.00283783368082225,0.020295
transition,05/11/2023 13:27:59.866360,-15.40286,-16.29945,0.0030420059171530293,0.020425
transition,05/11/2023 13:27:59.876200,-15.36149,-16.29937,0.04137007735066551,0.00984
transition,05/11/2023 13:27:59.895726,-15.33543,-16.3048,0.02661970135069079,0.019526
transition,05/11/2023 13:27:59.915849,-15.31003,-16.31066,0.026067213123002666,0.020123
transition,05/11/2023 13:27:59.926347,-15.29235,-16.32071,0.020336786865184562,0.010498
transition,05/11/2023 13:27:59.945461,-15.27474,-16.32966,0.019753850257610124,0.019114
transition,05/11/2023 13:27:59.966160,-15.26224,-16.34019,0.01634413962250588,0.020699
static,05/11/2023 13:27:59.975836,-15.24922,-16.34939,0.01594240885186494,0.009676
static,05/11/2023 13:27:59.995902,-15.26363,-16.36093,0.018461302770931335,0.020066
static,05/11/2023 13:28:00.015925,-15.27707,-16.37358,0.018456871349176306,0.020023
static,05/11/2023 13:28:00.035463,-15.30636,-16.39122,0.03419171975785921,0.019538
static,05/11/2023 13:28:00.047845,-15.33547,-16.40725,0.033231807052883595,0.012382
static,05/11/2023 13:28:00.063903,-15.37371,-16.42301,0.041360309476598585,0.016058
static,05/11/2023 13:28:00.079326,-15.40958,-16.43801,0.03888003215019056,0.015423
static,05/11/2023 13:28:00.095610,-15.4491,-16.4507,0.04150742704625324,0.016284
static,05/11/2023 13:28:00.115785,-15.48652,-16.46479,0.03998480336327856,0.020175
static,05/11/2023 13:28:00.125718,-15.52773,-16.47848,0.04342441939738484,0.009933
static,05/11/2023 13:28:00.146021,-15.56626,-16.49119,0.040572219559693055,0.020303
static,05/11/2023 13:28:00.166586,-15.60455,-16.50682,0.041357236368017206,0.020565
static,05/11/2023 13:28:00.175761,-15.64195,-16.51969,0.039552457572191106,0.009175
static,05/11/2023 13:28:00.195521,-15.68195,-16.53015,0.04134503114039267,0.01976
static,05/11/2023 13:28:00.215748,-15.7213,-16.54021,0.040615589371568867,0.020227
static,05/11/2023 13:28:00.225950,-15.76354,-16.54843,0.04303238315501642,0.010202
static,05/11/2023 13:28:00.245597,-15.80483,-16.55947,0.04274044571597297,0.019647
static,05/11/2023 13:28:00.266115,-15.84821,-16.5727,0.0453525886802498,0.020518
static,05/11/2023 13:28:00.280127,-15.89088,-16.58628,0.04477884880163707,0.014012
static,05/11/2023 13:28:00.295981,-15.93093,-16.60034,0.04244627309906115,0.015854
static,05/11/2023 13:28:00.315843,-15.96854,-16.61097,0.039083359630411,0.019862
static,05/11/2023 13:28:00.325548,-16.00156,-16.61986,0.03419579652530482,0.009705
static,05/11/2023 13:28:00.345656,-16.03424,-16.62833,0.033759788210235106,0.020108
static,05/11/2023 13:28:00.366089,-16.06995,-16.63141,0.03584257942726598,0.020433
static,05/11/2023 13:28:00.375848,-16.1049,-16.63496,0.035129830628685736,0.009759
static,05/11/2023 13:28:00.395621,-16.13891,-16.63698,0.03406993542699938,0.019773
static,05/11/2023 13:28:00.415722,-16.17251,-16.63956,0.03369890799417662,0.020101
static,05/11/2023 13:28:00.425912,-16.20078,-16.64551,0.028889364825142434,0.01019
static,05/11/2023 13:28:00.445868,-16.22779,-16.65104,0.02757029198249098,0.019956
static,05/11/2023 13:28:00.466512,-16.24997,-16.65358,0.022324963605796076,0.020644
static,05/11/2023 13:28:00.476058,-16.27071,-16.65482,0.020777035399690624,0.009546
static,05/11/2023 13:28:00.495663,-16.29144,-16.65665,0.020810617482429693,0.019605
static,05/11/2023 13:28:00.515828,-16.31137,-16.6586,0.020025169162829815,0.020165
static,05/11/2023 13:28:00.525682,-16.33237,-16.66153,0.02120341717742753,0.009854
static,05/11/2023 13:28:00.545865,-16.35303,-16.66452,0.02087524131596999,0.020183
static,05/11/2023 13:28:00.565901,-16.37309,-16.66759,0.020293558091178603,0.020036
static,05/11/2023 13:28:00.576392,-16.39558,-16.67435,0.023483988162147713,0.010491
static,05/11/2023 13:28:00.595762,-16.41783,-16.68281,0.023804077381826327,0.01937
static,05/11/2023 13:28:00.615690,-16.43781,-16.68985,0.02118400339879156,0.019928
static,05/11/2023 13:28:00.626221,-16.45527,-16.6962,0.01857886164435293,0.010531
static,05/11/2023 13:28:00.645996,-16.4728,-16.70497,0.01960137240093144,0.019775
static,05/11/2023 13:28:00.665578,-16.49075,-16.71516,0.020640702507424377,0.019582
static,05/11/2023 13:28:00.680442,-16.51059,-16.72371,0.021603890853271683,0.014864
static,05/11/2023 13:28:00.695919,-16.5303,-16.73087,0.020970209822507278,0.015477
static,05/11/2023 13:28:00.715756,-16.55292,-16.73681,0.023386919420906663,0.019837
static,05/11/2023 13:28:00.725505,-16.57344,-16.74327,0.021512833379172928,0.009749
static,05/11/2023 13:28:00.745551,-16.59668,-16.75178,0.024749094932944773,0.020046
static,05/11/2023 13:28:00.765946,-16.61794,-16.76074,0.023070960101392358,0.020395
static,05/11/2023 13:28:00.775999,-16.6359,-16.77099,0.020679073963792666,0.010053
static,05/11/2023 13:28:00.796091,-16.65363,-16.78112,0.020419838393092454,0.020092
static,05/11/2023 13:28:00.815697,-16.67145,-16.78928,0.019599438767475375,0.019606
static,05/11/2023 13:28:00.825411,-16.69006,-16.79619,0.019851453347297477,0.009714
static,05/11/2023 13:28:00.845439,-16.71045,-16.80016,0.020772890988019085,0.020028
static,05/11/2023 13:28:00.865965,-16.73088,-16.80349,0.020699608691950835,0.020526
static,05/11/2023 13:28:00.876131,-16.74755,-16.80665,0.016966864766363013,0.010166
static,05/11/2023 13:28:00.896093,-16.76363,-16.81071,0.016584631439979382,0.019962
static,05/11/2023 13:28:00.915802,-16.77594,-16.81056,0.012310913857223804,0.019709
static,05/11/2023 13:28:00.932714,-16.78782,-16.81016,0.011886732099279162,0.016912
static,05/11/2023 13:28:00.945697,-16.79859,-16.80751,0.011091230770298376,0.012983
static,05/11/2023 13:28:00.966105,-16.80894,-16.80522,0.010600311316182578,0.020408
static,05/11/2023 13:28:00.976074,-16.81622,-16.80295,0.007625699967873041,0.009969
static,05/11/2023 13:28:00.995978,-16.82405,-16.80086,0.008104134747150474,0.019904
static,05/11/2023 13:28:01.016027,-16.82914,-16.79703,0.006370007849288449,0.020049
static,05/11/2023 13:28:01.025594,-16.82914,-16.79703,0.0,0.009567
static,05/11/2023 13:28:01.045937,-16.82914,-16.79703,0.0,0.020343
static,05/11/2023 13:28:01.065710,-16.82914,-16.79703,0.0,0.019773
