Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY,euclideanError,recalibratedEuclideanError,cosineError
05/19/2023 11:40:24.870215,196,True,True,True,True,Eyes,1.159068,-0.1692906,-4.326726,-0.4743298,0.5041794,0.7216747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5602329,-1.723546,4.106028,1.1622,-0.1733893,-4.331648,-0.212495,-0.1881361,-0.04045032,0.9580263,335.0156,337.7451,0.1549326,0.2582164,-0.03776587,-0.9653484,0,0,0,0.6233391,0.4018936,-3.515623,-0.180038,0.106952,1.116457,0.9259372,0.002451044,0.3776698,0.1574609,0.9064193,-0.3919314,-0.3432878,0.422372,0.8389013,moving,-33.31542,34.93908,-9.160565,5.472004,2.878745255152785,0.4165026092029536,38.10204178335856,13.057683015457906,33.69994949207308
05/19/2023 11:40:24.889968,197,True,True,True,True,Eyes,1.159192,-0.1692976,-4.326572,-0.4738939,0.5039421,0.7221267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5579234,-1.720199,4.107584,1.162251,-0.1734346,-4.331477,-0.2120956,-0.1878705,-0.04057163,0.958162,335.0588,337.7859,0.1228788,0.2582525,-0.03776599,-0.9653388,0,0,0,0.6273529,0.3988902,-3.515558,-0.1775411,0.1058648,1.113442,0.9261172,0.001944639,0.3772308,0.1574414,0.9067388,-0.3911995,-0.3428105,0.4216883,0.8394402,moving,-33.27479,34.90958,-9.059687,5.431289,2.8767262558897237,0.4161405345471323,38.148929913973866,12.94718793970004,33.75730865461192
05/19/2023 11:40:24.909877,198,True,True,True,True,Eyes,1.159285,-0.1693067,-4.326427,-0.4732589,0.5036553,0.722743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5541179,-1.715845,4.109714,1.162392,-0.1734961,-4.331244,-0.2115759,-0.1874497,-0.0406971,0.9583539,335.1158,337.8475,0.08306924,0.2582884,-0.03776636,-0.9653291,0,0,0,0.6315404,0.3957568,-3.51549,-0.1748571,0.1041979,1.110333,0.9264127,0.001315231,0.3765073,0.1573241,0.9071587,-0.3902718,-0.3420652,0.4207864,0.8401965,moving,-33.21716,34.87134,-8.949534,5.361156,2.8739962499125347,0.4156721982196688,38.206918632490265,12.816149094180686,33.82988214537028
05/19/2023 11:40:24.929861,199,True,True,True,True,Eyes,1.159381,-0.1693154,-4.326275,-0.4725977,0.5033377,0.7233965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5491642,-1.711324,4.112054,1.162491,-0.1735275,-4.331017,-0.2110243,-0.1868826,-0.04089722,0.9585776,335.1747,337.9297,0.02949711,0.2583235,-0.037767,-0.9653197,0,0,0,0.635401,0.392868,-3.515427,-0.1719554,0.1030099,1.10755,0.9268046,0.0004672455,0.3755436,0.1572799,0.9075924,-0.3892804,-0.3410224,0.4198523,0.8410873,moving,-33.15674,34.83011,-8.825141,5.313624,2.8710918040044158,0.4151668930113628,38.252446401308724,12.680565596000697,33.8910608087175
05/19/2023 11:40:24.940270,200,True,True,True,True,Eyes,1.159464,-0.1693232,-4.326124,-0.4717622,0.5029284,0.7242261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5420523,-1.705255,4.115266,1.162647,-0.1735118,-4.330735,-0.2102806,-0.1860864,-0.04108409,0.958888,335.2562,338.0422,359.9666,0.2583579,-0.03776786,-0.9653105,0,0,0,0.6394228,0.3898586,-3.515362,-0.1687395,0.1018012,1.104668,0.9273679,-0.0005293738,0.3741503,0.1570508,0.9081883,-0.3879806,-0.3395936,0.4185614,0.8423079,moving,-33.08029,34.77749,-8.684868,5.265245,2.867400027151076,0.4145218599533868,38.289805686345666,12.529342023926104,33.94857782940614
05/19/2023 11:40:24.959918,201,True,True,True,True,Eyes,1.159555,-0.1693347,-4.325966,-0.4708681,0.5025223,0.7250894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5328761,-1.701015,4.117965,1.162793,-0.1734722,-4.330458,-0.2097353,-0.1850358,-0.04138747,0.9591975,335.3123,338.1873,359.8877,0.2583914,-0.03776892,-0.9653014,0,0,0,0.6435423,0.3867761,-3.515296,-0.1656217,0.1007043,1.101633,0.9280977,-0.00178044,0.3723326,0.1570146,0.9085963,-0.3870389,-0.3376109,0.4176716,0.8435457,moving,-32.99942,34.72385,-8.549925,5.223097,2.863569883173622,0.4138649217441678,38.31543074692015,12.38533724331943,33.995447879324416
05/19/2023 11:40:24.969891,202,True,True,True,True,Eyes,1.159651,-0.1693486,-4.325797,-0.469776,0.5020328,0.7261361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5211278,-1.698276,4.120344,1.163077,-0.1735684,-4.330135,-0.209375,-0.1837166,-0.04166761,0.9595177,335.3478,338.3635,359.809,0.2584243,-0.03777023,-0.9652926,0,0,0,0.6475427,0.3837827,-3.515231,-0.1625471,0.0995411,1.098812,0.929024,-0.003030268,0.370007,0.156893,0.9088517,-0.3864881,-0.3351103,0.4171081,0.8448206,moving,-32.90097,34.65903,-8.414728,5.176281,2.858924961089903,0.4130712077261911,38.32503797623122,12.238603621831382,34.03117229430059
05/19/2023 11:40:24.990045,203,True,True,True,True,Eyes,1.159764,-0.169362,-4.325615,-0.4685846,0.5015119,0.7272649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5053331,-1.693084,4.124052,1.163362,-0.1736153,-4.329683,-0.2087147,-0.1819579,-0.04192207,0.9599854,335.4188,338.5969,359.7143,0.2584569,-0.03777185,-0.9652838,0,0,0,0.6515362,0.3807945,-3.515166,-0.159526,0.09848237,1.095905,0.9302678,-0.004534573,0.3668534,0.1564437,0.9093614,-0.38547,-0.3318543,0.4159823,0.846659,moving,-32.79412,34.58961,-8.282125,5.135035,2.853918270793471,0.4122214550407312,38.31983673387257,12.0961327501576,34.054336223573806
05/19/2023 11:40:25.010146,204,True,True,True,True,Eyes,1.159881,-0.1693718,-4.325423,-0.467151,0.5009667,0.7285619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4852912,-1.68579,4.12908,1.163838,-0.1736003,-4.329209,-0.2077913,-0.1797647,-0.04208393,0.9605917,335.5225,338.8845,359.6132,0.2584896,-0.03777372,-0.9652749,0,0,0,0.6556586,0.3777098,-3.5151,-0.1563367,0.09683919,1.092958,0.9318272,-0.006143857,0.3628502,0.155558,0.9101034,-0.3840749,-0.3278716,0.4143357,0.8490148,moving,-32.66783,34.51282,-8.140369,5.063347,2.8481959544780597,0.4112831368485945,38.325811186252146,11.932738912153512,34.09293473275349
05/19/2023 11:40:25.030036,205,True,True,True,True,Eyes,1.16003,-0.1693823,-4.325211,-0.4654737,0.5004347,0.7299995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4559022,-1.681291,4.133824,1.164482,-0.1734931,-4.328622,-0.2071652,-0.1765512,-0.04221267,0.9613171,335.5935,339.2956,359.4961,0.2585225,-0.03777575,-0.965266,0,0,0,0.6601977,0.3743133,-3.515026,-0.1524453,0.09519055,1.08984,0.9340956,-0.008008983,0.3569333,0.15431,0.9106013,-0.3833975,-0.3219533,0.4132084,0.8518245,moving,-32.52304,34.43171,-7.962789,4.991754,2.8418926149690766,0.4102943520363064,38.33949580347839,11.735881616085363,34.14285314394987
