,Unnamed: 0,Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY
0,297,05/07/2023 20:11:52.983864,509,True,True,True,True,Eyes,1.302965,-0.2588711,-3.14731,0.2549226,-0.2292368,0.9393961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.246569,0.443198,3.161071,1.310638,-0.2534046,-3.156064,0.02485927,-0.008728932,0.0127767,0.9995713,2.86141,359.0353,1.440556,0.3810796,-0.07576743,-0.921432,0,0,0,1.868304,-0.7363982,-1.253683,0.5796,-0.4008001,1.915,0.9995211,0.02510846,0.01808562,-0.02597644,0.9984375,0.04947416,-0.01681514,-0.04992026,0.9986117,static,15.18264,-13.71363,16.83913,-11.82109,14.392105213163424,-12.117582857086568
1,298,05/07/2023 20:11:53.003714,510,True,True,True,True,Eyes,1.303085,-0.2588831,-3.147314,0.2555328,-0.2298928,0.9390699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.246493,0.4429412,3.161041,1.310568,-0.2533081,-3.156005,0.02484578,-0.008733737,0.012749,0.9995719,2.859845,359.0347,1.437377,0.3811127,-0.07576848,-0.9214182,0,0,0,1.867244,-0.7365165,-1.25353,0.5796001,-0.4008001,1.915,0.9995224,0.02505309,0.01809351,-0.02592108,0.9984403,0.0494476,-0.01682648,-0.04989299,0.9986129,static,15.22234,-13.75598,16.83914,-11.82109,14.43064153952642,-12.16098147958284
2,299,05/07/2023 20:11:53.024741,511,True,True,True,True,Eyes,1.303211,-0.2588928,-3.147318,0.2560715,-0.2304634,0.9387833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.24671,0.4435266,3.160873,1.310609,-0.2533987,-3.15598,0.02489445,-0.008696513,0.0128226,0.9995702,2.86544,359.0392,1.445882,0.3811453,-0.07576966,-0.9214046,0,0,0,1.866717,-0.7374817,-1.253626,0.5796,-0.4008,1.915,0.9995199,0.02520118,0.01802397,-0.02606716,0.9984317,0.04954446,-0.01674712,-0.04999051,0.9986093,static,15.25738,-13.79287,16.83913,-11.82109,14.464651479558947,-12.198805716633398
3,300,05/07/2023 20:11:53.033887,512,True,True,True,True,Eyes,1.303334,-0.2589032,-3.14732,0.256587,-0.2310092,0.9385083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.246631,0.4435387,3.160882,1.31059,-0.2533619,-3.155971,0.02490047,-0.008705603,0.01282732,0.9995698,2.866148,359.0382,1.446393,0.3811778,-0.07577089,-0.9213911,0,0,0,1.866083,-0.7358394,-1.253011,0.5796,-0.4008,1.915,0.9995193,0.02521006,0.01804253,-0.02607716,0.9984308,0.04955618,-0.0167649,-0.05000286,0.9986084,static,15.29092,-13.82817,16.83914,-11.82109,14.497205448798933,-12.235000152964187
4,301,05/07/2023 20:11:53.054236,513,True,True,True,True,Eyes,1.303434,-0.2589136,-3.147323,0.2570913,-0.2316159,0.9382208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.246461,0.4430965,3.161059,1.31061,-0.2533505,-3.156012,0.02486428,-0.008745115,0.01274709,0.9995714,2.861979,359.0334,1.437109,0.3812101,-0.0757722,-0.9213776,0,0,0,1.866055,-0.7354227,-1.252747,0.5796001,-0.4008001,1.915,0.999522,0.02504837,0.01811663,-0.02591814,0.9984386,0.04948428,-0.01684884,-0.04993018,0.9986106,static,15.32404,-13.86718,16.83914,-11.82109,14.529377060692056,-12.274819490488593
5,302,05/07/2023 20:11:53.074252,514,True,True,True,True,Eyes,1.303531,-0.2589234,-3.147322,0.2575731,-0.2322046,0.937943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.246882,0.4435427,3.160773,1.310607,-0.2533848,-3.155952,0.02489912,-0.008669144,0.01282319,0.9995703,2.865936,359.0424,1.446025,0.3812416,-0.07577358,-0.9213645,0,0,0,1.866106,-0.7353554,-1.252678,0.5796,-0.4008003,1.915,0.9995208,0.02520366,0.0179694,-0.02606707,0.9984311,0.04955451,-0.01669226,-0.04999917,0.9986098,static,15.35573,-13.90502,16.83914,-11.8211,14.560162753792827,-12.313424730082197
6,303,05/07/2023 20:11:53.093578,515,True,True,True,True,Eyes,1.303622,-0.2589354,-3.147323,0.2579871,-0.2327579,0.937692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.246829,0.443809,3.160672,1.310608,-0.253381,-3.155867,0.02496717,-0.008684062,0.0127627,0.9995691,2.873699,359.0406,1.438982,0.3812724,-0.07577503,-0.9213517,0,0,0,1.866808,-0.7351083,-1.25276,0.5796,-0.4008002,1.914999,0.9995234,0.02508076,0.01799794,-0.02594803,0.9984275,0.04969116,-0.01672334,-0.05013448,0.9986024,static,15.38317,-13.94044,16.83914,-11.8211,14.586835898634822,-12.349460091961536
7,304,05/07/2023 20:11:53.103789,516,True,True,True,True,Eyes,1.303709,-0.2589444,-3.147321,0.2583891,-0.2332937,0.9374482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.247062,0.4448525,3.160407,1.310603,-0.2534115,-3.15584,0.02513897,-0.008647703,0.01273579,0.9995655,2.893312,359.0449,1.435848,0.3813024,-0.07577661,-0.9213392,0,0,0,1.867532,-0.7360948,-1.253229,0.5796,-0.4008,1.915,0.999526,0.02502571,0.01792822,-0.02589529,0.9984117,0.05003582,-0.01664756,-0.05047636,0.9985865,static,15.40982,-13.97477,16.83914,-11.82109,14.612740693292954,-12.384388987924854
8,305,05/07/2023 20:11:53.124045,517,True,True,True,True,Eyes,1.303786,-0.2589565,-3.147322,0.2587857,-0.233854,0.9371991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.247207,0.4454268,3.160256,1.310594,-0.2533754,-3.155835,0.02524097,-0.008623751,0.01272313,0.9995633,2.904957,359.0478,1.434376,0.3813316,-0.07577822,-0.9213269,0,0,0,1.868029,-0.7363334,-1.253435,0.5796,-0.4008001,1.915,0.9995275,0.0249998,0.01788226,-0.02587049,0.998402,0.05024046,-0.01659768,-0.05067934,0.9985771,static,15.43625,-14.01059,16.83913,-11.82109,14.638442443715899,-12.420771376788355
9,306,05/07/2023 20:11:53.143799,518,True,True,True,True,Eyes,1.303859,-0.2589684,-3.147325,0.2591752,-0.2343944,0.9369565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.247417,0.4460836,3.160067,1.310574,-0.2534793,-3.155821,0.02530738,-0.008580096,0.01277615,0.9995614,2.912555,359.053,1.440526,0.3813597,-0.07577995,-0.9213151,0,0,0,1.868807,-0.737316,-1.253901,0.5796001,-0.4008001,1.915,0.9995263,0.02510681,0.01779932,-0.02597537,0.9983926,0.05037331,-0.016506,-0.05081179,0.9985719,static,15.46218,-14.04518,16.83913,-11.82109,14.663654605973429,-12.455922957405111
10,307,05/07/2023 20:11:53.154168,519,True,True,True,True,Eyes,1.303937,-0.2589744,-3.147326,0.2594918,-0.2348297,0.9367598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.247329,0.4473593,3.160033,1.310515,-0.2534602,-3.155958,0.0254307,-0.00855988,0.01297693,0.9995558,2.92685,359.0561,1.463509,0.3813868,-0.07578178,-0.9213037,0,0,0,1.869,-0.7375472,-1.254035,0.5796001,-0.4008001,1.915,0.9995166,0.02550696,0.01777218,-0.02637769,0.9983698,0.05061663,-0.01645213,-0.05106095,0.99856,static,15.48326,-14.07307,16.83914,-11.82109,14.684149631533124,-12.484273596243238
11,308,05/07/2023 20:11:53.175229,520,True,True,True,True,Eyes,1.30401,-0.2589876,-3.14733,0.2597914,-0.2352154,0.9365801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.246997,0.4465096,3.160205,1.310486,-0.2533423,-3.155901,0.02529342,-0.008603569,0.01303079,0.9995582,2.911232,359.051,1.46968,0.3814132,-0.07578355,-0.9212927,0,0,0,1.869214,-0.7370923,-1.254002,0.5796001,-0.4008002,1.915,0.9995123,0.02561484,0.01785872,-0.02648529,0.9983808,0.05034027,-0.01654035,-0.05078871,0.9985725,static,15.50311,-14.09785,16.83914,-11.8211,14.703439757239304,-12.509513745393168
12,309,05/07/2023 20:11:53.183909,521,True,True,True,True,Eyes,1.304136,-0.2589983,-3.147336,0.2600161,-0.2355974,0.9364217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.246449,0.4439327,3.16083,1.310422,-0.2534547,-3.155965,0.02481869,-0.00867136,0.01314929,0.9995679,2.857033,359.0429,1.483495,0.3814386,-0.07578545,-0.921282,0,0,0,1.869679,-0.7358242,-1.253795,0.5796,-0.4008001,1.915,0.9995038,0.02585679,0.01798792,-0.02671764,0.9984223,0.0493879,-0.01668253,-0.04984398,0.9986177,static,15.51837,-14.12213,16.83914,-11.82109,14.718301207384165,-12.534054408578204
