Time, Frame, EyeTrackingEnabled, EyeCalibrationValid, EyeTrackingEnabledAndValid, EyeTrackingDataValid, EyeGazeOrigin.x, EyeGazeOrigin.y, EyeGazeOrigin.z, EyeGazeDirection.x, EyeGazeDirection.y, EyeGazeDirection.z, EyeHitInfo.point.x, EyeHitInfo.point.y, EyeHitInfo.point.z, EyeHitPosition.x, EyeHitPosition.y, EyeHitPosition.z, EyeHitNormal.x, EyeHitNormal.y, EyeHitNormal.z, HeadGazeOrigin.x, HeadGazeOrigin.y, HeadGazeOrigin.z, HeadGazeDirection.x, HeadGazeDirection.y, HeadGazeDirection.z, transform.position.x, transform.position.y, transform.position.z, Movement
05/01/2023 09:59:15.5564, 0, True, True, True, True, 1.092983, -0.1758293, -3.570335, -0.4341857, 0.3766363, 0.818308, 0.5574412, 0.288729, -2.561001, 0.5574411, 0.2887291, -2.561001, 0.7618688, 0.02539179, -0.6472334, 1.100601, -0.1793467, -3.577866, -0.1752206, -0.203528, 0.01435898, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.5761, 1, True, True, True, True, 1.092974, -0.1758391, -3.570365, -0.4342758, 0.3766042, 0.8182749, 0.5573428, 0.2886607, -2.561114, 0.5573428, 0.2886606, -2.561114, 0.7554387, 0.02083918, -0.6548879, 1.100668, -0.1794281, -3.578053, -0.1750916, -0.2034738, 0.01455004, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.5960, 2, True, True, True, True, 1.092997, -0.1758457, -3.570381, -0.4343808, 0.376562, 0.8182386, 0.5572536, 0.2885868, -2.561207, 0.5572535, 0.2885869, -2.561207, 0.7498415, 0.01592435, -0.6614258, 1.100709, -0.1794329, -3.578098, -0.1751592, -0.2033901, 0.01462713, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.6063, 3, True, True, True, True, 1.093022, -0.1758536, -3.570401, -0.4344828, 0.3765209, 0.8182033, 0.5571752, 0.2885085, -2.561314, 0.5571752, 0.2885085, -2.561314, 0.7440625, 0.01069381, -0.6680243, 1.100772, -0.1793845, -3.578053, -0.1751452, -0.2032176, 0.01463129, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.6262, 4, True, True, True, True, 1.093068, -0.1758603, -3.570412, -0.4345984, 0.3764758, 0.8181627, 0.5570911, 0.288436, -2.561396, 0.5570911, 0.288436, -2.561397, 0.7388253, 0.005863156, -0.6738716, 1.100844, -0.1794207, -3.578167, -0.1751191, -0.203252, 0.01456368, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.6460, 5, True, True, True, True, 1.093116, -0.1758679, -3.570427, -0.4347177, 0.3764424, 0.8181146, 0.5570059, 0.2883752, -2.561497, 0.5570059, 0.2883752, -2.561497, 0.7328761, 0.001811326, -0.6803595, 1.10087, -0.1794174, -3.578181, -0.1751058, -0.2032567, 0.01455172, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.6566, 6, True, True, True, True, 1.093167, -0.1758799, -3.57044, -0.4348261, 0.3764308, 0.8180624, 0.5569231, 0.2883491, -2.561574, 0.5569231, 0.2883491, -2.561574, 0.727749, 7.153809E-05, -0.6858436, 1.100963, -0.1793575, -3.578308, -0.1751611, -0.2033576, 0.01438668, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.6765, 7, True, True, True, True, 1.093218, -0.1758889, -3.570453, -0.4349414, 0.3764015, 0.8180147, 0.5568458, 0.2882919, -2.561672, 0.5568457, 0.288292, -2.561672, 0.7220454, -0.003737011, -0.6918356, 1.100885, -0.1795695, -3.578339, -0.1752626, -0.2035442, 0.01431322, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.6866, 8, True, True, True, True, 1.093274, -0.175892, -3.570466, -0.4349832, 0.3763818, 0.8180014, 0.5568342, 0.2882785, -2.561671, 0.5568342, 0.2882785, -2.561671, 0.7217053, -0.004637295, -0.6921848, 1.1009, -0.1795614, -3.578265, -0.1750357, -0.2036637, 0.01428645, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.7061, 9, True, True, True, True, 1.093323, -0.1758927, -3.570475, -0.4350074, 0.3763873, 0.817986, 0.5568371, 0.2882984, -2.561669, 0.5568371, 0.2882984, -2.561669, 0.721872, -0.003305999, -0.6920187, 1.101054, -0.1793346, -3.578311, -0.1749718, -0.2037356, 0.01412022, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.7262, 10, True, True, True, True, 1.093375, -0.1758938, -3.570481, -0.4350159, 0.3764083, 0.8179719, 0.5568582, 0.2883407, -2.561655, 0.5568582, 0.2883407, -2.561655, 0.7230245, -0.0004846035, -0.6908222, 1.10096, -0.1793163, -3.578303, -0.1752536, -0.2035763, 0.01382691, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.7459, 11, True, True, True, True, 1.09343, -0.1758932, -3.570492, -0.4350244, 0.3764373, 0.8179539, 0.5568746, 0.2884018, -2.561633, 0.5568747, 0.2884018, -2.561634, 0.7242485, 0.00358352, -0.6895297, 1.10094, -0.1793439, -3.578303, -0.1753019, -0.2035003, 0.0138161, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.7564, 12, True, True, True, True, 1.093499, -0.1758963, -3.570498, -0.4350436, 0.3764741, 0.8179268, 0.5568855, 0.2884732, -2.56161, 0.5568855, 0.2884732, -2.56161, 0.7253412, 0.008351236, -0.688339, 1.100935, -0.1793977, -3.578424, -0.1754581, -0.2034668, 0.014022, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.7764, 13, True, True, True, True, 1.093565, -0.1758939, -3.570504, -0.4350664, 0.3765227, 0.8178924, 0.5568932, 0.2885623, -2.561601, 0.5568931, 0.2885623, -2.561601, 0.7258526, 0.0142877, -0.6877018, 1.101054, -0.1794052, -3.578503, -0.1755779, -0.2034356, 0.01422955, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.7961, 14, True, True, True, True, 1.093646, -0.1758882, -3.570501, -0.435081, 0.3765562, 0.8178691, 0.5569265, 0.2886345, -2.561571, 0.5569265, 0.2886344, -2.561571, 0.7278339, 0.01909695, -0.6854876, 1.101079, -0.1793136, -3.578583, -0.1757418, -0.2034734, 0.01429882, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.8064, 15, True, True, True, True, 1.093724, -0.1758846, -3.570503, -0.4350981, 0.3766098, 0.8178355, 0.5569504, 0.2887327, -2.561553, 0.5569504, 0.2887327, -2.561553, 0.7290553, 0.02563217, -0.6839746, 1.101122, -0.1791987, -3.578538, -0.1759744, -0.2034757, 0.01438999, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.8263, 16, True, True, True, True, 1.093796, -0.1758832, -3.570505, -0.4351048, 0.3766526, 0.8178121, 0.5569773, 0.2888192, -2.561513, 0.5569773, 0.2888191, -2.561513, 0.7311007, 0.03140394, -0.6815464, 1.101145, -0.1791784, -3.57851, -0.1763057, -0.2034485, 0.0143933, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.8461, 17, True, True, True, True, 1.093867, -0.1758818, -3.570509, -0.4351107, 0.3766927, 0.8177905, 0.5570064, 0.2889001, -2.56148, 0.5570064, 0.2889001, -2.56148, 0.7329916, 0.03679458, -0.6792418, 1.101065, -0.1792932, -3.578521, -0.1764722, -0.2033757, 0.01431778, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.8566, 18, True, True, True, True, 1.093937, -0.175881, -3.570515, -0.4351347, 0.3767054, 0.8177719, 0.5570223, 0.2889371, -2.561463, 0.5570222, 0.2889372, -2.561463, 0.7339488, 0.03925825, -0.6780693, 1.101105, -0.1792886, -3.578619, -0.176473, -0.2033542, 0.01437708, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.8764, 19, True, True, True, True, 1.09401, -0.1758761, -3.570522, -0.4351655, 0.3767224, 0.8177477, 0.5570314, 0.2889858, -2.56145, 0.5570314, 0.2889858, -2.56145, 0.7345585, 0.0424996, -0.6772131, 1.10112, -0.1793019, -3.578649, -0.1764819, -0.2033902, 0.01461084, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.8962, 20, True, True, True, True, 1.094077, -0.1758722, -3.570535, -0.4352214, 0.3767403, 0.8177097, 0.5570077, 0.2890309, -2.561469, 0.5570077, 0.289031, -2.561469, 0.733117, 0.04551688, -0.6785778, 1.101182, -0.1792982, -3.57874, -0.1765621, -0.2035225, 0.01467143, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.9162, 21, True, True, True, True, 1.094145, -0.1758676, -3.570547, -0.4352686, 0.3767934, 0.81766, 0.5569859, 0.2891283, -2.561483, 0.5569859, 0.2891283, -2.561483, 0.7317446, 0.05201431, -0.6795912, 1.10138, -0.1792141, -3.578785, -0.1766583, -0.2036057, 0.01455108, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.9260, 22, True, True, True, True, 1.094211, -0.1758696, -3.57056, -0.4353588, 0.3768151, 0.817602, 0.5569281, 0.2891639, -2.561544, 0.5569281, 0.2891639, -2.561544, 0.7278354, 0.05438225, -0.6835921, 1.101462, -0.1792036, -3.578769, -0.1770692, -0.2036088, 0.01423767, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.9383, 23, True, True, True, True, 1.094273, -0.1758685, -3.570569, -0.4354393, 0.376827, 0.8175537, 0.5568798, 0.2891886, -2.561593, 0.5568798, 0.2891886, -2.561593, 0.7246114, 0.0560286, -0.6868763, 1.1015, -0.1793353, -3.578738, -0.177042, -0.203583, 0.01422524, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.9566, 24, True, True, True, True, 1.094338, -0.1758668, -3.570578, -0.4355666, 0.3768042, 0.8174964, 0.5567936, 0.2891572, -2.561684, 0.5567936, 0.2891572, -2.561684, 0.7189252, 0.05393955, -0.6929914, 1.101544, -0.1793275, -3.578744, -0.1768746, -0.2035815, 0.01409405, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.9764, 25, True, True, True, True, 1.094399, -0.1758638, -3.57059, -0.4356813, 0.3767844, 0.8174444, 0.5567181, 0.2891317, -2.561769, 0.556718, 0.2891318, -2.561769, 0.7137116, 0.05222982, -0.6984897, 1.101521, -0.1792478, -3.578787, -0.1767279, -0.2035766, 0.01396993, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:15.9965, 26, True, True, True, True, 1.094469, -0.1758639, -3.570601, -0.4358434, 0.3768082, 0.817347, 0.5565846, 0.2891636, -2.561894, 0.5565845, 0.2891636, -2.561894, 0.7050606, 0.05437374, -0.7070594, 1.101474, -0.1792319, -3.578836, -0.1766601, -0.2035163, 0.01380349, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:16.0064, 27, True, True, True, True, 1.094537, -0.1758668, -3.57061, -0.4359905, 0.3768191, 0.8172635, 0.5564719, 0.2891732, -2.562009, 0.5564719, 0.2891732, -2.562009, 0.6973988, 0.05500385, -0.7145694, 1.101496, -0.179397, -3.578847, -0.1767982, -0.2034232, 0.01385847, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:16.0262, 28, True, True, True, True, 1.09459, -0.1758661, -3.570621, -0.4361378, 0.3768074, 0.8171903, 0.5563524, 0.2891518, -2.562126, 0.5563524, 0.2891518, -2.562126, 0.689432, 0.05357521, -0.7223665, 1.101527, -0.1793826, -3.578882, -0.176702, -0.2032834, 0.01400667, 0.5460088, 0.288348, -2.551288, start
05/01/2023 09:59:16.0462, 29, True, True, True, True, 1.094639, -0.1758689, -3.570631, -0.4362816, 0.376788, 0.8171225, 0.5562336, 0.2891165, -2.562239, 0.5562336, 0.2891165, -2.562239, 0.6815673, 0.0512276, -0.7299601, 1.101519, -0.1792819, -3.578784, -0.1767227, -0.203148, 0.01405259, 0.5460088, 0.288348, -2.551288, start
