Time, Frame, EyeTrackingEnabled, EyeCalibrationValid, EyeTrackingEnabledAndValid, EyeTrackingDataValid, EyeGazeOrigin.x, EyeGazeOrigin.y, EyeGazeOrigin.z, EyeGazeDirection.x, EyeGazeDirection.y, EyeGazeDirection.z, EyeHitInfo.point.x, EyeHitInfo.point.y, EyeHitInfo.point.z, EyeHitPosition.x, EyeHitPosition.y, EyeHitPosition.z, EyeHitNormal.x, EyeHitNormal.y, EyeHitNormal.z, HeadGazeOrigin.x, HeadGazeOrigin.y, HeadGazeOrigin.z, HeadGazeDirection.x, HeadGazeDirection.y, HeadGazeDirection.z, transform.position.x, transform.position.y, transform.position.z, Movement
05/01/2023 10:08:20.7748, 0, True, True, True, True, 1.233395, -0.170198, -2.934731, -0.08030298, -0.03740888, 0.9960683, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23617, -0.1695823, -2.944531, 0.03926466, -0.007932762, 0.003295347, 0.934332, -0.05449609, -2.0714, start
05/01/2023 10:08:20.7944, 1, True, True, True, True, 1.233518, -0.1702174, -2.93473, -0.07769769, -0.03830734, 0.9962407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.236196, -0.1697156, -2.944528, 0.03912725, -0.008207959, 0.003248107, 0.9338938, -0.0543559, -2.071593, start
05/01/2023 10:08:20.8149, 2, True, True, True, True, 1.233638, -0.1702359, -2.934726, -0.07512054, -0.03913562, 0.9964062, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.236164, -0.1696589, -2.944685, 0.03947802, -0.008284281, 0.0030387, 0.9337932, -0.05478903, -2.07171, start
05/01/2023 10:08:20.8247, 3, True, True, True, True, 1.233753, -0.1702585, -2.934729, -0.07264946, -0.03993863, 0.9965575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.236134, -0.1696495, -2.944627, 0.03943618, -0.008283954, 0.003073324, 0.9337529, -0.05472668, -2.071661, start
05/01/2023 10:08:20.8448, 4, True, True, True, True, 1.233863, -0.1702741, -2.934731, -0.07021923, -0.04070769, 0.9967006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.236115, -0.1697509, -2.944662, 0.03949739, -0.008275311, 0.003410728, 0.9336488, -0.05513456, -2.071686, start
05/01/2023 10:08:20.8652, 5, True, True, True, True, 1.233972, -0.1702896, -2.934734, -0.06787685, -0.04141005, 0.996834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.236162, -0.1696147, -2.944786, 0.03951679, -0.008401949, 0.003636004, 0.9334086, -0.05516325, -2.071887, start
05/01/2023 10:08:20.8747, 6, True, True, True, True, 1.234081, -0.1703078, -2.93474, -0.06557074, -0.04212203, 0.9969584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.236252, -0.1696398, -2.944823, 0.03907086, -0.008285943, 0.003383307, 0.9337739, -0.05425977, -2.071951, start
05/01/2023 10:08:20.8949, 7, True, True, True, True, 1.234183, -0.170323, -2.934748, -0.06333397, -0.04279331, 0.9970745, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.236234, -0.1697111, -2.944903, 0.03925235, -0.007984402, 0.003142581, 0.9343519, -0.05451234, -2.071802, start
05/01/2023 10:08:20.9149, 8, True, True, True, True, 1.234271, -0.1703392, -2.934753, -0.06111709, -0.04342776, 0.9971854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.236194, -0.169656, -2.944947, 0.0391019, -0.00770217, 0.003110753, 0.9348112, -0.05417978, -2.07171, start
05/01/2023 10:08:20.9248, 9, True, True, True, True, 1.234353, -0.1703544, -2.934762, -0.05898767, -0.04406108, 0.9972858, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.236177, -0.1697108, -2.944894, 0.03892442, -0.007540647, 0.003203272, 0.9350464, -0.05398094, -2.071603, start
05/01/2023 10:08:20.9446, 10, True, True, True, True, 1.234467, -0.1703714, -2.93477, -0.0569079, -0.04464918, 0.9973806, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.236121, -0.1696975, -2.94499, 0.03919676, -0.007508466, 0.003407663, 0.9349861, -0.05456583, -2.071622, start
05/01/2023 10:08:20.9658, 11, True, True, True, True, 1.234578, -0.1703909, -2.934777, -0.05491065, -0.04522088, 0.9974667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.236149, -0.1697128, -2.94496, 0.03912784, -0.0075173, 0.003579873, 0.9349471, -0.05456156, -2.071617, start
05/01/2023 10:08:20.9748, 12, True, True, True, True, 1.234669, -0.1704067, -2.934781, -0.05298943, -0.04578165, 0.9975451, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.236211, -0.1697897, -2.94496, 0.0392191, -0.007514869, 0.003642495, 0.9349951, -0.05483539, -2.071596, start
