Time, Frame, EyeTrackingEnabled, EyeCalibrationValid, EyeTrackingEnabledAndValid, EyeTrackingDataValid, EyeGazeOrigin.x, EyeGazeOrigin.y, EyeGazeOrigin.z, EyeGazeDirection.x, EyeGazeDirection.y, EyeGazeDirection.z, EyeHitInfo.point.x, EyeHitInfo.point.y, EyeHitInfo.point.z, EyeHitPosition.x, EyeHitPosition.y, EyeHitPosition.z, EyeHitNormal.x, EyeHitNormal.y, EyeHitNormal.z, HeadGazeOrigin.x, HeadGazeOrigin.y, HeadGazeOrigin.z, HeadGazeDirection.x, HeadGazeDirection.y, HeadGazeDirection.z, transform.position.x, transform.position.y, transform.position.z, Movement
05/01/2023 10:11:12.2773, 0, True, True, True, True, 1.876781, 0.2522845, -1.953919, -0.9104576, -0.06577953, -0.408338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.914143, 0.2534275, -1.966875, -0.08784141, 0.8855046, -0.0325506, 0.7673942, 0.1893906, -2.554266, start
05/01/2023 10:11:12.2873, 1, True, True, True, True, 1.878788, 0.2520794, -1.954752, -0.9105258, -0.06615065, -0.4081261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.927261, 0.2505962, -1.972301, -0.08731818, 0.8834921, -0.03497631, 0.7673942, 0.1893906, -2.554266, start
05/01/2023 10:11:12.3071, 2, True, True, True, True, 1.88125, 0.2519023, -1.955765, -0.9104765, -0.06651909, -0.4081761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.940715, 0.2503071, -1.978323, -0.08628515, 0.8819088, -0.03840774, 0.7673942, 0.1893906, -2.554266, start
05/01/2023 10:11:12.3274, 3, True, True, True, True, 1.884151, 0.2517222, -1.956986, -0.9105127, -0.06700008, -0.4080167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.954002, 0.2508233, -1.983535, -0.08618297, 0.8806962, -0.03931117, 0.7673942, 0.1893906, -2.554266, start
05/01/2023 10:11:12.3471, 4, True, True, True, True, 1.887497, 0.2515297, -1.958409, -0.910518, -0.06763641, -0.4078999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.967472, 0.250927, -1.989833, -0.08789895, 0.8792241, -0.0395869, 0.7673942, 0.1893906, -2.554266, start
05/01/2023 10:11:12.3577, 5, True, True, True, True, 1.891261, 0.2514505, -1.959991, -0.9105729, -0.06853443, -0.4076273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.981456, 0.2502131, -1.996375, -0.08854926, 0.8770772, -0.04360003, 0.7673942, 0.1893906, -2.554266, start
05/01/2023 10:11:12.3774, 6, True, True, True, True, 1.895409, 0.2513965, -1.961758, -0.9106196, -0.06902831, -0.4074396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.995238, 0.2528841, -2.001859, -0.08869562, 0.8758279, -0.04792348, 0.7673942, 0.1893906, -2.554266, start
05/01/2023 10:11:12.3972, 7, True, True, True, True, 1.89994, 0.2513401, -1.963669, -0.910742, -0.06985841, -0.4070243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.008691, 0.2534095, -2.008335, -0.08709802, 0.8749292, -0.04705629, 0.7673942, 0.1893906, -2.554266, start
05/01/2023 10:11:12.4078, 8, True, True, True, True, 1.904818, 0.2513583, -1.965771, -0.9109082, -0.07041962, -0.4065555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.022276, 0.2530476, -2.014114, -0.08626263, 0.8731785, -0.0522782, 0.7673942, 0.1893906, -2.554266, start
05/01/2023 10:11:12.4274, 9, True, True, True, True, 1.910011, 0.2514339, -1.967989, -0.9111613, -0.07103477, -0.4058807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.035287, 0.254911, -2.020044, -0.0823756, 0.8716338, -0.05756911, 0.7673942, 0.1893906, -2.554266, start
05/01/2023 10:11:12.4474, 10, True, True, True, True, 1.91548, 0.2516153, -1.97036, -0.9114476, -0.07148267, -0.4051586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.048023, 0.2562779, -2.025177, -0.07834097, 0.8701798, -0.06182602, 0.7673942, 0.1893906, -2.554266, start
05/01/2023 10:11:12.4575, 11, True, True, True, True, 1.921227, 0.2518328, -1.972825, -0.9118364, -0.07203811, -0.4041842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.060098, 0.2588436, -2.03114, -0.07531595, 0.8686372, -0.06523257, 0.7673942, 0.1893906, -2.554266, start
05/01/2023 10:11:12.4771, 12, True, True, True, True, 1.927237, 0.252113, -1.975442, -0.9123297, -0.0725197, -0.4029831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.072396, 0.2598847, -2.035883, -0.07253669, 0.866658, -0.06893648, 0.7673942, 0.1893906, -2.554266, start
05/01/2023 10:11:12.4976, 13, True, True, True, True, 1.933464, 0.2524214, -1.978163, -0.9129329, -0.07299639, -0.4015285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.084283, 0.2614961, -2.041483, -0.07017146, 0.8644536, -0.07301609, 0.7673942, 0.1893906, -2.554266, start
05/01/2023 10:11:12.5073, 14, True, True, True, True, 1.939903, 0.2527563, -1.980976, -0.9136221, -0.07333257, -0.3998961, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.095775, 0.2622797, -2.046882, 0.06744021, -0.8623906, 0.07549546, 0.7673942, 0.1893906, -2.554266, start
05/01/2023 10:11:12.5275, 15, True, True, True, True, 1.946503, 0.253134, -1.9839, -0.9143512, -0.07354641, -0.3981869, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.107386, 0.2633659, -2.052192, 0.06631614, -0.8608198, 0.0771431, 0.7673942, 0.1893906, -2.554266, start
05/01/2023 10:11:12.5374, 16, True, True, True, True, 1.95327, 0.2535425, -1.986955, -0.915202, -0.07337574, -0.3962593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11798, 0.264637, -2.057811, 0.06507289, -0.8599377, 0.07680867, 0.7673942, 0.1893906, -2.554266, start
05/01/2023 10:11:12.5580, 17, True, True, True, True, 1.960141, 0.2539626, -1.990114, -0.9160706, -0.07304101, -0.394309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.128241, 0.2656898, -2.063331, 0.06393893, -0.8593367, 0.07535043, 0.7673942, 0.1893906, -2.554266, start
