Time,Frame,EyeTrackingEnabled,EyeCalibrationValid,EyeTrackingEnabledAndValid,EyeTrackingDataValid,GazeInputSource,EyeGazeOrigin.x,EyeGazeOrigin.y,EyeGazeOrigin.z,EyeGazeDirection.x,EyeGazeDirection.y,EyeGazeDirection.z,EyeHitInfo.distance,EyeHitPosition.x,EyeHitPosition.y,EyeHitPosition.z,EyeHitNormal.x,EyeHitNormal.y,EyeHitNormal.z,LocalEyeHitPosition.x,LocalEyeHitPosition.y,LocalEyeHitPosition.z,HeadGazeOrigin.x,HeadGazeOrigin.y,HeadGazeOrigin.z,HeadRotation.x,HeadRotation.y,HeadRotation.z,HeadRotation.w,HeadEulerAngles.x,HeadEulerAngles.y,HeadEulerAngles.z,HeadMovementDirection.x,HeadMovementDirection.y,HeadMovementDirection.z,HeadVelocity.x,HeadVelocity.y,HeadVelocity.z,transform.position.x,transform.position.y,transform.position.z,localTransform.position.x,localTransform.position.y,localTransform.position.z,localXAxis.x,localXAxis.y,localXAxis.z,localYAxis.x,localYAxis.y,localYAxis.z,localZAxis.x,localZAxis.y,localZAxis.z,Movement,GazeAngleX,GazeAngleY,TargetAngleX,TargetAngleY,CalibratedGazeAngleX,CalibratedGazeAngleY,euclideanError,recalibratedEuclideanError,cosineError
05/08/2023 12:15:03.690486,228,True,True,True,True,Eyes,1.200909,0.05554379,-3.477961,-0.9979593,0.05888931,-0.02468872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.096925,0.3745469,1.889549,1.121015,0.05109097,-3.470207,0.07269526,-0.6154921,0.02824616,0.7842749,8.5572,283.555,357.3813,0.3448609,0.01505112,-0.9385328,-0.2290433,0.005182954,-0.03474028,-0.3665374,0.2005434,-3.983764,-0.5796002,0.4008,1.915,0.2407432,-0.0451812,0.9695367,-0.1337922,0.9878351,0.07925554,-0.9613233,-0.1487967,0.2317697,moving,88.58283,-67.25465,-16.83913,11.82109,-4.493525948420007,-12.976389360900326,131.78301220866518,27.70070255521809,74.22501731160129
05/08/2023 12:15:03.710653,229,True,True,True,True,Eyes,1.196552,0.05541155,-3.477854,-0.9980553,0.05847082,-0.02160127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.094001,0.3424547,1.892981,1.111993,0.051991,-3.469043,0.06752896,-0.614675,0.02637615,0.7854419,7.961384,283.7401,357.5936,0.3430155,0.01505567,-0.9392088,-0.2153007,0.004871977,-0.03265587,-0.3792535,0.2050323,-3.972758,-0.5756656,0.3980794,1.915001,0.2429579,-0.04158286,0.9691453,-0.1244506,0.9894883,0.07365462,-0.9620206,-0.1385056,0.235229,moving,88.76012,-69.72392,-16.73123,11.74308,-4.6442444046109,-13.783150217099854,133.28652225121076,28.243293892170673,74.16187580766099
05/08/2023 12:15:03.729786,230,True,True,True,True,Eyes,1.192012,0.05552948,-3.477741,-0.9981676,0.05762799,-0.01844857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.087679,0.325125,1.898626,1.102565,0.05219627,-3.467834,0.06458475,-0.613165,0.02502259,0.7869124,7.604317,283.9953,357.6976,0.3412488,0.01505676,-0.9398521,-0.2023826,0.004579658,-0.03069652,-0.3918538,0.2108889,-3.962847,-0.5719765,0.3955281,1.915001,0.246805,-0.03982104,0.9682466,-0.1185834,0.9904054,0.07095913,-0.9617824,-0.132331,0.2397149,moving,88.94115,-72.24847,-16.62995,11.66989,-4.798334204486365,-14.607969741821323,134.8612186668191,28.81862323122813,74.09298664913601
05/08/2023 12:15:03.740897,231,True,True,True,True,Eyes,1.187231,0.05589261,-3.477547,-0.9982206,0.05764564,-0.01524959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.085215,0.319845,1.896518,1.093922,0.05839341,-3.466635,0.06578067,-0.6122515,0.0275963,0.7874386,7.896742,284.1201,357.8542,0.3395495,0.01506158,-0.9404673,-0.1902397,0.004304879,-0.02885473,-0.4037941,0.2114401,-3.95535,-0.5678213,0.3926545,1.915,0.2487732,-0.03708784,0.9678515,-0.1240094,0.9898226,0.06980471,-0.9605902,-0.1373882,0.2416421,moving,89.12478,-75.1824,-16.51574,11.58741,-4.977081928363537,-15.566257240901692,136.70742259770134,29.50359765729866,74.02503883470315
05/08/2023 12:15:03.760788,232,True,True,True,True,Eyes,1.182235,0.05620314,-3.477323,-0.9982349,0.05821411,-0.0117557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.078807,0.2750655,1.904261,1.083395,0.06445932,-3.464537,0.05767103,-0.6110336,0.02087925,0.789225,6.692844,284.3779,357.8349,0.3379045,0.0150765,-0.9410594,-0.1788253,0.004046586,-0.02712344,-0.4155405,0.2039828,-3.951176,-0.5642236,0.3901669,1.915,0.2524041,-0.03752101,0.9668942,-0.1034347,0.9924762,0.06551499,-0.9620777,-0.1165467,0.2466241,moving,89.32529,-78.58328,-16.41675,11.51596,-5.184126362138754,-16.67692986896632,138.92174801642543,30.348160948457863,73.91974078090452
05/08/2023 12:15:03.770549,233,True,True,True,True,Eyes,1.177095,0.05643769,-3.477069,-0.9982566,0.05843089,-0.008336162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.070005,0.2439761,1.914555,1.07344,0.06333183,-3.463191,0.05016288,-0.609229,0.01331903,0.7912943,5.486767,284.7031,357.6945,0.3363038,0.01509912,-0.9416322,-0.1680958,0.003803791,-0.02549604,-0.4269323,0.2025111,-3.946785,-0.5603759,0.387506,1.915001,0.2573256,-0.0400428,0.9654948,-0.08219989,0.9946126,0.06315852,-0.9628224,-0.09561587,0.2526477,moving,89.52155,-81.88058,-16.31076,11.4395,-5.3848877283847525,-17.753794676987525,141.0996639653777,31.17087003907782,73.82924133001131
05/08/2023 12:15:03.790379,234,True,True,True,True,Eyes,1.171761,0.05669339,-3.47676,-0.9982767,0.05848258,-0.004832601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.067691,0.2581265,1.909827,1.064855,0.06182294,-3.462233,0.05316064,-0.608417,0.01612086,0.7916709,5.957335,284.7964,357.7434,0.3347397,0.01512664,-0.942189,-0.15801,0.003575564,-0.02396627,-0.4382146,0.1987919,-3.942,-0.5564957,0.3848229,1.915001,0.2591378,-0.03916283,0.965046,-0.09021252,0.9938281,0.06455506,-0.9616181,-0.1037879,0.2540055,moving,89.72263,-85.27621,-16.20376,11.36236,-5.591623366078067,-18.862762089368104,143.38554079849544,32.03397336039093,73.73671916976002
05/08/2023 12:15:03.810803,235,True,True,True,True,Eyes,1.166274,0.05689409,-3.476444,-0.99831,0.05810404,-0.001070738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.058048,0.2733356,1.914817,1.054915,0.06259713,-3.460654,0.05567645,-0.6062354,0.01639296,0.7931646,6.211401,285.087,357.6074,0.3332033,0.01515921,-0.9427329,-0.1485294,0.00336103,-0.0225283,-0.4506162,0.193678,-3.934115,-0.5522954,0.3819184,1.915001,0.2644196,-0.04150145,0.9635144,-0.09351072,0.9932628,0.06844519,-0.9598637,-0.1081972,0.2587573,moving,89.93855,-88.94427,-16.08781,11.27881,-5.814929414727512,-20.06068776121777,145.89809724439866,32.980239469182784,73.64288613086343
05/08/2023 12:15:03.831054,236,True,True,True,True,Eyes,1.160662,0.05698717,-3.476109,-0.9983719,0.05696496,0.002908778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.049394,0.2824978,1.920445,1.045996,0.06151298,-3.459598,0.05671409,-0.6042342,0.01585495,0.7946278,6.274584,285.3644,357.5011,0.3316887,0.01519486,-0.9432662,-0.1396177,0.003159368,-0.0211766,-0.4623134,0.1873037,-3.927826,-0.5487717,0.3794816,1.915,0.2692993,-0.04333961,0.9620808,-0.09373475,0.9930642,0.07097296,-0.9584841,-0.1092934,0.2633692,moving,-89.83307,87.07687,-15.99044,11.20868,6.985477614860483,39.22570152296412,105.8712248875633,36.23322074095941,73.52620085070282
05/08/2023 12:15:03.846415,237,True,True,True,True,Eyes,1.15493,0.05698667,-3.475754,-0.9984442,0.05532938,0.006918359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.039283,0.3130783,1.925646,1.037407,0.05914215,-3.458852,0.061683,-0.6018419,0.01790018,0.7960286,6.877615,285.6586,357.3589,0.3301905,0.01523036,-0.9437911,-0.1312406,0.002969806,-0.019906,-0.4740816,0.2072233,-3.917519,-0.5447332,0.3766891,1.915,0.274932,-0.04574871,0.9603747,-0.1027449,0.9917496,0.07665669,-0.9559582,-0.119749,0.2679633,moving,-89.603,82.87276,-15.87872,11.12826,6.729751791269981,37.85289610446965,102.87148653425983,35.004987811067345,73.42688830034636
